m/z,R00X093Y045,R00X091Y049,R00X221Y050,R00X277Y050,R00X177Y052,R00X187Y052,R00X269Y052,R00X153Y054,R00X174Y054,R00X180Y054,R00X213Y054,R00X288Y054,R00X087Y055,R00X089Y055,R00X131Y055,R00X198Y055,R00X152Y056,R00X285Y056,R00X288Y056,R00X291Y056,R00X271Y057,R00X297Y057,R00X222Y058,R00X235Y058,R00X193Y060,R00X221Y060,R00X238Y062,R00X298Y062,R00X286Y063,R00X134Y064,R00X266Y064,R00X158Y065,R00X275Y066,R00X159Y068,R00X219Y069,R00X118Y070,R00X140Y070,R00X068Y071,R00X281Y071,R00X139Y073,R00X239Y073,R00X240Y073,R00X279Y073,R00X204Y074,R00X260Y074,R00X254Y076,R00X255Y076,R00X264Y076,R00X266Y077,R00X104Y078,R00X256Y078,R00X135Y079,R00X216Y084,R00X209Y085,R00X263Y089
1318.32,0.0,0.0,0.0,0.0,0.0,354952.625,0.0,0.0,438830.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840995.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219538.875,0.0,574476.875,0.0,0.0,0.0,0.0,0.0
1318.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735320.8125,0.0,0.0,0.0,0.0,0.0,0.0,332805.375,0.0,0.0,0.0,442715.125,0.0,0.0,0.0,0.0,0.0,0.0
1318.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395915.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.44,595120.9375,0.0,0.0,644436.75,0.0,0.0,0.0,2068139.25,0.0,0.0,1447451.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107388.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453170.28125,0.0,0.0,0.0,0.0,0.0,696605.0,0.0,0.0,0.0,0.0,0.0,0.0,309723.78125,0.0,0.0,0.0,461492.96875,0.0,0.0,672710.125,0.0,0.0,0.0
1318.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5037688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926977.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390704.53125,0.0,710278.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556716.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544633.4375,0.0
1318.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757972.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912336.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549608.625,0.0,0.0,0.0,0.0,869316.0625,0.0,834780.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599585.75,0.0,0.0,0.0,0.0,0.0
1318.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730079.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684561.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.62,0.0,0.0,0.0,0.0,807472.75,0.0,0.0,0.0,0.0,0.0,2669337.75,0.0,0.0,0.0,0.0,0.0,0.0,1177007.75,0.0,0.0,0.0,1013293.0,0.0,0.0,886152.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041849.5,537440.8125,0.0,0.0,0.0,947694.125,0.0,0.0,0.0,644862.3125,0.0,0.0,0.0,484259.625,0.0
1318.69,594694.4375,325366.53125,0.0,0.0,0.0,526891.0,0.0,0.0,606903.375,0.0,1430207.375,474270.15625,386396.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512509.90625,0.0,770465.5625,345283.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802634.125,263266.3125,0.0,0.0,0.0,552150.4375,0.0,0.0,0.0,0.0,0.0,1068208.5,441309.0,638760.25,0.0
1318.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405202.96875,0.0,0.0,0.0,418269.6875,0.0,0.0,474439.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428606.21875,0.0,0.0,0.0,571385.75,0.0,0.0,0.0,928638.125,0.0,0.0,1546823.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394980.34375,0.0,0.0,0.0,0.0,0.0,0.0
1318.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719433.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377215.5,0.0,650384.4375,0.0,0.0,0.0,0.0,0.0,416736.03125,640992.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359683.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559949.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349756.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.0,0.0,0.0,0.0,1162351.25,1379057.625,0.0,0.0,3439409.0,0.0,4444754.0,0.0,0.0,0.0,0.0,0.0,0.0,769722.6875,1314254.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152726.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127856.125,0.0,0.0,0.0,0.0,1820572.625,0.0,0.0,502234.46875,0.0,0.0,661862.4375,0.0,0.0,0.0,0.0,2066015.125
1319.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414471.8125,0.0,0.0,838621.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345880.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590871.25,0.0,0.0,4556815.5,0.0,0.0,0.0,0.0
1319.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312995.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469470.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920217.875,0.0,0.0,8967834.0,0.0,0.0,0.0,0.0
1319.22,0.0,0.0,0.0,0.0,0.0,456638.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365634.78125,0.0,0.0,0.0,0.0,0.0,0.0
1319.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596682.75,0.0,0.0,1493016.0,0.0,0.0,0.0,0.0,0.0,458479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238397.75,0.0,0.0,665060.75,510183.59375
1319.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336028.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338984.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361105.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654176.75,0.0,0.0,0.0,0.0,0.0,0.0,807947.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262990.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.42,0.0,0.0,1211213.125,1609425.625,2944123.25,347821.1875,2634208.25,25419052.0,472223.03125,4088133.0,1462575.875,883156.5,1747024.25,1511471.0,0.0,516214.96875,837201.1875,1417801.25,903683.8125,0.0,954235.5625,1740231.625,490875.0625,10666875.0,1182282.625,0.0,0.0,3623191.0,0.0,462387.5625,0.0,3740438.5,0.0,0.0,0.0,2015142.875,0.0,1594230.625,2801734.25,0.0,1549570.0,0.0,0.0,1804858.0,421232.71875,1670777.0,3303058.75,0.0,1500299.0,914172.0625,4386428.5,1602782.25,0.0,1597239.5,1905903.875
1319.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421011.84375,0.0,1244652.5,0.0,0.0,490015.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764813.4375,0.0,0.0,0.0,0.0,0.0,0.0,472866.40625,0.0,0.0
1319.53,0.0,487924.875,0.0,0.0,0.0,0.0,0.0,0.0,563938.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119612.75,0.0,0.0,1143112.625,0.0,0.0,0.0,360864.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.62,1595138.3125,0.0,0.0,0.0,1392368.625,426363.46875,1177752.875,0.0,965265.1875,0.0,2808869.75,0.0,0.0,0.0,784706.1875,420938.3125,0.0,0.0,453965.8125,281793.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612120.5625,0.0,448443.59375,0.0,0.0,0.0,0.0,0.0,0.0,557901.1875,0.0,764663.75,0.0,1202330.625,393973.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657101.8125,0.0,0.0,359183.15625,773285.9375,0.0
1319.7,0.0,466041.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733632.5,605434.5,469851.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985042.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569699.875,0.0,0.0,0.0,0.0,0.0,881797.5625,0.0,2942645.8125,0.0,0.0,0.0,270927.03125,664797.5625,0.0,0.0,0.0,0.0,0.0,979292.25,504047.59375,608290.8125,0.0
1319.76,670496.875,0.0,0.0,0.0,0.0,455305.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653637.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992302.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276744.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394934.25,0.0,0.0
1319.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364053.09375,0.0,576020.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926535.9375,1620807.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974272.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320.02,108467896.0,5157015.0,185147104.0,96419728.0,67185664.0,4600416.0,168666416.0,323803360.0,21926836.0,282683840.0,6180091.0,81771080.0,26843988.0,87035120.0,92701040.0,17088118.0,150975792.0,150529072.0,62657520.0,16971918.0,25857388.0,132459256.0,29689568.0,75397064.0,27958270.0,40353596.0,8682760.0,23778716.0,278916384.0,14145484.0,25148088.0,49724188.0,25553554.0,87756976.0,17470536.0,140162416.0,12257820.0,21686506.0,102895144.0,776001856.0,47221168.0,17089558.0,45450196.0,300287872.0,11356802.0,30145216.0,38236144.0,320957088.0,29390192.0,65369824.0,161908256.0,76883232.0,27738870.0,27967560.0,75836176.0
1320.05,0.0,0.0,0.0,0.0,0.0,567548.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599484.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108436.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884412.625,0.0,0.0
1320.24,0.0,0.0,0.0,642326.3125,0.0,388300.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932229.3125,439817.875,0.0,0.0,0.0,0.0,392575.5625,0.0,0.0,0.0,0.0,0.0,629756.1875,0.0,0.0,434464.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717570.5,0.0,0.0,0.0,0.0
1320.3,1158484.375,0.0,0.0,0.0,765065.25,0.0,0.0,0.0,0.0,0.0,0.0,750049.8125,890749.75,0.0,0.0,688346.25,732538.75,1153214.5,0.0,0.0,744821.1875,1163341.875,0.0,1287284.375,0.0,412875.8125,0.0,366961.0625,0.0,1317437.0,0.0,448666.0625,1059347.0,0.0,0.0,4215436.0,0.0,1618907.0,1977956.75,0.0,3120315.0,0.0,0.0,0.0,0.0,1277135.25,791418.875,0.0,463006.6875,1289061.375,5760857.5,1464559.125,336218.71875,1536989.75,1600393.0
1320.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464622.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320.36,613523.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561944.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523827.0625,0.0,0.0
1320.43,0.0,0.0,0.0,949986.625,1153084.5,0.0,0.0,14608859.0,0.0,2506930.0,1327345.625,0.0,1395895.125,986292.0,0.0,0.0,1040749.125,0.0,0.0,0.0,542370.125,1190352.875,0.0,5247529.0,748681.8125,0.0,355999.65625,2309929.0,0.0,328279.21875,0.0,1747101.375,0.0,0.0,0.0,1621093.5,0.0,991974.9375,2291519.0,0.0,990392.0,0.0,0.0,0.0,0.0,545004.75,1396536.75,0.0,0.0,0.0,0.0,1523958.875,702194.375,846461.3125,0.0
1320.51,862750.5,0.0,2948529.0,0.0,0.0,0.0,1483158.5,0.0,0.0,1742017.875,1381323.125,0.0,0.0,0.0,0.0,430649.4375,971318.25,1452275.625,441541.59375,0.0,0.0,0.0,0.0,0.0,0.0,724886.375,0.0,0.0,1412197.625,0.0,0.0,0.0,807602.5625,0.0,0.0,956964.5625,0.0,0.0,1253009.875,5341711.5,0.0,0.0,929042.6875,1272387.375,0.0,0.0,0.0,1755633.5,413390.3125,0.0,0.0,0.0,569735.3125,590708.875,0.0
1320.56,0.0,0.0,0.0,0.0,0.0,579003.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410451.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365873.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002968.375,0.0,0.0,640403.8125
1320.58,0.0,0.0,0.0,0.0,623444.625,0.0,0.0,0.0,577732.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831694.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409512.4375,0.0,0.0,0.0,454026.53125,0.0,0.0,424445.6875,628138.625,0.0,0.0,0.0,996566.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287916.875,0.0,0.0,0.0,0.0,0.0
1320.74,0.0,0.0,0.0,787026.375,1517800.625,535634.625,940973.6875,0.0,0.0,0.0,1556845.5,0.0,587924.9375,0.0,628192.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767862.625,1980324.0625,473908.1875,0.0,499378.5,0.0,0.0,0.0,0.0,0.0,1190506.1875,343848.65625,0.0,460638.25,1120144.375,0.0,0.0,953408.1875,0.0,0.0,0.0,0.0,1426021.6875,0.0,0.0,0.0,1006199.3125,0.0,1807861.4375,0.0,640931.0,556543.8125
1320.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298434.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389291.40625,0.0,0.0
1320.82,0.0,304623.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495163.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522742.84375,0.0
1320.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478940.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232512.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321.02,130309696.0,6208852.5,227545728.0,112601200.0,80112584.0,5374183.0,213373472.0,383864928.0,31626428.0,330495744.0,8869520.0,95932952.0,35408360.0,96280680.0,112958680.0,21098642.0,178082608.0,180467904.0,72949640.0,19321290.0,30641940.0,166793616.0,35161448.0,94837184.0,34451836.0,45139200.0,10513311.0,29498538.0,328911328.0,15757325.0,32563594.0,61011808.0,30025814.0,111994080.0,21922904.0,175406640.0,17647836.0,27299836.0,130007296.0,957009344.0,60605828.0,21089940.0,55118364.0,366673888.0,11945151.0,36266596.0,45124076.0,390422784.0,35099248.0,83385592.0,201825728.0,92604176.0,33779936.0,34026448.0,92453576.0
1321.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297245.5,0.0,0.0,0.0,0.0,0.0,0.0,968450.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057275.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230483.0,0.0,0.0,0.0,0.0
1321.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374940.375,0.0,0.0
1321.29,2219918.0,0.0,0.0,650616.4375,939031.5625,408791.53125,0.0,0.0,0.0,1463475.125,0.0,0.0,557066.25,0.0,835503.5625,601195.875,0.0,1285008.75,0.0,0.0,583377.875,1270637.75,374350.78125,1890896.375,1787149.25,0.0,0.0,490819.0,0.0,0.0,348755.59375,0.0,0.0,0.0,0.0,2924720.75,0.0,1529179.375,1658652.25,0.0,1494472.875,0.0,0.0,1547679.875,0.0,1750231.5,966824.0,1464329.625,0.0,956879.875,4524344.0,826378.125,0.0,1148477.0,886079.4375
