m/z,R00X103Y045,R00X097Y046,R00X146Y046,R00X147Y047,R00X163Y048,R00X166Y048,R00X178Y048,R00X250Y048,R00X101Y049,R00X188Y049,R00X215Y049,R00X095Y050,R00X133Y050,R00X145Y050,R00X151Y050,R00X188Y050,R00X192Y050,R00X112Y051,R00X198Y051,R00X256Y051,R00X266Y051,R00X126Y052,R00X144Y052,R00X144Y053,R00X165Y053,R00X168Y053,R00X185Y053,R00X257Y053,R00X117Y054,R00X155Y054,R00X208Y054,R00X247Y054,R00X092Y055,R00X249Y055,R00X158Y056,R00X181Y056,R00X256Y056,R00X258Y056,R00X115Y058,R00X200Y058,R00X246Y058,R00X255Y058,R00X167Y059,R00X111Y060,R00X125Y060,R00X162Y060,R00X171Y060,R00X091Y061,R00X131Y061,R00X163Y061,R00X187Y061,R00X228Y061,R00X240Y061,R00X134Y062,R00X165Y062,R00X296Y062,R00X240Y063,R00X131Y064,R00X147Y064,R00X164Y064,R00X198Y064,R00X202Y064,R00X082Y065,R00X092Y065,R00X103Y065,R00X172Y065,R00X185Y065,R00X203Y065,R00X241Y065,R00X243Y065,R00X085Y066,R00X113Y066,R00X176Y066,R00X187Y066,R00X206Y066,R00X238Y066,R00X240Y066,R00X174Y067,R00X176Y067,R00X081Y068,R00X168Y068,R00X090Y069,R00X108Y069,R00X193Y069,R00X198Y069,R00X239Y069,R00X257Y069,R00X129Y070,R00X154Y070,R00X170Y070,R00X096Y071,R00X099Y072,R00X130Y072,R00X141Y072,R00X143Y072,R00X144Y072,R00X147Y072,R00X212Y072,R00X235Y072,R00X084Y073,R00X104Y073,R00X186Y073,R00X221Y073,R00X064Y074,R00X131Y074,R00X201Y074,R00X262Y074,R00X290Y074,R00X147Y075,R00X170Y075,R00X188Y075,R00X218Y075,R00X117Y076,R00X244Y076,R00X100Y077,R00X231Y077,R00X272Y077,R00X072Y078,R00X116Y078,R00X168Y078,R00X188Y078,R00X091Y080,R00X094Y080,R00X242Y080,R00X141Y081,R00X164Y081,R00X243Y081,R00X142Y082,R00X182Y082,R00X164Y083,R00X175Y083,R00X240Y083,R00X154Y084,R00X156Y084,R00X231Y084,R00X175Y085,R00X228Y086,R00X236Y086,R00X213Y087,R00X234Y087,R00X236Y087,R00X298Y087,R00X233Y089
1307.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524816.0,0.0,0.0,0.0,605760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117395.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637803.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307.83,0.0,760948.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758242.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441728.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885436.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404040.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253663.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390465.40625,374538.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582735.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396673.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392915.34375,0.0,0.0,0.0,0.0,735530.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402887.53125,542469.0625,722136.625,607443.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411805.40625,0.0
1307.97,0.0,803127.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375386.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519521.375,558554.25,846183.375,645418.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430337.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415951.625,0.0,0.0
1308.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557609.4375,0.0,0.0,0.0,0.0,0.0,0.0,553127.25,0.0,0.0,547065.25,0.0,0.0,550027.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855985.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439534.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970537.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358724.90625,0.0,0.0,0.0,0.0,0.0,366220.9375,0.0,0.0,0.0,0.0,0.0,676063.5,0.0,533981.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658960.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614102.875,0.0,0.0,0.0,0.0,0.0,0.0
1308.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512443.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.12,0.0,998267.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646959.625,0.0,430296.78125,807031.8125,654266.75,0.0,891576.375,719375.8125,0.0,0.0,0.0,992109.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440995.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602827.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323820.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440242.46875,1188595.75,0.0,0.0,0.0,530294.875,0.0,0.0,515998.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340511.65625,0.0,0.0,0.0,0.0,0.0
1308.35,0.0,0.0,0.0,0.0,773791.375,0.0,615686.25,794486.125,453486.625,0.0,0.0,0.0,0.0,294393.03125,0.0,0.0,619580.8125,0.0,0.0,349352.1875,0.0,764124.375,0.0,0.0,0.0,0.0,1602034.5,757134.125,0.0,0.0,872984.3125,1080616.875,0.0,798960.375,0.0,0.0,0.0,659068.5625,727977.4375,2430573.25,1774186.625,2037284.25,526373.875,410412.59375,463955.625,484957.75,594532.375,0.0,0.0,0.0,781287.375,872699.75,749808.8125,0.0,655923.25,0.0,540554.5,0.0,792683.1875,730326.25,0.0,0.0,2363941.875,0.0,283605.71875,1771473.125,0.0,0.0,2665839.0625,2715925.5,0.0,0.0,0.0,1915995.25,0.0,1043767.0625,2821752.0,2188272.25,863614.375,0.0,1306171.53125,882975.5,0.0,0.0,963370.0625,2618338.5,828750.21875,0.0,0.0,0.0,1569421.875,853745.5,601499.375,0.0,0.0,1182824.0,703019.8125,958790.5,1471150.5,4927784.0,1761260.125,483014.4375,504621.9375,0.0,491064.9375,436638.59375,0.0,2396386.75,442025.9375,0.0,800011.625,0.0,2431151.0,0.0,1278952.0,1409666.125,0.0,1333118.0,0.0,0.0,1007508.8125,0.0,943349.8125,0.0,512663.875,4505755.0,0.0,0.0,0.0,0.0,886792.8125,408315.5625,973641.625,1273514.5,0.0,0.0,3576304.5,0.0,0.0,0.0,1064311.40625,0.0,1463027.25
1308.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386723.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695558.3125,570943.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603769.1875,0.0,0.0,0.0,629165.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601891.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503362.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343130.25,0.0,0.0,0.0,0.0,455588.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823277.0,0.0,0.0,788902.125,0.0,0.0,555477.8125,0.0,0.0,0.0,547509.875,497198.625,0.0,526010.0,636559.4375,1035221.9375,956082.9375,795102.8125,0.0,423770.96875,636762.9375,835450.5625,550020.125,432238.375,830427.25
1308.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796519.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740589.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.62,0.0,2369980.375,873407.75,0.0,1749820.125,0.0,0.0,874693.5625,1852900.375,1078915.65625,812257.0625,662656.125,744613.0,0.0,1089521.75,688011.5,0.0,502336.21875,0.0,0.0,1513207.28125,1859933.6875,1032623.0,0.0,3310323.5,552457.125,571230.4375,1318264.5,1005765.5625,745145.0,0.0,0.0,638915.875,0.0,0.0,989011.8125,0.0,0.0,1510539.25,1900400.875,755661.0,877173.875,804466.9375,1092087.5,983589.75,736074.0,690162.125,569298.375,0.0,0.0,1695185.625,712148.1875,1081683.375,0.0,738076.625,698031.4375,716497.4375,525872.5625,983779.5,0.0,692869.125,444084.28125,590325.6875,670468.0,0.0,2379782.375,2770686.1875,778890.21875,986770.9375,2118503.25,474303.59375,1495484.125,1535458.375,0.0,0.0,1891367.375,1741698.25,0.0,583197.375,0.0,450889.1875,376218.96875,2312622.875,2940303.125,0.0,828245.3125,349516.0,998436.75,0.0,971915.375,859425.125,0.0,2188707.21875,721667.25,1380143.625,0.0,690366.8125,0.0,1614227.5,0.0,1323705.875,637563.9375,589722.09375,0.0,375008.75,0.0,1419297.875,553329.375,508162.53125,782814.4375,555993.875,2635538.75,0.0,3232956.0,4287090.25,1472668.375,322737.875,0.0,920235.375,893006.625,520544.0625,408340.40625,2634923.0,1743369.1875,477381.53125,1364538.25,4590980.0,1247511.5,500136.0625,0.0,827583.6875,0.0,903000.5,0.0,391780.4375,0.0,1908242.0,565754.875,623421.1875,396067.25,407784.8125,771251.0,1283582.25
1308.74,0.0,0.0,0.0,0.0,0.0,0.0,442939.96875,1057437.75,0.0,0.0,1194179.5,0.0,682329.0625,0.0,0.0,0.0,604154.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578074.5,0.0,0.0,680311.9375,681032.9375,609955.875,0.0,0.0,0.0,0.0,0.0,829194.1875,0.0,912836.1875,0.0,0.0,0.0,0.0,0.0,0.0,545435.8125,717890.6875,307053.46875,0.0,0.0,801758.8125,927696.5625,0.0,0.0,0.0,448251.125,0.0,473284.09375,0.0,444734.25,0.0,0.0,794727.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636661.0,0.0,0.0,0.0,0.0,0.0,1220397.5,0.0,0.0,877469.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257486.0,640766.625,0.0,0.0,0.0,0.0,0.0,2751188.5,0.0,0.0,0.0,686576.9375,0.0,0.0,0.0,405488.71875,0.0,0.0,0.0,1025083.6875,0.0,3582724.75,939998.0,0.0,779208.5625,490131.21875,0.0,445918.53125,0.0,1013805.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744631.1875,0.0,0.0,935109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393388.71875,550810.1875
1308.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875248.1875,0.0,442779.84375,0.0,0.0,0.0,771869.6875,0.0,579929.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404174.375,0.0,0.0,1026621.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.9375,0.0,337506.0,0.0,0.0,0.0,491555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424055.96875,0.0,0.0,0.0,0.0,0.0,0.0,755452.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289640.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539078.0625,0.0,0.0,465204.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712794.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385650.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536602.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378168.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510790.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.92,0.0,668379.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481434.53125,0.0,0.0,421935.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609141.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
