,m/z,I,S/N,em,dbe,error,C,H,Class
3154,360.23329,4714955,29.2,360.23328816989994,11,1.8301000750398089e-06,25,30,O1N1
3157,360.25441,1391826,7.0,360.25441753869995,6,7.538699946962879e-06,22,34,O3N1
3159,360.26977,26048472,171.9,360.2696736787,10,9.632130002046324e-05,26,34,N1
3164,361.12298,1518589,7.9,361.1234033673,18,0.0004233673000157978,26,17,O2
3169,361.14468,3360517,20.2,361.1445327361,13,0.00014726389997576916,23,21,O4
3172,361.15995,4023050,24.6,361.1597888761,17,0.00016112389999989318,27,21,O1
3178,361.18113999999997,5889810,37.1,361.1809182449,12,0.00022175509997168774,24,25,O3
3186,361.21725,4999198,31.1,361.2173037537,11,5.375370000137991e-05,25,29,O2
3191,361.23847,2723365,15.9,361.2384331225,6,3.6877500008358766e-05,22,33,O4
3194,361.25361000000004,4531755,28.0,361.25368926249996,10,7.926249992351586e-05,26,33,O1
3197,361.275,6166322,38.9,361.2748186313,5,0.0001813686999980746,23,37,O3
3199,361.31147999999996,4589375,28.4,361.3112041401,4,0.000275859899943498,24,41,O2
3204,362.11894,2992726,17.7,362.1186523391,18,0.000287660900028186,25,16,O2N1
3207,362.13999,3569245,21.6,362.1397817079,13,0.00020829210001238607,22,20,O4N1
3210,362.15521,20658786,135.8,362.15503784789996,17,0.00017215210004906112,26,20,O1N1
3214,362.17627999999996,7659114,48.9,362.1761672167,12,0.00011278329998276604,23,24,O3N1
3215,362.19145,66542192,442.6,362.1914233567,16,2.6643299975148693e-05,27,24,N1
3216,362.21255,9304694,59.9,362.21255272549996,11,2.72549993951543e-06,24,28,O2N1
3219,362.24904,4273795,26.3,362.24893823429994,10,0.00010176570003750385,25,32,O1N1
3222,362.28553999999997,49998480,332.0,362.2853237431,9,0.00021625689998927555,26,36,N1
3233,363.1392,2577592,14.8,363.1390534317,17,0.00014656830001058552,26,19,O2
3240,363.16044,4601279,28.1,363.1601828005,12,0.00025719949996982905,23,23,O4
3243,363.17561,6370244,39.8,363.1754389405,16,0.00017105950001905512,27,23,O1
3247,363.19667999999996,5267404,32.5,363.19656830929995,11,0.00011169070000960346,24,27,O3
3253,363.23301000000004,6125016,38.2,363.2329538181,10,5.618190004952339e-05,25,31,O2
3255,363.25412,2898655,16.9,363.2540831869,5,3.681309999592486e-05,22,35,O4
3257,363.26952,6389733,40.0,363.26933932689997,9,0.00018067310003289094,26,35,O1
3260,363.29065,10287084,65.7,363.2904686957,4,0.0001813043000424841,23,39,O3
3261,363.327,5747193,35.7,363.3268542045,3,0.00014579549997506547,24,43,O2
3270,364.1345,6930706,43.5,364.1343024035,17,0.00019759650001560658,25,18,O2N1
3273,364.15574,3704601,22.2,364.1554317723,12,0.0003082276999748501,22,22,O4N1
3276,364.17095,17571102,113.9,364.17068791229997,16,0.00026208770003677273,26,22,O1N1
3281,364.19192000000004,4114726,24.9,364.1918172811,11,0.00010271890005242312,23,26,O3N1
3282,364.20711,55319852,363.4,364.2070734211,15,3.657889999431063e-05,27,26,N1
3283,364.22816,8382770,53.1,364.22820278989997,10,4.278989996464588e-05,24,30,O2N1
3285,364.26462999999995,2375999,13.4,364.26458829869995,9,4.170130000602512e-05,25,34,O1N1
3296,365.11834,2731369,15.8,365.1183179873,17,2.201270001478406e-05,25,17,O3
3302,365.15486,5385846,33.3,365.1547034961,16,0.00015650389997290404,26,21,O2
3307,365.1761,3293053,19.5,365.17583286490003,11,0.000267135099988991,23,25,O4
3311,365.1913,6331010,39.6,365.1910890049,15,0.00021099510001931776,27,25,O1
3316,365.21232000000003,5702794,35.4,365.21221837369995,10,0.00010162630007926055,24,29,O3
3321,365.24867,6416534,40.1,365.2486038825,9,6.611750001184191e-05,25,33,O2
3324,365.26981,3249822,19.2,365.2697332513,4,7.67486999961875e-05,22,37,O4
3325,365.28514,6734499,42.2,365.2849893913,8,0.00015060870003935634,26,37,O1
3326,365.30638999999996,3978922,24.0,365.3061187601,3,0.0002712398999733523,23,41,O3
3327,365.34267,14323383,92.4,365.34250426890003,2,0.00016573109996897983,24,45,O2
3331,366.11343999999997,2324932,13.1,366.11356695909996,17,0.0001269590999868342,24,16,O3N1
3337,366.15001,10133457,64.7,366.1499524679,16,5.753210001557818e-05,25,20,O2N1
3341,366.17118999999997,3093977,18.2,366.1710818367,11,0.00010816329995577689,22,24,O4N1
3343,366.1865,12889054,82.9,366.1863379767,15,0.00016202330004944088,26,24,O1N1
3348,366.20763,3852005,23.2,366.20746734549994,10,0.00016265450005903404,23,28,O3N1
3352,366.22292000000004,48553964,318.6,366.22272348549996,14,0.00019651450008950633,27,28,N1
3354,366.24391,13231090,85.2,366.2438528543,9,5.7145700054661575e-05,24,32,O2N1
3360,366.3741,1390239,6.9,366.37413874949993,1,3.8749499935875065e-05,24,48,O1N1
3366,367.13416,2699562,15.6,367.1339680517,16,0.00019194830002788876,25,19,O3
3373,367.17036,5552438,34.4,367.1703535605,15,6.43949999812321e-06,26,23,O2
3378,367.19147999999996,3853886,23.2,367.1914829293,10,2.9293000238794775e-06,23,27,O4
3381,367.20679,5513027,34.2,367.20673906929994,14,5.093070006978451e-05,27,27,O1
3385,367.22796,4287051,26.1,367.22786843809996,9,9.156190003523079e-05,24,31,O3
3389,367.26445,6333271,39.6,367.2642539469,8,0.00019605310001225007,25,35,O2
3391,367.28547000000003,4261215,25.9,367.2853833157,3,8.668430001534944e-05,22,39,O4
3392,367.30072,3066980,18.0,367.3006394557,7,8.054430003312518e-05,26,39,O1
3393,367.35832,53367160,350.5,367.3581543333,1,0.00016566670001338935,24,47,O2
3397,368.12936,2843527,16.5,368.12921702349996,16,0.00014297650005801188,24,18,O3N1
3401,368.16569,12407443,79.7,368.1656025323,15,8.746769998424497e-05,25,22,O2N1
3404,368.18677,1727259,9.1,368.1867319011,10,3.809890000638916e-05,22,26,O4N1
3407,368.20195,15884960,102.7,368.2019880411,14,3.804109996963234e-05,26,26,O1N1
3411,368.22314,2493863,14.2,368.22311740989994,9,2.2590100059005636e-05,23,30,O3N1
3415,368.23848,39039660,255.8,368.23837354989996,13,0.00010645010002008348,27,30,N1
3416,368.25942000000003,2639540,15.2,368.2595029187,8,8.291869994536682e-05,24,34,O2N1
3418,368.28112000000004,1819580,9.7,368.2806322875,3,0.00048771250004620015,21,38,O4N1
3421,368.29625,1408961,7.0,368.29588842749996,7,0.00036157250002588626,25,38,O1N1
3422,368.33234,2631118,15.1,368.3322739363,6,6.606369998962691e-05,26,42,N1
3426,369.11334,1669984,8.8,369.1132326073,16,0.00010739269998794043,24,17,O4
3432,369.1496,3544045,21.1,369.1496181161,15,1.8116099965936883e-05,25,21,O3
3435,369.18622,8321018,52.7,369.1860036249,14,0.00021637509996708104,26,25,O2
3438,369.20731,3469057,20.6,369.2071329937,9,0.00017700630002082107,23,29,O4
3441,369.22251,6295558,39.3,369.22238913369995,13,0.00012086630005114785,27,29,O1
3445,369.24359,4722190,28.9,369.24351850249997,8,7.149750001644861e-05,24,33,O3
3448,369.28,3903515,23.5,369.2799040113,7,9.59886999680748e-05,25,37,O2
3449,369.30114,8388642,53.2,369.3010333801,2,0.00010661989995242038,22,41,O4
3450,369.31645,5291559,32.7,369.3162895201,6,0.00016047989998924095,26,41,O1
3455,370.10885,1361470,6.7,370.1084815791,16,0.00036842090003119665,23,16,O4N1
3461,370.14488,5781323,35.9,370.14486708789997,15,1.2912100032735907e-05,24,20,O3N1
3463,370.16012,29726032,191.9,370.1601232279,19,3.2278999810841924e-06,28,20,N1
3466,370.18133,13587799,86.5,370.1812525967,14,7.740329999705864e-05,25,24,O2N1
3468,370.20257000000004,1536223,7.8,370.20238196549997,9,0.000188034500069989,22,28,O4N1
3470,370.21779,13659492,87.0,370.21763810549993,13,0.00015189450004982064,26,28,O1N1
3474,370.23908,1555820,7.9,370.23876747429995,8,0.00031252570005335656,23,32,O3N1
3477,370.25423,49284464,319.6,370.25402361429997,12,0.00020638570003939094,27,32,N1
3478,370.27538,3012984,17.4,370.2751529831,7,0.00022701689999848895,24,36,O2N1
3481,370.31119,1801861,9.5,370.31153849189997,6,0.00034849189995611596,25,40,O1N1
3487,371.12916,2586789,14.6,371.1288826717,15,0.00027732830000104514,24,19,O4
3490,371.14432,1918378,10.3,371.1441388117,19,0.00018118830001867536,28,19,O1
3495,371.16537999999997,6257330,38.6,371.1652681805,14,0.00011181949997762786,25,23,O3
3500,371.20178,11803326,74.8,371.2016536893,13,0.00012631070001134503,26,27,O2
3505,371.22285,3336902,19.5,371.2227830581,8,6.694190000189337e-05,23,31,O4
3508,371.23804,5346507,32.7,371.23803919809995,12,8.019000574677193e-07,27,31,O1
3512,371.25885,4206034,25.2,371.2591685669,7,0.00031856689997766807,24,35,O3
3514,371.29572,4560607,27.5,371.2955540757,6,0.00016592430000628156,25,39,O2
3516,371.33218999999997,9382636,59.0,371.3319395845,5,0.00025041549997695256,26,43,O1
3520,372.12428,3569155,21.0,372.1241316435,15,0.00014835650000577516,23,18,O4N1
3522,372.1394,6226952,38.4,372.13938778349996,19,1.221650006755226e-05,27,18,O1N1
3525,372.16044,6333200,39.1,372.1605171523,14,7.715229997984352e-05,24,22,O3N1
3526,372.17579,58484756,379.7,372.1757732923,18,1.6707700012830173e-05,28,22,N1
3527,372.19704,12924956,82.2,372.1969026611,13,0.00013733890000366955,25,26,O2N1
3530,372.21828,1663780,8.6,372.2180320299,8,0.0002479701000197565,22,30,O4N1
3532,372.23354,6208553,38.3,372.23328816989994,12,0.0002518301000691281,26,30,O1N1
3536,372.25478,1390897,6.8,372.25441753869995,7,0.0003624613000283716,23,34,O3N1
3538,372.26977,15409206,98.4,372.2696736787,11,9.632130002046324e-05,27,34,N1
3540,372.29079,2706750,15.4,372.2908030475,6,1.3047499976437393e-05,24,38,O2N1
3543,372.32705,1318730,6.4,372.3271885563,5,0.00013855629998715813,25,42,O1N1
3549,373.14468,2858858,16.4,373.1445327361,14,0.00014726389997576916,24,21,O4
3553,373.16001,2494063,14.0,373.1597888761,18,0.000221123900018938,28,21,O1
3558,373.18113,7114615,44.2,373.1809182449,13,0.00021175509999693531,25,25,O3
3563,373.21742,5475716,33.5,373.2173037537,12,0.0001162463000241587,26,29,O2
3567,373.23839,3191435,18.6,373.2384331225,7,4.3122500017034326e-05,23,33,O4
3570,373.25377000000003,5120913,31.2,373.25368926249996,11,8.07375000704269e-05,27,33,O1
3574,373.27493,5300120,32.4,373.2748186313,6,0.00011136870000427734,24,37,O3
3578,373.31139,6083493,37.5,373.3112041401,5,0.00018585990000019592,25,41,O2
3579,373.34774,29788594,192.3,373.3475896489,4,0.0001503510999896207,26,45,O1
3581,374.11879,3356353,19.7,374.1186523391,19,0.00013766090000899567,26,16,O2N1
3583,374.13998,2999240,17.3,374.1397817079,14,0.00019829209998079023,23,20,O4N1
3588,374.15513,13134542,83.5,374.15503784789996,18,9.215210002366803e-05,27,20,O1N1
3591,374.17618,7970517,49.8,374.1761672167,13,1.2783300007868093e-05,24,24,O3N1
3592,374.19147000000004,58903260,382.4,374.1914233567,17,4.6643300038340385e-05,28,24,N1
3594,374.24903,3849455,22.9,374.24893823429994,11,9.176570006275142e-05,26,32,O1N1
3597,374.28552,23311100,150.0,374.2853237431,10,0.0001962569000397707,27,36,N1
3606,375.13906000000003,2082856,11.3,375.1390534317,18,6.568300022991025e-06,27,19,O2
3612,375.16031,3943983,23.5,375.1601828005,13,0.00012719949995698698,24,23,O4
3615,375.1756,3801653,22.6,375.1754389405,17,0.00016105949998745928,28,23,O1
3620,375.19662999999997,5024572,30.5,375.19656830929995,12,6.169070002215449e-05,25,27,O3
3625,375.23314,4991561,30.3,375.2329538181,11,0.00018618190000552204,26,31,O2
3627,375.25427,2732880,15.6,375.2540831869,6,0.0001868131000151152,23,35,O4
3628,375.26944,4690006,28.4,375.26933932689997,10,0.00010067310000749785,27,35,O1
3631,375.29049,5696605,34.9,375.2904686957,5,2.1304299991697917e-05,24,39,O3
3635,375.32707,3467882,20.4,375.3268542045,4,0.00021579549996886271,25,43,O2
3642,376.13447,4554630,27.5,376.1343024035,18,0.00016759650003450588,26,18,O2N1
3645,376.15567999999996,3651469,21.6,376.1554317723,13,0.0002482276999558053,23,22,O4N1
3648,376.17093,19443090,124.7,376.17068791229997,17,0.00024208770003042446,27,22,O1N1
3651,376.1919,6086554,37.5,376.1918172811,12,8.271889998923143e-05,24,26,O3N1
3654,376.20718,52129184,338.2,376.2070734211,16,0.00010657889998810788,28,26,N1
3657,376.22826000000003,21198246,136.2,376.22820278989997,11,5.721010006709548e-05,25,30,O2N1
3658,376.26469,3426739,20.1,376.26458829869995,10,0.00010170130002506994,26,34,O1N1
3659,376.30115,48524736,314.6,376.3009738075,9,0.00017619250002098852,27,38,N1
3662,377.11866000000003,1581023,8.1,377.1183179873,18,0.000342012700059513,26,17,O3
3668,377.15496,3885292,23.1,377.1547034961,17,0.0002565039000046454,27,21,O2
3674,377.17565,3361011,19.7,377.17583286490003,12,0.0001828649000117366,24,25,O4
3678,377.19102000000004,4981753,30.3,377.1910890049,16,6.900489995587122e-05,28,25,O1
3683,377.21234,4892416,29.7,377.21221837369995,11,0.0001216263000287654,25,29,O3
3690,377.24872999999997,5201165,31.7,377.2486038825,10,0.0001261174999740433,26,33,O2
3692,377.26989,3273493,19.1,377.2697332513,5,0.00015674869996473717,23,37,O4
3694,377.28526,6845210,42.4,377.2849893913,9,0.00027060870002060256,27,37,O1
3697,377.30627999999996,9697057,61.1,377.3061187601,4,0.0001612398999668585,24,41,O3
3698,377.34241000000003,5265710,32.1,377.34250426890003,3,9.426889999986088e-05,25,45,O2
3702,378.11368,1540412,7.7,378.11356695909996,18,0.00011304090003250167,25,16,O3N1
3708,378.14995,8845385,54.8,378.1499524679,17,2.4679000034666387e-06,26,20,O2N1
3711,378.17126,2991185,17.1,378.1710818367,12,0.00017816330000641756,23,24,O4N1
3714,378.18634,16010326,101.0,378.1863379767,16,2.023299998654693e-06,27,24,O1N1
3718,378.20758,4292702,25.4,378.20746734549994,11,0.00011265450007158506,24,28,O3N1
3719,378.22287,48640100,311.5,378.22272348549996,15,0.00014651450004521394,28,28,N1
3721,378.24399,8075370,49.8,378.2438528543,10,0.00013714570002321125,25,32,O2N1
3723,378.28059,1763703,9.1,378.28023836309995,9,0.00035163690006356774,26,36,O1N1
3732,379.13399,3704994,21.7,379.1339680517,17,2.1948300002350152e-05,26,19,O3
3736,379.17037,5311407,32.0,379.1703535605,16,1.6439499972875637e-05,27,23,O2
3741,379.1916,3450806,20.0,379.1914829293,11,0.00011707070001421016,24,27,O4
3745,379.20695,4703164,28.1,379.20673906929994,15,0.00021093070006372727,28,27,O1
3750,379.22795,5456835,33.0,379.22786843809996,10,8.156190006047837e-05,25,31,O3
3754,379.26444,5891536,35.8,379.2642539469,9,0.00018605309998065422,26,35,O2
3756,379.28533,3065047,17.5,379.2853833157,4,5.3315700029088475e-05,23,39,O4
3757,379.30059,5991388,36.4,379.3006394557,8,4.945569997971688e-05,27,39,O1
3758,379.32172,4483556,26.7,379.3217688245,3,4.8824499970123725e-05,24,43,O3
3759,379.35825,12889584,80.9,379.3581543333,2,9.56667000195921e-05,25,47,O2
3762,380.12924,3082750,17.6,380.12921702349996,17,2.297650001992224e-05,25,18,O3N1
3768,380.16562000000005,10905354,68.1,380.1656025323,16,1.7467700047291146e-05,26,22,O2N1
3772,380.18677,3333394,19.3,380.1867319011,11,3.809890000638916e-05,23,26,O4N1
3774,380.20212000000004,12427031,77.9,380.2019880411,15,0.00013195890005590627,27,26,O1N1
3779,380.22345,3771679,22.1,380.22311740989994,10,0.00033259010007213874,24,30,O3N1
3782,380.23859,39662372,253.6,380.23837354989996,14,0.00021645010002657727,28,30,N1
3784,380.25959,15297323,96.4,380.2595029187,9,8.708130002332837e-05,25,34,O2N1
3787,380.29596000000004,1957176,10.4,380.29588842749996,8,7.157250007594484e-05,26,38,O1N1
3790,380.3319,1473093,7.3,380.3322739363,7,0.00037393629997950484,27,42,N1
3793,381.11276000000004,1329237,6.3,381.1132326073,17,0.0004726072999687858,25,17,O4
3800,381.1496,3941986,23.2,381.1496181161,16,1.8116099965936883e-05,26,21,O3
3806,381.18622,5211759,31.4,381.1860036249,15,0.00021637509996708104,27,25,O2
3811,381.20731,2983286,17.0,381.2071329937,10,0.00017700630002082107,24,29,O4
3815,381.22262,6028412,36.6,381.22238913369995,14,0.00023086630005764164,28,29,O1
3821,381.24363999999997,4690307,28.0,381.24351850249997,9,0.00012149750000389758,25,33,O3
3826,381.27993,6060688,36.8,381.2799040113,8,2.598869997427755e-05,26,37,O2
3828,381.30102,4390295,26.1,381.3010333801,3,1.3380100028825836e-05,23,41,O4
3829,381.31595,2876380,16.3,381.3162895201,7,0.0003395200999989356,27,41,O1
3831,381.33749,2766499,15.6,381.3374188889,2,7.111109999868859e-05,24,45,O3
3832,381.37401,48612528,311.4,381.3738043977,1,0.00020560230001365198,25,49,O2
3834,382.10849,1750832,9.0,382.1084815791,17,8.420900030614575e-06,24,16,O4N1
3839,382.14491,4509629,26.8,382.14486708789997,16,4.291210001383661e-05,25,20,O3N1
3844,382.18141,12066249,75.6,382.1812525967,15,0.00015740330002245173,26,24,O2N1
3850,382.20277999999996,2260689,12.3,382.20238196549997,10,0.00039803449999453733,23,28,O4N1
3852,382.21785,14003670,88.1,382.21763810549993,14,0.00021189450006886545,27,28,O1N1
3858,382.23901,3072477,17.6,382.23876747429995,9,0.0002425257000595593,24,32,O3N1
3861,382.25408,33748452,215.5,382.25402361429997,13,5.63857000202006e-05,28,32,N1
3863,382.27528,1907946,10.1,382.2751529831,8,0.000127016900023591,25,36,O2N1
3865,382.296,1922033,10.1,382.2962823519,3,0.0002823519000116903,22,40,O4N1
3866,382.31153,1958646,10.4,382.31153849189997,7,8.491899961882154e-06,26,40,O1N1
3868,382.33255,1918718,10.1,382.3326678607,2,0.00011786069995878279,23,44,O3N1
3869,382.3475,2226947,12.1,382.3479240007,6,0.0004240006999793877,27,44,N1
3875,383.12883999999997,2110610,11.4,383.1288826717,16,4.2671700043683813e-05,25,19,O4
3884,383.16496,4430367,26.3,383.1652681805,15,0.0003081804999851556,26,23,O3
3891,383.20191,8270635,51.1,383.2016536893,14,0.0002563107000241871,27,27,O2
3896,383.2229,3907891,23.0,383.2227830581,9,0.00011694189998934235,24,31,O4
3899,383.2383,5088568,30.6,383.23803919809995,13,0.00026080190002630843,28,31,O1
3905,383.29553,4181324,24.7,383.2955540757,7,2.407570002560533e-05,26,39,O2
3906,383.31669,8969043,55.6,383.31668344450003,2,6.555499965088529e-06,23,43,O4
3907,383.33194,4615001,27.5,383.3319395845,6,4.154999828642758e-07,27,43,O1
3910,383.35308,3655520,21.3,383.35306895329995,1,1.104670002405328e-05,24,47,O3
3914,384.12385,2014570,10.7,384.1241316435,16,0.00028164349998860416,24,18,O4N1
3921,384.16029,7122295,43.7,384.1605171523,15,0.00022715229999903386,25,22,O3N1
3923,384.17584,35084412,224.1,384.1757732923,19,6.670770000027915e-05,29,22,N1
3926,384.19699999999995,13424772,84.3,384.1969026611,14,9.733889993412959e-05,26,26,O2N1
3929,384.21831000000003,2207755,12.0,384.2180320299,9,0.0002779701000577006,23,30,O4N1
3932,384.23352,10903696,68.1,384.23328816989994,13,0.00023183010006277982,27,30,O1N1
3937,384.26977,47147164,301.9,384.2696736787,12,9.632130002046324e-05,28,34,N1
3939,384.29071,3359908,19.4,384.2908030475,7,9.304750000183049e-05,25,38,O2N1
3942,384.3273,2023601,10.8,384.3271885563,6,0.00011144370000693016,26,42,O1N1
3951,385.14467,3358155,19.4,385.1445327361,15,0.00013726390000101674,25,21,O4
3954,385.15963999999997,2195536,11.9,385.1597888761,19,0.00014887610001323992,29,21,O1
3960,385.18092,6654935,40.7,385.1809182449,14,1.7551000155435759e-06,26,25,O3
3967,385.2174,10700260,66.8,385.2173037537,13,9.624630001781043e-05,27,29,O2
3971,385.23843,3003371,17.1,385.2384331225,8,3.1225000043377804e-06,24,33,O4
3975,385.25392999999997,7562736,46.5,385.25368926249996,12,0.00024073750000752625,28,33,O1
3979,385.27499,4375032,26.0,385.2748186313,7,0.00017136870002332216,25,37,O3
3981,385.31113,4638212,27.7,385.3112041401,6,7.414010002548821e-05,26,41,O2
3982,385.3322,2121995,11.4,385.33233350890004,1,0.00013350890003493987,23,45,O4
3983,385.34762,10139152,63.1,385.3475896489,5,3.0351100008374488e-05,27,45,O1
3990,386.14012,2628641,14.7,386.1397817079,15,0.00033829210002522814,24,20,O4N1
3993,386.15516,8757030,54.2,386.15503784789996,19,0.00012215210006161215,28,20,O1N1
3996,386.17622,6587693,40.2,386.1761672167,14,5.278330002056464e-05,25,24,O3N1
3997,386.1914,50834228,325.7,386.1914233567,18,2.335670001230028e-05,29,24,N1
3998,386.21256,11779898,73.7,386.21255272549996,13,7.274500035236997e-06,26,28,O2N1
4001,386.23375,1463873,7.2,386.2336820943,8,6.790570000703156e-05,23,32,O4N1
4003,386.24901,6231366,37.9,386.24893823429994,12,7.176570005640315e-05,27,32,O1N1
4009,386.28557,12925779,81.1,386.2853237431,11,0.00024625690002721967,28,36,N1
4010,386.30652000000003,2565210,14.3,386.3064531119,6,6.688810003652179e-05,25,40,O2N1
4012,386.34297999999995,1537126,7.7,386.3428386207,5,0.00014137929997559695,26,44,O1N1
4018,387.13932,1448055,7.0,387.1390534317,19,0.00026656829999183174,28,19,O2
4023,387.16057,3008638,16.9,387.1601828005,14,0.0003871994999826711,25,23,O4
4026,387.17564,2422403,13.2,387.1754389405,18,0.00020105950000015582,29,23,O1
4030,387.19675,5725323,34.2,387.19656830929995,13,0.00018169070006024413,26,27,O3
4035,387.23292999999995,6867095,41.5,387.2329538181,12,2.381810003271312e-05,27,31,O2
4039,387.25417999999996,3247518,18.5,387.2540831869,7,9.681309995812626e-05,24,35,O4
4041,387.26934,4815012,28.4,387.26933932689997,11,6.731000325999048e-07,28,35,O1
4045,387.29037999999997,6222507,37.4,387.2904686957,6,8.869570001479588e-05,25,39,O3
4047,387.32712000000004,6386871,38.5,387.3268542045,5,0.0002657955000131551,26,43,O2
4048,387.36343999999997,29002948,182.6,387.36323971329995,4,0.0002002867000214792,27,47,O1
4051,388.13431,4193226,24.5,388.1343024035,19,7.5965000405631145e-06,27,18,O2N1
4053,388.15552,4404178,25.8,388.1554317723,14,8.822770001870595e-05,24,22,O4N1
4056,388.1708,13839831,85.9,388.17068791229997,18,0.00011208770001758239,28,22,O1N1
4060,388.19197,6354910,38.3,388.1918172811,13,0.0001527189000398721,25,26,O3N1
4061,388.20729,44219876,279.5,388.2070734211,17,0.00021657889999460167,29,26,N1
4063,388.22844,13034986,80.8,388.22820278989997,12,0.0002372101000105431,26,30,O2N1
4065,388.24956000000003,1461490,7.1,388.2493321587,7,0.00022784130004538383,23,34,O4N1
4066,388.26469,3396599,19.4,388.26458829869995,11,0.00010170130002506994,27,34,O1N1
4069,388.28574,1689726,8.5,388.28571766749997,6,2.2332500009270007e-05,24,38,O3N1
4071,388.30089,20843010,130.6,388.3009738075,10,8.380750000469561e-05,28,38,N1
4081,389.15463,2515493,13.8,389.1547034961,18,7.349610001483597e-05,28,21,O2
4086,389.17592,2768300,15.4,389.17583286490003,13,8.713509998869995e-05,25,25,O4
4089,389.19117,3970353,23.1,389.1910890049,17,8.09951000064757e-05,29,25,O1
4094,389.21222,5688632,34.0,389.21221837369995,12,1.6263000475191802e-06,26,29,O3
4099,389.24881,4378949,25.7,389.2486038825,11,0.0002061174999994364,27,33,O2
4101,389.26982000000004,3152204,17.8,389.2697332513,6,8.674870002778334e-05,24,37,O4
4104,389.28524,4492625,26.4,389.2849893913,10,0.0002506087000142543,28,37,O1
4109,389.30632,7050584,42.7,389.3061187601,5,0.00020123990003639847,25,41,O3
4112,389.34258,4459365,26.2,389.34250426890003,4,7.573109996883431e-05,26,45,O2
4119,390.15022999999997,6738037,40.7,390.1499524679,18,0.00027753209997172235,27,20,O2N1
4122,390.17117,3686524,21.2,390.1710818367,13,8.816330000627204e-05,24,24,O4N1
4124,390.18656,17070210,106.5,390.1863379767,17,0.00022202330001164228,28,24,O1N1
4128,390.20758,5644425,33.7,390.20746734549994,12,0.00011265450007158506,25,28,O3N1
4131,390.2227,36491404,230.3,390.22272348549996,16,2.3485499980324676e-05,29,28,N1
4133,390.24376,7049365,42.7,390.2438528543,11,9.285429996452876e-05,26,32,O2N1
4135,390.26521,1362844,6.4,390.2649822231,6,0.00022777690003294992,23,36,O4N1
4138,390.28029,3503265,20.1,390.28023836309995,10,5.163690002518706e-05,27,36,O1N1
4140,390.30135,1606568,8.0,390.3013677319,5,1.7731899959017028e-05,24,40,O3N1
4141,390.31685,45416620,287.2,390.3166238719,9,0.00022612809999600358,28,40,N1
4148,391.13388,2622016,14.5,391.1339680517,18,8.805170000414364e-05,27,19,O3
4154,391.17013,4543948,26.7,391.1703535605,17,0.00022356050004646022,28,23,O2
4159,391.19164,3013587,17.0,391.1914829293,12,0.0001570707000269067,25,27,O4
4162,391.2068,3807192,22.0,391.20673906929994,16,6.0930700044536934e-05,29,27,O1
4166,391.22817000000003,4485088,26.3,391.22786843809996,11,0.00030156190007346595,26,31,O3
4169,391.26437999999996,5081068,30.1,391.2642539469,10,0.0001260530999616094,27,35,O2
4171,391.28541,3557875,20.4,391.2853833157,5,2.6684299996304617e-05,24,39,O4
4173,391.30062999999996,5165560,30.7,391.3006394557,9,9.455700023863756e-06,28,39,O1
4176,391.32175,11273727,69.6,391.3217688245,4,1.8824499989023025e-05,25,43,O3
4177,391.35817000000003,6074891,36.5,391.3581543333,3,1.5666700051042426e-05,26,47,O2
4179,392.12948,2249741,12.1,392.12921702349996,18,0.0002629765000392581,26,18,O3N1
4185,392.16576000000003,10339097,63.6,392.1656025323,17,0.00015746770003488564,27,22,O2N1
4189,392.18681000000004,3332896,19.0,392.1867319011,12,7.80989000190857e-05,24,26,O4N1
4193,392.20193,13498149,83.8,392.2019880411,16,5.8041099975980615e-05,28,26,O1N1
4197,392.22297000000003,4174124,24.3,392.22311740989994,11,0.00014740989990968956,25,30,O3N1
4199,392.2383,37485360,236.6,392.23837354989996,15,7.354989998020756e-05,29,30,N1
4200,392.25965,7352120,44.6,392.2595029187,10,0.00014708130004237319,26,34,O2N1
4203,392.29592,2229316,12.0,392.29588842749996,9,3.15725000632483e-05,27,38,O1N1
4215,393.14965,3691360,21.3,393.1496181161,17,3.188390002151209e-05,27,21,O3
4220,393.18608,5246828,31.2,393.1860036249,16,7.637509997948655e-05,28,25,O2
4224,393.20731,2846579,15.9,393.2071329937,11,0.00017700630002082107,25,29,O4
4228,393.22258999999997,4644984,27.3,393.22238913369995,15,0.00020086630001969752,29,29,O1
4235,393.24366000000003,5547135,33.1,393.24351850249997,10,0.00014149750006708928,26,33,O3
4240,393.27995,6137995,36.9,393.2799040113,9,4.5988699980625825e-05,27,37,O2
4242,393.3009,2921938,16.4,393.3010333801,4,0.00013338010001007206,24,41,O4
4243,393.31631,6147223,36.9,393.3162895201,8,2.0479900001646456e-05,28,41,O1
4244,393.33722,3475614,19.9,393.3374188889,3,0.00019888890000174797,25,45,O3
4245,393.37408999999997,13505706,83.8,393.3738043977,2,0.00028560229998220166,26,49,O2
4249,394.14506,4368041,25.6,394.14486708789997,17,0.00019291210003302695,26,20,O3N1
4254,394.18122,12500405,77.4,394.1812525967,16,3.259670000943515e-05,27,24,O2N1
4257,394.20236,2894780,16.2,394.20238196549997,11,2.196549996824615e-05,24,28,O4N1
4260,394.21756,11333057,70.0,394.21763810549993,15,7.810549993791938e-05,28,28,O1N1
4264,394.23875,3300552,18.8,394.23876747429995,10,1.7474299966124818e-05,25,32,O3N1
