m/z,R00X141Y046,R00X153Y047,R00X155Y050,R00X283Y050,R00X302Y050,R00X263Y051,R00X109Y052,R00X180Y052,R00X094Y053,R00X267Y054,R00X283Y054,R00X284Y054,R00X089Y056,R00X173Y056,R00X126Y057,R00X286Y057,R00X081Y058,R00X145Y058,R00X236Y058,R00X265Y058,R00X290Y059,R00X136Y063,R00X158Y063,R00X183Y063,R00X284Y063,R00X151Y064,R00X182Y064,R00X285Y064,R00X116Y065,R00X275Y065,R00X267Y066,R00X280Y066,R00X205Y067,R00X271Y067,R00X069Y068,R00X276Y068,R00X116Y070,R00X270Y070,R00X271Y071,R00X272Y071,R00X273Y071,R00X180Y072,R00X276Y072,R00X268Y074,R00X174Y076,R00X187Y076,R00X124Y078,R00X267Y079,R00X246Y082,R00X169Y083,R00X201Y084,R00X221Y084,R00X217Y086,R00X247Y086,R00X204Y087,R00X266Y087,R00X262Y088
1323.07,0.0,0.0,0.0,0.0,1166721.75,370658.375,0.0,0.0,630572.3125,0.0,0.0,0.0,0.0,968348.25,0.0,0.0,0.0,1304381.625,0.0,0.0,0.0,0.0,934880.3125,0.0,0.0,0.0,0.0,0.0,1561378.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681746.75,0.0,0.0,0.0,0.0,0.0,370803.75,1114051.625,0.0,0.0,0.0,756625.625,0.0,0.0,1765905.75,1226855.25,1164954.375,0.0
1323.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380370.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527114.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315357.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.3,1932580.625,0.0,587699.5,2899288.75,1810291.375,0.0,1544551.5,541008.375,1393626.125,976822.0625,394760.28125,666113.5,0.0,0.0,1347104.25,1273097.5,3232824.25,1393870.0,794231.3125,1781135.0,887017.0625,0.0,1204608.375,3277825.25,1937933.875,3029107.5,2274981.75,2620844.0,2663672.75,0.0,3797364.5,1276939.5,2343405.25,3042226.5,3925209.25,0.0,2246322.25,1418854.25,1609473.125,1695185.125,1250390.25,2960431.25,1400096.0,926537.875,4935096.0,551464.125,4312113.5,1079415.5,1393081.625,856698.8125,3295546.25,0.0,1330816.125,3484741.75,1102431.375,2156352.75,2405946.75
1323.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633788.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367768.71875,0.0,0.0,0.0,599104.375,0.0
1323.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309332.1875,0.0,0.0,338661.71875,0.0,0.0,0.0,0.0,0.0,0.0,970960.3125,0.0,0.0,628806.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.41,0.0,0.0,0.0,0.0,1205018.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883259.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855036.625,0.0,0.0,0.0,0.0,0.0,562087.6875,0.0,0.0,0.0,0.0
1323.44,0.0,0.0,528956.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559931.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.52,0.0,0.0,0.0,0.0,4688190.0,0.0,2547414.5,427111.5,484619.875,0.0,0.0,0.0,0.0,0.0,0.0,769856.3125,497762.5625,1186370.75,0.0,0.0,861595.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704797.9375,0.0,691123.0,0.0,1034693.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407946.1875,0.0,0.0,0.0,353850.90625,0.0,464314.65625,647766.625,0.0,0.0,722004.0625,0.0,525824.0,1591276.25
1323.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511209.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881451.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429141.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.62,0.0,0.0,0.0,0.0,0.0,342605.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867716.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531640.0,0.0,0.0,0.0,0.0,797335.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568545.125,0.0,0.0,0.0,0.0,717021.625,0.0,0.0,0.0,873387.5625,0.0,0.0,846860.6875,0.0,0.0,562795.5,645942.0,0.0,0.0,0.0
1323.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345079.6875,0.0,0.0,0.0,457404.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601945.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414935.875,757843.9375,0.0,0.0,0.0,566105.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893730.875,0.0,0.0,427451.96875,0.0,0.0,0.0,0.0,704413.5625,0.0,0.0,0.0,0.0
1323.72,0.0,0.0,0.0,0.0,653748.125,0.0,1015659.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800207.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844943.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716591.4375,761686.0625,0.0,0.0,0.0,0.0,0.0,0.0,349652.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.79,0.0,0.0,0.0,0.0,0.0,0.0,932403.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594202.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778712.3125,359361.0625,1051608.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737321.1875,0.0,0.0
1323.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431530.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011785.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852764.5625,0.0,0.0
1323.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853142.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.98,0.0,1005154.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471851.46875,0.0,0.0,923208.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.02,34119852.0,11014463.0,7228720.5,21254082.0,4245158.5,0.0,10948304.0,782830.625,2580092.25,1680493.125,2062006.625,4437408.0,6015403.0,4497812.5,2967725.25,9415485.0,1790657.25,7000759.5,3693809.5,3807256.75,4304642.5,0.0,3810243.0,3312341.5,8507101.0,11591934.0,5493953.5,2428192.0,4042051.25,1666220.75,4701656.5,2779314.0,6207694.0,4643691.5,9617473.0,7483538.0,5619221.5,3973199.0,23558394.0,7167011.0,17706168.0,2147980.25,4680060.0,3541095.5,4047430.25,1921029.625,4902049.0,3378185.0,3838907.0,1867324.0,3540708.5,2531026.5,2228432.75,6890336.5,4876287.0,4923391.5,10618211.0
1324.06,2385887.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435457.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319251.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952659.9375,0.0,0.0,868717.9375
1324.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498963.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524370.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462142.40625,0.0,0.0,510068.0,0.0,615469.8125,0.0,0.0
1324.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461045.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415305.375,0.0,589143.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890547.375,0.0,739296.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549080.3125,0.0,1641539.5,0.0,1650476.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778547.5
1324.31,10634944.0,724229.875,4205130.0,15421958.0,7688001.5,881585.75,6045698.5,3018456.0,4918862.5,4137773.0,1713345.75,2946536.0,1478776.5,3720279.25,6803804.5,5067293.0,11875356.0,6426832.0,4391176.5,8303834.5,3327978.25,486152.78125,8562166.0,14449810.0,10520593.0,14362159.0,7682494.0,12464862.0,13981852.0,897337.1875,12173999.0,7412985.5,13898089.0,13830762.0,21832632.0,2163437.25,9192865.0,7025449.5,7671037.5,5931817.0,6165294.0,14287842.0,6605222.5,6483793.0,23280298.0,1101669.375,24091164.0,3706429.5,5895923.5,5461973.5,20601202.0,1964987.25,6276751.5,14433331.0,5321023.0,5977603.0,9109003.0
1324.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336768.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144024.5,0.0,1264498.5,453621.375,0.0,0.0,0.0,801523.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597007.6875,0.0,0.0,0.0,616135.4375,1167526.75,0.0,0.0,0.0
1324.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327232.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.47,0.0,0.0,0.0,0.0,2473132.25,0.0,1468028.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558504.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560259.4375,0.0,0.0,0.0,0.0,613283.6875,0.0,0.0
1324.51,0.0,0.0,0.0,0.0,2606562.0,0.0,3957318.25,0.0,549530.6875,0.0,0.0,0.0,0.0,0.0,0.0,874542.0,0.0,0.0,0.0,0.0,561583.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699805.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034636.6875,450999.3125,0.0,0.0,0.0,0.0,1006305.0
1324.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272805.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464053.71875,0.0,0.0,0.0,781648.875,0.0,0.0,0.0,690485.8125,0.0,0.0,779661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360799.5625,0.0,614102.25,0.0,0.0,0.0
1324.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364475.40625,0.0,0.0,0.0,0.0,0.0,843216.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730074.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783348.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821851.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442005.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.69,0.0,0.0,0.0,0.0,0.0,269545.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483723.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867863.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402958.65625,1217823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730999.75
1324.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731422.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553136.6875,0.0,0.0,0.0,0.0,1239446.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510072.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637236.8125,0.0,0.0,0.0,0.0,0.0,637316.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828855.4375,0.0,0.0,0.0,0.0,0.0,0.0,556812.375,0.0,0.0,0.0
1324.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877591.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372883.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098483.125,0.0,0.0
1324.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573096.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357726.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.04,8089457.5,2267218.0,2294060.75,5627792.5,1184145.125,0.0,3031909.75,0.0,494800.09375,354339.1875,806390.75,748563.5,836712.0625,1171838.375,1551652.375,2471013.75,785581.625,1219427.375,645582.5,422804.3125,801745.1875,0.0,1020138.3125,0.0,2146690.25,2106336.75,585105.125,0.0,823296.8125,388229.15625,1359648.5,528276.0,1557887.0,1114422.375,2088135.375,1905504.75,1334047.125,0.0,5446082.0,2206677.5,5760627.5,605126.4375,1077489.625,784129.875,1822623.0,272034.78125,894044.8125,497784.09375,735190.4375,0.0,591745.5625,809429.0625,454013.0,1473115.375,968161.0625,1738636.375,2087839.375
1325.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376953.53125,0.0,0.0,0.0,0.0,0.0
1325.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675524.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564881.875,0.0,0.0,0.0,908606.375,449472.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353355.46875,0.0,0.0,1665721.375,0.0,0.0,0.0,0.0,0.0,0.0
1325.31,10442524.0,1264634.0,4758683.0,15783971.0,7953410.5,1229439.125,5178541.0,2974370.25,4982498.0,3254920.5,2325328.75,3666584.25,2206097.0,3563915.25,6635454.5,5101806.5,13717485.0,6382977.0,3272825.5,8875542.0,2783917.75,917090.375,9484590.0,14869199.0,9968377.0,15488569.0,8411544.0,12171974.0,13376515.0,292637.6875,11062478.0,6565198.5,14780531.0,12178437.0,20654374.0,2094636.25,9513819.0,6264695.0,6723183.0,6055082.5,6043175.5,16272011.0,7402821.5,6486314.5,20909822.0,862218.375,24799180.0,3194565.75,5244332.0,4350842.0,19475938.0,1453598.5,6801446.5,15440501.0,5246414.5,6838440.5,9136232.0
1325.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375513.875,0.0,0.0,0.0,0.0,750383.125,0.0,0.0,936948.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047596.4375,0.0,0.0,1370432.875,0.0,1995609.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403764.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100530.875,0.0,0.0,0.0,0.0,0.0,0.0
1325.41,0.0,0.0,0.0,0.0,0.0,297663.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388212.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394701.625,0.0,0.0,0.0,524798.75,1219722.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.51,0.0,0.0,0.0,0.0,2224607.0,0.0,2413697.0,0.0,0.0,0.0,0.0,0.0,0.0,856673.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625843.4375,0.0,0.0,0.0,0.0,0.0,1076946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
