m/z,R00X098Y043,R00X150Y045,R00X107Y046,R00X111Y046,R00X122Y046,R00X135Y047,R00X206Y047,R00X184Y048,R00X227Y048,R00X230Y048,R00X253Y049,R00X263Y049,R00X278Y049,R00X096Y050,R00X141Y050,R00X171Y050,R00X223Y050,R00X245Y050,R00X270Y050,R00X299Y050,R00X142Y051,R00X143Y051,R00X196Y051,R00X272Y051,R00X276Y051,R00X290Y051,R00X293Y051,R00X090Y052,R00X116Y052,R00X133Y052,R00X156Y052,R00X279Y052,R00X293Y052,R00X242Y053,R00X274Y053,R00X293Y053,R00X299Y053,R00X300Y053,R00X089Y054,R00X107Y054,R00X224Y054,R00X273Y054,R00X279Y054,R00X291Y054,R00X082Y055,R00X085Y055,R00X294Y055,R00X217Y056,R00X281Y056,R00X293Y056,R00X164Y057,R00X181Y057,R00X216Y057,R00X223Y057,R00X270Y057,R00X233Y058,R00X238Y058,R00X277Y058,R00X182Y059,R00X225Y059,R00X239Y059,R00X271Y059,R00X287Y059,R00X294Y059,R00X133Y060,R00X200Y060,R00X266Y060,R00X277Y060,R00X290Y060,R00X224Y061,R00X288Y061,R00X295Y061,R00X211Y062,R00X212Y062,R00X233Y062,R00X258Y062,R00X230Y063,R00X288Y063,R00X158Y064,R00X200Y064,R00X215Y064,R00X233Y064,R00X262Y064,R00X269Y064,R00X295Y064,R00X184Y065,R00X077Y066,R00X152Y066,R00X153Y066,R00X264Y066,R00X277Y066,R00X283Y066,R00X077Y067,R00X123Y067,R00X185Y067,R00X262Y067,R00X281Y067,R00X158Y068,R00X215Y068,R00X226Y068,R00X252Y068,R00X253Y068,R00X273Y068,R00X279Y068,R00X283Y068,R00X070Y069,R00X099Y069,R00X280Y069,R00X221Y070,R00X247Y070,R00X251Y070,R00X281Y070,R00X066Y071,R00X071Y071,R00X174Y071,R00X255Y071,R00X283Y071,R00X069Y072,R00X066Y073,R00X069Y073,R00X137Y073,R00X225Y073,R00X260Y073,R00X274Y073,R00X065Y074,R00X176Y074,R00X271Y074,R00X069Y075,R00X087Y075,R00X126Y075,R00X220Y075,R00X253Y075,R00X274Y075,R00X291Y075,R00X073Y076,R00X147Y076,R00X178Y076,R00X211Y076,R00X220Y076,R00X295Y076,R00X067Y077,R00X112Y077,R00X115Y077,R00X291Y077,R00X074Y078,R00X257Y078,R00X110Y079,R00X136Y079,R00X150Y079,R00X175Y079,R00X255Y079,R00X276Y079,R00X112Y080,R00X122Y080,R00X148Y080,R00X154Y080,R00X214Y080,R00X254Y080,R00X292Y080,R00X113Y081,R00X128Y081,R00X134Y081,R00X221Y081,R00X221Y082,R00X293Y082,R00X297Y082,R00X273Y083,R00X220Y085,R00X250Y085,R00X268Y085,R00X269Y085,R00X297Y086,R00X200Y087,R00X202Y087,R00X244Y087,R00X263Y088,R00X249Y089,R00X253Y089,R00X251Y091
1304.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720007.375,0.0,0.0,0.0,0.0,0.0,877714.25,0.0,0.0,635394.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901575.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464150.0,0.0,0.0,0.0,0.0,0.0,0.0,897120.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330784.71875,0.0,0.0,1117007.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529303.5,926188.0625,0.0,0.0,0.0,0.0,0.0,0.0
1304.62,1143173.0,423143.375,0.0,303892.5,0.0,0.0,0.0,0.0,0.0,0.0,1651773.875,0.0,782497.4375,0.0,0.0,862383.875,0.0,0.0,837366.75,571079.1875,386118.1875,623002.375,0.0,0.0,0.0,0.0,0.0,0.0,766176.875,577614.9375,0.0,443397.28125,0.0,877076.9375,1610418.8125,0.0,0.0,700038.1875,0.0,0.0,0.0,721095.5625,0.0,1360794.75,0.0,0.0,522560.34375,0.0,675521.75,733600.625,0.0,583924.0,0.0,0.0,671205.875,1589293.8125,0.0,0.0,0.0,0.0,0.0,0.0,482251.84375,907891.1875,444715.03125,0.0,0.0,0.0,0.0,0.0,3265714.625,0.0,0.0,0.0,725418.375,771796.25,0.0,868548.6875,0.0,0.0,0.0,466116.875,0.0,0.0,0.0,422321.09375,1055903.375,0.0,0.0,0.0,431864.5625,656171.25,795991.5625,0.0,409725.8125,563698.8125,0.0,0.0,713651.375,0.0,791020.625,0.0,0.0,0.0,397416.15625,1719551.25,723201.3125,0.0,659539.0,328699.90625,0.0,0.0,577929.625,964693.25,0.0,322673.5,0.0,0.0,984479.5625,0.0,1168199.75,0.0,0.0,0.0,1886533.4375,0.0,0.0,639059.0625,1435956.5,572417.875,450485.28125,0.0,0.0,0.0,954504.75,1277700.625,0.0,0.0,0.0,1273945.0,0.0,651616.625,0.0,565073.0,0.0,0.0,0.0,0.0,0.0,0.0,823960.0,1348981.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988064.3125,0.0,0.0,0.0,816301.9375,0.0,0.0,671349.125,0.0,0.0,566502.625,0.0,0.0,898647.9375,0.0,0.0,0.0,1606395.625,753595.25,0.0
1304.78,1455491.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627079.125,605532.8125,719309.125,853822.75,0.0,760431.8125,0.0,680931.5625,0.0,0.0,704208.75,0.0,0.0,505127.875,0.0,0.0,540302.75,0.0,473116.6875,671536.8125,0.0,0.0,0.0,0.0,431680.46875,2109194.0625,0.0,0.0,1112843.625,0.0,0.0,810101.625,0.0,748553.8125,0.0,0.0,0.0,0.0,0.0,974266.5,1262514.9375,0.0,368973.25,578033.1875,0.0,0.0,0.0,0.0,0.0,0.0,1438252.4375,556878.25,0.0,0.0,0.0,839863.9375,0.0,697642.625,0.0,0.0,587646.625,0.0,1559822.75,0.0,0.0,0.0,541073.6875,0.0,730740.96875,0.0,547544.8125,573452.5625,636235.8125,0.0,730465.5,650613.0625,747941.5625,0.0,584078.125,0.0,0.0,0.0,385675.28125,489143.34375,534676.3125,0.0,0.0,0.0,0.0,0.0,549893.5,1231256.625,392786.625,1005998.1875,0.0,633451.9375,1264284.1875,0.0,0.0,526686.375,1285084.6875,0.0,1549490.0625,0.0,1866484.75,498766.375,605066.6875,1310617.40625,842763.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925594.4375,0.0,0.0,0.0,0.0,0.0,500766.28125,0.0,0.0,368985.5625,792718.4375,508512.78125,0.0,0.0,0.0,0.0,1385763.75,0.0,3412692.3125,641214.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468100.0,0.0,363008.28125,1099832.46875,1000327.125,0.0,0.0,373254.53125,1503019.5,653501.1875,0.0,708679.4375,0.0,0.0,701585.0625,0.0,713560.875,496486.1875,0.0,694393.5,0.0,0.0,0.0,648186.5625,0.0,621423.5
1304.8,0.0,0.0,0.0,0.0,677861.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384738.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060511.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358924.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825920.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525866.875,0.0,567109.3125,0.0,0.0,0.0,0.0,1124331.5,0.0,0.0,0.0,0.0,0.0,583259.3125,0.0,0.0,0.0,0.0,0.0,0.0,556500.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237651.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803703.125,0.0,0.0,0.0,0.0,0.0,0.0,433418.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666817.0,0.0,0.0,387604.21875,0.0,0.0,705844.875,0.0,0.0,0.0,473695.25,0.0,0.0,0.0,0.0,412048.03125,0.0,0.0,0.0,320019.53125,437802.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436282.6875,0.0,0.0,724567.0,0.0,0.0,0.0,1043312.125,0.0,0.0,0.0,1322348.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613402.3125,0.0,0.0,502697.375,0.0,0.0,0.0,0.0,0.0,0.0,795531.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888961.0625,0.0,517400.0,0.0,0.0,900276.25,1367551.625,0.0,0.0,0.0,0.0,534051.375,529094.4375,0.0,0.0,0.0,0.0,0.0,1091193.25,0.0,0.0,0.0,0.0,0.0,0.0,372531.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598818.5,0.0,581567.0625,0.0,0.0,0.0,0.0,0.0,0.0,692478.3125,0.0,0.0,405524.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894761.5,0.0,0.0,0.0
1304.98,0.0,0.0,0.0,0.0,511703.15625,0.0,0.0,0.0,0.0,0.0,513388.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487513.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416974.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601656.75,0.0,0.0,0.0,419759.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552950.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732754.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609097.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539556.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422102.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603643.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357063.78125,0.0,519467.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368821.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653519.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869867.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437706.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595950.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547604.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817335.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545831.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
