m/z,R00X095Y043,R00X112Y044,R00X130Y044,R00X098Y045,R00X151Y045,R00X177Y046,R00X193Y046,R00X140Y047,R00X149Y047,R00X135Y048,R00X176Y048,R00X222Y048,R00X229Y049,R00X239Y049,R00X265Y049,R00X275Y049,R00X090Y050,R00X183Y050,R00X273Y050,R00X292Y050,R00X300Y051,R00X097Y052,R00X168Y052,R00X274Y052,R00X275Y052,R00X276Y052,R00X298Y052,R00X299Y052,R00X091Y053,R00X136Y053,R00X201Y053,R00X087Y054,R00X134Y054,R00X197Y054,R00X226Y054,R00X265Y054,R00X277Y054,R00X289Y054,R00X294Y054,R00X083Y055,R00X128Y055,R00X174Y055,R00X219Y055,R00X284Y055,R00X285Y055,R00X169Y056,R00X171Y056,R00X233Y056,R00X081Y057,R00X222Y057,R00X235Y057,R00X272Y057,R00X283Y057,R00X083Y058,R00X269Y058,R00X270Y058,R00X283Y058,R00X082Y059,R00X088Y059,R00X224Y059,R00X266Y059,R00X272Y059,R00X212Y060,R00X300Y060,R00X301Y060,R00X118Y061,R00X261Y061,R00X268Y061,R00X281Y061,R00X289Y061,R00X300Y061,R00X124Y062,R00X281Y062,R00X143Y063,R00X211Y063,R00X214Y063,R00X262Y063,R00X267Y063,R00X270Y063,R00X275Y063,R00X282Y063,R00X283Y063,R00X295Y063,R00X204Y064,R00X217Y064,R00X231Y064,R00X267Y064,R00X078Y065,R00X098Y065,R00X264Y065,R00X280Y065,R00X078Y066,R00X117Y066,R00X230Y066,R00X257Y066,R00X263Y066,R00X081Y067,R00X121Y067,R00X266Y067,R00X282Y067,R00X073Y068,R00X260Y068,R00X275Y068,R00X113Y069,R00X078Y070,R00X226Y070,R00X259Y070,R00X274Y070,R00X286Y070,R00X137Y071,R00X139Y071,R00X190Y071,R00X259Y071,R00X228Y072,R00X250Y072,R00X266Y072,R00X133Y074,R00X146Y074,R00X222Y074,R00X297Y074,R00X178Y075,R00X199Y076,R00X250Y076,R00X091Y077,R00X138Y077,R00X219Y077,R00X254Y077,R00X262Y077,R00X204Y078,R00X245Y078,R00X268Y078,R00X206Y079,R00X275Y079,R00X136Y080,R00X159Y080,R00X219Y080,R00X261Y080,R00X268Y080,R00X129Y081,R00X209Y081,R00X289Y081,R00X126Y082,R00X147Y082,R00X180Y082,R00X257Y082,R00X274Y082,R00X125Y083,R00X252Y084,R00X170Y085,R00X287Y085,R00X205Y086,R00X256Y086,R00X271Y086,R00X191Y087,R00X251Y088,R00X264Y088,R00X244Y089,R00X263Y091,R00X268Y092
1304.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457597.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462248.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403820.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692746.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432735.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378381.59375,0.0,0.0,0.0,0.0,0.0
1305.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287840.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426737.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743394.0,0.0,0.0,604105.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367810.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716970.0625,0.0,0.0,0.0,573611.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697485.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.31,767064.375,589278.375,0.0,0.0,469685.4375,0.0,0.0,0.0,0.0,0.0,0.0,668506.8125,0.0,0.0,0.0,401512.125,0.0,753910.875,0.0,635628.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525823.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528142.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6463644.0,580901.4375,0.0,0.0,687361.75,0.0,0.0,0.0,562663.5625,0.0,0.0,0.0,0.0,0.0,390375.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424046.21875,0.0,0.0,0.0,0.0,0.0,0.0,849039.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645858.75,501952.09375,532761.25,0.0,0.0,0.0,316689.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892774.4375,0.0,579501.625,0.0,0.0
1305.37,597790.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528860.0,0.0,770334.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861690.25,0.0,0.0,0.0,0.0,0.0,0.0,1018766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765079.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548729.4375,0.0,393503.65625,0.0,0.0,0.0,0.0,0.0,458287.0,0.0,0.0,0.0,0.0,805313.75,0.0,0.0,0.0,0.0,0.0,0.0,894729.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736519.4375,0.0,0.0,0.0,0.0,712111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394658.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498325.65625,0.0,0.0,0.0,0.0
1305.56,0.0,0.0,0.0,633600.6875,0.0,0.0,0.0,0.0,0.0,0.0,1642169.0,0.0,0.0,0.0,0.0,0.0,0.0,1125190.90625,1274752.4375,597652.875,0.0,0.0,0.0,0.0,0.0,0.0,525210.3125,0.0,0.0,0.0,0.0,532681.125,0.0,0.0,0.0,375628.75,1575491.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499189.34375,581324.0625,0.0,472710.25,0.0,0.0,0.0,0.0,417780.0625,0.0,0.0,788884.625,0.0,552682.25,297365.65625,430325.59375,0.0,0.0,0.0,0.0,454402.03125,0.0,0.0,0.0,476278.71875,0.0,539641.625,1355918.6875,0.0,1222379.625,794942.5,0.0,0.0,1936450.1875,0.0,1388682.125,0.0,360268.9375,489687.28125,705932.5625,784864.5625,657215.6875,1020327.375,1856759.1875,0.0,0.0,702108.4375,0.0,0.0,1831153.0625,0.0,1410025.25,0.0,993227.53125,0.0,628923.375,0.0,0.0,0.0,0.0,341585.65625,0.0,0.0,765689.625,2602157.25,0.0,0.0,0.0,459288.40625,569091.375,0.0,0.0,0.0,0.0,3285636.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372022.0625,542242.125,1059496.8125,444725.84375,0.0,680449.125,0.0,0.0,0.0,455914.03125,383210.1875,0.0,0.0,1164042.625,691331.8125,831027.875,0.0,0.0,697457.75,0.0,0.0,0.0,0.0,0.0,0.0,662192.5625,0.0,0.0,497646.78125,0.0,0.0,0.0
1305.62,755840.3125,0.0,0.0,572394.25,0.0,0.0,0.0,0.0,0.0,642467.5625,0.0,0.0,0.0,0.0,0.0,0.0,583775.875,0.0,503329.03125,0.0,0.0,548758.9375,1197741.5,0.0,534889.4375,0.0,0.0,0.0,0.0,604184.625,483480.8125,0.0,1113606.25,589224.75,384594.4375,589262.5,655184.3125,0.0,0.0,0.0,0.0,0.0,1267880.125,0.0,0.0,516870.84375,0.0,0.0,0.0,0.0,1018725.25,0.0,613126.75,0.0,768456.6875,0.0,646732.5,381218.8125,0.0,0.0,531888.75,0.0,0.0,783957.9375,0.0,331705.0,637950.875,0.0,709288.9375,394336.84375,0.0,0.0,0.0,0.0,664659.6875,0.0,0.0,928104.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805893.875,0.0,637764.3125,0.0,0.0,0.0,514176.46875,0.0,0.0,955461.9375,0.0,660797.6875,0.0,0.0,0.0,0.0,661137.0,0.0,0.0,0.0,0.0,0.0,0.0,908426.375,912742.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551982.625,1035876.0625,0.0,1161942.25,1561723.25,0.0,0.0,0.0,0.0,748269.3125,0.0,0.0,814934.8125,484976.84375,463436.25,467406.3125,0.0,0.0,0.0,751287.5,0.0,0.0,775025.0625,0.0,528068.0625,0.0,0.0,0.0,0.0,457193.875,997267.1875,733821.25,0.0,713459.5,432395.53125,629746.0,0.0,0.0,0.0,0.0
1305.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393306.25,664504.4375,0.0,0.0,0.0,0.0,0.0,407299.40625,0.0,0.0,0.0,746733.6875,637021.0625,1015103.75,590771.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517034.03125,0.0,610333.6875,2114818.5625,504828.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725770.8125,0.0,316829.09375,1433253.375,0.0,736851.3125,0.0,611385.4375,0.0,0.0,0.0,728838.25,0.0,518032.28125,0.0,0.0,0.0,0.0,589280.75,0.0,785277.875,754817.8125,0.0,0.0,342874.84375,0.0,0.0,462768.59375,1054403.75,571681.8125,0.0,0.0,0.0,1505603.9375,0.0,0.0,0.0,369430.25,526110.375,0.0,979780.6875,694333.5625,0.0,1219275.375,743771.3125,0.0,774749.5,395849.78125,505172.09375,869339.0,801396.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165346.0,833631.0,0.0,0.0,866965.9375,983129.4375,0.0,0.0,0.0,0.0,521894.375,0.0,750128.0,0.0,0.0,1507216.875,0.0,3765420.125,0.0,1370897.4375,522334.625,0.0,0.0,908616.125,0.0,882024.3125,0.0,0.0,0.0,0.0,0.0,707704.0,700783.0,312284.59375,0.0,715305.3125,0.0,0.0,0.0,0.0,0.0,780001.0,577455.0,0.0,436042.59375,0.0,994025.0625,0.0,808350.5,0.0,0.0,572881.4375,528443.875,0.0,0.0
1305.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666522.0625,0.0,0.0,0.0,0.0,0.0,0.0,633815.9375,0.0,0.0,629262.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625846.1875,831830.4375,0.0,0.0,0.0,387885.59375,0.0,0.0,0.0,556284.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587371.125,0.0,0.0,734508.5625,0.0,0.0,665859.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604575.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442595.375,0.0,757632.9375,568243.75,429996.40625,0.0,501725.6875,0.0,0.0,0.0,1536084.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790291.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421895.65625,0.0,890301.375,0.0,0.0,556863.875,0.0,902966.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564627.9375,3012844.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499165.34375,0.0
1305.94,0.0,0.0,0.0,0.0,610334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502044.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454390.5625,0.0,0.0,0.0,0.0,638914.625,0.0,0.0,0.0,0.0,0.0,0.0,777246.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562222.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500321.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418326.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534226.4375,0.0,0.0,0.0,0.0
1305.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356730.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.01,0.0,0.0,0.0,0.0,0.0,0.0,424076.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497372.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705763.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571018.5625,0.0,0.0,0.0,645375.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427952.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286653.1875,0.0,0.0,0.0,0.0,0.0,365422.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707585.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269616.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376661.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580962.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.15,0.0,0.0,0.0,0.0,395788.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407143.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
