x,y,score
381.15,419.16,0.059341856
423.16,540.22,0.059339494
463.14,527.26,0.05933198
461.25,541.23,0.059328504
434.18,461.22,0.059327398
416.15,579.23,0.059325009
468.22,489.2,0.059322995
433.26,456.22,0.059314785
425.19,463.14,0.059313974
519.24,540.25,0.059312177
414.14,543.29,0.059303213
389.23,523.17,0.059288074
383.17,516.25,0.059286226
432.22,461.22,0.059284555
397.19,503.26,0.059283814
431.12,446.16,0.059283226
477.24,580.25,0.05928313
397.19,404.19,0.059281258
389.11,402.21,0.059278872
429.22,498.2,0.059277459
475.19,506.24,0.059276506
427.17,579.23,0.059272064
425.14,468.19,0.059269416
402.21,425.14,0.059264504
414.21,433.13,0.059254985
386.15,431.16,0.059250455
388.2,457.13,0.059246692
426.18,543.24,0.05922885
437.15,438.21,0.059228806
460.25,475.18,0.059222145
385.15,401.11,0.059218445
449.19,532.21,0.05921603
398.18,427.12,0.059214109
505.22,544.25,0.059212925
444.15,459.14,0.059211216
391.17,535.21,0.059204649
423.2,439.2,0.059203431
426.18,534.2,0.059183888
429.19,437.16,0.059174263
521.2,524.22,0.059171545
419.17,490.24,0.059171035
431.17,476.22,0.059170596
404.23,481.18,0.05916599
458.21,568.21,0.059161333
449.21,450.17,0.059160444
393.3,560.28,0.059159142
489.24,559.23,0.059158598
435.2,561.19,0.059154445
439.2,511.23,0.059154036
393.19,532.25,0.059128332
505.15,599.26,0.05912613
400.2,489.2,0.059122082
405.17,409.27,0.059120069
448.22,495.23,0.059119508
410.14,568.21,0.059119432
426.21,517.22,0.059115699
427.17,555.24,0.059111447
430.21,505.21,0.059107792
387.2,557.18,0.059105612
437.18,528.25,0.059095387
501.21,534.2,0.059091159
502.24,517.22,0.059080096
436.18,570.22,0.059077617
415.16,573.19,0.059069824
501.24,517.22,0.059064748
474.2,561.19,0.059061942
427.16,489.24,0.059054367
391.35,406.21,0.059053682
456.19,573.19,0.059052374
433.38,466.21,0.059047954
474.2,567.2,0.059045697
415.16,436.18,0.059044132
431.17,461.25,0.059031739
439.2,513.24,0.059028411
389.18,507.22,0.059028195
469.21,505.22,0.05901837
387.09,435.15,0.059014631
420.16,505.24,0.059014099
475.18,561.22,0.059004425
483.21,517.27,0.058999037
437.16,454.17,0.058995029
444.15,565.18,0.05899006
403.23,418.21,0.058975874
450.17,489.24,0.058970729
395.17,431.12,0.058965618
443.16,560.28,0.058955726
425.14,546.23,0.058950111
425.19,555.23,0.058948703
425.18,543.24,0.058945377
431.16,476.19,0.058935856
381.15,463.19,0.058933006
439.2,497.21,0.058931454
413.19,449.17,0.058929682
475.18,525.19,0.058922748
388.16,443.16,0.058921092
437.16,540.22,0.058920373
415.21,523.17,0.058920347
561.19,577.22,0.05891409
433.18,549.19,0.058904384
436.18,485.21,0.058900256
436.18,473.18,0.058894987
431.21,559.26,0.058887347
461.22,515.26,0.058887091
419.2,569.22,0.058886838
505.15,561.22,0.058885973
420.18,556.21,0.058882841
380.19,542.23,0.058882565
419.17,435.36,0.058878881
379.17,440.19,0.058878865
380.19,506.23,0.058867519
387.09,436.16,0.05886635
411.21,575.2,0.058861414
412.16,463.14,0.058859526
391.17,505.2,0.058855877
484.22,577.22,0.058844659
403.16,537.23,0.058843396
439.21,598.26,0.058842124
404.19,559.21,0.058841054
532.28,541.23,0.058836909
441.19,557.18,0.058833996
436.18,463.23,0.058832489
423.2,484.18,0.058830901
416.15,538.23,0.058822765
486.2,539.24,0.058819854
440.19,523.17,0.058818257
399.2,539.21,0.058801636
435.36,527.26,0.058799732
458.24,498.2,0.058788697
439.21,531.25,0.058784564
460.25,471.2,0.058781756
473.18,573.19,0.058781272
439.21,541.23,0.058776212
439.17,461.25,0.058773075
417.19,465.18,0.058763102
426.21,507.22,0.058756498
473.21,479.14,0.058751202
528.22,567.2,0.058747501
431.12,455.24,0.058740067
376.2,535.21,0.058739439
535.21,542.23,0.058735971
472.18,557.18,0.058735159
501.24,575.2,0.058733044
392.15,495.23,0.058729808
516.22,552.21,0.058723602
476.22,575.2,0.058722502
475.23,549.19,0.058721067
427.12,487.19,0.058720845
437.15,455.2,0.058714719
411.21,452.19,0.058713305
411.21,526.2,0.058710444
422.18,552.22,0.058703287
404.15,551.21,0.058699393
395.17,420.15,0.058696552
416.15,505.2,0.058695473
414.14,449.19,0.058694935
384.13,579.23,0.05868659
540.25,552.22,0.058685152
399.2,528.22,0.058684013
519.24,527.26,0.058680421
437.16,544.21,0.058676399
548.28,556.21,0.058672694
433.26,490.24,0.058664233
431.17,468.22,0.058662491
379.17,598.26,0.058660245
475.23,505.22,0.058657007
429.24,505.21,0.058655955
380.19,381.15,0.058655932
405.15,524.22,0.058644769
544.21,545.22,0.05863081
404.23,436.16,0.058624836
413.18,419.15,0.058622046
415.16,569.22,0.058615471
385.11,527.26,0.058612588
399.2,445.18,0.058612538
445.18,557.18,0.058611473
447.16,575.2,0.058608358
425.18,433.38,0.058606634
407.2,540.22,0.058603196
431.12,586.26,0.058588674
433.13,556.21,0.058577806
418.17,571.23,0.058577184
544.21,557.18,0.058566517
419.15,431.17,0.05856012
387.09,560.28,0.058558886
491.22,505.22,0.058551423
419.15,525.24,0.058537665
389.14,433.13,0.058531068
404.19,419.15,0.058528144
419.15,556.25,0.058520999
387.16,423.15,0.058517895
387.2,427.16,0.058517202
397.19,440.19,0.058516607
417.15,421.22,0.058511538
407.2,505.24,0.058505933
460.22,547.23,0.058502129
458.24,575.2,0.058501603
543.29,573.24,0.058494663
502.2,539.21,0.058493369
428.19,569.22,0.058490439
436.16,492.22,0.058489527
391.12,573.25,0.058487973
432.22,506.24,0.058478592
389.18,579.23,0.058470753
407.33,574.29,0.058467186
427.12,485.21,0.058465001
449.19,515.26,0.058454544
435.15,439.17,0.058439475
411.21,585.21,0.058436315
386.15,432.22,0.058427949
401.18,449.19,0.058420515
543.24,556.21,0.058416392
433.13,473.18,0.058405944
487.19,557.18,0.058402256
446.24,556.21,0.058401271
465.18,477.21,0.05839775
405.15,466.21,0.058388549
379.17,441.18,0.058387016
425.14,425.21,0.058386599
395.18,425.18,0.05838314
393.3,506.23,0.058377108
558.25,565.18,0.058375064
404.19,439.2,0.058354096
401.14,537.23,0.058353276
403.23,426.21,0.058353058
458.16,557.18,0.05834786
442.17,557.18,0.058346443
539.24,570.23,0.058332035
393.19,439.17,0.058330472
419.15,572.24,0.058326044
537.23,554.23,0.058324093
413.19,477.16,0.058323007
417.17,477.19,0.058322741
466.21,549.19,0.058318175
402.21,561.19,0.058315661
501.24,585.21,0.05831237
406.21,438.17,0.058309912
387.13,438.18,0.058304937
427.12,431.17,0.058298355
527.26,585.21,0.058297361
461.25,573.25,0.058291093
385.19,425.14,0.058279342
431.21,463.17,0.058273352
401.11,579.23,0.058269885
565.18,568.25,0.058269555
425.21,570.23,0.058260701
439.21,458.2,0.058252702
416.15,571.23,0.058249968
530.23,565.18,0.058247621
388.16,437.16,0.058244808
405.19,465.18,0.058243646
421.22,436.16,0.058234177
517.22,517.24,0.058229477
530.27,575.2,0.058225683
432.22,559.23,0.05821933
399.2,418.17,0.058217919
517.24,549.19,0.058210266
415.21,451.23,0.058194069
399.17,439.21,0.05819245
429.22,517.22,0.05819003
418.21,436.18,0.058187195
402.21,569.22,0.058186862
403.16,427.12,0.058181816
387.09,474.23,0.058180841
388.16,517.22,0.058167946
434.18,463.23,0.05816297
376.2,548.28,0.05816049
513.21,573.19,0.058159878
424.16,443.16,0.058158115
435.36,440.19,0.058150322
431.17,449.19,0.058148729
379.17,459.15,0.058147634
433.26,472.18,0.058147043
505.15,537.23,0.058140506
392.15,561.22,0.058136036
475.18,575.2,0.05813197
457.18,569.22,0.05812867
380.19,456.19,0.058124911
380.19,528.22,0.058122348
432.19,439.21,0.058117092
414.17,569.22,0.058114399
389.14,538.23,0.058101328
439.21,461.22,0.058099004
475.18,555.24,0.058096191
463.23,526.2,0.05809099
446.24,570.23,0.058089602
398.14,555.23,0.058089511
404.19,477.19,0.05808823
444.22,570.22,0.058077326
435.36,443.17,0.058071609
427.16,486.23,0.05804408
517.27,552.22,0.058039835
559.21,559.23,0.058035237
401.11,493.15,0.058034277
429.19,449.19,0.058031828
385.11,567.2,0.05802929
385.11,437.16,0.058029254
484.18,505.24,0.058026884
425.14,445.18,0.058023269
561.19,573.24,0.058019704
433.22,561.19,0.058014075
505.22,528.22,0.058007816
414.17,524.22,0.058005611
428.23,448.16,0.058000773
419.16,457.13,0.057998562
449.17,463.23,0.057993939
433.13,468.22,0.057974834
429.19,505.21,0.057967368
405.15,512.19,0.057962983
397.15,409.27,0.057957299
389.23,483.2,0.057949743
436.18,481.18,0.057949204
405.19,477.16,0.057941457
427.16,472.18,0.057928053
470.24,523.17,0.057925891
431.12,431.2,0.057925169
387.16,395.14,0.057921409
457.22,561.19,0.057920376
457.22,498.2,0.057915567
424.16,539.24,0.057911312
405.1,462.2,0.057905836
526.24,539.21,0.057903317
417.17,423.2,0.057897958
398.14,435.36,0.057897313
413.19,477.19,0.057891042
406.15,575.2,0.057872833
484.22,540.25,0.057872041
419.15,516.22,0.057868478
427.17,573.19,0.057867249
429.22,549.19,0.057867183
393.19,416.15,0.057859585
425.14,471.2,0.057857441
405.1,540.22,0.057854987
419.16,477.16,0.05783835
449.21,451.17,0.057835036
386.15,548.28,0.057831842
427.16,486.2,0.057828133
433.13,485.25,0.057820821
433.13,588.27,0.057815747
392.19,407.17,0.05781483
556.25,557.18,0.057810068
416.19,498.2,0.057807791
416.19,431.12,0.057807145
437.22,523.17,0.057799328
442.17,479.14,0.057793091
414.18,484.22,0.057791539
439.2,559.23,0.057788685
389.23,570.23,0.057787241
380.19,499.19,0.057781522
476.22,565.18,0.057780945
436.18,490.2,0.057778031
379.17,386.15,0.057775536
517.22,530.27,0.05777136
492.22,505.22,0.057760711
449.17,481.18,0.057760178
532.21,559.26,0.057751365
398.14,463.23,0.057748523
403.17,446.24,0.057745003
385.11,505.2,0.05774107
433.13,486.2,0.057739239
390.21,484.22,0.05773875
449.19,503.22,0.057738598
395.14,547.23,0.057735369
437.16,558.25,0.057731219
549.19,560.28,0.057728379
385.19,407.2,0.057722276
389.23,451.17,0.05772079
445.22,561.19,0.057720289
461.21,565.18,0.057716329
502.24,524.22,0.057713814
417.17,534.2,0.057713159
457.22,535.21,0.057711567
398.14,449.17,0.057701025
528.22,535.21,0.057693824
454.21,575.2,0.057690939
443.17,449.19,0.057690794
423.16,486.23,0.057689825
439.17,516.25,0.057688818
436.18,513.24,0.057688758
439.17,565.18,0.057679508
443.16,473.18,0.057671803
511.23,575.2,0.057661024
413.19,505.2,0.057659302
417.17,552.21,0.057658083
439.21,506.24,0.057654455
388.2,436.18,0.057650732
497.21,534.2,0.057649226
441.19,573.19,0.057646781
438.17,575.2,0.057646748
385.15,435.36,0.057645223
397.15,462.2,0.057642825
401.19,436.18,0.057640385
403.2,575.2,0.057636507
423.15,481.22,0.057633097
540.22,552.22,0.057630796
476.22,539.21,0.057622721
399.2,416.23,0.057618892
419.15,527.26,0.057615221
443.16,458.21,0.057612208
390.21,575.2,0.057602801
467.2,544.25,0.057599852
468.22,552.22,0.057586241
404.23,477.19,0.057585755
429.22,439.12,0.057584311
438.18,467.16,0.057583407
535.21,544.21,0.057581637
418.17,579.23,0.057572524
380.19,415.21,0.057571394
463.14,556.25,0.057568219
399.2,457.22,0.057560967
442.17,543.24,0.057550378
385.11,588.27,0.057547221
419.2,559.26,0.057545217
423.2,472.22,0.057545014
401.11,404.15,0.057543124
463.14,481.18,0.057535251
420.15,439.21,0.057525272
417.19,439.21,0.057524863
435.2,506.24,0.057519981
481.22,525.19,0.05751805
414.21,535.21,0.057507859
423.16,489.2,0.057504348
439.12,481.22,0.057502338
376.2,417.15,0.05749572
409.15,555.23,0.057495126
395.17,461.18,0.057492122
425.19,524.22,0.057488544
405.19,523.17,0.057479516
383.13,389.23,0.057479086
449.21,580.25,0.057476412
425.19,438.18,0.057471287
435.36,455.16,0.057467385
433.38,525.24,0.057467069
386.15,438.21,0.057466631
386.18,538.23,0.057463981
389.11,400.16,0.057463004
407.33,529.2,0.0574621
435.15,502.2,0.057457913
573.24,584.28,0.057456549
393.3,434.2,0.057451224
423.2,499.23,0.057449715
376.16,547.23,0.057448257
519.24,530.23,0.05743738
517.27,559.23,0.057432434
380.19,444.15,0.057430684
402.21,476.19,0.057426693
416.15,463.17,0.057426177
535.21,568.21,0.057425524
486.23,535.21,0.057422348
402.14,463.17,0.057418808
388.16,436.18,0.057417839
539.21,599.26,0.057416661
421.13,479.14,0.057413932
433.26,531.22,0.057412656
428.15,551.21,0.057406373
489.2,519.24,0.057404119
438.18,477.21,0.057402383
386.18,443.16,0.057399377
430.17,537.23,0.057398204
473.21,524.22,0.05739628
405.17,554.23,0.057388362
459.14,540.22,0.057387515
405.19,436.18,0.057386993
442.17,573.19,0.057386908
389.23,558.25,0.057384502
387.13,515.26,0.057383205
391.12,543.24,0.057382727
476.22,558.26,0.057382375
393.19,499.19,0.057382147
505.15,540.25,0.05737682
380.19,505.24,0.057363953
557.18,585.25,0.057349263
400.2,557.18,0.057335144
387.13,405.17,0.057333196
442.17,467.2,0.057332814
443.16,461.25,0.05733137
517.22,536.22,0.057321503
395.14,512.22,0.057316953
444.15,467.2,0.057315031
399.18,425.19,0.057307708
420.15,436.16,0.057301647
459.16,497.21,0.057299087
534.2,598.26,0.057294442
407.2,425.19,0.057294115
446.2,534.2,0.057292428
486.2,568.21,0.05728983
456.22,524.22,0.05728812
419.2,561.19,0.057288045
516.25,524.22,0.057279472
401.18,435.36,0.057278458
429.15,435.36,0.057272981
434.2,585.21,0.057263029
419.15,431.2,0.057254299
458.2,559.21,0.057251795
399.17,463.23,0.057250752
463.14,469.21,0.05724554
450.18,463.23,0.057238193
505.22,511.23,0.057237327
507.22,559.21,0.057234933
399.18,554.23,0.057234275
449.19,544.21,0.057223362
401.11,501.21,0.057218031
410.18,548.28,0.057217786
392.15,561.19,0.057210104
435.36,482.2,0.057209497
465.18,474.23,0.057206953
413.15,545.22,0.057202306
461.18,535.21,0.057190659
487.19,561.19,0.057190321
384.16,437.15,0.057189988
387.13,560.28,0.057188148
400.16,477.19,0.057184112
425.19,559.26,0.057178359
448.16,449.17,0.057176942
431.16,537.23,0.05716849
489.16,539.24,0.057164762
507.18,546.23,0.057163209
467.2,588.27,0.057160863
426.18,523.17,0.057148076
458.21,549.19,0.057147003
395.17,463.17,0.057142708
432.19,534.2,0.057133958
467.2,526.24,0.057127595
437.15,527.26,0.057119318
414.18,539.24,0.057117702
477.19,487.23,0.05711768
438.17,585.25,0.057113687
384.13,560.28,0.057102836
459.16,468.22,0.057097779
427.17,431.12,0.057097368
413.19,463.14,0.057093361
439.2,584.28,0.057085098
389.23,598.26,0.057069502
434.18,570.22,0.057067045
428.15,459.16,0.057061511
435.36,473.21,0.057060017
401.11,446.16,0.057057531
423.2,486.2,0.057050775
433.38,451.17,0.057044262
431.12,528.22,0.057042248
380.19,425.21,0.057041978
431.12,442.21,0.057039812
425.14,556.21,0.057039538
402.14,437.16,0.057029338
384.16,395.14,0.057021579
458.2,557.18,0.057021075
425.21,436.18,0.057016858
391.17,465.18,0.057006411
422.18,455.24,0.057001943
505.24,526.2,0.057000521
409.15,539.21,0.056981223
385.19,417.15,0.0569762
416.19,477.16,0.056974943
457.22,505.22,0.056974398
429.22,568.21,0.056973656
405.1,430.24,0.056971017
423.15,568.25,0.056970453
504.22,575.2,0.056969893
403.17,477.16,0.056966872
413.15,472.25,0.056961566
412.2,463.14,0.056958405
458.21,521.2,0.056955949
519.24,588.27,0.056954727
413.15,420.22,0.056952433
425.21,505.2,0.056949144
383.13,537.23,0.056946026
381.15,473.25,0.056936967
416.15,555.24,0.056934076
397.19,435.2,0.056921111
499.23,567.2,0.056917178
405.1,466.21,0.056916877
390.21,405.15,0.056916299
383.17,541.27,0.056914472
401.11,407.2,0.056912337
405.19,579.23,0.056893679
438.18,459.16,0.056890738
420.16,463.23,0.056882408
549.19,588.27,0.056881069
430.17,437.16,0.05687505
517.24,524.22,0.056869111
379.17,490.2,0.056868174
451.23,559.21,0.056851124
444.22,565.18,0.056846296
506.23,558.26,0.056844833
423.2,455.24,0.056836222
427.16,541.27,0.056835237
405.1,458.24,0.05683232
439.21,570.23,0.056830561
390.21,399.2,0.056828621
433.22,522.2,0.056825441
395.14,398.18,0.056811947
405.19,441.18,0.056802809
468.19,549.19,0.056800423
434.18,567.2,0.056791981
405.1,475.18,0.056786641
477.16,552.21,0.056779738
380.19,413.15,0.056770827
449.19,483.2,0.056765286
407.2,412.2,0.056757419
443.2,522.2,0.056756581
529.24,552.21,0.056744108
477.21,498.2,0.056743943
385.19,447.2,0.056739128
427.16,477.19,0.056737906
415.16,439.2,0.056734698
436.18,586.26,0.056725892
431.12,527.22,0.056723016
389.18,436.18,0.056721321
389.11,400.2,0.056715492
435.15,472.18,0.056713051
413.15,427.16,0.056711017
433.38,532.28,0.056708119
499.23,534.2,0.056706439
525.19,527.26,0.056703799
407.2,567.2,0.056690886
404.19,536.22,0.056685583
522.2,599.26,0.056684955
431.2,553.22,0.05668315
411.21,432.22,0.056679512
456.22,570.22,0.056668067
431.16,536.22,0.056666135
415.21,555.24,0.056665133
433.13,455.2,0.056662436
424.16,524.22,0.056655879
481.11,545.22,0.056655475
437.15,454.21,0.056641929
413.15,567.2,0.056639065
405.17,495.23,0.056636432
529.24,535.21,0.056634302
517.24,575.2,0.056632353
481.11,580.25,0.056629461
401.11,487.19,0.056629433
458.2,561.19,0.056628235
473.25,506.24,0.056607786
474.23,559.26,0.056606682
414.21,435.15,0.056601251
461.18,522.2,0.056600846
380.19,511.23,0.056600485
410.18,537.23,0.056598648
441.19,443.16,0.056582715
400.2,441.18,0.056579328
452.19,553.22,0.056575067
461.25,477.19,0.056569049
435.36,473.18,0.056563254
420.22,541.23,0.056562707
405.1,425.14,0.056557378
451.23,505.21,0.056545715
450.18,585.21,0.05654204
400.2,483.21,0.056538668
389.23,439.17,0.056537184
505.22,531.25,0.056533485
388.2,555.23,0.056530341
405.19,549.19,0.056526599
433.22,439.21,0.056523542
436.18,486.2,0.056523099
412.2,460.25,0.056522922
474.23,557.18,0.056522063
429.22,552.21,0.056521256
421.22,423.15,0.056520065
435.15,572.24,0.05651877
377.16,403.2,0.056514403
425.14,531.22,0.056513313
557.18,573.19,0.056511136
399.2,499.19,0.056502026
419.17,547.23,0.056499321
477.16,555.23,0.056494795
495.23,548.28,0.056491378
427.12,430.17,0.056480985
420.15,539.21,0.056479706
481.11,571.23,0.056478219
429.19,477.16,0.056473305
393.19,430.24,0.056471096
449.17,498.21,0.056468851
417.15,574.29,0.05646554
457.18,459.16,0.056463669
467.2,532.21,0.056455966
463.17,517.22,0.05645493
399.2,477.21,0.056454114
437.15,472.18,0.056453771
385.11,501.24,0.056452431
431.12,433.13,0.056446166
419.17,516.25,0.056445069
451.17,463.23,0.056444376
414.18,449.17,0.056444375
428.19,524.22,0.056442936
447.2,522.2,0.056441481
435.36,512.22,0.056438372
404.15,557.18,0.056438258
467.2,542.23,0.056434315
497.21,567.2,0.056432842
516.25,540.25,0.056430331
401.14,477.24,0.056427725
438.17,585.21,0.056424689
491.22,526.2,0.05642401
444.15,475.18,0.056423149
414.14,467.2,0.056422175
421.18,467.2,0.056415423
423.2,505.21,0.05641077
435.36,547.23,0.056410586
386.14,534.2,0.056409886
523.17,544.25,0.056406665
460.22,539.24,0.056401627
433.26,442.21,0.056400602
389.23,484.18,0.056400488
446.16,555.23,0.056396401
385.19,498.2,0.056392433
383.17,397.19,0.056385235
451.23,526.24,0.056384871
380.19,449.21,0.056379903
425.14,455.2,0.056377329
517.22,531.25,0.056369326
406.21,481.18,0.056363112
399.18,437.18,0.056362865
455.24,463.17,0.056358121
437.16,465.18,0.056350375
437.16,529.2,0.056345464
437.18,456.22,0.056340785
468.19,575.2,0.056339915
507.22,574.29,0.056338934
391.17,463.23,0.056337696
395.17,574.29,0.056336901
545.22,598.26,0.05632673
449.17,465.18,0.056323661
410.18,439.21,0.056320392
423.15,425.21,0.056317472
531.25,570.22,0.056316998
380.19,529.24,0.056306479
403.23,505.24,0.056295581
417.17,483.21,0.056289064
401.11,473.18,0.056285026
416.23,539.24,0.056278889
505.15,541.23,0.05627216
377.16,435.2,0.056272145
546.23,549.19,0.056264472
505.21,536.22,0.056261978
461.22,531.25,0.056259185
417.15,427.16,0.056255684
431.17,506.23,0.056244531
383.17,439.2,0.056241883
387.2,547.23,0.056237578
413.19,446.24,0.056227664
436.18,513.21,0.056223975
501.24,559.26,0.056221283
387.16,437.16,0.05621858
389.11,416.15,0.056214884
419.16,553.22,0.056206674
390.14,571.23,0.056206625
410.18,484.22,0.056206289
391.17,552.21,0.056205473
405.17,565.18,0.05620416
385.15,395.14,0.056200602
411.21,599.26,0.056197336
404.23,446.16,0.056178106
387.2,561.19,0.056177476
399.17,448.22,0.056174342
390.21,403.23,0.056172429
439.21,445.22,0.056170637
471.23,565.18,0.056168519
404.23,580.25,0.056166859
423.2,490.2,0.05616297
424.16,449.19,0.056162297
412.2,451.23,0.056160495
517.22,543.29,0.05615505
400.2,425.14,0.056153596
425.14,439.2,0.056149685
417.15,470.24,0.056148779
481.22,570.22,0.056148188
389.14,505.21,0.056147925
549.19,577.22,0.056141455
397.15,433.13,0.056140588
506.23,559.26,0.056137931
421.18,425.14,0.056130054
459.16,539.21,0.056127872
492.22,543.29,0.056121534
465.18,546.23,0.056098843
423.16,447.2,0.056098049
425.21,559.26,0.056095117
420.18,547.23,0.056084231
451.23,481.22,0.056081026
395.17,498.2,0.056078477
423.2,498.21,0.056077203
397.19,406.15,0.05607657
477.19,547.23,0.056071231
385.11,526.24,0.056070092
403.16,577.22,0.056068697
379.14,461.18,0.056066821
406.13,505.15,0.056065564
388.16,557.18,0.056064569
392.15,404.23,0.056062595
455.24,467.16,0.056059786
401.19,536.22,0.056057572
402.14,517.27,0.056057172
389.23,394.3,0.056056445
414.18,437.16,0.056052871
439.21,448.16,0.056051713
463.23,571.23,0.056035053
431.12,463.14,0.056034473
517.24,558.26,0.056028799
400.2,401.11,0.056027683
387.16,537.23,0.056027381
423.16,484.22,0.056014241
435.15,522.2,0.056012116
433.26,448.22,0.056011086
435.36,498.21,0.056008437
402.14,462.2,0.056008261
448.22,451.17,0.05600744
419.15,456.19,0.056006141
458.24,561.19,0.056005641
383.17,393.3,0.055998828
500.22,535.21,0.055998049
497.21,535.21,0.055997833
413.15,525.19,0.055988906
541.27,571.23,0.055981021
434.18,549.19,0.055972599
403.12,573.25,0.055968873
447.2,477.19,0.055968753
414.18,535.21,0.05596788
485.25,549.19,0.055967765
434.18,492.22,0.055962041
448.16,489.24,0.055960061
467.2,531.25,0.055955643
467.2,473.25,0.055954918
473.21,553.22,0.055953481
475.18,555.23,0.055945344
428.23,506.24,0.055941127
427.12,458.2,0.055937957
411.21,481.22,0.055934341
491.22,547.23,0.055932664
385.19,530.27,0.05593111
474.2,498.2,0.055926224
438.17,535.21,0.055926136
430.21,557.18,0.055925759
503.26,519.24,0.055922615
407.2,420.22,0.055919294
425.19,433.13,0.055915521
414.18,423.15,0.055912981
481.11,543.24,0.055911656
399.18,474.23,0.05590283
387.13,531.25,0.05590137
381.15,458.24,0.055901018
460.22,535.21,0.055894088
465.18,502.2,0.055892487
421.22,558.26,0.055889868
502.2,565.18,0.05588683
454.21,585.21,0.055884496
390.14,463.14,0.055883604
439.17,553.22,0.055880822
470.24,521.2,0.05587066
376.2,431.12,0.055869333
423.15,501.24,0.055868461
460.25,498.21,0.055864037
388.2,573.19,0.05586385
381.15,507.22,0.05586213
417.15,492.22,0.055859844
389.18,397.19,0.05585082
399.18,505.15,0.055850472
431.21,552.21,0.055848394
406.21,450.18,0.055846748
420.18,423.16,0.055827387
423.16,445.22,0.055825833
407.17,506.24,0.055823391
418.17,555.24,0.055817384
416.23,437.18,0.055808534
416.15,459.16,0.055807557
391.17,401.11,0.055792931
388.16,435.36,0.055792297
443.16,461.18,0.055789264
461.18,565.18,0.05578488
414.17,459.14,0.055784417
476.19,489.2,0.055780751
439.21,504.22,0.055780606
393.3,462.2,0.055776175
455.24,525.19,0.055771627
503.26,505.22,0.055770358
376.16,419.15,0.05576731
441.18,498.2,0.055765468
455.2,534.2,0.055763174
412.2,419.15,0.055762739
398.14,524.22,0.055762345
403.17,425.21,0.055759582
424.16,479.14,0.055756415
383.17,555.24,0.055747554
433.18,568.21,0.055746809
412.16,522.2,0.055746147
546.23,557.18,0.055743345
390.21,425.14,0.055740972
404.15,425.14,0.055739995
384.13,517.24,0.05573614
384.16,423.15,0.055734268
383.17,448.16,0.055733328
503.22,505.21,0.055721625
495.23,506.24,0.055719476
457.17,541.23,0.055707993
433.38,481.18,0.055701827
428.15,463.17,0.05569978
433.26,485.21,0.055694471
545.22,575.2,0.055692943
397.15,430.24,0.055691772
406.17,571.23,0.055687704
465.18,475.19,0.055686497
405.19,431.12,0.055685656
401.19,477.16,0.05567804
379.14,461.22,0.055673175
409.27,537.23,0.055671883
387.2,585.21,0.055667672
385.19,456.22,0.055665369
411.21,517.24,0.055656728
381.15,555.23,0.055655167
419.2,423.2,0.055637086
443.2,553.22,0.055634585
379.17,511.23,0.055624912
535.21,570.23,0.05562322
379.17,584.28,0.055621923
439.17,443.16,0.055610962
387.16,548.28,0.055610869
397.19,513.24,0.055602042
460.25,555.24,0.055601193
401.19,468.22,0.055592037
402.21,423.2,0.055586037
433.13,466.21,0.055585868
425.21,473.18,0.055574625
431.12,487.23,0.055568822
416.19,463.14,0.055568742
437.15,555.24,0.055565547
399.2,458.2,0.055562099
455.16,565.18,0.055559787
419.17,475.19,0.055553063
498.2,556.21,0.055552645
435.36,541.27,0.055551268
385.11,473.18,0.055548275
451.23,456.22,0.055539516
443.12,479.14,0.055538457
473.25,524.22,0.055536943
387.09,391.12,0.055531749
387.09,432.22,0.055528868
459.14,546.23,0.055527657
435.36,539.24,0.055526698
389.23,586.26,0.055520092
421.22,431.12,0.055512113
404.19,463.17,0.055507892
455.24,462.2,0.055501689
423.15,447.15,0.055497816
377.16,419.17,0.055495003
420.15,503.26,0.055494696
437.18,574.29,0.055494514
387.09,447.15,0.055491788
411.21,514.24,0.055485971
405.1,436.18,0.055484673
430.17,536.22,0.055473952
427.16,514.24,0.055469807
446.24,505.15,0.055469192
386.14,439.21,0.055468929
431.21,505.22,0.055465047
413.15,503.26,0.055461847
388.16,446.24,0.055454399
425.14,433.38,0.055447963
392.19,536.22,0.055445889
438.18,554.23,0.055443798
552.21,561.19,0.055443484
449.17,526.2,0.055436649
406.21,422.18,0.055427809
498.2,577.22,0.055426249
435.15,445.22,0.055420714
383.13,393.19,0.055420169
410.14,506.24,0.055419205
417.17,579.23,0.055407284
379.17,425.21,0.0553986
387.09,484.18,0.055398016
393.19,540.22,0.055395818
381.15,470.24,0.055395247
405.15,461.22,0.055374359
465.18,517.27,0.055366082
445.18,449.19,0.055363801
452.19,523.17,0.055358212
416.15,540.25,0.055355634
406.21,498.21,0.055346108
386.14,437.15,0.055344146
525.24,539.21,0.055344057
513.21,569.22,0.055338729
379.14,481.22,0.055329025
389.14,475.18,0.055325886
419.16,559.26,0.055323561
415.2,489.2,0.055323322
427.16,489.2,0.055322289
393.19,451.23,0.055296513
393.19,411.21,0.055286792
388.16,484.22,0.055286226
395.17,568.21,0.055278352
404.15,537.23,0.055275128
392.19,549.19,0.055271481
377.16,427.16,0.055271475
439.21,502.24,0.055268966
460.25,511.23,0.055266538
433.18,561.19,0.055266188
459.23,565.18,0.055264834
407.33,580.25,0.055260643
387.2,479.14,0.055258686
420.15,461.25,0.055256811
517.2,543.24,0.055256626
413.18,446.24,0.055253514
