233.0971886,O1,11,0.001519058,0.000176605
233.0971886,O1,11,-0.001783054,-0.005176977
233.1547035,O2,5,-0.00720166,0.00754753
233.1547035,O2,5,0.037973749,0.003969239
233.191089,O1,4,0.006374469,0.000734694
233.191089,O1,4,-0.003707257,-0.001345363
234.0924376,O1N1,11,-0.000324347,-0.000656086
234.0924376,O1N1,11,0.000162389,1.57E-05
234.113567,O3N1,6,-9.63E-05,-0.000345626
234.1288231,N1,10,-0.00724331,-0.014654136
234.1288231,N1,10,0.004558146,0.000510314
234.1499525,O2N1,5,-6.40E-07,-1.16E-06
234.1499525,O2N1,5,0.000168021,1.63E-05
235.0764532,O2,11,-0.000296634,0.000583077
235.0764532,O2,11,0.002565661,0.000267879
235.1128387,O1,10,-0.00195106,-0.002705516
235.1128387,O1,10,0.003234771,0.000373951
235.1703536,O2,4,-0.003389962,0.007725196
235.1703536,O2,4,0.006802024,0.000759716
236.0717021,O2N1,11,-2.08E-05,-7.27E-05
236.1080877,O1N1,10,-0.002698322,-0.001820673
236.1080877,O1N1,10,0.001135411,0.000123173
236.1444732,N1,9,-0.03549344,-0.053878677
236.1444732,N1,9,0.025763381,0.002872373
237.0921032,O2,10,0.00210967,0.000221356
237.0921032,O2,10,-0.001076779,-0.001309961
237.1284887,O1,9,0.004771045,0.000549776
237.1284887,O1,9,-0.004571295,-0.008997972
237.1860036,O2,3,0.021966543,0.002424481
237.1860036,O2,3,-0.010361435,0.02557964
238.0509667,O3N1,11,-1.25E-06,-5.65E-06
238.0873522,O2N1,10,0.000729604,7.52E-05
238.0873522,O2N1,10,-0.001426935,-0.001910295
238.1237377,O1N1,9,-0.00037504,-0.000635803
238.1601232,N1,8,-0.000214519,-6.11E-05
239.1077533,O2,9,0.002913855,0.000308893
239.1077533,O2,9,-0.001983287,-0.00154386
239.1441388,O1,8,0.001697771,0.000197497
239.1441388,O1,8,-0.002724507,-0.005730469
239.2016537,O2,2,-0.018269869,0.035809342
239.2016537,O2,2,0.036359662,0.003939711
239.2380392,O1,1,-9.52E-06,2.33E-05
240.0666168,O3N1,10,-3.65E-06,-1.65E-05
240.0818729,N1,14,0.00013126,1.47E-05
240.0818729,N1,14,-6.69E-05,-0.000260021
240.1030023,O2N1,9,-0.00218815,-0.004529086
240.1393878,O1N1,8,-0.000555469,-0.000359984
240.1393878,O1N1,8,0.000580043,5.62E-05
240.1757733,N1,7,-9.84E-05,-0.000231163
241.1234034,O2,8,-0.00172926,-0.001135992
241.1234034,O2,8,0.002894469,0.000306772
241.1597889,O1,7,-0.000324563,-0.000578298
241.1597889,O1,7,0.000361584,4.05E-05
241.2173038,O2,1,-0.06778867,0.10203579
241.2173038,O2,1,0.136932481,0.014740281
242.0822668,O3N1,9,-0.000101365,-0.000321334
242.097523,N1,13,-0.000940067,-0.002732637
242.1186523,O2N1,8,0.000507549,4.92E-05
242.1186523,O2N1,8,-0.000549694,0.000254463
242.1550378,O1N1,7,0.000300396,2.91E-05
242.1550378,O1N1,7,-0.000272928,0.000262429
242.1761672,O3N1,2,0.004940045,0.000507628
242.1761672,O3N1,2,-0.002535895,0.001233594
242.1914234,N1,6,-0.000204461,-0.000648294
243.0815386,O1,13,-5.73E-05,-0.000198536
243.1390534,O2,7,0.001602505,0.000179934
243.1390534,O2,7,-0.001193572,0.001940089
243.1754389,O1,6,0.001116462,0.000122953
243.1754389,O1,6,-0.001062576,-0.000725743
244.0767875,O1N1,13,-0.00015619,-0.000426504
244.0979169,O3N1,8,-4.63E-05,-0.000132101
244.113173,N1,12,0.081564649,0.00918582
244.113173,N1,12,-0.121441465,-0.243792913
244.1343024,O2N1,7,0.000608503,5.93E-05
244.1343024,O2N1,7,-0.000528112,0.000286763
244.1706879,O1N1,6,-1.08E-05,-3.59E-05
245.0971886,O1,12,0.00267589,0.000308368
245.0971886,O1,12,-0.002675996,-0.005221348
245.1547035,O2,6,-0.002696595,0.005574129
245.1547035,O2,6,0.007325939,0.000792639
245.191089,O1,5,0.002355309,0.000265952
245.191089,O1,5,-0.001827722,0.000234335
246.0560521,O2N1,13,-0.000135242,-0.000379863
246.0924376,O1N1,12,-0.000245662,-0.000551642
246.113567,O3N1,7,-0.000209945,-0.000366966
246.1288231,N1,11,-0.000809691,-0.0019683
246.1288231,N1,11,2.31E-05,2.43E-06
246.1499525,O2N1,6,-0.000177636,-0.000278043
246.1499525,O2N1,6,0.000172201,1.67E-05
247.0764532,O2,12,-3.17E-05,-0.000130707
247.1128387,O1,11,-0.003068313,-0.007590268
247.1128387,O1,11,0.003595163,0.000416809
247.1703536,O2,5,-0.00379938,0.007901892
247.1703536,O2,5,0.010857309,0.001171681
247.2067391,O1,4,-0.003762576,-0.001226658
247.2067391,O1,4,0.006435659,0.000737431
248.0353166,O3N1,13,-3.59E-05,7.27E-05
248.0717021,O2N1,12,-1.68E-05,-6.49E-05
248.1080877,O1N1,11,-0.001263229,-0.001438045
248.1080877,O1N1,11,0.000315806,3.13E-05
248.129217,O3N1,6,-0.000101036,-0.000265334
248.1444732,N1,10,-0.013253867,-0.022279686
248.1444732,N1,10,0.007773312,0.00086744
249.0921032,O2,11,0.002701023,0.00028464
249.0921032,O2,11,-0.000488722,0.000692618
249.1284887,O1,10,0.002345204,0.0002717
249.1284887,O1,10,-0.001700558,-0.003091926
249.1860036,O2,4,0.013055276,0.001460898
249.1860036,O2,4,-0.006045737,0.015087611
250.0873522,O2N1,11,1.06E-05,1.10E-06
250.0873522,O2N1,11,-0.000367349,-0.000607509
250.1237377,O1N1,10,0.000901038,9.43E-05
250.1237377,O1N1,10,-0.00220674,-0.001211038
250.1448671,O3N1,5,-0.000794236,0.000804266
250.1448671,O3N1,5,0.003040037,0.000317944
250.1601232,N1,9,0.019623052,0.002174711
250.1601232,N1,9,-0.026609679,-0.034943154
251.1077533,O2,10,0.001348868,0.000143886
251.1077533,O2,10,-0.001442166,-0.001575384
251.1441388,O1,9,0.003469118,0.000398463
251.1441388,O1,9,-0.003844456,-0.006705835
251.2016537,O2,3,-0.015998327,0.038608162
251.2016537,O2,3,0.03262269,0.003624636
252.0666168,O3N1,11,-7.07E-06,-3.19E-05
252.1030023,O2N1,10,-0.001439111,-0.00180985
252.1030023,O2N1,10,0.000434787,4.50E-05
252.1393878,O1N1,9,-0.000477168,-0.000847736
252.1757733,N1,8,-5.09E-05,-0.000153742
253.1234034,O2,9,-0.002182505,-0.000284109
253.1234034,O2,9,0.003680064,0.000395665
253.1597889,O1,8,-0.001804203,-0.003941654
253.1597889,O1,8,0.001578628,0.00018106
253.2173038,O2,2,-0.141738705,0.042627573
253.2173038,O2,2,0.181838563,0.019428467
253.2536893,O1,1,0.000149371,1.45E-05
254.0822668,O3N1,10,-8.65E-05,-0.00018992
254.097523,N1,14,-0.001051399,-0.003298099
254.1186523,O2N1,9,0.000429184,4.40E-05
254.1186523,O2N1,9,-0.002604613,-0.004904738
254.1550378,O1N1,8,0.000518293,5.02E-05
254.1550378,O1N1,8,-0.000466519,-0.000243476
254.1914234,N1,7,-0.000112081,-0.000305335
254.2489382,O1N1,1,0.000248804,2.41E-05
254.2489382,O1N1,1,-6.65E-05,-0.000152526
255.1390534,O2,8,0.002850911,0.000306858
255.1390534,O2,8,-0.001981319,-0.000439624
255.1754389,O1,7,0.000664392,7.66E-05
255.1754389,O1,7,-0.000686517,-0.001268668
256.0767875,O1N1,14,-1.81E-06,-8.19E-06
256.0979169,O3N1,9,-0.000277603,-0.000648782
256.0979169,O3N1,9,0.000330697,3.21E-05
256.113173,N1,13,0.001644318,0.000173467
256.113173,N1,13,-0.007358395,-0.016037012
256.1343024,O2N1,8,0.000202721,1.96E-05
256.1343024,O2N1,8,-0.000385545,-5.23E-06
256.1706879,O1N1,7,0.000263397,2.55E-05
256.1706879,O1N1,7,-0.000148926,-4.13E-06
256.1918173,O3N1,2,3.90E-05,4.03E-06
256.2070734,N1,6,-0.000171219,-0.000584393
257.0971886,O1,13,0.000332117,3.84E-05
257.0971886,O1,13,-0.000509441,-0.001572637
257.1547035,O2,7,-0.002087018,0.00396932
257.1547035,O2,7,0.0050297,0.000548725
257.191089,O1,6,0.00063467,7.18E-05
257.191089,O1,6,-0.001027795,-0.000297512
258.0924376,O1N1,13,-0.001522466,-0.002599057
258.0924376,O1N1,13,0.000818019,9.34E-05
258.113567,O3N1,8,-0.000131773,-0.000309964
258.1288231,N1,12,-0.124252961,-0.210942189
258.1288231,N1,12,0.099836324,0.011252409
258.1499525,O2N1,7,-0.000874703,0.000430795
258.1499525,O2N1,7,0.000655024,6.35E-05
258.186338,O1N1,6,-1.18E-05,-4.02E-05
259.0764532,O2,13,-0.000169698,-0.000448517
259.1128387,O1,12,-0.003505157,-0.006361607
259.1128387,O1,12,0.003711958,0.000429959
259.1703536,O2,6,-0.004001587,0.009007559
259.1703536,O2,6,0.009952306,0.001084207
259.2067391,O1,5,-0.001811659,0.000299821
259.2067391,O1,5,0.001852515,0.000210702
260.0717021,O2N1,13,0.000275446,2.85E-05
260.0717021,O2N1,13,-0.000839335,-0.001697138
260.1080877,O1N1,12,-0.000712384,-0.000734679
260.1080877,O1N1,12,0.000105031,1.27E-05
260.129217,O3N1,7,-0.000225215,-0.000485493
260.1444732,N1,11,-0.00172021,-0.003523474
260.1444732,N1,11,0.000250554,2.85E-05
260.1656025,O2N1,6,0.000190238,1.84E-05
260.1656025,O2N1,6,-0.00015863,-0.000298434
261.0921032,O2,12,0.000136936,1.47E-05
261.0921032,O2,12,-0.000424947,-0.000786753
261.1284887,O1,11,0.00465422,0.000540367
261.1284887,O1,11,-0.003236699,-0.006648246
261.1860036,O2,5,0.011580543,0.001264545
261.1860036,O2,5,-0.004751126,0.010407085
261.2223891,O1,4,0.007517172,0.000862319
261.2223891,O1,4,-0.00425846,-0.001205218
262.0509667,O3N1,13,-1.66E-05,-5.66E-05
262.0873522,O2N1,12,9.84E-05,1.19E-05
262.0873522,O2N1,12,-0.000666843,-0.001345997
262.1237377,O1N1,11,0.000879273,9.50E-05
262.1237377,O1N1,11,-0.002127072,-0.00133196
262.1448671,O3N1,6,-8.64E-05,-0.000207693
262.1601232,N1,10,0.011038588,0.001220769
262.1601232,N1,10,-0.016250396,-0.022002229
262.2176381,O1N1,4,-5.64E-06,-1.88E-05
263.1077533,O2,11,0.001930417,0.000203463
263.1077533,O2,11,-0.000503548,0.000114956
263.1441388,O1,10,0.002902987,0.000331038
263.1441388,O1,10,-0.002198362,-0.002992866
263.2016537,O2,4,-0.007650151,0.01895255
263.2016537,O2,4,0.016331118,0.001830896
264.0454874,O1N1,17,-9.14E-06,1.85E-05
264.0666168,O3N1,12,-6.16E-05,-0.00020281
264.0818729,N1,16,-2.65E-06,-1.20E-05
264.1030023,O2N1,11,-0.001317004,-0.001580518
264.1030023,O2N1,11,0.000418714,4.28E-05
264.1393878,O1N1,10,-0.001613923,-0.0012841
264.1393878,O1N1,10,0.000445788,4.64E-05
264.1757733,N1,9,-0.022036927,-0.023925468
264.1757733,N1,9,0.016905903,0.001870237
265.1234034,O2,10,-0.001749005,-0.000493235
265.1234034,O2,10,0.001579579,0.000176733
265.1597889,O1,9,-0.003291335,-0.005550375
265.1597889,O1,9,0.003052715,0.000351582
265.2173038,O2,3,-0.017169417,0.042530962
265.2173038,O2,3,0.03669248,0.004091143
266.0822668,O3N1,11,-3.07E-05,-0.000121249
266.097523,N1,15,-0.027260601,-0.071366289
266.097523,N1,15,0.00993895,0.001124095
266.1186523,O2N1,10,0.000507504,5.26E-05
266.1186523,O2N1,10,-0.001689527,-0.002272176
266.1550378,O1N1,9,0.000185447,1.80E-05
266.1550378,O1N1,9,-0.00053802,-0.000878142
266.1914234,N1,8,-7.77E-05,-0.000234708
267.0815386,O1,15,-0.000134685,-0.000467697
267.1390534,O2,9,0.003757902,0.000406785
267.1390534,O2,9,-0.002030365,0.000719707
267.1754389,O1,8,0.001617979,0.000187925
267.1754389,O1,8,-0.001702464,-0.003258161
267.2329538,O2,2,0.054809417,0.005935592
267.2329538,O2,2,-0.036680448,0.035994697
267.2693393,O1,1,-3.60E-05,8.81E-05
268.0767875,O1N1,15,-2.32E-05,-9.27E-05
268.0979169,O3N1,10,-0.000195226,-0.000543325
268.113173,N1,14,0.001992785,0.000226527
268.113173,N1,14,-0.004991327,-0.012180535
268.1343024,O2N1,9,0.000517927,5.15E-05
268.1343024,O2N1,9,-0.002629165,-0.003827091
268.1706879,O1N1,8,0.000327747,3.18E-05
268.1706879,O1N1,8,-0.000442816,-0.00019295
268.2070734,N1,7,-0.000193803,-0.000234232
269.0971886,O1,14,-0.000327896,-0.001139208
269.1547035,O2,8,-0.00248922,0.000483106
269.1547035,O2,8,0.00374303,0.000408298
269.191089,O1,7,0.000842774,9.49E-05
269.191089,O1,7,-0.000850865,-0.000971887
269.2486039,O2,1,-0.094007547,0.129744494
269.2486039,O2,1,0.166154219,0.018032765
270.0924376,O1N1,14,-0.000634762,-0.001585463
270.113567,O3N1,9,-0.000426194,-0.000700266
270.1288231,N1,13,-0.017486979,-0.035698178
270.1288231,N1,13,0.008465449,0.000943201
270.1499525,O2N1,8,-0.000521703,0.000176248
270.1499525,O2N1,8,0.000321801,3.17E-05
270.186338,O1N1,7,-0.000234004,0.000144554
270.186338,O1N1,7,0.000175673,1.70E-05
270.2227235,N1,6,-0.000169682,-0.000570574
271.0764532,O2,14,-8.08E-06,2.93E-05
271.1128387,O1,13,-0.001154453,-0.002576373
271.1128387,O1,13,0.001174226,0.000135772
271.1703536,O2,7,-0.002872071,0.005906912
271.1703536,O2,7,0.0062797,0.00069404
271.2067391,O1,6,-0.001002187,-0.000453452
271.2067391,O1,6,0.000606233,6.67E-05
272.0717021,O2N1,14,-1.93E-06,-8.71E-06
272.1080877,O1N1,13,-0.003948933,-0.005350051
272.1080877,O1N1,13,0.001868187,0.000209812
272.129217,O3N1,8,-0.000145677,-0.000356578
272.1444732,N1,12,-0.091843216,-0.131349579
272.1444732,N1,12,0.075371914,0.008482606
272.1656025,O2N1,7,0.000676265,6.62E-05
272.1656025,O2N1,7,-0.000673397,0.000794779
272.201988,O1N1,6,-3.91E-05,-0.000109031
273.0921032,O2,13,0.000355999,3.99E-05
273.0921032,O2,13,-0.000926887,-0.001534175
273.1284887,O1,12,0.002882421,0.000335211
273.1284887,O1,12,-0.003131625,-0.005410008
273.1860036,O2,6,0.011931215,0.001309972
273.1860036,O2,6,-0.005321014,0.012004748
273.2223891,O1,5,0.001740635,0.000195428
273.2223891,O1,5,-0.002028695,0.000542443
274.0873522,O2N1,13,0.001413378,0.000156957
274.0873522,O2N1,13,-0.001920533,-0.002031433
274.1237377,O1N1,12,0.000224365,2.17E-05
274.1237377,O1N1,12,-0.001100837,-0.001052932
274.1448671,O3N1,7,-0.00017205,-0.000143567
274.1448671,O3N1,7,0.000574935,6.22E-05
274.1601232,N1,11,0.00193357,0.000212888
274.1601232,N1,11,-0.003925088,-0.006059381
274.1812526,O2N1,6,-0.000102519,-8.43E-05
274.1812526,O2N1,6,0.000179873,1.74E-05
274.2176381,O1N1,5,-1.85E-05,-3.77E-05
275.1077533,O2,12,0.000800785,9.06E-05
275.1077533,O2,12,-0.00108558,-0.000557779
275.1441388,O1,11,0.003664418,0.000426262
275.1441388,O1,11,-0.002807909,-0.004932912
275.2016537,O2,5,-0.010796191,0.012829433
275.2016537,O2,5,0.018717063,0.002048507
275.2380392,O1,4,-0.004843302,-0.000594025
275.2380392,O1,4,0.007827675,0.000899039
276.0666168,O3N1,13,-4.44E-05,-0.000137318
276.1030023,O2N1,12,-0.002547512,-0.004493068
276.1030023,O2N1,12,0.000452644,4.87E-05
276.1393878,O1N1,11,-0.002819643,-0.001086006
276.1393878,O1N1,11,0.000953357,0.00010026
276.1605172,O3N1,6,-5.66E-05,-0.000186483
276.1605172,O3N1,6,4.08E-05,4.22E-06
276.1757733,N1,10,-0.016114434,-0.016325793
276.1757733,N1,10,0.009963625,0.001082717
276.1969027,O2N1,5,-3.93E-06,1.43E-05
277.1234034,O2,11,-0.000754587,-0.000201334
277.1234034,O2,11,0.000650918,7.28E-05
277.1597889,O1,10,-0.001966446,-0.00273118
277.1597889,O1,10,0.002067443,0.000239709
277.2173038,O2,4,-0.017543149,0.020148551
277.2173038,O2,4,0.028792926,0.003177975
278.0822668,O3N1,12,0.000466666,5.41E-05
278.0822668,O3N1,12,-0.000569534,-0.000731193
278.097523,N1,16,-0.000114849,-0.00037896
278.1186523,O2N1,11,0.000916944,9.34E-05
278.1186523,O2N1,11,-0.002697505,-0.003010309
278.1550378,O1N1,10,0.000213296,2.07E-05
278.1550378,O1N1,10,-0.001661293,-0.0007695
278.1914234,N1,9,-0.018168973,-0.016301158
278.1914234,N1,9,0.013974618,0.001526709
278.2489382,O1N1,3,0.000346324,3.36E-05
278.2489382,O1N1,3,-0.000503692,-0.000790961
279.1390534,O2,10,0.002963255,0.000322091
279.1390534,O2,10,-0.00181531,0.000515905
279.1754389,O1,9,0.003661874,0.000421226
279.1754389,O1,9,-0.003357401,-0.00386819
279.2329538,O2,3,0.167524852,0.017894132
279.2329538,O2,3,-0.166903543,-0.047187566
280.0979169,O3N1,11,-0.000285479,-0.000645172
280.113173,N1,15,0.043870021,0.004973537
280.113173,N1,15,-0.067519074,-0.147818604
280.1343024,O2N1,10,0.000669342,6.94E-05
280.1343024,O2N1,10,-0.00212764,-0.001964652
280.1706879,O1N1,9,0.000333287,3.23E-05
280.1706879,O1N1,9,-0.000692426,-0.000299273
280.2070734,N1,8,-0.000127461,-0.000288372
280.2645883,O1N1,2,-0.002264292,-0.002219439
280.2645883,O1N1,2,0.002155986,0.000213394
281.0971886,O1,15,0.00023744,2.86E-05
281.0971886,O1,15,-0.000630246,-0.001954154
281.1547035,O2,9,-0.002613535,0.001281788
281.1547035,O2,9,0.00446115,0.000486932
281.191089,O1,8,0.001590179,0.00018502
281.191089,O1,8,-0.001796772,-0.002980123
282.0924376,O1N1,15,-0.000610985,-0.001175512
282.0924376,O1N1,15,0.000346355,3.65E-05
282.113567,O3N1,10,-0.000643752,-0.001172241
282.1288231,N1,14,-0.013908067,-0.029461346
282.1288231,N1,14,0.006573769,0.000748089
282.1499525,O2N1,9,-0.002878877,-0.003253679
282.1499525,O2N1,9,0.000870352,9.35E-05
282.186338,O1N1,8,-0.00062788,1.56E-05
282.186338,O1N1,8,0.00021163,2.05E-05
282.2227235,N1,7,-0.000182918,-0.000298611
282.2802384,O1N1,1,-7.59E-05,-0.000192021
283.1128387,O1,14,-0.001491366,-0.004634546
283.1128387,O1,14,0.000724276,8.56E-05
283.1703536,O2,8,-0.003904566,0.002457539
283.1703536,O2,8,0.006104475,0.000668922
283.2067391,O1,7,-0.001029766,-0.000784405
283.2067391,O1,7,0.000690512,8.00E-05
284.0717021,O2N1,15,-8.98E-05,-0.000268922
284.1080877,O1N1,14,-0.003737219,-0.006887053
284.1080877,O1N1,14,0.001028671,0.000114394
284.129217,O3N1,9,-0.000564654,-0.001076119
284.1444732,N1,13,-0.040860303,-0.076461703
284.1444732,N1,13,0.019736955,0.002216687
284.1656025,O2N1,8,0.000329089,3.19E-05
284.1656025,O2N1,8,-0.000726202,0.000435922
