m/z,I,S/N,em,dbe,error,C,H,Class
643.5457,9734606,29.4,643.5459551,10,0.000255106,45,71,O2
657.56153,8329916,24.8,657.5616052,10,7.52E-05,46,73,O2
671.5773,6905283,20,671.5772552,10,4.48E-05,47,75,O2
685.593,7118335,20.6,685.5929053,10,9.47E-05,48,77,O2
713.62447,3922101.4,10.3,713.6242054,10,0.000264572,50,81,O2
727.64082,3948942.2,10.3,727.6398555,10,0.000964507,51,83,O2
235.07648,4075797.6,21.4,235.0764532,11,2.68E-05,16,11,O2
249.09214,6118767.2,32.8,249.0921032,11,3.68E-05,17,13,O2
263.1078,4222250.2,21.4,263.1077533,11,4.67E-05,18,15,O2
277.12349,4472435.8,22.5,277.1234034,11,8.66E-05,19,17,O2
291.13911,5410878.2,27.1,291.1390534,11,5.66E-05,20,19,O2
305.1547,10555259.4,54.4,305.1547035,11,3.50E-06,21,21,O2
319.17036,8859677.4,44.3,319.1703536,11,6.44E-06,22,23,O2
333.18606,10816982.4,53.3,333.1860036,11,5.64E-05,23,25,O2
347.20172,11037101.6,52.9,347.2016537,11,6.63E-05,24,27,O2
361.2173,12032027,56.1,361.2173038,11,3.75E-06,25,29,O2
375.23304,14381924.2,65.3,375.2329538,11,8.62E-05,26,31,O2
389.24875,15687938,69.1,389.2486039,11,0.000146117,27,33,O2
403.26435,16233484.4,70.7,403.2642539,11,9.61E-05,28,35,O2
417.28,14774074,62.6,417.279904,11,9.60E-05,29,37,O2
431.29572,10709337.8,44.2,431.2955541,11,0.000165924,30,39,O2
445.31132,9802685.2,39.2,445.3112041,11,0.00011586,31,41,O2
459.32677,12060195,48,459.3268542,11,8.42E-05,32,43,O2
473.34237,7145945.8,27.1,473.3425043,11,0.000134269,33,45,O2
487.35783,8098644.4,30.6,487.3581543,11,0.000324333,34,47,O2
501.37382,9755723.6,36.6,501.3738044,11,1.56E-05,35,49,O2
515.38936,9404621.8,34.6,515.3894545,11,9.45E-05,36,51,O2
529.40511,8524618.2,29.6,529.4051045,11,5.47E-06,37,53,O2
543.42034,7945581,25.6,543.4207546,11,0.000414591,38,55,O2
557.43653,7307648.6,21.8,557.4364047,11,0.000125345,39,57,O2
571.45191,8187942,24.6,571.4520547,11,0.00014472,40,59,O2
585.46762,7092240.4,19.6,585.4677048,11,8.48E-05,41,61,O2
599.48293,8104328.4,22.9,599.4833548,11,0.000424848,42,63,O2
613.49907,6796701.8,18.9,613.4990049,11,6.51E-05,43,65,O2
627.51407,8082957.4,23.4,627.514655,11,0.000584977,44,67,O2
641.53001,7046946.2,20.8,641.530305,11,0.000295042,45,69,O2
655.54607,6327574.4,18.4,655.5459551,11,0.000114894,46,71,O2
669.56166,5178297.6,14.5,669.5616052,11,5.48E-05,47,73,O2
683.57773,4136018.6,11.2,683.5772552,11,0.000474765,48,75,O2
261.0921,2227776.6,10.1,261.0921032,12,3.24E-06,18,13,O2
275.10769,3187122.4,15.3,275.1077533,12,6.33E-05,19,15,O2
289.12334,5476340.8,27.6,289.1234034,12,6.34E-05,20,17,O2
303.13912,7294096.6,36.8,303.1390534,12,6.66E-05,21,19,O2
317.15472,7292254.2,36.1,317.1547035,12,1.65E-05,22,21,O2
331.17048,7688217.6,37.2,331.1703536,12,0.000126439,23,23,O2
345.18612,8799904.4,41.7,345.1860036,12,0.000116375,24,25,O2
359.20172,8067273.2,36.8,359.2016537,12,6.63E-05,25,27,O2
373.21734,8607963,38.2,373.2173038,12,3.62E-05,26,29,O2
387.23296,11918208.4,52,387.2329538,12,6.18E-06,27,31,O2
401.24868,16325992.2,71.2,401.2486039,12,7.61E-05,28,33,O2
415.26437,25267446.4,108.6,415.2642539,12,0.000116053,29,35,O2
429.27993,14854775.6,62.1,429.279904,12,2.60E-05,30,37,O2
443.29559,8281102.2,33.2,443.2955541,12,3.59E-05,31,39,O2
457.31092,6401549,24.5,457.3112041,12,0.00028414,32,41,O2
471.32657,8376727.8,32.2,471.3268542,12,0.000284205,33,43,O2
485.34224,6006256.2,22.1,485.3425043,12,0.000264269,34,45,O2
499.35811,8424519.6,31.3,499.3581543,12,4.43E-05,35,47,O2
513.37384,8857566.2,32.5,513.3738044,12,3.56E-05,36,49,O2
527.38925,8694361.2,30.2,527.3894545,12,0.000204462,37,51,O2
541.40516,7970552.8,25.6,541.4051045,12,5.55E-05,38,53,O2
555.42063,6223021,19.6,555.4207546,12,0.000124591,39,55,O2
569.43601,6363560,18.7,569.4364047,12,0.000394655,40,57,O2
583.4522,5173914.2,13.9,583.4520547,12,0.00014528,41,59,O2
597.46698,5605325.6,15.3,597.4677048,12,0.000724784,42,61,O2
611.48317,5153470,13.9,611.4833548,12,0.000184848,43,63,O2
625.49916,5531488.2,15.5,625.4990049,12,0.000155087,44,65,O2
639.51538,4203021.2,11.6,639.514655,12,0.000725023,45,67,O2
653.53072,3465060.2,9.2,653.530305,12,0.000414958,46,69,O2
667.54664,3996062,10.8,667.5459551,12,0.000684894,47,71,O2
273.09216,2336699.4,10.6,273.0921032,13,5.68E-05,19,13,O2
287.10774,4375375.2,21.5,287.1077533,13,1.33E-05,20,15,O2
301.1231,2920548.4,13.3,301.1234034,13,0.000303367,21,17,O2
315.13907,4954286.4,23.9,315.1390534,13,1.66E-05,22,19,O2
329.15469,6302017.4,30.1,329.1547035,13,1.35E-05,23,21,O2
343.17028,6687444.4,31.1,343.1703536,13,7.36E-05,24,23,O2
357.18604,6591256,29.7,357.1860036,13,3.64E-05,25,25,O2
371.20174,7597851.8,33.5,371.2016537,13,8.63E-05,26,27,O2
385.21742,11365466,50.3,385.2173038,13,0.000116246,27,29,O2
399.23302,11430987.4,49.2,399.2329538,13,6.62E-05,28,31,O2
413.24868,8538892.6,35.7,413.2486039,13,7.61E-05,29,33,O2
427.26438,7423889.2,30,427.2642539,13,0.000126053,30,35,O2
441.27998,7628282.2,30.4,441.279904,13,7.60E-05,31,37,O2
455.29556,5711055,21.9,455.2955541,13,5.92E-06,32,39,O2
469.31101,4564477.4,16.6,469.3112041,13,0.00019414,33,41,O2
483.32645,4027849,14.2,483.3268542,13,0.000404205,34,43,O2
497.34257,6119906.8,22.2,497.3425043,13,6.57E-05,35,45,O2
511.35799,6209572.6,22.2,511.3581543,13,0.000164333,36,47,O2
525.37376,6255666.2,21.2,525.3738044,13,4.44E-05,37,49,O2
539.38912,4844467.6,16,539.3894545,13,0.000334462,38,51,O2
553.40483,5171007.8,16,553.4051045,13,0.000274527,39,53,O2
567.42083,5649504,16.4,567.4207546,13,7.54E-05,40,55,O2
581.43633,4893483,13,581.4364047,13,7.47E-05,41,57,O2
595.45243,3813100.2,9.9,595.4520547,13,0.00037528,42,59,O2
609.46752,5140970.8,13.9,609.4677048,13,0.000184784,43,61,O2
623.4839,4143032.6,11.1,623.4833548,13,0.000545151,44,63,O2
637.49902,12879501.6,39.5,637.4990049,13,1.51E-05,45,65,O2
651.51511,4160373,11.5,651.514655,13,0.000455023,46,67,O2
665.53128,3124184,8,665.530305,13,0.000974958,47,69,O2
313.12337,2648406.6,11.7,313.1234034,14,3.34E-05,22,17,O2
327.13911,3330639.2,15,327.1390534,14,5.66E-05,23,19,O2
341.15486,3153228.4,13.6,341.1547035,14,0.000156504,24,21,O2
355.17036,5086572.4,22.7,355.1703536,14,6.44E-06,25,23,O2
369.18609,4492173,19.2,369.1860036,14,8.64E-05,26,25,O2
383.20187,5836685.4,24.7,383.2016537,14,0.000216311,27,27,O2
397.21738,7348814.2,30.8,397.2173038,14,7.62E-05,28,29,O2
411.23296,6876748.2,28.3,411.2329538,14,6.18E-06,29,31,O2
425.24872,6056411.2,24.1,425.2486039,14,0.000116117,30,33,O2
439.26443,6430697,25.3,439.2642539,14,0.000176053,31,35,O2
453.27979,3814911.8,13.9,453.279904,14,0.000114011,32,37,O2
467.29527,4182130.4,15.3,467.2955541,14,0.000284076,33,39,O2
481.31117,2833273.8,9.4,481.3112041,14,3.41E-05,34,41,O2
495.327,8323974.4,31,495.3268542,14,0.000145795,35,43,O2
509.34234,4107066.6,14,509.3425043,14,0.000164269,36,45,O2
523.35807,3678628.8,12.3,523.3581543,14,8.43E-05,37,47,O2
537.37398,3901034.2,12.5,537.3738044,14,0.000175602,38,49,O2
551.38897,3522258.6,10.3,551.3894545,14,0.000484462,39,51,O2
565.40491,4702492.2,13.4,565.4051045,14,0.000194527,40,53,O2
593.43674,2563502.2,6,593.4364047,14,0.000335345,42,57,O2
607.45225,4237501.8,11.1,607.4520547,14,0.00019528,43,59,O2
635.48324,6545473.2,18.6,635.4833548,14,0.000114848,45,63,O2
649.49902,3198792.8,8.4,649.4990049,14,1.51E-05,46,65,O2
339.13914,2645001.8,11.1,339.1390534,15,8.66E-05,24,19,O2
367.17041,3363787,13.8,367.1703536,15,5.64E-05,26,23,O2
381.18613,3368632.4,13.3,381.1860036,15,0.000126375,27,25,O2
395.20172,3252823,12.4,395.2016537,15,6.63E-05,28,27,O2
409.21728,3307183.6,12.5,409.2173038,15,2.38E-05,29,29,O2
423.23298,3781097.6,14.4,423.2329538,15,2.62E-05,30,31,O2
437.24867,4428863.6,16.8,437.2486039,15,6.61E-05,31,33,O2
451.26463,2453151.4,8.2,451.2642539,15,0.000376053,32,35,O2
465.27966,4915498,18.3,465.279904,15,0.000244011,33,37,O2
479.29594,2328631.2,7.4,479.2955541,15,0.000385924,34,39,O2
493.31097,2923695.6,9.7,493.3112041,15,0.00023414,35,41,O2
507.32637,3003067.2,9.8,507.3268542,15,0.000484205,36,43,O2
521.34217,2905418.6,9.3,521.3425043,15,0.000334269,37,45,O2
549.3732,2873087,8.1,549.3738044,15,0.000604398,39,49,O2
563.38934,2534414.4,6.4,563.3894545,15,0.000114462,40,51,O2
633.46779,5969497.8,16.8,633.4677048,15,8.52E-05,45,61,O2
379.1703,2317324.8,8.5,379.1703536,16,5.36E-05,27,23,O2
393.18599,2324893.2,8.4,393.1860036,16,1.36E-05,28,25,O2
407.20185,2312711.8,8.1,407.2016537,16,0.000196311,29,27,O2
533.34288,2238514.6,6.3,533.3425043,16,0.000375731,38,45,O2
547.35816,2379818,6.4,547.3581543,16,5.67E-06,39,47,O2
613.40475,3248851.2,8.1,613.4051045,18,0.000354527,44,53,O2
330.24393,1681328,9.7,330.2438529,6,7.71E-05,21,32,O2N1
344.25939,1801041,10.3,344.2595029,6,0.000112919,22,34,O2N1
358.2752,1918220,10.7,358.275153,6,4.70E-05,23,36,O2N1
372.29061,1895848,10.2,372.290803,6,0.000193047,24,38,O2N1
244.13436,1556159,10.1,244.1343024,7,5.76E-05,15,18,O2N1
272.16558,1852016,12.1,272.1656025,7,2.25E-05,17,22,O2N1
286.18124,2377964,15.9,286.1812526,7,1.26E-05,18,24,O2N1
300.19689,18566666,138.4,300.1969027,7,1.27E-05,19,26,O2N1
314.21258,3169212,21.2,314.2125527,7,2.73E-05,20,28,O2N1
328.22826,3724026,24.8,328.2282028,7,5.72E-05,21,30,O2N1
342.24397,3766322,24,342.2438529,7,0.000117146,22,32,O2N1
356.25948,3501492,21.5,356.2595029,7,2.29E-05,23,34,O2N1
370.27538,3342403,19.7,370.275153,7,0.000227017,24,36,O2N1
270.14978,1759865,11.3,270.1499525,8,0.000172468,17,20,O2N1
298.18132,2754252,18.5,298.1812526,8,6.74E-05,19,24,O2N1
312.19683,1905903,11.8,312.1969027,8,7.27E-05,20,26,O2N1
326.21256,2429525,15.4,326.2125527,8,7.27E-06,21,28,O2N1
340.22829,2442144,15,340.2282028,8,8.72E-05,22,30,O2N1
354.24389,3122017,19.2,354.2438529,8,3.71E-05,23,32,O2N1
368.25972,2883037,17,368.2595029,8,0.000217081,24,34,O2N1
296.16559,1821963,11.4,296.1656025,9,1.25E-05,19,22,O2N1
310.18128,2132265,13.5,310.1812526,9,2.74E-05,20,24,O2N1
324.19703,2946498,19.1,324.1969027,9,0.000127339,21,26,O2N1
338.21237,2077979,12.4,338.2125527,9,0.000182725,22,28,O2N1
352.22822,2841877,17.3,352.2282028,9,1.72E-05,23,30,O2N1
366.24401,2092407,11.7,366.2438529,9,0.000157146,24,32,O2N1
238.08739,1662170,11.1,238.0873522,10,3.78E-05,15,12,O2N1
252.10295,1927886,13,252.1030023,10,5.23E-05,16,14,O2N1
266.11871,1971202,13.1,266.1186523,10,5.77E-05,17,16,O2N1
280.13431,2899808,20.1,280.1343024,10,7.60E-06,18,18,O2N1
294.15,3639877,25.3,294.1499525,10,4.75E-05,19,20,O2N1
308.16558,4218088,29.2,308.1656025,10,2.25E-05,20,22,O2N1
322.18143,5300798,36.7,322.1812526,10,0.000177403,21,24,O2N1
336.19695,5174308,34.4,336.1969027,10,4.73E-05,22,26,O2N1
350.21272,6279376,41,350.2125527,10,0.000167275,23,28,O2N1
364.22822,5336849,33.4,364.2282028,10,1.72E-05,24,30,O2N1
278.11843,1821499,11.7,278.1186523,11,0.000222339,18,16,O2N1
292.1343,2120696,13.7,292.1343024,11,2.40E-06,19,18,O2N1
306.15002,3382187,22.9,306.1499525,11,6.75E-05,20,20,O2N1
320.16563,4144840,28.2,320.1656025,11,2.75E-05,21,22,O2N1
334.18129,3827516,25.2,334.1812526,11,3.74E-05,22,24,O2N1
348.19705,6155411,40.8,348.1969027,11,0.000147339,23,26,O2N1
362.21255,5235374,33.3,362.2125527,11,2.73E-06,24,28,O2N1
276.103,1532996,9.5,276.1030023,12,2.27E-06,18,14,O2N1
290.11868,3349668,23.3,290.1186523,12,2.77E-05,19,16,O2N1
304.13433,3463024,23.7,304.1343024,12,2.76E-05,20,18,O2N1
318.15012,3409503,22.8,318.1499525,12,0.000167532,21,20,O2N1
332.16575,3473507,22.7,332.1656025,12,0.000147468,22,22,O2N1
346.18138,3920736,25.1,346.1812526,12,0.000127403,23,24,O2N1
360.197,3864653,24,360.1969027,12,9.73E-05,24,26,O2N1
274.0874,3361337,23.8,274.0873522,13,4.78E-05,18,12,O2N1
288.10291,3899205,27.5,288.1030023,13,9.23E-05,19,14,O2N1
302.11864,2865462,19.2,302.1186523,13,1.23E-05,20,16,O2N1
316.13443,3109377,20.7,316.1343024,13,0.000127597,21,18,O2N1
330.15,3153308,20.4,330.1499525,13,4.75E-05,22,20,O2N1
344.16572,3078711,19.2,344.1656025,13,0.000117468,23,22,O2N1
358.1813,3795952,23.5,358.1812526,13,4.74E-05,24,24,O2N1
300.10294,1775739,11,300.1030023,14,6.23E-05,20,14,O2N1
314.11863,2687660,17.6,314.1186523,14,2.23E-05,21,16,O2N1
328.13437,2214886,13.8,328.1343024,14,6.76E-05,22,18,O2N1
342.15,2237465,13.3,342.1499525,14,4.75E-05,23,20,O2N1
356.16581,2321304,13.5,356.1656025,14,0.000207468,24,22,O2N1
312.10303,1581664,9.3,312.1030023,15,2.77E-05,21,14,O2N1
326.1186,2164034,13.4,326.1186523,15,5.23E-05,22,16,O2N1
340.13439,2216968,13.4,340.1343024,15,8.76E-05,23,18,O2N1
354.15,2083910,12.1,354.1499525,15,4.75E-05,24,20,O2N1
310.08734,1771674,10.8,310.0873522,16,1.22E-05,21,12,O2N1
324.10311,2188464,13.6,324.1030023,16,0.000107725,22,14,O2N1
352.13441,1980154,11.4,352.1343024,16,0.000107597,24,18,O2N1
271.22787,5387913,39.8,271.2278684,1,1.56E-06,16,31,O3
285.24362,3465280,24.3,285.2435185,1,0.000101498,17,33,O3
299.25915,10509686,77.3,299.2591686,1,1.86E-05,18,35,O3
327.29057,3213876,21.1,327.2904687,1,0.000101304,20,39,O3
341.30633,2314042,14.1,341.3061188,1,0.00021124,21,41,O3
355.32178,18656414,124.4,355.3217688,1,1.12E-05,22,43,O3
369.33749,2178341,12.3,369.3374189,1,7.11E-05,23,45,O3
383.35324,5179794,31.3,383.353069,1,0.000171047,24,47,O3
397.36871,2695591,14.8,397.368719,1,9.02E-06,25,49,O3
411.38453,2786171,15.1,411.3843691,1,0.000160918,26,51,O3
213.14968,1901946,13.5,213.1496181,2,6.19E-05,12,21,O3
227.16532,3420073,25.9,227.1652682,2,5.18E-05,13,23,O3
241.18094,8614806,67.7,241.1809182,2,2.18E-05,14,25,O3
255.19662,5261968,39.7,255.1965683,2,5.17E-05,15,27,O3
269.2122,49247880,384.6,269.2122184,2,1.84E-05,16,29,O3
283.22791,15270596,115.5,283.2278684,2,4.16E-05,17,31,O3
297.24354,640871488,4860.6,297.2435185,2,2.15E-05,18,33,O3
311.25923,8093911,58.2,311.2591686,2,6.14E-05,19,35,O3
325.27483,12483224,88.8,325.2748186,2,1.14E-05,20,37,O3
339.2906,5943086,39.9,339.2904687,2,0.000131304,21,39,O3
353.30608,6257231,40.8,353.3061188,2,3.88E-05,22,41,O3
367.32183,5314239,33.3,367.3217688,2,6.12E-05,23,43,O3
381.33751,6110019,37.3,381.3374189,2,9.11E-05,24,45,O3
395.35306,6408861,38.1,395.353069,2,8.95E-06,25,47,O3
409.36879,5137860,29.8,409.368719,2,7.10E-05,26,49,O3
423.38449,4024078,22.2,423.3843691,2,0.000120918,27,51,O3
437.40016,4197742,23,437.4000191,2,0.000140853,28,53,O3
451.4158,3210712,16.8,451.4156692,2,0.000130789,29,55,O3
211.13402,2092883,15.2,211.1339681,3,5.19E-05,12,19,O3
239.1653,4112431,31.1,239.1652682,3,3.18E-05,14,23,O3
253.181,3459239,25.4,253.1809182,3,8.18E-05,15,25,O3
267.19663,17857644,138.6,267.1965683,3,6.17E-05,16,27,O3
281.21229,6939449,51.5,281.2122184,3,7.16E-05,17,29,O3
295.22787,213854960,1630.5,295.2278684,3,1.56E-06,18,31,O3
309.24357,5944211,42.1,309.2435185,3,5.15E-05,19,33,O3
323.25921,8119564,56.9,323.2591686,3,4.14E-05,20,35,O3
337.27481,3555119,22.9,337.2748186,3,8.63E-06,21,37,O3
351.29054,4967942,32,351.2904687,3,7.13E-05,22,39,O3
365.30631,3749465,22.8,365.3061188,3,0.00019124,23,41,O3
379.32172,3632621,21.3,379.3217688,3,4.88E-05,24,43,O3
393.33734,5097606,30.2,393.3374189,3,7.89E-05,25,45,O3
407.35306,5254147,30.5,407.353069,3,8.95E-06,26,47,O3
421.36884,4465027,25.2,421.368719,3,0.000120982,27,49,O3
435.3845,2958837,15.6,435.3843691,3,0.000130918,28,51,O3
449.39954,1641935,7.6,449.4000191,3,0.000479146,29,53,O3
251.16533,2825380,20.3,251.1652682,4,6.18E-05,15,23,O3
279.19662,2555038,17.4,279.1965683,4,5.17E-05,17,27,O3
293.2123,26042796,196.4,293.2122184,4,8.16E-05,18,29,O3
307.22788,4670804,32.6,307.2278684,4,1.16E-05,19,31,O3
321.24346,5781391,40.3,321.2435185,4,5.85E-05,20,33,O3
335.25931,4495679,29.6,335.2591686,4,0.000141433,21,35,O3
349.27475,4134852,26.2,349.2748186,4,6.86E-05,22,37,O3
363.29064,4670453,29,363.2904687,4,0.000171304,23,39,O3
377.30625,4111507,24.8,377.3061188,4,0.00013124,24,41,O3
391.32172,4173924,24.4,391.3217688,4,4.88E-05,25,43,O3
405.33729,5164599,29.9,405.3374189,4,0.000128889,26,45,O3
419.35321,4061681,22.8,419.353069,4,0.000141047,27,47,O3
433.36877,3209340,17.3,433.368719,4,5.10E-05,28,49,O3
447.38467,2510282,12.7,447.3843691,4,0.000300918,29,51,O3
235.13396,2126157,15,235.1339681,5,8.05E-06,14,19,O3
249.14966,5231499,39.8,249.1496181,5,4.19E-05,15,21,O3
263.1653,3474918,25.1,263.1652682,5,3.18E-05,16,23,O3
277.18097,3431409,24.3,277.1809182,5,5.18E-05,17,25,O3
291.19666,7711323,56.4,291.1965683,5,9.17E-05,18,27,O3
305.21222,4476696,31.3,305.2122184,5,1.63E-06,19,29,O3
319.22797,6400543,44.9,319.2278684,5,0.000101562,20,31,O3
333.24364,5781342,39.3,333.2435185,5,0.000121498,21,33,O3
347.25916,5578636,36.7,347.2591686,5,8.57E-06,22,35,O3
361.27494,7308179,47.3,361.2748186,5,0.000121369,23,37,O3
375.29042,5951029,36.9,375.2904687,5,4.87E-05,24,39,O3
389.30628,8788022,53.7,389.3061188,5,0.00016124,25,41,O3
403.3218,8232544,49.6,403.3217688,5,3.12E-05,26,43,O3
417.33751,8391258,49.3,417.3374189,5,9.11E-05,27,45,O3
431.35316,8797441,51.1,431.353069,5,9.10E-05,28,47,O3
445.36877,7677769,43.1,445.368719,5,5.10E-05,29,49,O3
247.13396,1550364,10,247.1339681,6,8.05E-06,15,19,O3
261.14966,2167031,14.7,261.1496181,6,4.19E-05,16,21,O3
275.16532,3660337,26.1,275.1652682,6,5.18E-05,17,23,O3
289.18098,4668674,33.4,289.1809182,6,6.18E-05,18,25,O3
303.19652,5026782,35.5,303.1965683,6,4.83E-05,19,27,O3
317.21226,5264571,36.5,317.2122184,6,4.16E-05,20,29,O3
331.22788,5559693,37.7,331.2278684,6,1.16E-05,21,31,O3
345.24346,6852446,45.6,345.2435185,6,5.85E-05,22,33,O3
359.25918,6269747,40.3,359.2591686,6,1.14E-05,23,35,O3
373.27486,8372691,52.8,373.2748186,6,4.14E-05,24,37,O3
387.29049,8680447,53.1,387.2904687,6,2.13E-05,25,39,O3
401.30621,9152637,55.4,401.3061188,6,9.12E-05,26,41,O3
415.32183,10316987,61.2,415.3217688,6,6.12E-05,27,43,O3
429.33748,9003908,52.4,429.3374189,6,6.11E-05,28,45,O3
443.35317,8944075,51.3,443.353069,6,0.000101047,29,47,O3
231.10261,2012769,14.1,231.1026679,7,5.79E-05,14,15,O3
245.11833,1843867,12.5,245.118318,7,1.20E-05,15,17,O3
259.13399,2807785,19.9,259.1339681,7,2.19E-05,16,19,O3
273.14963,2738013,18.9,273.1496181,7,1.19E-05,17,21,O3
287.16529,4541342,32.4,287.1652682,7,2.18E-05,18,23,O3
301.18103,4715683,33.1,301.1809182,7,0.000111755,19,25,O3
315.19664,6716769,47.5,315.1965683,7,7.17E-05,20,27,O3
329.21232,6273998,42.8,329.2122184,7,0.000101626,21,29,O3
343.2279,6273850,41.6,343.2278684,7,3.16E-05,22,31,O3
357.24357,6704345,43.2,357.2435185,7,5.15E-05,23,33,O3
371.25909,6639982,41.4,371.2591686,7,7.86E-05,24,35,O3
385.27496,8865726,55.1,385.2748186,7,0.000141369,25,37,O3
399.29042,9553549,57.9,399.2904687,7,4.87E-05,26,39,O3
413.30622,9902869,59.4,413.3061188,7,0.00010124,27,41,O3
427.32176,8618501,50.1,427.3217688,7,8.82E-06,28,43,O3
441.33738,8998992,51.7,441.3374189,7,3.89E-05,29,45,O3
271.13402,1773426,11.4,271.1339681,8,5.19E-05,17,19,O3
285.14967,2478127,16.7,285.1496181,8,5.19E-05,18,21,O3
299.16533,2939239,19.9,299.1652682,8,6.18E-05,19,23,O3
313.18089,4864017,33.8,313.1809182,8,2.82E-05,20,25,O3
327.19669,4978209,34,327.1965683,8,0.000121691,21,27,O3
341.21228,4515106,29.7,341.2122184,8,6.16E-05,22,29,O3
355.22808,5254275,33.9,355.2278684,8,0.000211562,23,31,O3
369.24351,5091593,31.8,369.2435185,8,8.50E-06,24,33,O3
383.25926,6854006,42.1,383.2591686,8,9.14E-05,25,35,O3
397.27502,7773328,46.7,397.2748186,8,0.000201369,26,37,O3
411.2905,7041383,41.6,411.2904687,8,3.13E-05,27,39,O3
425.30627,6424707,36.8,425.3061188,8,0.00015124,28,41,O3
439.32191,5885654,33.1,439.3217688,8,0.000141175,29,43,O3
297.14966,2181928,14.1,297.1496181,9,4.19E-05,19,21,O3
311.16538,2599880,17,311.1652682,9,0.000111819,20,23,O3
325.18088,11812485,83.9,325.1809182,9,3.82E-05,21,25,O3
339.19671,3878678,25.2,339.1965683,9,0.000141691,22,27,O3
353.21225,3498547,21.8,353.2122184,9,3.16E-05,23,29,O3
367.22792,3747490,22.8,367.2278684,9,5.16E-05,24,31,O3
381.24366,5284135,32,381.2435185,9,0.000141498,25,33,O3
395.25936,5373573,31.6,395.2591686,9,0.000191433,26,35,O3
409.27493,5360559,31.1,409.2748186,9,0.000111369,27,37,O3
423.29054,5193468,29.7,423.2904687,9,7.13E-05,28,39,O3
437.30624,4955485,27.5,437.3061188,9,0.00012124,29,41,O3
239.07139,2014407,14,239.0713678,10,2.22E-05,15,11,O3
253.08706,2161412,14.9,253.0870179,10,4.21E-05,16,13,O3
267.10269,2998099,21.2,267.1026679,10,2.21E-05,17,15,O3
281.11816,3142695,21.9,281.118318,10,0.000157987,18,17,O3
295.13402,4370405,30.9,295.1339681,10,5.19E-05,19,19,O3
309.14966,4573060,31.8,309.1496181,10,4.19E-05,20,21,O3
323.16529,5308666,36.4,323.1652682,10,2.18E-05,21,23,O3
337.18103,5493528,36.7,337.1809182,10,0.000111755,22,25,O3
351.19658,5549547,36,351.1965683,10,1.17E-05,23,27,O3
365.21228,5554237,34.9,365.2122184,10,6.16E-05,24,29,O3
379.22802,5684434,34.6,379.2278684,10,0.000151562,25,31,O3
393.24371,5918829,35.5,393.2435185,10,0.000191498,26,33,O3
407.25926,5545454,32.3,407.2591686,10,9.14E-05,27,35,O3
421.2749,6262128,36.3,421.2748186,10,8.14E-05,28,37,O3
435.29053,5507556,30.8,435.2904687,10,6.13E-05,29,39,O3
293.11825,2094492,13.5,293.118318,11,6.80E-05,19,17,O3
307.13401,2719045,17.9,307.1339681,11,4.19E-05,20,19,O3
321.14956,4442493,30.4,321.1496181,11,5.81E-05,21,21,O3
335.16542,4158248,27.2,335.1652682,11,0.00015182,22,23,O3
349.18107,4087210,25.9,349.1809182,11,0.000151755,23,25,O3
363.19663,5210072,32.6,363.1965683,11,6.17E-05,24,27,O3
391.22811,6908490,41.8,391.2278684,11,0.000241562,26,31,O3
405.24366,6420513,37.7,405.2435185,11,0.000141498,27,33,O3
419.25919,5403615,31,419.2591686,11,2.14E-05,28,35,O3
433.27495,5486186,31.1,433.2748186,11,0.000131369,29,37,O3
319.13445,5347342,37.1,319.1339681,12,0.000481948,21,19,O3
333.14972,2200136,13.5,333.1496181,12,0.000101884,22,21,O3
347.16557,1896818,10.9,347.1652682,12,0.00030182,23,23,O3
361.18103,2895734,17.4,361.1809182,12,0.000111755,24,25,O3
375.19674,3781656,22.6,375.1965683,12,0.000171691,25,27,O3
389.21222,3659292,21.1,389.2122184,12,1.63E-06,26,29,O3
403.228,4543050,26.4,403.2278684,12,0.000131562,27,31,O3
417.24349,3593799,19.9,417.2435185,12,2.85E-05,28,33,O3
431.25922,3374832,18.3,431.2591686,12,5.14E-05,29,35,O3
303.1027,1752015,10.8,303.1026679,13,3.21E-05,20,15,O3
317.11835,2729643,17.8,317.118318,13,3.20E-05,21,17,O3
331.13411,2163064,13.2,331.1339681,13,0.000141948,22,19,O3
345.14968,2275908,13.6,345.1496181,13,6.19E-05,23,21,O3
359.16532,2041575,11.6,359.1652682,13,5.18E-05,24,23,O3
373.18092,3384758,20,373.1809182,13,1.76E-06,25,25,O3
387.19675,3503588,20.1,387.1965683,13,0.000181691,26,27,O3
401.2123,3605606,20.5,401.2122184,13,8.16E-05,27,29,O3
415.22788,3117736,17,415.2278684,13,1.16E-05,28,31,O3
429.2435,3659635,20,429.2435185,13,1.85E-05,29,33,O3
329.11835,2053305,12.4,329.118318,14,3.20E-05,22,17,O3
343.13389,1618144,9,343.1339681,14,7.81E-05,23,19,O3
357.14971,2416573,14.1,357.1496181,14,9.19E-05,24,21,O3
371.16547,2817618,16.3,371.1652682,14,0.00020182,25,23,O3
385.18097,2898851,16.5,385.1809182,14,5.18E-05,26,25,O3
399.19677,2816629,15.5,399.1965683,14,0.000201691,27,27,O3
413.21228,2223874,11.6,413.2122184,14,6.16E-05,28,29,O3
427.22807,2442227,12.7,427.2278684,14,0.000201562,29,31,O3
369.14977,1681644,9,369.1496181,15,0.000151884,25,21,O3
383.16508,1875547,9.9,383.1652682,15,0.000188181,26,23,O3
