C,H,O,N,em,DBE
40,82,4,1,{640.6249337043001: 'C40'},0.0
41,45,0,0,{537.3526750289001: 'C41'},19.0
41,45,1,0,{553.3475896489001: 'C41'},19.0
41,45,2,0,{569.3425042689: 'C41'},19.0
41,45,3,0,{585.3374188889001: 'C41'},19.0
41,45,4,0,{601.3323335089001: 'C41'},19.0
41,46,0,1,{552.3635740651001: 'C41'},19.0
41,46,1,1,{568.3584886851002: 'C41'},19.0
41,46,2,1,{584.3534033051001: 'C41'},19.0
41,46,3,1,{600.3483179251001: 'C41'},19.0
41,46,4,1,{616.3432325451001: 'C41'},19.0
41,47,0,0,{539.3683250933001: 'C41'},18.0
41,47,1,0,{555.3632397133001: 'C41'},18.0
41,47,2,0,{571.3581543333: 'C41'},18.0
41,47,3,0,{587.3530689533001: 'C41'},18.0
41,47,4,0,{603.3479835733001: 'C41'},18.0
41,48,0,1,{554.3792241295001: 'C41'},18.0
41,48,1,1,{570.3741387495002: 'C41'},18.0
41,48,2,1,{586.3690533695001: 'C41'},18.0
41,48,3,1,{602.3639679895001: 'C41'},18.0
41,48,4,1,{618.3588826095001: 'C41'},18.0
41,49,0,0,{541.3839751577001: 'C41'},17.0
41,49,1,0,{557.3788897777001: 'C41'},17.0
41,49,2,0,{573.3738043977: 'C41'},17.0
41,49,3,0,{589.3687190177001: 'C41'},17.0
41,49,4,0,{605.3636336377001: 'C41'},17.0
41,50,0,1,{556.3948741939001: 'C41'},17.0
41,50,1,1,{572.3897888139002: 'C41'},17.0
41,50,2,1,{588.3847034339001: 'C41'},17.0
41,50,3,1,{604.3796180539001: 'C41'},17.0
41,50,4,1,{620.3745326739001: 'C41'},17.0
41,51,0,0,{543.3996252221001: 'C41'},16.0
41,51,1,0,{559.3945398421001: 'C41'},16.0
41,51,2,0,{575.3894544621: 'C41'},16.0
41,51,3,0,{591.3843690821001: 'C41'},16.0
41,51,4,0,{607.3792837021001: 'C41'},16.0
41,52,0,1,{558.4105242583001: 'C41'},16.0
41,52,1,1,{574.4054388783002: 'C41'},16.0
41,52,2,1,{590.4003534983001: 'C41'},16.0
41,52,3,1,{606.3952681183001: 'C41'},16.0
41,52,4,1,{622.3901827383002: 'C41'},16.0
41,53,0,0,{545.4152752865001: 'C41'},15.0
41,53,1,0,{561.4101899065001: 'C41'},15.0
41,53,2,0,{577.4051045265: 'C41'},15.0
41,53,3,0,{593.4000191465001: 'C41'},15.0
41,53,4,0,{609.3949337665001: 'C41'},15.0
41,54,0,1,{560.4261743227: 'C41'},15.0
41,54,1,1,{576.4210889427001: 'C41'},15.0
41,54,2,1,{592.4160035627: 'C41'},15.0
41,54,3,1,{608.4109181827: 'C41'},15.0
41,54,4,1,{624.4058328027: 'C41'},15.0
41,55,0,0,{547.4309253509001: 'C41'},14.0
41,55,1,0,{563.4258399709001: 'C41'},14.0
41,55,2,0,{579.4207545909001: 'C41'},14.0
41,55,3,0,{595.4156692109001: 'C41'},14.0
41,55,4,0,{611.4105838309001: 'C41'},14.0
41,56,0,1,{562.4418243871: 'C41'},14.0
41,56,1,1,{578.4367390071001: 'C41'},14.0
41,56,2,1,{594.4316536271: 'C41'},14.0
41,56,3,1,{610.4265682471: 'C41'},14.0
41,56,4,1,{626.4214828671: 'C41'},14.0
41,57,0,0,{549.4465754153: 'C41'},13.0
41,57,1,0,{565.4414900353: 'C41'},13.0
41,57,2,0,{581.4364046553: 'C41'},13.0
41,57,3,0,{597.4313192753: 'C41'},13.0
41,57,4,0,{613.4262338953: 'C41'},13.0
41,58,0,1,{564.4574744515: 'C41'},13.0
41,58,1,1,{580.4523890715001: 'C41'},13.0
41,58,2,1,{596.4473036915: 'C41'},13.0
41,58,3,1,{612.4422183115: 'C41'},13.0
41,58,4,1,{628.4371329315001: 'C41'},13.0
41,59,0,0,{551.4622254797: 'C41'},12.0
41,59,1,0,{567.4571400997: 'C41'},12.0
41,59,2,0,{583.4520547197: 'C41'},12.0
41,59,3,0,{599.4469693397: 'C41'},12.0
41,59,4,0,{615.4418839597: 'C41'},12.0
41,60,0,1,{566.4731245159: 'C41'},12.0
41,60,1,1,{582.4680391359001: 'C41'},12.0
41,60,2,1,{598.4629537559: 'C41'},12.0
41,60,3,1,{614.4578683759: 'C41'},12.0
41,60,4,1,{630.4527829959001: 'C41'},12.0
41,61,0,0,{553.4778755441: 'C41'},11.0
41,61,1,0,{569.4727901641: 'C41'},11.0
41,61,2,0,{585.4677047841: 'C41'},11.0
41,61,3,0,{601.4626194041: 'C41'},11.0
41,61,4,0,{617.4575340241: 'C41'},11.0
41,62,0,1,{568.4887745803001: 'C41'},11.0
41,62,1,1,{584.4836892003001: 'C41'},11.0
41,62,2,1,{600.4786038203: 'C41'},11.0
41,62,3,1,{616.4735184403: 'C41'},11.0
41,62,4,1,{632.4684330603001: 'C41'},11.0
41,63,0,0,{555.4935256085: 'C41'},10.0
41,63,1,0,{571.4884402285: 'C41'},10.0
41,63,2,0,{587.4833548485: 'C41'},10.0
41,63,3,0,{603.4782694685: 'C41'},10.0
41,63,4,0,{619.4731840885: 'C41'},10.0
41,64,0,1,{570.5044246447001: 'C41'},10.0
41,64,1,1,{586.4993392647001: 'C41'},10.0
41,64,2,1,{602.4942538847: 'C41'},10.0
41,64,3,1,{618.4891685047: 'C41'},10.0
41,64,4,1,{634.4840831247001: 'C41'},10.0
41,65,0,0,{557.5091756729: 'C41'},9.0
41,65,1,0,{573.5040902929001: 'C41'},9.0
41,65,2,0,{589.4990049129: 'C41'},9.0
41,65,3,0,{605.4939195329: 'C41'},9.0
41,65,4,0,{621.4888341529: 'C41'},9.0
41,66,0,1,{572.5200747091001: 'C41'},9.0
41,66,1,1,{588.5149893291001: 'C41'},9.0
41,66,2,1,{604.5099039491: 'C41'},9.0
41,66,3,1,{620.5048185691: 'C41'},9.0
41,66,4,1,{636.4997331891001: 'C41'},9.0
41,67,0,0,{559.5248257373: 'C41'},8.0
41,67,1,0,{575.5197403573001: 'C41'},8.0
41,67,2,0,{591.5146549773: 'C41'},8.0
41,67,3,0,{607.5095695973: 'C41'},8.0
41,67,4,0,{623.5044842173: 'C41'},8.0
41,68,0,1,{574.5357247735001: 'C41'},8.0
41,68,1,1,{590.5306393935001: 'C41'},8.0
41,68,2,1,{606.5255540135: 'C41'},8.0
41,68,3,1,{622.5204686335001: 'C41'},8.0
41,68,4,1,{638.5153832535001: 'C41'},8.0
41,69,0,0,{561.5404758017: 'C41'},7.0
41,69,1,0,{577.5353904217001: 'C41'},7.0
41,69,2,0,{593.5303050417: 'C41'},7.0
41,69,3,0,{609.5252196617: 'C41'},7.0
41,69,4,0,{625.5201342817: 'C41'},7.0
41,70,0,1,{576.5513748379001: 'C41'},7.0
41,70,1,1,{592.5462894579001: 'C41'},7.0
41,70,2,1,{608.5412040779: 'C41'},7.0
41,70,3,1,{624.5361186979001: 'C41'},7.0
41,70,4,1,{640.5310333179001: 'C41'},7.0
41,71,0,0,{563.5561258661: 'C41'},6.0
41,71,1,0,{579.5510404861001: 'C41'},6.0
41,71,2,0,{595.5459551061: 'C41'},6.0
41,71,3,0,{611.5408697261: 'C41'},6.0
41,71,4,0,{627.5357843461001: 'C41'},6.0
41,72,0,1,{578.5670249023001: 'C41'},6.0
41,72,1,1,{594.5619395223001: 'C41'},6.0
41,72,2,1,{610.5568541423: 'C41'},6.0
41,72,3,1,{626.5517687623001: 'C41'},6.0
41,72,4,1,{642.5466833823001: 'C41'},6.0
41,73,0,0,{565.5717759305: 'C41'},5.0
41,73,1,0,{581.5666905505001: 'C41'},5.0
41,73,2,0,{597.5616051705: 'C41'},5.0
41,73,3,0,{613.5565197905: 'C41'},5.0
41,73,4,0,{629.5514344105001: 'C41'},5.0
41,74,0,1,{580.5826749667001: 'C41'},5.0
41,74,1,1,{596.5775895867001: 'C41'},5.0
41,74,2,1,{612.5725042067: 'C41'},5.0
41,74,3,1,{628.5674188267001: 'C41'},5.0
41,74,4,1,{644.5623334467001: 'C41'},5.0
41,75,0,0,{567.5874259949001: 'C41'},4.0
41,75,1,0,{583.5823406149001: 'C41'},4.0
41,75,2,0,{599.5772552349: 'C41'},4.0
41,75,3,0,{615.5721698549: 'C41'},4.0
41,75,4,0,{631.5670844749001: 'C41'},4.0
41,76,0,1,{582.5983250311001: 'C41'},4.0
41,76,1,1,{598.5932396511001: 'C41'},4.0
41,76,2,1,{614.5881542711: 'C41'},4.0
41,76,3,1,{630.5830688911001: 'C41'},4.0
41,76,4,1,{646.5779835111001: 'C41'},4.0
41,77,0,0,{569.6030760593001: 'C41'},3.0
41,77,1,0,{585.5979906793001: 'C41'},3.0
41,77,2,0,{601.5929052993: 'C41'},3.0
41,77,3,0,{617.5878199193: 'C41'},3.0
41,77,4,0,{633.5827345393001: 'C41'},3.0
41,78,0,1,{584.6139750955001: 'C41'},3.0
41,78,1,1,{600.6088897155001: 'C41'},3.0
41,78,2,1,{616.6038043355001: 'C41'},3.0
41,78,3,1,{632.5987189555001: 'C41'},3.0
41,78,4,1,{648.5936335755001: 'C41'},3.0
41,79,0,0,{571.6187261237001: 'C41'},2.0
41,79,1,0,{587.6136407437001: 'C41'},2.0
41,79,2,0,{603.6085553637: 'C41'},2.0
41,79,3,0,{619.6034699837: 'C41'},2.0
41,79,4,0,{635.5983846037001: 'C41'},2.0
41,80,0,1,{586.6296251599001: 'C41'},2.0
41,80,1,1,{602.6245397799001: 'C41'},2.0
41,80,2,1,{618.6194543999001: 'C41'},2.0
41,80,3,1,{634.6143690199001: 'C41'},2.0
41,80,4,1,{650.6092836399001: 'C41'},2.0
41,81,0,0,{573.6343761881001: 'C41'},1.0
41,81,1,0,{589.6292908081001: 'C41'},1.0
41,81,2,0,{605.6242054281: 'C41'},1.0
41,81,3,0,{621.6191200481001: 'C41'},1.0
41,81,4,0,{637.6140346681001: 'C41'},1.0
41,82,0,1,{588.6452752243001: 'C41'},1.0
41,82,1,1,{604.6401898443002: 'C41'},1.0
41,82,2,1,{620.6351044643001: 'C41'},1.0
41,82,3,1,{636.6300190843001: 'C41'},1.0
41,82,4,1,{652.6249337043001: 'C41'},1.0
41,83,0,0,{575.6500262525001: 'C41'},0.0
41,83,1,0,{591.6449408725001: 'C41'},0.0
41,83,2,0,{607.6398554925: 'C41'},0.0
41,83,3,0,{623.6347701125001: 'C41'},0.0
41,83,4,0,{639.6296847325001: 'C41'},0.0
41,84,0,1,{590.6609252887001: 'C41'},0.0
41,84,1,1,{606.6558399087002: 'C41'},0.0
41,84,2,1,{622.6507545287001: 'C41'},0.0
41,84,3,1,{638.6456691487001: 'C41'},0.0
41,84,4,1,{654.6405837687001: 'C41'},0.0
42,47,0,0,{551.3683250933001: 'C42'},19.0
42,47,1,0,{567.3632397133001: 'C42'},19.0
42,47,2,0,{583.3581543333: 'C42'},19.0
42,47,3,0,{599.3530689533001: 'C42'},19.0
42,47,4,0,{615.3479835733001: 'C42'},19.0
42,48,0,1,{566.3792241295001: 'C42'},19.0
42,48,1,1,{582.3741387495002: 'C42'},19.0
42,48,2,1,{598.3690533695001: 'C42'},19.0
42,48,3,1,{614.3639679895001: 'C42'},19.0
42,48,4,1,{630.3588826095001: 'C42'},19.0
42,49,0,0,{553.3839751577001: 'C42'},18.0
42,49,1,0,{569.3788897777001: 'C42'},18.0
42,49,2,0,{585.3738043977: 'C42'},18.0
42,49,3,0,{601.3687190177001: 'C42'},18.0
42,49,4,0,{617.3636336377001: 'C42'},18.0
42,50,0,1,{568.3948741939001: 'C42'},18.0
42,50,1,1,{584.3897888139002: 'C42'},18.0
42,50,2,1,{600.3847034339001: 'C42'},18.0
42,50,3,1,{616.3796180539001: 'C42'},18.0
42,50,4,1,{632.3745326739001: 'C42'},18.0
42,51,0,0,{555.3996252221001: 'C42'},17.0
42,51,1,0,{571.3945398421001: 'C42'},17.0
42,51,2,0,{587.3894544621: 'C42'},17.0
42,51,3,0,{603.3843690821001: 'C42'},17.0
42,51,4,0,{619.3792837021001: 'C42'},17.0
42,52,0,1,{570.4105242583001: 'C42'},17.0
42,52,1,1,{586.4054388783002: 'C42'},17.0
42,52,2,1,{602.4003534983001: 'C42'},17.0
42,52,3,1,{618.3952681183001: 'C42'},17.0
42,52,4,1,{634.3901827383002: 'C42'},17.0
42,53,0,0,{557.4152752865001: 'C42'},16.0
42,53,1,0,{573.4101899065001: 'C42'},16.0
42,53,2,0,{589.4051045265: 'C42'},16.0
42,53,3,0,{605.4000191465001: 'C42'},16.0
42,53,4,0,{621.3949337665001: 'C42'},16.0
42,54,0,1,{572.4261743227: 'C42'},16.0
42,54,1,1,{588.4210889427001: 'C42'},16.0
42,54,2,1,{604.4160035627: 'C42'},16.0
42,54,3,1,{620.4109181827: 'C42'},16.0
42,54,4,1,{636.4058328027: 'C42'},16.0
42,55,0,0,{559.4309253509001: 'C42'},15.0
42,55,1,0,{575.4258399709001: 'C42'},15.0
42,55,2,0,{591.4207545909001: 'C42'},15.0
42,55,3,0,{607.4156692109001: 'C42'},15.0
42,55,4,0,{623.4105838309001: 'C42'},15.0
42,56,0,1,{574.4418243871: 'C42'},15.0
42,56,1,1,{590.4367390071001: 'C42'},15.0
42,56,2,1,{606.4316536271: 'C42'},15.0
42,56,3,1,{622.4265682471: 'C42'},15.0
42,56,4,1,{638.4214828671: 'C42'},15.0
42,57,0,0,{561.4465754153: 'C42'},14.0
42,57,1,0,{577.4414900353: 'C42'},14.0
42,57,2,0,{593.4364046553: 'C42'},14.0
42,57,3,0,{609.4313192753: 'C42'},14.0
42,57,4,0,{625.4262338953: 'C42'},14.0
42,58,0,1,{576.4574744515: 'C42'},14.0
42,58,1,1,{592.4523890715001: 'C42'},14.0
42,58,2,1,{608.4473036915: 'C42'},14.0
42,58,3,1,{624.4422183115: 'C42'},14.0
42,58,4,1,{640.4371329315001: 'C42'},14.0
42,59,0,0,{563.4622254797: 'C42'},13.0
42,59,1,0,{579.4571400997: 'C42'},13.0
42,59,2,0,{595.4520547197: 'C42'},13.0
42,59,3,0,{611.4469693397: 'C42'},13.0
42,59,4,0,{627.4418839597: 'C42'},13.0
42,60,0,1,{578.4731245159: 'C42'},13.0
42,60,1,1,{594.4680391359001: 'C42'},13.0
42,60,2,1,{610.4629537559: 'C42'},13.0
42,60,3,1,{626.4578683759: 'C42'},13.0
42,60,4,1,{642.4527829959001: 'C42'},13.0
42,61,0,0,{565.4778755441: 'C42'},12.0
42,61,1,0,{581.4727901641: 'C42'},12.0
42,61,2,0,{597.4677047841: 'C42'},12.0
42,61,3,0,{613.4626194041: 'C42'},12.0
42,61,4,0,{629.4575340241: 'C42'},12.0
42,62,0,1,{580.4887745803001: 'C42'},12.0
42,62,1,1,{596.4836892003001: 'C42'},12.0
42,62,2,1,{612.4786038203: 'C42'},12.0
42,62,3,1,{628.4735184403: 'C42'},12.0
42,62,4,1,{644.4684330603001: 'C42'},12.0
42,63,0,0,{567.4935256085: 'C42'},11.0
42,63,1,0,{583.4884402285: 'C42'},11.0
42,63,2,0,{599.4833548485: 'C42'},11.0
42,63,3,0,{615.4782694685: 'C42'},11.0
42,63,4,0,{631.4731840885: 'C42'},11.0
42,64,0,1,{582.5044246447001: 'C42'},11.0
42,64,1,1,{598.4993392647001: 'C42'},11.0
42,64,2,1,{614.4942538847: 'C42'},11.0
42,64,3,1,{630.4891685047: 'C42'},11.0
42,64,4,1,{646.4840831247001: 'C42'},11.0
42,65,0,0,{569.5091756729: 'C42'},10.0
42,65,1,0,{585.5040902929001: 'C42'},10.0
42,65,2,0,{601.4990049129: 'C42'},10.0
42,65,3,0,{617.4939195329: 'C42'},10.0
42,65,4,0,{633.4888341529: 'C42'},10.0
42,66,0,1,{584.5200747091001: 'C42'},10.0
42,66,1,1,{600.5149893291001: 'C42'},10.0
42,66,2,1,{616.5099039491: 'C42'},10.0
42,66,3,1,{632.5048185691: 'C42'},10.0
42,66,4,1,{648.4997331891001: 'C42'},10.0
42,67,0,0,{571.5248257373: 'C42'},9.0
42,67,1,0,{587.5197403573001: 'C42'},9.0
42,67,2,0,{603.5146549773: 'C42'},9.0
42,67,3,0,{619.5095695973: 'C42'},9.0
42,67,4,0,{635.5044842173: 'C42'},9.0
42,68,0,1,{586.5357247735001: 'C42'},9.0
42,68,1,1,{602.5306393935001: 'C42'},9.0
42,68,2,1,{618.5255540135: 'C42'},9.0
42,68,3,1,{634.5204686335001: 'C42'},9.0
42,68,4,1,{650.5153832535001: 'C42'},9.0
42,69,0,0,{573.5404758017: 'C42'},8.0
42,69,1,0,{589.5353904217001: 'C42'},8.0
42,69,2,0,{605.5303050417: 'C42'},8.0
42,69,3,0,{621.5252196617: 'C42'},8.0
42,69,4,0,{637.5201342817: 'C42'},8.0
42,70,0,1,{588.5513748379001: 'C42'},8.0
42,70,1,1,{604.5462894579001: 'C42'},8.0
42,70,2,1,{620.5412040779: 'C42'},8.0
42,70,3,1,{636.5361186979001: 'C42'},8.0
42,70,4,1,{652.5310333179001: 'C42'},8.0
42,71,0,0,{575.5561258661: 'C42'},7.0
42,71,1,0,{591.5510404861001: 'C42'},7.0
42,71,2,0,{607.5459551061: 'C42'},7.0
42,71,3,0,{623.5408697261: 'C42'},7.0
42,71,4,0,{639.5357843461001: 'C42'},7.0
42,72,0,1,{590.5670249023001: 'C42'},7.0
42,72,1,1,{606.5619395223001: 'C42'},7.0
42,72,2,1,{622.5568541423: 'C42'},7.0
42,72,3,1,{638.5517687623001: 'C42'},7.0
42,72,4,1,{654.5466833823001: 'C42'},7.0
42,73,0,0,{577.5717759305: 'C42'},6.0
42,73,1,0,{593.5666905505001: 'C42'},6.0
42,73,2,0,{609.5616051705: 'C42'},6.0
42,73,3,0,{625.5565197905: 'C42'},6.0
42,73,4,0,{641.5514344105001: 'C42'},6.0
42,74,0,1,{592.5826749667001: 'C42'},6.0
42,74,1,1,{608.5775895867001: 'C42'},6.0
42,74,2,1,{624.5725042067: 'C42'},6.0
42,74,3,1,{640.5674188267001: 'C42'},6.0
42,74,4,1,{656.5623334467001: 'C42'},6.0
42,75,0,0,{579.5874259949001: 'C42'},5.0
42,75,1,0,{595.5823406149001: 'C42'},5.0
42,75,2,0,{611.5772552349: 'C42'},5.0
42,75,3,0,{627.5721698549: 'C42'},5.0
42,75,4,0,{643.5670844749001: 'C42'},5.0
42,76,0,1,{594.5983250311001: 'C42'},5.0
42,76,1,1,{610.5932396511001: 'C42'},5.0
42,76,2,1,{626.5881542711: 'C42'},5.0
42,76,3,1,{642.5830688911001: 'C42'},5.0
42,76,4,1,{658.5779835111001: 'C42'},5.0
42,77,0,0,{581.6030760593001: 'C42'},4.0
42,77,1,0,{597.5979906793001: 'C42'},4.0
42,77,2,0,{613.5929052993: 'C42'},4.0
42,77,3,0,{629.5878199193: 'C42'},4.0
42,77,4,0,{645.5827345393001: 'C42'},4.0
42,78,0,1,{596.6139750955001: 'C42'},4.0
42,78,1,1,{612.6088897155001: 'C42'},4.0
42,78,2,1,{628.6038043355001: 'C42'},4.0
42,78,3,1,{644.5987189555001: 'C42'},4.0
42,78,4,1,{660.5936335755001: 'C42'},4.0
42,79,0,0,{583.6187261237001: 'C42'},3.0
42,79,1,0,{599.6136407437001: 'C42'},3.0
42,79,2,0,{615.6085553637: 'C42'},3.0
42,79,3,0,{631.6034699837: 'C42'},3.0
42,79,4,0,{647.5983846037001: 'C42'},3.0
42,80,0,1,{598.6296251599001: 'C42'},3.0
42,80,1,1,{614.6245397799001: 'C42'},3.0
42,80,2,1,{630.6194543999001: 'C42'},3.0
42,80,3,1,{646.6143690199001: 'C42'},3.0
42,80,4,1,{662.6092836399001: 'C42'},3.0
42,81,0,0,{585.6343761881001: 'C42'},2.0
42,81,1,0,{601.6292908081001: 'C42'},2.0
42,81,2,0,{617.6242054281: 'C42'},2.0
42,81,3,0,{633.6191200481001: 'C42'},2.0
42,81,4,0,{649.6140346681001: 'C42'},2.0
42,82,0,1,{600.6452752243001: 'C42'},2.0
42,82,1,1,{616.6401898443002: 'C42'},2.0
42,82,2,1,{632.6351044643001: 'C42'},2.0
42,82,3,1,{648.6300190843001: 'C42'},2.0
42,82,4,1,{664.6249337043001: 'C42'},2.0
42,83,0,0,{587.6500262525001: 'C42'},1.0
42,83,1,0,{603.6449408725001: 'C42'},1.0
42,83,2,0,{619.6398554925: 'C42'},1.0
42,83,3,0,{635.6347701125001: 'C42'},1.0
42,83,4,0,{651.6296847325001: 'C42'},1.0
42,84,0,1,{602.6609252887001: 'C42'},1.0
42,84,1,1,{618.6558399087002: 'C42'},1.0
42,84,2,1,{634.6507545287001: 'C42'},1.0
42,84,3,1,{650.6456691487001: 'C42'},1.0
42,84,4,1,{666.6405837687001: 'C42'},1.0
42,85,0,0,{589.6656763169001: 'C42'},0.0
42,85,1,0,{605.6605909369001: 'C42'},0.0
42,85,2,0,{621.6555055569: 'C42'},0.0
42,85,3,0,{637.6504201769001: 'C42'},0.0
42,85,4,0,{653.6453347969001: 'C42'},0.0
42,86,0,1,{604.6765753531001: 'C42'},0.0
42,86,1,1,{620.6714899731002: 'C42'},0.0
42,86,2,1,{636.6664045931001: 'C42'},0.0
42,86,3,1,{652.6613192131001: 'C42'},0.0
42,86,4,1,{668.6562338331001: 'C42'},0.0
43,49,0,0,{565.3839751577001: 'C43'},19.0
43,49,1,0,{581.3788897777001: 'C43'},19.0
43,49,2,0,{597.3738043977: 'C43'},19.0
43,49,3,0,{613.3687190177001: 'C43'},19.0
43,49,4,0,{629.3636336377001: 'C43'},19.0
43,50,0,1,{580.3948741939001: 'C43'},19.0
43,50,1,1,{596.3897888139002: 'C43'},19.0
43,50,2,1,{612.3847034339001: 'C43'},19.0
43,50,3,1,{628.3796180539001: 'C43'},19.0
43,50,4,1,{644.3745326739001: 'C43'},19.0
43,51,0,0,{567.3996252221001: 'C43'},18.0
43,51,1,0,{583.3945398421001: 'C43'},18.0
43,51,2,0,{599.3894544621: 'C43'},18.0
43,51,3,0,{615.3843690821001: 'C43'},18.0
43,51,4,0,{631.3792837021001: 'C43'},18.0
43,52,0,1,{582.4105242583001: 'C43'},18.0
43,52,1,1,{598.4054388783002: 'C43'},18.0
43,52,2,1,{614.4003534983001: 'C43'},18.0
43,52,3,1,{630.3952681183001: 'C43'},18.0
43,52,4,1,{646.3901827383002: 'C43'},18.0
43,53,0,0,{569.4152752865001: 'C43'},17.0
43,53,1,0,{585.4101899065001: 'C43'},17.0
43,53,2,0,{601.4051045265: 'C43'},17.0
43,53,3,0,{617.4000191465001: 'C43'},17.0
43,53,4,0,{633.3949337665001: 'C43'},17.0
43,54,0,1,{584.4261743227: 'C43'},17.0
43,54,1,1,{600.4210889427001: 'C43'},17.0
43,54,2,1,{616.4160035627: 'C43'},17.0
43,54,3,1,{632.4109181827: 'C43'},17.0
43,54,4,1,{648.4058328027: 'C43'},17.0
43,55,0,0,{571.4309253509001: 'C43'},16.0
43,55,1,0,{587.4258399709001: 'C43'},16.0
43,55,2,0,{603.4207545909001: 'C43'},16.0
43,55,3,0,{619.4156692109001: 'C43'},16.0
43,55,4,0,{635.4105838309001: 'C43'},16.0
43,56,0,1,{586.4418243871: 'C43'},16.0
43,56,1,1,{602.4367390071001: 'C43'},16.0
43,56,2,1,{618.4316536271: 'C43'},16.0
43,56,3,1,{634.4265682471: 'C43'},16.0
43,56,4,1,{650.4214828671: 'C43'},16.0
43,57,0,0,{573.4465754153: 'C43'},15.0
43,57,1,0,{589.4414900353: 'C43'},15.0
43,57,2,0,{605.4364046553: 'C43'},15.0
43,57,3,0,{621.4313192753: 'C43'},15.0
43,57,4,0,{637.4262338953: 'C43'},15.0
43,58,0,1,{588.4574744515: 'C43'},15.0
43,58,1,1,{604.4523890715001: 'C43'},15.0
43,58,2,1,{620.4473036915: 'C43'},15.0
43,58,3,1,{636.4422183115: 'C43'},15.0
43,58,4,1,{652.4371329315001: 'C43'},15.0
43,59,0,0,{575.4622254797: 'C43'},14.0
43,59,1,0,{591.4571400997: 'C43'},14.0
43,59,2,0,{607.4520547197: 'C43'},14.0
43,59,3,0,{623.4469693397: 'C43'},14.0
43,59,4,0,{639.4418839597: 'C43'},14.0
43,60,0,1,{590.4731245159: 'C43'},14.0
43,60,1,1,{606.4680391359001: 'C43'},14.0
43,60,2,1,{622.4629537559: 'C43'},14.0
43,60,3,1,{638.4578683759: 'C43'},14.0
43,60,4,1,{654.4527829959001: 'C43'},14.0
43,61,0,0,{577.4778755441: 'C43'},13.0
43,61,1,0,{593.4727901641: 'C43'},13.0
43,61,2,0,{609.4677047841: 'C43'},13.0
43,61,3,0,{625.4626194041: 'C43'},13.0
43,61,4,0,{641.4575340241: 'C43'},13.0
43,62,0,1,{592.4887745803001: 'C43'},13.0
43,62,1,1,{608.4836892003001: 'C43'},13.0
43,62,2,1,{624.4786038203: 'C43'},13.0
43,62,3,1,{640.4735184403: 'C43'},13.0
43,62,4,1,{656.4684330603001: 'C43'},13.0
43,63,0,0,{579.4935256085: 'C43'},12.0
43,63,1,0,{595.4884402285: 'C43'},12.0
43,63,2,0,{611.4833548485: 'C43'},12.0
43,63,3,0,{627.4782694685: 'C43'},12.0
43,63,4,0,{643.4731840885: 'C43'},12.0
43,64,0,1,{594.5044246447001: 'C43'},12.0
43,64,1,1,{610.4993392647001: 'C43'},12.0
43,64,2,1,{626.4942538847: 'C43'},12.0
43,64,3,1,{642.4891685047: 'C43'},12.0
43,64,4,1,{658.4840831247001: 'C43'},12.0
43,65,0,0,{581.5091756729: 'C43'},11.0
43,65,1,0,{597.5040902929001: 'C43'},11.0
43,65,2,0,{613.4990049129: 'C43'},11.0
43,65,3,0,{629.4939195329: 'C43'},11.0
43,65,4,0,{645.4888341529: 'C43'},11.0
43,66,0,1,{596.5200747091001: 'C43'},11.0
43,66,1,1,{612.5149893291001: 'C43'},11.0
43,66,2,1,{628.5099039491: 'C43'},11.0
43,66,3,1,{644.5048185691: 'C43'},11.0
43,66,4,1,{660.4997331891001: 'C43'},11.0
43,67,0,0,{583.5248257373: 'C43'},10.0
43,67,1,0,{599.5197403573001: 'C43'},10.0
43,67,2,0,{615.5146549773: 'C43'},10.0
43,67,3,0,{631.5095695973: 'C43'},10.0
43,67,4,0,{647.5044842173: 'C43'},10.0
43,68,0,1,{598.5357247735001: 'C43'},10.0
43,68,1,1,{614.5306393935001: 'C43'},10.0
43,68,2,1,{630.5255540135: 'C43'},10.0
43,68,3,1,{646.5204686335001: 'C43'},10.0
43,68,4,1,{662.5153832535001: 'C43'},10.0
43,69,0,0,{585.5404758017: 'C43'},9.0
43,69,1,0,{601.5353904217001: 'C43'},9.0
43,69,2,0,{617.5303050417: 'C43'},9.0
43,69,3,0,{633.5252196617: 'C43'},9.0
43,69,4,0,{649.5201342817: 'C43'},9.0
43,70,0,1,{600.5513748379001: 'C43'},9.0
43,70,1,1,{616.5462894579001: 'C43'},9.0
43,70,2,1,{632.5412040779: 'C43'},9.0
43,70,3,1,{648.5361186979001: 'C43'},9.0
43,70,4,1,{664.5310333179001: 'C43'},9.0
43,71,0,0,{587.5561258661: 'C43'},8.0
43,71,1,0,{603.5510404861001: 'C43'},8.0
43,71,2,0,{619.5459551061: 'C43'},8.0
43,71,3,0,{635.5408697261: 'C43'},8.0
43,71,4,0,{651.5357843461001: 'C43'},8.0
43,72,0,1,{602.5670249023001: 'C43'},8.0
43,72,1,1,{618.5619395223001: 'C43'},8.0
43,72,2,1,{634.5568541423: 'C43'},8.0
43,72,3,1,{650.5517687623001: 'C43'},8.0
43,72,4,1,{666.5466833823001: 'C43'},8.0
43,73,0,0,{589.5717759305: 'C43'},7.0
43,73,1,0,{605.5666905505001: 'C43'},7.0
43,73,2,0,{621.5616051705: 'C43'},7.0
43,73,3,0,{637.5565197905: 'C43'},7.0
43,73,4,0,{653.5514344105001: 'C43'},7.0
