,L0_330_O,L0_330_H,L0_354_O,L0_354_H,L0_378_O,L0_378_H,L0_402_O,L0_402_H,L0_426_O,L0_426_H,L0_450_O,L0_450_H,L2_330_O,L2_330_H,L2_354_O,L2_354_H,L2_378_O,L2_378_H,L2_402_O,L2_402_H,L2_426_O,L2_426_H,L2_450_O,L2_450_H,L5_330_O,L5_330_H,L5_354_O,L5_354_H,L5_378_O,L5_378_H,L5_402_O,L5_402_H,L5_426_O,L5_426_H,L5_450_O,L5_450_H,L8_330_O,L8_330_H,L8_354_O,L8_354_H,L8_378_O,L8_378_H,L8_402_O,L8_402_H,L8_426_O,L8_426_H,L8_450_O,L8_450_H
11391,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.5789473684210527,,,,,,,,,,,,,,,,,,,,,,
11406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.8,,,,
11408,,,,,,,,,,,,,,,0.07142857142857142,1.0714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.4736842105263157,,,,
11421,,,,,,,,,,,,,0.10526315789473684,1.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,,,,,,,,,,,,,,,,,,
11425,,,,,,,,,,,,,,,0.07407407407407407,1.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,,,
11433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,0.9230769230769231,,,,,0.1,1.1,,
11435,0.08333333333333333,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.5789473684210527,,,,,,,,,,,,,,,,,,
11439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,,
11442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,
11443,0.08695652173913043,1.826086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.44,,,,,,,,
11457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,2.0,,,,,,,,
11462,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,
11469,,,0.10526315789473684,1.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11470,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,
11475,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,
11485,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,
11493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,,,,
11502,,,,,,,,,,,,,,,0.07142857142857142,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11507,0.08333333333333333,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11509,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,0.07692307692307693,1.0,,,0.10526315789473684,1.5789473684210527,,,,
11515,0.08695652173913043,1.9130434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.1,,,,,,,,,,,,,,,,
11519,,,,,,,,,,,,,,,0.07407407407407407,1.6296296296296295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,
11523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,
11528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.52,,,,,,,,
11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,,,,
11538,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,
11544,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,,,,,
11553,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.1,,,,,,,,,,,,,,,,,,,,,,
11556,,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11565,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,,,,,,,,,,
11570,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11577,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,0.07142857142857142,1.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.6666666666666666,,
11579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.0769230769230769,,,,,,,,
11582,0.08333333333333333,1.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,,,,
11590,0.08695652173913043,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11593,,,,,,,,,,,,,,,0.07407407407407407,1.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,
11598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.6,,,,,,,,
11603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,
11604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,
11606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,
11617,,,,,,,0.044444444444444446,1.9555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,
11632,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,
11633,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,
11643,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,
11647,,,0.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11654,0.08333333333333333,1.5,,,,,,,,,,,,,0.07142857142857142,1.2857142857142858,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.1538461538461537,,,,,,,,
11657,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11666,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11667,,,,,,,,,,,,,,,0.07407407407407407,1.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.68,,,,,0.09523809523809523,0.7619047619047619,,
11675,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,
11688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.1,,,,
11689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,
11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,,,,,,,,,,,,,,,
11693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,
11697,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,
11698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,
11714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,,,,,,,,
11715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.7407407407407407,,,,,,,,
11717,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,
11722,,,,,,,,,,,,,,,0.07142857142857142,1.3571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11727,0.08333333333333333,1.5833333333333333,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,,,,,,,
11731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.2307692307692308,,,,,,,,
11736,,,,,,,,,,,,,,,0.07407407407407407,1.8518518518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11747,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11748,,,,,,,,,,,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.76,,,,,,,,
11751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.7619047619047619,,,,,,,,,,,,,,,,
11754,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11757,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,0.09523809523809523,0.8571428571428571,,
11765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,
11772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,
11774,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.7446808510638299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,
11784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.8148148148148148,,,,,,,,
11785,,,,,,,,,,,,,,,0.06896551724137931,0.9655172413793104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,,,
11795,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.6,,,,,,,,,,,,,,,,,,,,
11799,0.08333333333333333,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.3076923076923077,,,,,,,,
11804,,,,,,,,,,,,,,,0.07142857142857142,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.84,,,,,,,,
11812,,,,,,,,,,,,,,,0.07407407407407407,1.9259259259259258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11823,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,,,
11838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,,,
11840,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11842,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853,,,0.10526315789473684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,,,,
11858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,
11859,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,,,,,,,,
11860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,,,
11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.8888888888888888,,,,,,,,
11866,,,,,,,,,,,,,,,0.06896551724137931,1.0344827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,
11868,0.08,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,
11872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.6,,
11881,0.08333333333333333,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11883,,,,,,,,,,,,,,,0.07142857142857142,1.5,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,
11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.3846153846153846,,,,,,,,
11888,,,,,,,,,,,,,,,0.07407407407407407,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.92,,,,,,,,
11900,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,
11924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,,,,,,,,,,,,,,
11926,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,,,
11929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.7619047619047619,,,,
11932,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,,,,,
11936,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937,0.08,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.0476190476190477,,
11940,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,,,,,,,,,
11942,,,,,,,,,,,,,,,0.06896551724137931,1.103448275862069,,,,,,,,,,,,,,,0.1,1.6,,,,,,,,,,,,,,,,
11943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.9629629629629629,,,,,,,,
11946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,0.1,1.4,,,,
11950,0.08333333333333333,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,
11958,,,,,,,,,,,,,,,0.07142857142857142,1.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.4615384615384615,,,,,,,,
11968,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,
11970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.0,,,,,,,,
11980,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,
12006,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12010,,,,,,,,,,,,,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,,,,,,,,,,,,,,,0.06896551724137931,1.1724137931034482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12012,0.08,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.0476190476190477,,,,,,,,,,,,,,,,
12017,0.08333333333333333,1.9166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.037037037037037,,,,,,,,
12023,,,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12026,,,,,,,,,,,,,,,0.07142857142857142,1.6428571428571428,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,
12029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,
12032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.2380952380952381,0.1,1.6,,,,,,,,,,,,,,,,,,
12035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,
12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.5384615384615385,,,,,,,,
12042,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.9,,,,,,,,,,,,,,,,,,,,
12045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,
12047,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.0476190476190477,,,,,,,,,,,,,,,,,,,,,,
12060,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,,,,,,,,,,
12080,0.08,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12082,,,,,,,,,,,,,,,0.06896551724137931,1.2413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,0.08333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12094,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.6363636363636364,,
12097,,,,,,,,,,,,,,,0.07142857142857142,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.1111111111111112,,,,,,,,
12102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,
12111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.2380952380952381,,
12112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,,,,,
12118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,,,,,,
12119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.6153846153846154,,,,,0.1,1.9,,
12123,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,
12124,,,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.3333333333333333,,,,,,,,,,,,,,,,,,,,
12126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,,
12133,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.0,,,,,,,,,,,,,,,,,,,,
12135,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,,,,,,,,,,,
12139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.6,,,,
12140,0.08,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12153,,,,,,,,,,,,,,,0.06896551724137931,1.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12167,,,,,,,,,,,,,,,0.07142857142857142,1.7857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12171,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.1851851851851851,,,,,,,,
12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.6363636363636364,,,,,,,,,,,,,,,,
12183,,,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.7272727272727273,,
12191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,
12195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.6923076923076923,,,,,,,,
12196,,,0.09523809523809523,1.0476190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.2380952380952381,,,,,,,,,,,,,,,,
12202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,,,,,,,
12205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.3333333333333333,,
12208,0.08,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12210,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.4285714285714286,,,0.1,1.9,,,,,,,,,,,,,,,,
12211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.0,,
12213,,,0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.0476190476190477,,,,
12214,,,,,,,,,,,,,,,0.06666666666666667,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12225,,,,,,,,,,,,,,,0.06896551724137931,1.3793103448275863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,
12227,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.2380952380952381,,,,,,,,,,,,,,,,,,,,,,
12236,,,,,,,,,,,,,,,0.07142857142857142,1.8571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12241,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.9,,,,,,,,,,,,,,,,,,,,,,
12250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.2592592592592593,,,,,,,,
12262,0.07692307692307693,1.1538461538461537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.7692307692307692,,,,,,,,
12272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.7272727272727273,,,,,,,,,,,,,,,,
12274,0.08,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.9090909090909091,,,,,,,,,,,,,,,,,,,,
12280,,,,,,,,,,,,,0.1,1.9,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.8181818181818182,,
12285,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.5238095238095237,,,,,,,,,,,,,,,,,,,,
12290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,
12293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.3333333333333333,,,,,,,,,,,,,,,,
12297,,,0.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,,,,,,,,,,,,,,,0.06896551724137931,1.4482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.2380952380952381,0.1,2.0,,,,,,,,,,,,,,,,
12302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.8,,,,
12304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,1.4285714285714286,,
12306,,,,,,,,,,,,,,,0.07142857142857142,1.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.9,,,,,,,,,,,,,,,,,,
12324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.3333333333333333,,,,,,,,
12336,0.08,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.8461538461538463,,,,,,,,
