,429.15,473.21,487.28,509.15,513.31,515.31,517.31,527.31,529.31,531.31,541.31,551.31,555.31,557.31,561.31,571.31,573.31,ccat
R00X177Y050,85952314.0,8524765.5,5738375.0,97212032.0,5929086.0,8626188.0,5649640.0,9649133.0,5456336.0,4828858.0,5908826.0,11797988.0,9966858.0,15013272.0,10211088.0,9565696.0,6629040.0,0.455
R00X178Y050,36297098.0,6934674.0,6735509.0,17244992.0,6339842.0,14203876.0,8218147.0,9577928.0,12947610.0,13259834.0,11575600.0,22426690.0,17820516.0,25792572.0,20003800.0,24028372.0,11825300.0,0.358
R00X181Y050,1515622.0,4063183.0,15924723.0,,17124580.0,17697731.0,18489632.0,26723074.0,20076550.0,21093106.0,18402689.0,43685682.0,29956480.0,18684964.0,23269098.0,25045472.0,31168404.0,0.41100000000000003
R00X182Y050,12549020.0,10837730.0,7440563.0,3375938.0,10710505.0,17843326.0,32229420.0,13639704.0,13954314.0,10664690.0,12841683.5,11373561.0,19044892.0,22270282.0,12284667.0,15861900.0,16224928.0,0.41
R00X183Y050,3226120.0,10962290.0,10593112.0,4198476.0,8513374.0,10751047.0,13745441.0,7008359.0,8374404.0,11624306.0,9809564.0,8641428.0,10945820.0,16859703.0,12608258.0,10831392.0,9122960.0,0.52
R00X184Y050,5832884.0,9653944.0,7515832.0,6302656.0,11446406.0,9555188.0,14783081.0,13911350.0,9790699.0,10585774.0,16753147.0,19987310.0,16550686.0,36382568.0,9001186.0,15065694.0,15234160.0,0.484
R00X185Y050,11161067.0,10799373.0,9447412.0,10287216.0,9033777.0,10980107.0,13204007.0,10773895.0,15050866.0,12625154.0,13591377.0,14626013.0,19729433.75,22714520.0,8689589.5,12611908.0,10153364.0,0.43200000000000005
R00X186Y050,48359485.0,11145750.0,10152178.0,35301760.0,9455536.0,10678012.0,11826186.0,9860315.0,10280550.0,10189368.0,11903998.5,9300596.0,14464788.0,14811812.0,8836533.0,14608180.0,10930781.5,0.466
R00X187Y050,7155546.0,17761294.0,18101490.0,4017072.0,14493888.0,16187860.0,13364372.0,16935850.0,19387524.0,21037554.0,23043538.0,16509428.0,18022360.0,26437928.0,14322440.0,16624985.0,21658564.0,0.47700000000000004
R00X188Y050,2530823.0,11081502.0,12849546.0,3639728.0,18077750.5,19089558.0,15478614.0,12783316.0,16813752.0,16740708.0,15556629.0,8860673.5,12162626.0,24999076.0,8217551.0,12901065.0,9117036.0,0.426
R00X189Y050,5284940.5,8063002.0,22309232.0,3844736.0,25592024.0,23744052.0,24904316.0,19302430.0,23151522.0,26050190.0,17206600.0,10853956.0,12730520.0,32384548.0,21864228.0,15576424.0,19801264.0,0.406
R00X190Y050,987637.0,5944346.0,35972624.0,,34344562.0,28817284.0,23629984.0,21694048.0,38705336.0,27830772.0,30118742.0,17276706.0,39416920.0,46649912.0,22458568.0,37427776.0,32555000.0,0.461
R00X192Y050,5036097.375,7995461.0,8334791.0,5119477.5,6833133.5,9592390.0,9069660.0,8006528.0,8283238.0,8676360.0,12065325.0,9337366.0,15840638.0,19989760.0,12775420.0,6329360.5,9496328.0,0.425
R00X193Y050,,,585444.0,,204626.5,,386094.0,194997.75,,213631.5,,300892.0,258868.5,824954.0,405168.0,1037036.5,453034.5,0.47700000000000004
R00X194Y050,4894611.0,11577766.0,11168143.0,5432932.0,9573328.0,15205700.0,14003028.0,8204475.0,13596190.0,12671153.0,14083816.0,10183061.0,17330230.0,16689097.0,12602100.0,13373799.0,12131312.0,0.42700000000000005
R00X196Y050,9481256.0,13675413.0,11567046.0,7954824.0,14228354.0,15920362.0,14483326.0,11883834.0,14732710.0,13351416.0,19986702.0,24160802.0,18782394.0,27507496.0,13443588.0,16130094.0,19642498.0,0.5
R00X197Y050,7444880.0,8918103.5,12307868.0,9150800.0,14568583.0,19513714.0,14501926.0,10987265.0,17136172.0,12086237.0,11637714.0,10983696.0,14587466.0,23342066.0,6722556.75,15582162.0,14955420.0,0.44
R00X198Y050,7042017.0,5908180.0,11657172.0,9844876.0,13888290.0,21139520.0,12469076.0,19725338.0,12686374.0,21217938.0,22255972.0,29798264.0,24636584.0,120587776.0,41922542.0,16717856.0,25576348.0,0.46399999999999997
R00X201Y050,10994847.0,12271531.0,8628767.0,12536176.0,16269250.0,10114730.0,10925822.0,11242182.0,13894578.0,12072768.0,13297774.0,26270464.0,21660888.0,31343412.0,17581960.0,15704656.0,18296228.0,0.5870000000000001
R00X202Y050,13707874.5,14188410.0,18322356.0,7303708.0,17204239.0,19541538.0,19286360.0,13470966.0,16196840.0,15601084.0,13090908.0,16553840.0,16193972.0,47274952.0,9182632.0,19222248.0,15784808.0,0.489
R00X203Y050,1811872.0,3418114.0,10786782.0,,14342061.0,22062288.0,19324508.0,13651244.0,16160440.0,21562678.0,17796533.0,55222784.0,27321880.0,10978702.0,15510038.0,29484114.0,33111976.0,0.44299999999999995
R00X204Y050,97938860.0,5834746.0,3545612.0,817317888.0,5724420.0,4159318.0,3771714.0,4131712.0,6396756.0,5888705.0,5309659.0,8114720.0,5711026.0,19078074.0,10137322.0,6662986.0,5132936.0,0.48700000000000004
R00X205Y050,,3830151.5,11360748.0,,19632609.0,15480824.0,8802810.0,18609210.0,22144635.0,18527956.0,28451687.0,30036340.0,34266184.0,29288936.0,27920252.0,31186835.0,35069429.0,0.43700000000000006
R00X206Y050,3941225.0,3717949.0,9605918.0,,16212130.0,14349222.0,11555791.0,15377632.0,12164392.0,15832846.0,18542506.0,15110546.0,14328004.0,16532948.0,13618520.0,16488272.0,19962376.0,0.493
R00X208Y050,4849608.0,16655376.75,18656068.0,22420256.0,31800621.5,28898302.0,20126914.0,16078994.0,23291425.0,17926610.0,12406126.0,10735411.0,13516275.5,23997764.0,9362917.0,18178242.0,15378522.0,0.45899999999999996
R00X209Y050,8419857.5,6817443.5,6666363.5,11241200.0,12552138.0,10808744.0,11671466.0,3707996.0,10297180.0,12122189.0,13169014.0,25604896.0,20931700.0,27866940.0,21506204.0,18212032.0,22071040.0,0.467
R00X210Y050,1942884.75,1594380.0,15659020.0,,16148267.0,19225690.0,11598510.0,18181268.0,11837663.25,16060882.0,15644946.0,13419736.0,14359634.0,23125836.0,15807068.0,12332090.0,17799121.0,0.49200000000000005
R00X211Y050,1495848.0,2553906.0,12324818.0,,13081234.0,12323016.0,12445882.0,12878234.0,20247776.0,20828674.0,12562944.0,35211712.0,20393780.0,24559776.0,15723400.0,22921714.0,23771656.0,0.48
R00X212Y050,20209753.0,9241632.0,10266626.0,29767348.0,11294266.0,12754414.0,11410468.0,6882660.0,6696592.0,7519822.0,5432123.0,4551684.0,6291985.0,17146481.0,4089880.0,7857642.0,8023700.0,0.478
R00X213Y050,,,,,,547780.0,205683.0,211820.0,245148.5,,226843.0,,,,,235483.0,213557.0,0.536
R00X214Y050,6215392.0,8820629.0,8013906.0,15498150.0,7966436.0,8628099.0,7212482.0,5254480.0,4841927.0,4567002.0,13337235.0,16700967.0,18653090.0,21891476.0,11705002.0,15026748.0,12738850.0,0.506
R00X215Y050,2785743.0,5934935.0,5603830.0,3331449.0,5388510.0,7345288.0,6068538.0,3732541.25,5208468.0,5199613.0,5850870.0,9012270.0,11481595.5,17924335.0,6915704.0,8887932.0,8430867.5,0.382
R00X216Y050,7496472.0,11354282.0,10656578.0,11494008.0,21804159.0,19246569.0,15836382.0,18111507.0,18875624.0,16847002.0,25993282.0,64307840.0,38632008.0,111988992.0,21945784.0,33777376.0,28983376.0,0.45299999999999996
R00X219Y050,9209255.0,7480536.0,11064486.0,118239512.0,12186164.0,15000340.0,14023251.0,6963344.0,10291274.0,15415958.0,8433406.0,13410144.0,10939510.0,16606286.0,13817208.0,13376672.0,15052268.0,0.47600000000000003
R00X220Y050,22010768.0,12505246.0,11043394.0,9754688.0,14613172.0,16993632.0,14526984.0,11404966.0,14365327.0,17119314.5,10628990.0,10274046.0,13273420.0,16789154.0,13116493.25,11183939.0,13209006.0,0.48
R00X221Y050,5397032.5,9522466.0,9659450.0,7666560.0,17432070.0,16879474.0,14078974.0,11911444.0,13219448.0,10367217.0,14774436.0,19460844.0,15378949.0,12469098.0,9601572.0,11252864.0,11508316.0,0.544
R00X223Y050,8207092.0,11551745.0,7630402.0,14592704.0,13154234.0,17329091.0,17540916.0,10451144.0,14132488.0,8441192.0,16876768.0,27102822.0,12775792.0,12841930.0,10791052.0,13252634.0,13969519.0,0.527
R00X224Y050,1160001.0,1521692.0,1756858.5,597918.0,1832175.0,1878629.0,1994829.0,774600.0,1872329.0,1387745.0,980141.0,766676.0,1096492.0,3238986.0,773181.0,685433.0,1674883.5,0.5579999999999999
R00X225Y050,2113376.5,3755637.0,5328146.0,2157272.0,3243100.5,4471950.25,5929331.0,4008439.5,3376832.25,1987570.0,5781259.0,6131950.0,7519470.0,15800864.0,5802738.0,5238752.0,6362470.0,0.48
