,m/z,R00X323Y078
1875,469.197523561099,1129951.0
1876,469.202997276715,1353310.0
1877,469.214726053043,1504942.0
1878,469.219332615045,1295116.0
1879,469.271093064168,604856.0
1880,469.326607711351,940518.0
1881,469.36414039833,1793392.0
1882,469.397904520131,676492.0
1883,470.116910750178,689012.0
1884,470.147784938726,574620.0
1885,470.185434525419,541262.0
1886,470.198229859466,1847404.0
1887,470.202990597317,1472044.0
1888,470.23746757692,1417078.0
1889,470.254991787874,616052.0
1890,471.11128272526,735346.0
1891,471.127394714849,799248.0
1892,471.145473579533,825358.0
1893,471.150578473262,718006.0
1894,471.155970480894,1207484.0
1895,471.161209246231,871006.0
1896,471.181273649934,1222392.0
1897,471.190231327769,1033432.0
1898,471.196093480172,4678048.0
1899,471.202506492247,1029296.0
1900,471.217050116247,668068.0
1901,471.233801160167,2371362.0
1902,471.343762769081,935969.0
1903,472.121980592716,630443.0
1904,472.13742157606,731692.0
1905,472.143384394409,735310.0
1906,472.148314749932,631354.0
1907,472.158757625354,727337.0
1908,472.178493668124,1054942.0
1909,472.192799907861,738602.0
1910,472.200163156708,567356.0
1911,472.210726280864,749306.0
1912,472.215974893073,2557428.0
1913,472.229018430926,730621.0
1914,472.251689723194,1600727.0
1915,472.265605935482,548634.0
1916,473.12729123832,1176252.0
1917,473.134681950431,724226.0
1918,473.156815990552,820030.5
1919,473.162932812195,849050.0
1920,473.16883910015,787608.0
1921,473.173255796727,1018720.0
1922,473.178242287357,851042.0
1923,473.211121283317,6948240.0
1924,473.247185117479,2019110.0
1925,473.266502028273,598264.5
1926,473.430554691736,733073.0
1927,473.468159181195,777267.5
1928,474.092586697157,624477.0
1929,474.112133283847,845502.0
1930,474.133726464114,576578.0
1931,474.150950894671,575763.0
1932,474.165514322557,972704.0
1933,474.170296311942,872703.0
1934,474.187804340152,592134.0
1935,474.196058036064,853209.0
1936,474.23291411886,2161260.0
1937,474.238803275501,920434.0
1938,474.268978968823,1833244.0
1939,475.125355786026,800168.0
1940,475.141489750696,3079388.0
1941,475.146882519967,1626156.0
1942,475.152456167201,979643.0
1943,475.170507139388,920859.0
1944,475.178610939856,1000674.0
1945,475.190381634858,1481206.0
1946,475.195682749212,1352828.0
1947,475.227606375377,6847456.0
1948,475.262675706243,2158516.0
1949,475.267862298935,684464.0
1950,475.316447756545,526596.0
1951,475.446654465381,6535080.0
1952,476.125704277637,732558.0
1953,476.131377065935,702173.0
1954,476.148780249924,668060.0
1955,476.166377992316,937131.0
1956,476.179102462234,609467.0
1957,476.185934919926,1202380.0
1958,476.190937579053,724510.0
1959,476.197415453675,707830.0
1960,476.214313669895,819433.5
1961,476.220217994679,1676784.0
1962,476.234348508674,652806.0
1963,476.247496242899,955555.0
1964,476.283978903329,1453790.0
1965,476.449663575553,2182432.0
1966,477.068168068533,682695.0
1967,477.078098212434,746439.0
1968,477.099437808753,612354.5
1969,477.138871147953,762142.0
1970,477.145217688028,634741.0
1971,477.157410326735,1565850.0
1972,477.169874322641,750129.0
1973,477.184815225013,944232.0
1974,477.192726073436,621842.0
1975,477.200821542669,980340.0
1976,477.20570793745,2013476.0
1977,477.210696895634,990014.0
1978,477.242318132269,3428848.0
1979,477.246783881595,2369872.0
1980,477.279845863758,984040.0
1981,477.295902670869,976600.0
1982,477.332857774945,1260130.0
1983,477.431830660986,666980.5
1984,477.464560575904,689096.0
1985,478.086688071688,780792.0
1986,478.172071416322,694465.0
1987,478.185082745377,619847.0
1988,478.203862968363,1092568.0
1989,478.218261317576,836060.0
1990,479.094078273374,936237.0
1991,479.13695396763,2711564.0
1992,479.141572930913,1142138.0
1993,479.154696368743,1233944.0
1994,479.169487438177,801538.0
1995,479.178916444227,832614.0
1996,479.201955237071,596356.0
1997,479.222553345675,1527796.0
1998,479.241667145797,631308.0
1999,479.348274812159,9780792.0
2000,480.102255529233,677764.0
2001,480.128815353515,816059.0
2002,480.13902120704,1034798.0
2003,480.147202757866,680779.0
2004,480.157579629782,1014156.0
2005,480.181444406772,862356.0
2006,480.196444371001,951192.0
2007,480.220674122472,851225.0
2008,480.258990305037,673065.0
2009,480.353136257029,2289060.0
2010,481.105260439895,1131346.0
2011,481.120267567092,696029.0
2012,481.136971374804,740546.0
2013,481.147792949591,703848.0
2014,481.170920653608,971601.0
2015,481.196728835469,1078998.0
2016,481.201772682611,1004234.0
2017,481.211561908362,1144224.0
2018,481.217128927301,879106.0
2019,481.224939622138,582238.0
2020,481.329682225937,637244.0
2021,482.11163124521,1166036.0
2022,482.120260956871,1111764.0
2023,482.150062583774,761878.0
2024,482.159295403345,742656.0
2025,482.177479369468,729692.0
2026,482.19561630815,804483.0
2027,482.211025746051,981232.0
2028,482.229160532905,683746.0
2029,482.234824263123,1668080.0
2030,482.27204270195,796596.0
2031,483.099093937846,800355.0
2032,483.126206205126,903882.0
2033,483.148501243789,1267362.0
2034,483.153381615772,836590.0
2035,483.17730037193,1146429.0
2036,483.181668691354,983834.0
2037,483.186664048262,682632.0
2038,483.195868200728,1711772.0
2039,483.215003117065,2238906.0
2040,483.231155998398,2147406.0
2041,483.284809250655,610569.0
2042,483.343403127364,1249610.0
2043,484.13527144919,786544.0
2044,484.154408476664,1311368.0
2045,484.188448061286,999540.0
2046,484.215681594126,1152056.0
2047,484.227485862852,1344334.0
2048,484.252466899288,889857.0
2049,485.12822766104,970568.0
2050,485.144647975405,1558736.0
2051,485.162275885825,748888.0
2052,485.172858117659,979970.0
2053,485.210982341998,4273116.0
2054,485.2434232388,1226204.0
2055,485.248661291776,1641740.0
2056,485.358479986701,1291214.0
2057,486.136800531842,623232.5
2058,486.201768193023,936264.0
2059,486.208134106483,1548428.0
2060,486.216529851826,750968.0
2061,486.231962615942,1648744.0
2062,486.244173509817,974465.0
2063,486.26967295241,1350670.0
2064,487.112685985584,646642.0
2065,487.12369922918,607426.0
2066,487.157212567269,848018.0
2067,487.190664760191,2846140.0
2068,487.213228124413,1341720.0
2069,487.226745008347,7345568.0
2070,487.235251496649,926056.0
2071,487.260209692083,980624.0
2072,487.265346163132,2246616.0
2073,488.105950869408,656080.0
2074,488.13012053746,902767.0
2075,488.158292375844,691420.0
2076,488.168326603753,728257.0
2077,488.184666798547,1076698.0
2078,488.19548008897,995462.0
2079,488.201656005222,1101494.0
2080,488.209463835613,1400300.0
2081,488.223379602331,1503152.0
2082,488.246900786484,1310748.0
2083,488.258337937107,1077030.0
2084,488.280833737423,778704.0
2085,488.287171136659,750678.0
2086,489.07687661961,763974.0
2087,489.120080771502,1182890.0
2088,489.137393419675,1007894.0
2089,489.149638173389,635794.0
2090,489.155003172114,748658.0
2091,489.163199989558,1356848.0
2092,489.168860659071,1542148.0
2093,489.179559314549,1117030.0
2094,489.204760474063,4161928.0
2095,489.24065258781,6203216.0
2096,489.463603012565,599357.0
2097,490.089100552512,953965.0
2098,490.186310233758,670519.0
2099,490.200740593927,1718492.0
2100,490.236536189618,1347596.0
2101,490.246476855686,813736.0
2102,490.260195827319,650367.5
2103,490.272600701646,774136.0
2104,491.093082277145,826512.0
2105,491.113632099629,730840.0
2106,491.120364140746,1027888.0
2107,491.136918916689,2759232.0
2108,491.141915387125,1568360.0
2109,491.17028683432,988902.0
2110,491.175417825801,762613.0
2111,491.185892323875,1216734.0
2112,491.201361396688,777288.0
2113,491.221236323017,2204016.0
2114,491.226397263363,1231308.0
2115,491.235467576727,779234.0
2116,491.259487836012,1967408.0
2117,491.296254932894,917858.0
2118,491.411458014912,649548.0
2119,492.101431339004,979659.5
2120,492.126506479836,859188.0
2121,492.140563729889,843070.0
2122,492.155767508474,917560.0
2123,492.17545092872,899836.0
2124,492.186234053014,1103090.0
2125,492.22741898714,727276.0
2126,492.251752111426,1468704.0
2127,493.113229860432,1356700.0
2128,493.131713250728,867150.0
2129,493.137893806189,793806.0
2130,493.14655420566,848576.0
2131,493.152651304383,4535044.0
2132,493.163991527503,1145937.0
2133,493.192357139476,742952.0
2134,493.198647308653,1668300.0
2135,493.214668180846,921660.0
2136,493.253475224917,782110.0
2137,494.070403481792,841602.0
2138,494.121938238462,915004.0
2139,494.14604900861,1150584.0
2140,494.157928070204,810890.0
2141,494.174891321989,650966.0
2142,494.200333869967,656395.0
2143,494.223031969591,695335.0
2144,494.237081890297,1488378.0
2145,495.110680277808,740962.0
2146,495.123113005444,713936.0
2147,495.128092233335,803294.0
2148,495.141666819973,663210.0
2149,495.151914107646,992116.0
2150,495.172440100443,894254.0
2151,495.177895558921,1132848.0
2152,495.192738185203,1678478.0
2153,495.206124401723,633050.0
2154,495.214231028223,1145538.0
2155,495.222434060804,720922.0
2156,495.231988304929,1239272.0
2157,495.251360749228,945552.0
2158,495.323496184187,844688.0
2159,495.341487351106,917392.0
2160,496.128747154914,1175504.0
2161,496.139623334982,671687.0
2162,496.194030121513,792749.0
2163,496.212030654726,1446260.0
2164,497.128678116769,1089245.0
2165,497.140588154782,2064740.0
2166,497.168443290386,777612.0
2167,497.193374722307,1940406.0
2168,497.202623534066,1622884.0
2169,497.211549117535,1918748.0
2170,497.223554168226,933512.0
2171,497.230967558382,768745.5
2172,497.244933145373,1049684.0
2173,497.433179042539,979190.0
2174,498.151424914776,703624.0
2175,498.202998864555,1119832.0
2176,498.20806734672,1680908.0
2177,498.268513741837,1054932.0
2178,499.149485927064,722312.0
2179,499.159177332198,1037400.0
2180,499.17233485801,1144070.0
2181,499.191354900127,1411914.0
2182,499.209132928017,1590234.0
2183,499.219069546363,981768.0
2184,499.228120581318,3788716.0
2185,499.244523415663,688057.0
2186,499.265636270118,1621684.0
2187,500.107016015108,659368.0
2188,500.112504568981,649314.0
2189,500.129967170601,724059.0
2190,500.184666899406,876608.0
2191,500.189943790283,707512.0
2192,500.20521488026,1048644.0
2193,500.210888362471,714936.0
2194,500.219281052779,1572116.0
2195,500.22512895651,907954.0
2196,500.231434060459,814226.0
2197,500.246995035881,1251126.0
2198,500.281565596821,1216962.0
2199,501.106630739165,713513.0
2200,501.161565274691,867280.0
2201,501.191245121107,1222550.0
2202,501.207779042167,2490516.0
2203,501.232364482437,802604.0
2204,501.243133402941,4664712.0
2205,501.278496719861,1522124.0
2206,501.332205029336,1830768.0
2207,502.172380731874,647734.0
2208,502.186990564153,746582.0
2209,502.201111612407,1576844.0
2210,502.235366772511,1765706.0
2211,502.271203957981,777398.0
2212,502.300524028674,895102.0
2213,503.146980136147,847938.0
2214,503.164357729539,903406.0
2215,503.186151170474,1126607.0
2216,503.210846989054,1025630.0
2217,503.220414529121,3165124.0
2218,503.256434527714,3576392.0
2219,503.477088394986,652623.0
2220,504.096862096084,740130.0
2221,504.167902851637,966758.0
2222,504.200269437833,914668.0
2223,504.216583346296,2320512.0
2224,504.222096134886,982128.0
2225,504.251341881983,1502108.0
2226,504.256569971909,1070780.0
2227,504.314171422005,892259.0
2228,505.104820182605,851618.0
2229,505.130123966596,923290.0
2230,505.146041001052,1100284.0
2231,505.174856420009,786506.0
2232,505.181765047266,1215818.0
2233,505.195712967906,1102634.0
2234,505.215283805888,787757.0
2235,505.224871140427,764193.0
2236,505.236276464942,1554334.0
2237,505.240392319821,1541464.0
2238,505.271841938239,1010179.0
2239,506.160846913661,772292.0
2240,506.176000322166,666778.0
2241,506.193237123171,2139312.0
2242,506.200718410694,781059.0
2243,506.232956981722,2712264.0
2244,506.269259435665,785867.0
2245,507.101087558803,750792.5
2246,507.163204897738,923410.0
2247,507.177123729324,1248712.0
2248,507.195789272684,671064.0
2249,507.202862334099,744382.0
2250,507.208603483058,751684.0
2251,507.216219552451,1988244.0
2252,507.253367920934,638098.0
2253,508.101259687254,837760.0
2254,508.187081826625,721144.0
2255,508.211503151696,810344.0
2256,508.217094753889,946184.0
2257,509.103477201923,777628.0
2258,509.147745992685,12870432.0
2259,509.186360100831,792676.0
2260,509.192261731245,1660572.0
2261,509.207749806725,1061316.0
2262,509.213700957334,1549420.0
2263,509.227452179539,889410.0
2264,510.148029280899,2340212.0
2265,510.200337332641,948506.0
2266,510.20770267069,700460.0
2267,510.227638556618,691616.0
2268,511.105538419003,902992.0
2269,511.122665857125,681540.0
2270,511.173424873051,1553726.0
2271,511.188358540452,1284790.0
2272,511.212112405933,2537888.0
2273,511.226269820459,2442008.0
2274,511.261389236096,1409264.0
2275,511.267386042242,871320.0
2276,512.086107358019,833070.0
2277,512.093137934403,674318.0
2278,512.125489263997,787694.0
2279,512.143788241457,882926.0
2280,512.150098016592,1336520.0
2281,512.181978511792,1202064.0
2282,512.187826303588,687156.0
2283,512.222324936455,920510.0
2284,512.246237126149,1108688.0
2285,512.255053931537,913711.0
2286,513.116813734676,963508.0
2287,513.122109360691,876956.0
2288,513.141546135804,671266.0
2289,513.159749047105,1419648.0
2290,513.173213457158,728388.0
2291,513.195533259652,1374820.0
2292,513.200675207186,909452.0
2293,513.206262743808,2325560.0
2294,513.242204009544,1958853.0
2295,513.278681338228,800564.0
2296,514.123229117497,711210.0
2297,514.148084067932,921118.0
2298,514.160695075096,1051710.0
2299,514.170528658694,856462.0
2300,514.196573743194,959666.0
2301,514.203713678907,993300.0
2302,514.22482695953,1538896.0
2303,514.237230217113,2048572.0
2304,514.251798453475,810290.0
2305,514.332009687638,805156.0
2306,515.140749600547,930534.0
2307,515.154927760744,689352.0
2308,515.172238176498,1350564.0
2309,515.205003235552,1305318.0
2310,515.222515034027,4667752.0
2311,515.228231562252,1177072.0
2312,515.24186344721,1028460.0
2313,515.247519861486,1116318.0
2314,515.256241663606,2152424.0
2315,515.291134592455,711032.0
2316,516.151071138184,734377.0
2317,516.179769126669,773814.0
2318,516.215424005133,2245764.0
2319,516.227205605714,1385476.0
2320,516.254521395541,2729544.0
2321,516.278972767625,750649.5
2322,517.133391240547,1185672.0
2323,517.141946875071,782778.0
2324,517.160095618854,1461332.0
2325,517.173443789971,673526.0
2326,517.184236803175,1510172.0
2327,517.217435846196,762194.0
2328,517.225429574687,1203888.0
2329,517.231422281993,1179900.0
2330,517.237446005869,3544040.0
2331,517.243881076064,1184324.0
2332,517.273083798155,2235218.0
2333,518.141222971086,861364.0
2334,518.163810336889,766941.0
2335,518.198121972279,791182.0
2336,518.233894085133,3095896.0
2337,518.241729724755,836476.0
2338,518.269133118156,2479268.0
2339,519.150638183672,982559.0
2340,519.160905699623,856154.0
2341,519.180778164471,870481.5
2342,519.198482547988,827594.0
2343,519.214372877167,985090.25
2344,519.222538865096,1205876.0
2345,519.242505459557,929498.0
2346,519.253179925074,1576444.0
2347,519.288742519974,1033115.0
2348,520.116300570516,738190.0
2349,520.135113671009,757396.0
2350,520.186749739262,1540736.0
2351,520.211728963436,889404.0
2352,520.252173170704,1220612.0
2353,520.284644734793,790534.0
2354,521.131715402235,716420.0
2355,521.152626528002,1848508.0
2356,521.194474541915,2956652.0
2357,521.201283876438,1005748.0
2358,521.21690669834,814724.0
2359,521.232658661377,708045.0
2360,521.310751233652,691259.0
2361,522.133189503798,1140296.0
2362,522.198209835394,1479072.0
2363,522.204061137619,1201448.0
2364,522.233905164201,816120.0
2365,522.266371297087,996830.0
2366,523.130017658077,797480.0
2367,523.163064952525,821199.0
2368,523.173448451673,1523712.0
2369,523.180304308039,1426564.0
2370,523.187317408012,803328.0
2371,523.210746562891,2812160.0
2372,523.218833707316,1547154.0
2373,523.230279268967,935862.0
2374,523.255443641419,960044.0
2375,524.182167544389,972504.0
2376,524.196261311019,950556.0
2377,524.202053132846,938588.0
2378,524.21195709647,1014064.0
2379,525.122968747738,858920.0
2380,525.142128409391,897545.0
2381,525.163586373173,1078660.0
2382,525.189068847167,2074292.0
2383,525.194905073466,1139980.0
2384,525.205483823155,1159978.0
2385,525.2222910728,1472296.0
2386,525.227866111125,1506568.0
2387,525.238676413427,1260748.0
2388,525.245283916731,1743072.0
2389,525.278916844776,754166.0
2390,525.317553563335,710856.0
2391,526.139239297847,775615.0
2392,526.152527781588,840428.0
2393,526.166691395116,1035796.0
2394,526.201906218546,943870.0
2395,526.229947951326,839200.0
2396,526.253613872114,777416.0
2397,527.158757102013,1656972.0
2398,527.181336824761,1085877.0
2399,527.189566353922,759304.0
2400,527.201158480438,1268740.0
2401,527.205449815843,1258740.0
2402,527.211905964582,1142368.0
2403,527.216758497153,1731940.0
2404,527.222330260181,2330624.0
2405,527.239380617529,1305388.0
2406,527.245505848871,1232460.0
2407,527.255747031624,2876676.0
2408,528.144847843576,1023116.0
2409,528.176831085439,1096192.0
2410,528.202627285568,751594.0
2411,528.217457954698,2523208.0
2412,528.229465438449,805668.0
2413,528.239403553937,856672.0
2414,528.255420201032,1248348.0
2415,529.143173662013,788159.0
2416,529.154873109873,1004600.0
2417,529.196428900251,1381432.0
2418,529.20147642938,1414502.0
2419,529.216880068683,1357800.0
2420,529.223019317973,1035896.0
2421,529.235450217763,4186192.0
2422,529.270860713111,1526908.0
2423,530.10561088736,961793.0
2424,530.11892635033,969922.0
2425,530.14723062432,953952.0
2426,530.19610470479,1299586.0
2427,530.227452942656,1181920.0
2428,530.23410029401,2637560.0
2429,530.245321958764,829118.0
2430,530.267634810169,2287304.0
2431,530.284666323771,737432.0
2432,531.129396014201,1562988.0
2433,531.16225241453,1091536.0
2434,531.176142883523,1522652.0
2435,531.192534178582,847658.0
2436,531.200461517613,1325012.0
2437,531.215387538374,1905832.0
2438,531.232544021868,1263224.0
2439,531.238602118943,1001108.0
2440,531.244305639004,1099348.0
2441,531.253498631004,2704580.0
2442,531.288505127945,2010790.0
2443,532.11020959356,854845.0
2444,532.136064742713,1085212.0
2445,532.169734582905,863480.0
2446,532.179530853209,972632.0
2447,532.185968215322,886964.0
2448,532.191771439272,896180.0
2449,532.205423401482,1136908.0
2450,532.245997562258,5056896.0
2451,532.257745555683,806228.0
2452,532.278520619995,840472.0
2453,532.284813876426,1574804.0
2454,533.142197919053,994292.0
2455,533.147643039853,971806.0
2456,533.192853755142,3233432.0
2457,533.199343787801,2069344.0
2458,533.223286225355,742640.0
2459,533.235975458805,1645584.0
2460,533.241012183373,1329140.0
2461,533.25126406104,947084.0
2462,533.257212696894,1087376.0
2463,533.268975614105,1042397.0
2464,534.136193701183,743170.5
2465,534.166063513989,1177636.0
2466,534.180130004468,1231204.0
2467,534.198034023872,925592.0
2468,534.210623194767,1479728.0
2469,534.222603493477,956716.0
2470,534.265376256067,2294260.0
2471,534.301084160953,777931.0
2472,535.142368622597,1757384.0
2473,535.161540601635,1127748.0
2474,535.169976802303,1603980.0
2475,535.207952516311,6196896.0
2476,535.243375942099,1017778.0
2477,535.264859246507,1000862.0
2478,535.272694153133,817472.0
2479,536.109031995739,673474.0
2480,536.12501886271,663231.0
2481,536.190781986575,1199700.0
2482,536.199280072139,791476.0
2483,536.218035719957,2178440.0
2484,536.224729303922,1235380.0
2485,537.132917849345,762798.0
2486,537.142046455536,1048860.0
2487,537.158492107482,725624.0
2488,537.187636796141,1692068.0
2489,537.194059376786,2231560.0
2490,537.204390943451,1439096.0
2491,537.225518260477,10159120.0
2492,537.239451209036,1280002.0
2493,537.247147159897,1652540.0
2494,538.19372326548,1199838.0
2495,538.205441401004,898608.0
2496,538.220563483833,1055688.0
2497,538.229311738654,4424176.0
2498,538.234536725603,4741328.0
2499,538.240600534899,1012488.0
2500,539.115932297455,1007606.0
2501,539.167768688772,1608880.0
2502,539.174388205286,1488096.0
2503,539.203509099514,1846380.0
2504,539.209643277009,1616260.0
2505,539.241636759148,27093440.0
2506,539.293595716647,1061428.0
2507,540.176236951651,744228.0
2508,540.236449819205,1080528.0
2509,540.244607309403,6023256.0
2510,540.25247649624,919072.0
2511,541.110004606038,897414.0
2512,541.131143336118,922690.0
2513,541.14682900522,690620.0
2514,541.162860463769,730736.0
2515,541.181413146573,2428532.0
2516,541.196674666422,978328.0
2517,541.204202221319,1099328.0
2518,541.215190046609,2466920.0
2519,541.221986255269,2368196.0
2520,541.23209819657,1794604.0
2521,541.240339828519,1767466.0
2522,541.255823495095,1424936.0
2523,541.272936204876,1023086.0
2524,542.133997381366,883648.0
2525,542.219733725367,680204.0
2526,542.230369051884,3474296.0
2527,542.264478758521,1502060.0
2528,542.272355757726,998512.0
2529,543.127380718161,699562.0
2530,543.16213947159,1206260.0
2531,543.174722353314,912032.0
2532,543.196780781923,962980.0
2533,543.207641162388,1040344.0
2534,543.221247165491,889557.0
2535,543.235374569731,1280376.0
2536,543.251617409953,2328812.0
2537,543.260018937013,802460.0
2538,543.277601693914,838544.0
2539,543.285338158081,1144592.0
2540,543.291598106881,945360.0
2541,544.140632639425,832439.0
2542,544.188134536783,659618.0
2543,544.200865626993,985852.0
2544,544.210566578752,925588.0
2545,544.217006505595,883786.0
2546,544.243534959096,1452784.0
2547,544.249913692173,4432936.0
2548,544.260228436451,920860.0
2549,544.286653875023,1409420.0
2550,545.139281561359,982592.0
2551,545.145665437582,978756.0
2552,545.17756552773,1044240.0
2553,545.191645067271,1477088.0
2554,545.198903381461,927428.0
2555,545.21273640942,1036166.0
2556,545.220878243508,1036772.0
2557,545.233270905236,761589.0
2558,545.249524314095,1013890.0
2559,545.265828015583,1571183.0
2560,545.303604131336,1405566.0
2561,546.103721477585,690453.0
2562,546.116309311243,644848.0
2563,546.205109392742,874678.0
2564,546.223558351994,983592.0
2565,546.229475802109,1058952.0
2566,546.263275084902,2775256.0
2567,546.270264724563,959820.0
2568,547.145088193753,1101276.0
2569,547.161864158552,919234.0
2570,547.172445421543,2881312.0
2571,547.206215942859,1037624.0
2572,547.227877176109,1478692.0
2573,547.238807570368,823820.0
2574,547.257358713591,1001680.0
2575,547.276122609206,787336.0
2576,548.150148328053,1285744.0
2577,548.189151187555,782176.0
2578,548.20811171523,1290140.0
2579,548.225216308163,1304572.0
2580,548.242176897533,1537496.0
2581,548.255580335021,963772.0
2582,548.276902810587,1651516.0
2583,549.12151157595,901696.0
2584,549.145037363362,999756.0
2585,549.186309896367,3812528.0
2586,549.192756623269,2442192.0
2587,549.199487213664,813572.0
2588,549.208278078753,893488.0
2589,549.219186751781,790764.0
2590,549.240905421773,1284544.0
2591,549.270974983626,809030.0
2592,549.314792424446,860010.0
2593,550.101702408157,662950.0
2594,550.158101907804,1120468.0
2595,550.166702089819,741722.0
2596,550.182804332546,905928.0
2597,550.188832778045,1399256.0
2598,550.196025781802,1481360.0
2599,550.20415181395,835826.0
2600,550.212276678342,972520.0
2601,550.236685205574,796378.0
2602,550.278374984325,810720.0
2603,550.294709912108,1167736.0
2604,550.630034370863,894384.0
2605,551.155243327339,1446300.0
2606,551.202698889161,6064256.0
2607,551.212640399131,2012072.0
2608,551.239396626951,826184.0
2609,551.251779841942,886072.0
2610,551.264604993224,761276.0
2611,551.513390245212,963436.0
2612,551.519561483046,950912.0
2613,551.99812336635,644226.0
2614,552.124639942624,725132.0
2615,552.163220621784,1165250.0
2616,552.196421844128,895728.0
2617,552.20773357617,2433664.0
2618,552.214853601873,1809952.0
2619,552.235012283457,690512.0
2620,553.147850123829,790006.0
2621,553.16156454113,1023958.0
2622,553.179944443635,1228932.0
2623,553.186997279719,2398488.0
2624,553.208474998637,1305112.0
2625,553.219234754364,5415600.0
2626,553.225037195169,3205984.0
2627,553.23204578948,1197916.0
2628,553.240778503861,701092.0
2629,553.273419036605,1341554.0
2630,553.530963160436,1301180.0
2631,554.184692277554,920838.0
2632,554.197410691144,758596.0
2633,554.219415898479,1304732.0
2634,554.229327555261,2044950.0
2635,554.248391046526,927352.0
2636,554.268603979244,867448.0
2637,554.27467735048,761236.0
2638,555.119721215754,1298139.0
2639,555.130307753721,1124144.0
2640,555.161072062687,1487484.0
2641,555.173985011969,1744500.0
2642,555.19380616326,1856444.0
2643,555.207283459869,1488094.0
2644,555.234716540624,6114592.0
2645,555.243622360534,2198024.0
2646,555.249735861429,1201940.0
2647,556.201348605832,775026.0
2648,556.210388832319,1091824.0
2649,556.224229496677,823588.0
2650,556.235511551762,1195132.0
2651,556.248175676971,2305044.0
2652,556.255505869996,909264.0
2653,557.108012521058,932054.0
2654,557.116855188388,1067308.0
2655,557.216395960773,1261006.0
2656,557.227137735852,1134356.0
2657,557.246466784904,3030120.0
2658,557.254131345077,6277360.0
2659,558.099780433812,855448.0
2660,558.162606567259,877116.0
2661,558.191855561508,1303840.0
2662,558.198440669557,1045780.0
2663,558.231438831887,799018.5
2664,558.245363185681,1343384.0
2665,558.252501784974,1910456.0
2666,558.262697981204,1651984.0
2667,558.268466639469,2084936.0
2668,558.286582997422,622652.0
2669,559.108889835635,735244.0
2670,559.165140308948,922262.0
2671,559.182548702597,978312.0
2672,559.188884071795,720632.0
2673,559.196058155356,2084176.0
2674,559.206191248858,1430216.0
2675,559.2275106807,1894140.0
2676,559.243869067646,1272416.0
2677,559.26333521288,739392.0
2678,559.269537028236,1151568.0
2679,559.276692063138,1156668.0
2680,559.304290734465,825770.0
2681,559.313994326096,697500.0
2682,560.199109407101,860022.0
2683,560.219046599014,781652.0
2684,560.239873201911,1247266.0
2685,560.278681427851,2361976.0
2686,560.312636777991,925424.0
2687,561.138759670665,1017440.0
2688,561.147740710213,864406.0
2689,561.165823497411,1017888.0
2690,561.185693918386,1449848.0
2691,561.193559233967,1104888.0
2692,561.200732612604,748948.0
2693,561.214400181509,1010920.0
2694,561.224865849138,3037264.0
2695,561.236499458515,1161936.0
2696,561.248416777751,1686384.0
2697,561.278404366323,853812.0
2698,561.285079249645,962468.0
2699,561.327918496032,836298.0
2700,562.226578788456,1827336.0
2701,562.256077020894,1246582.0
2702,562.297370393641,736602.0
2703,563.111437395294,1509034.0
2704,563.168214364733,886964.0
2705,563.175882705239,1032308.0
2706,563.197320927298,1004824.0
2707,563.204612252942,2454040.0
2708,563.218714148512,1658508.0
2709,563.232701991854,876746.0
2710,563.24013446928,780086.0
2711,563.248618969157,1178706.0
2712,563.257892297343,713316.0
2713,563.266290296379,924860.0
2714,564.173421842997,1307872.0
2715,564.243328065868,917568.0
2716,564.260596837112,937638.0
2717,565.155494708651,656995.0
2718,565.178620208492,877326.0
2719,565.185690966538,2512544.0
2720,565.22005032969,1025927.0
2721,565.271397325029,1432156.0
2722,565.295608532885,791440.0
2723,566.170570856121,799946.0
2724,566.192873903997,722940.0
2725,566.213498400628,861030.0
2726,566.233169727468,835736.0
2727,566.249799778526,784866.0
2728,567.088196013042,672275.0
2729,567.155069854613,1447352.0
2730,567.200549059308,2470264.0
2731,567.222586599698,728514.5
2732,567.251070289225,1269276.0
2733,567.282256431845,901548.0
2734,567.291775402229,609492.0
2735,567.543119669802,853820.0
2736,568.138530482091,727550.0
2737,568.161356055608,896698.0
2738,568.17898163381,1008408.0
2739,568.210201601346,1263448.0
2740,568.24184942701,1097844.0
2741,568.25098928291,894076.0
2742,569.127503012735,660778.0
2743,569.166654471191,4220400.0
2744,569.180907588757,1137802.0
2745,569.212630990177,4508672.0
2746,569.219973799274,1988848.0
2747,569.250414510147,1757964.0
2748,569.263087741484,1081232.0
2749,569.44871630281,1216334.0
2750,570.130754357113,884918.0
2751,570.202856990487,758884.0
2752,570.216798446408,1175140.0
2753,570.226026422697,869999.0
2754,570.261461611518,2042248.0
2755,570.296197104044,894180.0
2756,571.108276887201,1005590.0
2757,571.136051924363,909050.0
2758,571.167635476426,1229036.0
2759,571.186659294154,1185700.0
2760,571.199794167027,911940.0
2761,571.215222864887,832552.0
2762,571.22899516041,3131286.0
2763,571.237624776163,1244006.0
2764,571.256695249591,1346696.0
2765,571.264163114648,933956.0
2766,571.279754167649,1511082.0
2767,571.318790325788,944471.0
2768,571.356240759042,690446.0
2769,572.086142557003,1024312.0
2770,572.201770463973,1768416.0
2771,572.208608954016,839832.0
2772,572.228820347536,1489806.0
2773,572.240241203895,3356576.0
2774,572.277020911541,3796600.0
2775,572.307653994896,852498.0
2776,573.128934297853,918206.0
2777,573.153764176996,970056.0
