,m/z,I,S/N,em,error,C,H,Class
1704,416.20207,4241570,25.5,416.2019880411,8.195890001161388e-05,30,26,O1N1
1706,416.22317000000004,3888291,23.2,416.22311740989994,5.2590100096949755e-05,27,30,O3N1
1707,416.23834,7101605,44.2,416.23837354989996,3.354989996751101e-05,31,30,N1
1708,416.25952,15148199,96.9,416.2595029187,1.708130002953112e-05,28,34,O2N1
1712,417.33749,3299084,19.3,417.3374188889,7.111109999868859e-05,27,45,O3
1716,418.18134,3876697,23.1,418.1812525967,8.740329997181107e-05,29,24,O2N1
1717,418.33271,5474663,33.5,418.3326678607,4.213930003515998e-05,26,44,O3N1
1720,419.20173,4100533,24.5,419.2016536893,7.631070002389606e-05,30,27,O2
1721,419.31647999999996,3640256,21.5,419.31668344450003,0.00020344450007314663,26,43,O4
1722,419.35306,8536515,53.6,419.35306895329995,8.953299925451574e-06,27,47,O3
1726,420.16062999999997,5209610,31.8,420.1605171523,0.00011284769999519995,28,22,O3N1
1728,420.19689000000005,3643917,21.6,420.1969026611,1.2661099958677369e-05,29,26,O2N1
1741,422.17623,11843256,75.3,422.1761672167,6.278329999531707e-05,28,24,O3N1
1743,422.21270999999996,3728059,22.1,422.21255272549996,0.00015727449999758392,29,28,O2N1
1744,422.30645,76867264,501.2,422.3064531119,3.1119000141188735e-06,28,40,O2N1
1752,423.42087000000004,9576225,60.2,423.4207545909,0.00011540910003304816,28,55,O2
1753,424.15550999999994,3349854,19.6,424.1554317723,7.822769993026668e-05,27,22,O4N1
1764,425.30612,6100413,37.5,425.3061187601,1.2399000297591556e-06,28,41,O3
1766,425.36360999999994,5715393,35.0,425.3636336377,2.3637700053313893e-05,26,49,O4
1771,426.22283,7104519,44.1,426.22272348549996,0.00010651450003251739,32,28,N1
1775,427.37922000000003,7443556,46.3,427.3792837021,6.370209996475751e-05,26,51,O4
1779,428.20201,4463781,26.8,428.2019880411,2.195889999256906e-05,31,26,O1N1
1781,428.23850999999996,3853480,22.9,428.23837354989996,0.00013645010000118418,32,30,N1
1788,430.18118,3267138,19.0,430.1812525967,7.25967000221317e-05,30,24,O2N1
1789,430.27514,16116041,102.9,430.2751529831,1.2983099964003486e-05,29,36,O2N1
1798,432.34815,3460844,20.3,432.3483179251,0.0001679251000155091,27,46,O3N1
1801,433.33225,3547193,20.8,433.33233350890004,8.35089000474909e-05,27,45,O4
1802,433.3687,5556284,34.0,433.36871901769996,1.9017699969481328e-05,28,49,O3
1805,434.17607000000004,3741563,22.0,434.1761672167,9.721669994178228e-05,29,24,O3N1
1813,436.19177,11262745,71.0,436.1918172811,4.7281099966767215e-05,29,26,O3N1
1815,436.32207,128854816,836.6,436.3221031763,3.317630000765348e-05,29,42,O2N1
1822,437.30622,4737906,28.5,437.3061187601,0.0001012399000046571,29,41,O3
1824,437.43643,4091260,24.3,437.4364046553,2.5344699963625317e-05,29,57,O2
1830,439.26412,3635727,21.4,439.2642539469,0.0001339469000072313,31,35,O2
1831,439.32192000000003,8025108,49.9,439.3217688245,0.0001511755000365156,29,43,O3
1833,439.37935999999996,5534744,33.7,439.3792837021,7.629789996599357e-05,27,51,O4
1836,440.23832999999996,3680350,21.6,440.23837354989996,4.3549899999106856e-05,33,30,N1
1841,441.39487,7946942,49.4,441.3949337665,6.376649997719142e-05,27,53,O4
1849,444.29068,22169010,142.0,444.2908030475,0.00012304749998293119,30,38,O2N1
1858,446.30634000000003,3970404,23.5,446.3064531119,0.00011311189996376925,30,40,O2N1
1862,447.38443,3512518,20.5,447.38436908209997,6.091790004347786e-05,29,51,O3
1865,448.19178,3675921,21.5,448.1918172811,3.728109999201479e-05,30,26,O3N1
1867,448.32170999999994,21564188,137.6,448.3221031763,0.000393176300065079,30,42,O2N1
1872,449.30546,3957242,23.4,449.3061187601,0.0006587601000092036,30,41,O3
1876,450.20725,11296720,71.0,450.20746734549994,0.00021734549994789631,30,28,O3N1
1880,450.33743,209170400,1355.1,450.3377532407,0.0003232407000268722,30,44,O2N1
1883,451.32165,9101886,56.8,451.3217688245,0.00011882450002076439,30,43,O3
1886,451.4519,6455371,39.6,451.4520547197,0.0001547196999922562,30,59,O2
1889,452.33199,17594532,111.9,452.3322739363,0.0002839362999793593,33,42,N1
1892,453.33697,14094604,89.2,453.3374188889,0.00044888889999583625,30,45,O3
1894,453.3947,3607314,21.1,453.3949337665,0.00023376650000273003,28,53,O4
1899,455.31620999999996,6850016,42.1,455.31668344450003,0.0004734445000735832,29,43,O4
1902,455.4102,32596458,209.2,455.4105838309,0.00038383090003435427,28,55,O4
1914,458.30605,31310646,197.4,458.3064531119,0.0004031118999705541,31,40,O2N1
1918,459.32657,66433968,421.3,459.3268542045,0.00028420450001931385,32,43,O2
1922,460.32178,9478187,58.2,460.3221031763,0.0003231763000144383,31,42,O2N1
1928,461.36315999999994,4038832,23.5,461.3636336377,0.0004736377000540415,29,49,O4
1929,461.39962,3425973,19.6,461.4000191465,0.00039914649994443607,30,53,O3
1932,462.3374,51475760,326.0,462.3377532407,0.0003532407000079729,31,44,O2N1
1934,463.32131,6494131,39.1,463.3217688245,0.0004588245000149982,31,43,O3
1937,464.35305999999997,260109888,1656.3,464.3534033051,0.0003433051000456544,31,46,O2N1
1940,465.3371,16217805,101.1,465.3374188889,0.0003188888999829942,31,45,O3
1942,465.46747,4016864,23.3,465.4677047841,0.0002347841000300832,31,61,O2
1943,466.27479000000005,4343638,25.4,466.2751529831,0.0003629830999329897,32,36,O2N1
1947,467.31637,5992435,35.9,467.31668344450003,0.000313444500022797,30,43,O4
1950,467.35272000000003,15683576,97.7,467.35306895329995,0.0003489532999196854,31,47,O3
1955,469.33184000000006,4347694,24.7,469.33233350890004,0.0004935088999786785,30,45,O4
1960,470.30594,7841229,46.3,470.3064531119,0.0005131118999770479,32,40,O2N1
1966,472.32165,378043168,2337.0,472.3221031763,0.0004531763000272804,32,42,O2N1
1970,473.30567,34814924,213.2,473.3061187601,0.00044876009997096844,32,41,O3
1977,474.33724000000007,8421511,49.9,474.3377532407,0.0005132406999450723,32,44,O2N1
1978,475.32132,15273276,92.3,475.3217688245,0.00044882449998340235,32,43,O3
1981,476.35299000000003,49028604,301.1,476.3534033051,0.0004133050999826082,32,46,O2N1
1982,477.33678,14053051,84.7,477.3374188889,0.0006388889000277231,32,45,O3
1984,478.2385,6358891,37.1,478.23876747429995,0.0002674742999602131,32,32,O3N1
1985,478.33203,3615614,20.1,478.3326678607,0.000637860700010151,31,44,O3N1
1987,478.36852999999996,191135616,1180.4,478.36905336949997,0.0005233695000015359,32,48,O2N1
1988,479.35262,19839050,120.5,479.35306895329995,0.00044895329995142674,32,47,O3
1990,479.40982,3690069,20.6,479.4105838309,0.0007638308999844412,30,55,O4
1991,479.48283,4118628,23.3,479.48335484849997,0.0005248484999924585,32,63,O2
1993,480.29051,4975881,28.6,480.2908030475,0.0002930475000084698,33,38,O2N1
1999,481.33187000000004,5601249,31.4,481.33233350890004,0.00046350889999757783,31,45,O4
2002,481.36819,14369257,84.0,481.36871901769996,0.0005290176999324103,32,49,O3
2004,481.42560999999995,13896181,81.2,481.4262338953,0.000623895300066124,30,57,O4
2009,483.29055,3591555,19.4,483.2904686957,8.130430001074274e-05,33,39,O3
2012,483.44142,52241316,311.3,483.4418839597,0.00046395970002777176,30,59,O4
2016,484.32165999999995,11492453,66.8,484.3221031763,0.00044317630005252795,33,42,O2N1
2022,486.33720999999997,599885376,3597.0,486.3377532407,0.0005432407000398598,33,44,O2N1
2024,487.28493,4521222,25.0,487.2853833157,0.0004533157000423671,32,39,O4
2031,488.35289000000006,7721984,44.2,488.3534033051,0.0005133050999575062,33,46,O2N1
2037,489.33677,16611562,97.5,489.3374188889,0.0006488889000024756,33,45,O3
2041,490.36842,43096548,256.4,490.36905336949997,0.0006333694999511863,33,48,O2N1
2043,491.31580999999994,3365580,18.0,491.31668344450003,0.0008734445000868618,32,43,O4
2044,491.35235,13963989,81.6,491.35306895329995,0.0007189532999518633,33,47,O3
2046,492.25372000000004,5586869,31.3,492.25441753869995,0.0006975386999101829,33,34,O3N1
2047,492.29003,3502014,18.8,492.2908030475,0.0007730474999902981,34,38,O2N1
2048,492.34767,4595149,25.4,492.3483179251,0.0006479250999973374,32,46,O3N1
2050,492.38407,137038800,820.0,492.3847034339,0.0006334338999636202,33,50,O2N1
2054,493.36797,21216462,125.1,493.36871901769996,0.0007490176999453979,33,49,O3
2056,493.49852000000004,3499247,18.8,493.4990049129,0.00048491289993535247,33,65,O2
2060,494.30589000000003,11847102,68.9,494.3064531119,0.0005631118999644968,34,40,O2N1
2061,494.36328,3616717,19.5,494.36396798949994,0.0006879894999656244,32,48,O3N1
2069,495.34733,9380556,52.4,495.3479835733,0.0006535732999850552,32,47,O4
2072,495.38365,13852374,78.4,495.38436908209997,0.0007190820999767311,33,51,O3
2077,496.32145,53145548,306.8,496.3221031763,0.0006531762999770763,34,42,O2N1
2084,497.3629,3789538,19.9,497.3636336377,0.0007336376999660388,32,49,O4
2085,497.45685999999995,14127355,80.0,497.4575340241,0.0006740241000784408,31,61,O4
2087,498.33715,281055712,1631.6,498.3377532407,0.0006032407000020612,34,44,O2N1
2089,499.32134,3714293,19.5,499.3217688245,0.0004288244999770541,34,43,O3
2093,500.35281,1898812416,11035.4,500.3534033051,0.0005933051000397427,34,46,O2N1
2097,501.33677,14048549,79.5,501.3374188889,0.0006488889000024756,34,45,O3
2102,502.36855,8836681,49.2,502.36905336949997,0.0005033694999383442,34,48,O2N1
2105,503.35252,25716578,147.4,503.35306895329995,0.0005489532999263247,34,47,O3
2108,504.25382,3490919,18.2,504.25441753869995,0.000597538699935285,34,34,O3N1
2111,504.38419000000005,37644428,216.7,504.3847034339,0.0005134338999255306,34,50,O2N1
2113,505.33205,3364258,17.4,505.33233350890004,0.0002835089000541302,33,45,O4
2115,505.36830999999995,10166701,57.0,505.36871901769996,0.0004090177000080075,34,49,O3
2118,506.26966,3689656,19.3,506.27006760309996,0.0004076030999726754,34,36,O3N1
2119,506.30595999999997,5514946,29.9,506.3064531119,0.000493111900027543,35,40,O2N1
2120,506.36328,3833555,20.1,506.36396798949994,0.0006879894999656244,33,48,O3N1
2121,506.3999,89610976,518.8,506.4003534983,0.0004534982999757631,34,52,O2N1
2123,507.34754000000004,5291514,28.6,507.3479835733,0.00044357329994682004,33,47,O4
2125,507.38388,15240196,86.5,507.38436908209997,0.0004890820999889911,34,51,O3
2128,507.44132,5063190,27.3,507.4418839597,0.0005639597000026697,32,59,O4
2129,507.51374000000004,3298347,17.0,507.5146549773,0.0009149772999421657,34,67,O2
2132,508.32157,16002335,90.9,508.3221031763,0.00053317629999583,35,42,O2N1
2139,509.36318,6787677,36.1,509.3636336377,0.0004536376999908498,33,49,O4
2142,509.39946,8520296,45.9,509.4000191465,0.0005591464999952223,34,53,O3
2144,509.45712000000003,26545786,147.3,509.4575340241,0.0004140240999959133,32,61,O4
2146,510.33729000000005,85352328,478.2,510.3377532407,0.0004632406999576233,35,44,O2N1
2154,511.37915,3252429,16.2,511.3792837021,0.00013370210001539817,33,51,O4
2156,511.47275,388735200,2185.4,511.4731840885,0.00043408849995785204,32,63,O4
2158,512.35297,397386240,2234.0,512.3534033051001,0.0004333051000457999,35,46,O2N1
2160,513.33704,5028662,26.2,513.3374188889001,0.00037888890005888243,35,45,O3
2166,514.33213,13638772,74.7,514.3326678607001,0.0005378607000920965,34,44,O3N1
2168,514.36843,2039325824,11473.4,514.3690533695001,0.0006233695000901207,35,48,O2N1
2170,515.35269,16379325,90.1,515.3530689533001,0.0003789533000144729,35,47,O3
2173,516.34772,4141825,21.2,516.3483179251001,0.0005979251001235752,34,46,O3N1
2176,516.38409,6342413,33.6,516.3847034339001,0.0006134339000709588,35,50,O2N1
2179,517.36816,20105296,111.0,517.3687190177001,0.0005590177000840413,35,49,O3
2183,518.39983,21756324,120.3,518.4003534983001,0.0005234983001400906,35,52,O2N1
2185,519.3837900000001,5214957,27.3,519.3843690821001,0.0005790820999891366,35,51,O3
2187,520.32127,5188137,27.1,520.3221031763001,0.0008331763000342107,36,42,O2N1
2188,520.4154,36660296,204.2,520.4160035627001,0.0006035627001210742,35,54,O2N1
2190,521.39941,7617942,40.8,521.4000191465001,0.0006091465000963581,35,53,O3
2193,522.3371099999999,114929368,644.6,522.3377532407001,0.0006432407001284446,36,44,O2N1
2198,523.41482,4071241,20.8,523.4156692109001,0.0008492109001281278,35,55,O3
2201,524.3526,66277776,356.7,524.3534033051001,0.0008033051000211344,36,46,O2N1
2206,525.3371099999999,3648230,17.7,525.3374188889001,0.0003088889001219286,36,45,O3
2209,525.48812,25543450,136.2,525.4888341529,0.0007141529000591618,33,65,O4
2210,526.3317599999999,7884868,40.7,526.3326678607001,0.0009078607001811179,35,44,O3N1
2211,526.36826,247903312,1339.8,526.3690533695001,0.0007933695001156593,36,48,O2N1
2215,527.3521,7344558,37.7,527.3530689533001,0.0009689533001164818,36,47,O3
2217,527.44605,23791054,126.7,527.4469693397001,0.0009193397000899495,35,59,O3
2219,528.34745,36140816,193.6,528.3483179251001,0.0008679251001240118,35,46,O3N1
2222,528.38391,983938816,5323.8,528.3847034339001,0.0007934339000712498,36,50,O2N1
2224,529.33147,4120690,20.3,529.3323335089001,0.0008635089001245433,35,45,O4
2225,529.3679099999999,15954047,84.3,529.3687190177001,0.000809017700134973,36,49,O3
2227,529.4617400000001,87259296,470.3,529.4626194041001,0.0008794041000328434,35,61,O3
2228,530.36326,3656679,17.8,530.3639679895001,0.000707989500142503,35,48,O3N1
2231,530.39963,6329844,32.2,530.4003534983001,0.0007234983000898865,36,52,O2N1
2234,531.3834,13562714,71.4,531.3843690821001,0.0009690821000276628,36,51,O3
2238,532.32125,4101297,20.2,532.3221031763001,0.0008531763000974024,37,42,O2N1
2240,532.41518,18767060,99.5,532.4160035627001,0.0008235627001340617,36,54,O2N1
2243,533.3991599999999,4343359,21.5,533.4000191465001,0.0008591465001472898,36,53,O3
2246,534.33686,10344346,54.0,534.3377532407001,0.0008932407000656895,37,44,O2N1
2247,534.4307200000001,24752060,131.9,534.4316536271001,0.0009336271000393026,36,56,O2N1
2251,535.41472,5737772,29.0,535.4156692109001,0.0009492109001030258,36,55,O3
2253,535.47229,85377344,460.1,535.4731840885,0.0008940884999901755,34,63,O4
2254,536.35265,224051856,1210.7,536.3534033051001,0.0007533051000336854,37,46,O2N1
2255,536.37361,4054676,19.9,536.3745326739,0.0009226739000496309,34,50,O4N1
2262,537.48809,408601664,2209.6,537.4888341529,0.000744152899983419,34,65,O4
2264,538.33169,4669817,23.2,538.3326678607001,0.0009778607001180717,36,44,O3N1
2266,538.36821,90965384,490.3,538.3690533695001,0.0008433695001031083,37,48,O2N1
2271,539.35215,10082046,52.5,539.3530689533001,0.000918953300015346,37,47,O3
2276,539.50368,1656080128,8961.9,539.5044842173,0.0008042173000148978,34,67,O4
2278,540.3475,14819451,74.9,540.3483179251001,0.0008179251001365628,36,46,O3N1
2279,540.3838900000001,229886096,1190.3,540.3847034339001,0.0008134339000207547,37,50,O2N1
2283,541.3679400000001,9167364,45.6,541.3687190177001,0.000779017699983342,37,49,O3
2289,542.32689,3290999,15.1,542.3275824807001,0.0006924807000814326,35,44,O4N1
2290,542.36314,24365958,124.4,542.3639679895001,0.0008279895000669057,36,48,O3N1
2292,542.3996400000001,638831488,3311.2,542.4003534983001,0.0007134983000014472,37,52,O2N1
2295,543.3470599999999,9276675,46.1,543.3479835733,0.0009235733000423352,36,47,O4
2297,543.38346,15416593,78.0,543.3843690821001,0.0009090821000654614,37,51,O3
2300,544.32148,4782719,22.8,544.3221031763001,0.0006231763001096624,38,42,O2N1
2301,544.34241,8658567,42.9,544.3432325451001,0.000822545100163552,35,46,O4N1
2302,544.3788099999999,4391061,20.8,544.3796180539001,0.0008080539001866782,36,50,O3N1
2305,544.41524,7678627,37.8,544.4160035627001,0.0007635627000581735,37,54,O2N1
2309,545.3629,5510678,26.6,545.3636336377,0.0007336377000228822,36,49,O4
2310,545.39928,11102244,55.6,545.4000191465001,0.0007391465001092001,37,53,O3
2314,546.33692,49131924,252.8,546.3377532407001,0.000833240700103488,38,44,O2N1
2315,546.3579599999999,3967900,18.6,546.3588826095,0.0009226095000940404,35,48,O4N1
2317,546.43093,15329720,77.5,546.4316536271001,0.0007236271001147543,37,56,O2N1
2322,548.35269,140858544,728.6,548.3534033051001,0.0007133051000209889,38,46,O2N1
2323,548.44662,16809168,85.2,548.4473036915001,0.0006836915000576482,37,58,O2N1
2330,549.4881799999999,6450796,31.5,549.4888341529,0.0006541529000969604,35,65,O4
2332,550.33187,3570617,16.5,550.3326678607001,0.0007978607001177807,37,44,O3N1
2333,550.36847,671602624,3481.2,550.3690533695001,0.0005833695000774242,38,48,O2N1
2334,550.38986,3867600,18.1,550.3901827383,0.0003227383000421469,35,52,O4N1
2341,551.5039400000001,17541512,89.0,551.5044842173,0.0005442172999892136,35,67,O4
2342,552.34771,7601879,37.4,552.3483179251001,0.0006079251000983277,37,46,O3N1
2344,552.38397,106633960,551.0,552.3847034339001,0.0007334339001090484,38,50,O2N1
2351,553.36805,11762794,59.0,553.3687190177001,0.0006690177000336917,38,49,O3
2355,553.5194700000001,36437160,187.0,553.5201342817,0.0006642816999828938,35,69,O4
2357,554.36339,19195380,97.6,554.3639679895001,0.0005779895001296609,37,48,O3N1
2358,554.3996599999999,173891072,899.9,554.4003534983001,0.0006934983001656292,38,52,O2N1
2361,555.3477,3310458,15.2,555.3479835733,0.0002835732999528773,37,47,O4
2363,555.38368,10165128,50.7,555.3843690821001,0.0006890821000524738,38,51,O3
2368,556.34274,3296516,15.1,556.3432325451001,0.0004925451000872272,36,46,O4N1
2369,556.379,20853010,106.2,556.3796180539001,0.0006180539000979479,37,50,O3N1
2370,556.4154,273080608,1414.3,556.4160035627001,0.0006035627001210742,38,54,O2N1
2371,557.363,11504279,55.2,557.3636336377,0.0006336376999342974,37,49,O4
2373,557.39935,10135206,48.4,557.4000191465001,0.0006691465000585595,38,53,O3
2375,557.45684,5239997,24.1,557.4575340241,0.0006940240999711023,36,61,O4
2376,558.33691,6426136,30.0,558.3377532407001,0.0008432407000782405,39,44,O2N1
2377,558.35862,8248353,39.0,558.3588826095,0.00026260950005507766,36,48,O4N1
2379,558.39518,3945007,17.7,558.3952681183001,8.811830014110456e-05,37,52,O3N1
2382,558.43122,7477309,35.2,558.4316536271,0.0004336270999374392,38,56,O2N1
2383,559.37851,6646195,31.1,559.3792837021,0.0007737020999911692,37,51,O4
2385,559.4147,5073345,23.3,559.4156692109001,0.0009692109000525306,38,55,O3
2386,559.47244,18642392,90.6,559.4731840885,0.0007440885000278286,36,63,O4
2388,560.3529,73860912,364.8,560.3534033051001,0.0005033051000964406,39,46,O2N1
2389,560.37396,4300091,19.4,560.3745326739,0.0005726739000238013,36,50,O4N1
2390,560.44669,10782551,51.6,560.4473036915,0.0006136915000070076,38,58,O2N1
2396,561.4882,79980784,395.2,561.4888341529,0.0006341529000337687,36,65,O4
2398,562.36859,214035024,1060.7,562.3690533695001,0.0004633695000393345,39,48,O2N1
2399,562.4628,8809069,41.8,562.4629537559,0.00015375589998711803,38,60,O2N1
2402,563.3523299999999,4442057,20.1,563.3530689533001,0.0007389533001287418,39,47,O3
2405,563.5038599999999,350219264,1736.9,563.5044842173,0.0006242173001282936,36,67,O4
2409,564.34784,15253836,73.8,564.3483179251001,0.0004779251000854856,38,46,O3N1
2410,564.3842099999999,908455232,4508.4,564.3847034339001,0.000493433900146556,39,50,O2N1
2420,565.5194799999999,1254485760,6226.4,565.5201342817,0.0006542817001218282,36,69,O4
2422,566.3637,10358361,49.5,566.3639679895001,0.0002679895001165278,38,48,O3N1
2424,566.3999,89804904,443.9,566.4003534983001,0.0004534983000894499,39,52,O2N1
2428,567.38399,15069666,72.9,567.3843690821001,0.00037908210003934073,39,51,O3
2433,567.53508,1680732672,8342.7,567.5357843461001,0.0007043461000648676,36,71,O4
2435,568.37919,21402462,104.3,568.3796180539001,0.00042805390012290445,38,50,O3N1
2438,568.4155900000001,110146416,544.9,568.4160035627,0.000413562699918657,39,54,O2N1
2443,569.3634,4437206,20.1,569.3636336377,0.00023363770003470563,38,49,O4
2445,569.39982,9232612,43.9,569.4000191465001,0.00019914650010832702,39,53,O3
2449,570.33718,6511687,30.4,570.3377532407001,0.0005732407000778039,40,44,O2N1
2451,570.39463,16445021,79.7,570.3952681183001,0.0006381183001167301,38,52,O3N1
2453,570.4311,117536360,581.6,570.4316536271,0.0005536270999755288,39,56,O2N1
2457,571.379,13109200,63.1,571.3792837021,0.0002837020999777451,38,51,O4
2459,571.41553,6890462,32.3,571.4156692109001,0.0001392109001017161,39,55,O3
2462,572.35291,44992828,221.4,572.3534033051001,0.0004933051001216882,40,46,O2N1
2463,572.37415,7541573,35.5,572.3745326739,0.0003826739000487578,37,50,O4N1
2465,572.4103700000001,3756882,16.7,572.4109181827001,0.0005481827000721751,38,54,O3N1
2468,572.44691,5033824,23.0,572.4473036915,0.00039369149999402,39,58,O2N1
2470,573.39454,5310657,24.4,573.3949337665,0.0003937664999966728,38,53,O4
2474,574.3687,103971880,514.3,574.3690533695001,0.00035336950008968415,40,48,O2N1
2475,574.38923,3419440,15.0,574.3901827383,0.0009527383000431655,37,52,O4N1
2476,574.4624200000001,7391307,34.7,574.4629537559,0.000533755899937205,39,60,O2N1
2483,576.34823,9189116,41.8,576.3483179251001,8.792510016064625e-05,39,46,O3N1
2484,576.38438,183271184,868.3,576.3847034339001,0.00032343390012101736,40,50,O2N1
2485,576.47825,5504299,24.3,576.4786038203,0.00035382030000619125,39,62,O2N1
2488,577.36842,6099565,27.1,577.3687190177001,0.00029901770005835715,40,49,O3
2495,578.36345,22172112,103.4,578.3639679895001,0.0005179895001674595,39,48,O3N1
2496,578.39987,496173536,2354.1,578.4003534983001,0.00048349830012739403,40,52,O2N1
2500,579.38455,9450299,43.0,579.3843690821001,0.00018091789991103724,40,51,O3
2504,579.5355599999999,5863281,26.0,579.5357843461001,0.00022434610013988276,37,71,O4
2506,580.34251,8637580,39.1,580.3432325451001,0.000722545100188654,38,46,O4N1
2507,580.3791200000001,10992793,50.3,580.3796180539001,0.0004980539000598583,39,50,O3N1
2510,580.41555,62805156,296.3,580.4160035627,0.00045356269993135356,40,54,O2N1
2516,581.39965,11632124,53.4,581.4000191465001,0.00036914650013386563,40,53,O3
2520,581.55055,7057200,31.6,581.5514344105001,0.0008844105000207492,37,73,O4
2525,582.39522,17479506,81.1,582.3952681183001,4.811830012840801e-05,39,52,O3N1
2528,582.43145,65234784,307.9,582.4316536271,0.00020362709994969919,40,56,O2N1
2533,583.37874,7717026,34.8,583.3792837021001,0.0005437021001171161,39,51,O4
2535,583.41562,7805103,35.2,583.4156692109001,4.921090010157059e-05,40,55,O3
2540,584.35376,8080362,36.5,584.3534033051001,0.00035669489989231806,41,46,O2N1
2541,584.4106099999999,12230141,56.2,584.4109181827,0.00030818270010968263,39,54,O3N1
2544,584.44689,58698248,276.8,584.4473036915,0.00041369149994352483,40,58,O2N1
2547,585.39501,11031365,50.5,585.3949337665001,7.623349983987282e-05,39,53,O4
2549,585.4313400000001,4446289,19.2,585.4313192753,2.0724700107166427e-05,40,57,O3
2553,586.3689400000001,66989188,316.2,586.3690533695001,0.00011336950001350488,41,48,O2N1
2554,586.39026,5868684,26.0,586.3901827383,7.726169997113175e-05,38,52,O4N1
2557,586.4625599999999,5202596,22.8,586.4629537559,0.0003937559000632973,40,60,O2N1
2560,587.4100099999999,4202455,18.1,587.4105838309001,0.000573830900179928,39,55,O4
2563,588.3843400000001,116576016,551.6,588.3847034339001,0.00036343390002002707,41,50,O2N1
2564,588.406,3479829,14.6,588.4058328027,0.00016719729990199994,38,54,O4N1
2565,588.47853,3733292,15.8,588.4786038203,7.382030003100226e-05,40,62,O2N1
2568,589.3681799999999,4025925,17.2,589.3687190177001,0.0005390177001345364,41,49,O3
2571,590.36407,10799483,49.4,590.3639679895001,0.00010201049985880672,40,48,O3N1
2573,590.4003,137679232,651.8,590.4003534983001,5.349830007617129e-05,41,52,O2N1
2575,591.3842400000001,7661235,34.5,591.3843690821001,0.00012908209998840903,41,51,O3
2580,591.53563,13441761,61.9,591.5357843461001,0.0001543461000892421,38,71,O4
2583,592.3793599999999,14840799,68.6,592.3796180539001,0.0002580539002110527,40,50,O3N1
2584,592.4157,228266992,1082.0,592.4160035627,0.00030356269996900664,41,54,O2N1
2586,592.56737,6372375,28.4,592.5674188267001,4.882670009465073e-05,38,74,O3N1
2588,593.4,8961293,40.7,593.4000191465001,1.914650010803598e-05,41,53,O3
2592,593.55153,44414264,209.0,593.5514344105001,9.558949989241228e-05,38,73,O4
2594,594.35898,12271140,57.4,594.3588826095001,9.739049983181758e-05,39,48,O4N1
2595,594.39552,10145326,47.2,594.3952681183001,0.00025188169990997267,40,52,O3N1
2598,594.43183,44734008,214.5,594.4316536271,0.00017637290000038774,41,56,O2N1
2603,595.41565,8377170,38.6,595.4156692109001,1.9210900063626468e-05,41,55,O3
2605,595.48864,20899686,99.2,595.4884402285,0.00019977149997885135,43,63,O1
2608,595.56687,47888252,229.8,595.5670844749001,0.00021447490007631131,38,75,O4
2612,596.37448,5347423,23.9,596.3745326739001,5.267390019980667e-05,39,50,O4N1
2613,596.41075,13670504,64.2,596.4109181827,0.0001681827000084013,40,54,O3N1
2615,596.44714,41048180,196.7,596.4473036915,0.00016369150000627997,41,58,O2N1
2623,597.39478,4903287,21.8,597.3949337665001,0.0001537665001478672,40,53,O4
2625,597.43137,6590849,30.0,597.4313192753,5.072470003142371e-05,41,57,O3
2631,598.36895,36747900,175.9,598.3690533695001,0.00010336950003875245,42,48,O2N1
2632,598.39033,4582019,20.2,598.3901827383002,0.00014726169979439874,39,52,O4N1
2633,598.42637,7804556,35.8,598.4265682471,0.0001982471000019359,40,56,O3N1
2635,598.46302,33237654,158.9,598.4629537559,6.624410002586956e-05,41,60,O2N1
2640,599.41072,10691471,49.8,599.4105838309001,0.00013616909984648373,40,55,O4
2642,599.44705,3662744,15.8,599.4469693397,8.06603000000905e-05,41,59,O3
2648,600.53638,4390064,19.3,600.5361186979001,0.0002613020999433502,39,70,O3N1
2655,602.40017,141368960,682.0,602.4003534983001,0.00018349830008901336,42,52,O2N1
2661,604.37956,14397519,67.7,604.3796180539001,5.805390014756995e-05,41,50,O3N1
2665,604.41587,135766096,654.9,604.4160035627,0.00013356269994346803,42,54,O2N1
2667,605.4001400000001,9752885,45.2,605.4000191465001,0.00012085349999324535,42,53,O3
2672,606.3589,3816967,16.5,606.3588826095001,1.7390499806424486e-05,40,48,O4N1
2673,606.39539,15872526,74.8,606.3952681183001,0.0001218816998971306,41,52,O3N1
2675,606.43172,139010576,670.6,606.4316536271,6.637290005073737e-05,42,56,O2N1
2676,606.5467,4689455,20.7,606.5466833823001,1.6617699884591275e-05,38,72,O4N1
2677,607.37918,5075679,22.6,607.3792837021001,0.00010370210009114089,41,51,O4
2679,607.41595,8135399,37.4,607.4156692109001,0.00028078909986106737,42,55,O3
2686,608.37475,11617195,54.3,608.3745326739001,0.0002173260998006299,40,50,O4N1
2687,608.41108,8840114,40.8,608.4109181827,0.00016181729995423666,41,54,O3N1
2690,608.44738,37929912,181.6,608.4473036915,7.630849995621247e-05,42,58,O2N1
2695,609.43129,5298812,23.7,609.4313192753,2.9275299993969384e-05,42,57,O3
2698,609.48906,3504263,15.0,609.4888341529,0.00022584709995498997,40,65,O4
2700,609.58281,5301401,23.7,609.5827345393001,7.546069991803961e-05,39,77,O4
2703,610.39025,5258547,23.5,610.3901827383002,6.726169988269248e-05,40,52,O4N1
2705,610.42654,10644794,49.6,610.4265682471,2.8247099976397294e-05,41,56,O3N1
