,m/z,I,S/N,em,error,C,H,Class
1847,405.30107000000004,2226919,11.8,405.3010333801,3.6619900015466555e-05,25,41,O4
1852,405.33743,6137076,36.3,405.3374188889,1.1111099979643768e-05,26,45,O3
1853,405.37361,5982465,35.4,405.3738043977,0.00019439769999962664,27,49,O2
1859,406.18122,1818654,9.2,406.1812525967,3.259670000943515e-05,28,24,O2N1
1865,406.25392999999997,5813816,34.3,406.25402361429997,9.361429999898974e-05,30,32,N1
1866,406.27515,4399167,25.4,406.2751529831,2.983099989251059e-06,27,36,O2N1
1868,406.29613,1908038,9.8,406.2962823519,0.00015235189999884824,24,40,O4N1
1881,407.27463,1744288,8.7,407.2744247069,0.00020529310000938494,31,35,
1884,407.29554,2237096,11.8,407.2955540757,1.4075699994009483e-05,28,39,O2
1886,407.31664,1938095,10.0,407.31668344450003,4.3444500022360444e-05,25,43,O4
1887,407.33192,1681716,8.3,407.3319395845,1.958449996664058e-05,29,43,O1
1888,407.35307,1833788,9.3,407.35306895329995,1.0467000493008527e-06,26,47,O3
1889,407.38934,14393801,88.2,407.3894544621,0.00011446209998666745,27,51,O2
1898,408.19681,2679782,14.6,408.1969026611,9.266109998407046e-05,28,26,O2N1
1903,408.26972,4543744,26.3,408.2696736787,4.632130003301427e-05,30,34,N1
1904,408.29073999999997,6754055,40.2,408.2908030475,6.304750002072979e-05,27,38,O2N1
1905,408.31195,2846479,15.7,408.3119324163,1.7583700014256465e-05,24,42,O4N1
1918,409.27482000000003,1895267,9.7,409.2748186313,1.36870005462697e-06,27,37,O3
1922,409.3111,2751343,15.1,409.3112041401,0.00010414010000658891,28,41,O2
1924,409.33231,2428279,13.0,409.33233350890004,2.3508900028446078e-05,25,45,O4
1925,409.34746,1673084,8.3,409.3475896489,0.00012964889998556828,29,45,O1
1926,409.36872999999997,2106500,11.0,409.36871901769996,1.0982300011619373e-05,26,49,O3
1927,409.40499,60695696,378.9,409.4051045265,0.00011452649999910136,27,53,O2
1935,410.21252999999996,2426798,13.0,410.21255272549996,2.2725500002707122e-05,28,28,O2N1
1938,410.24844,2089146,10.9,410.24893823429994,0.0004982342999255707,29,32,O1N1
1940,410.28522000000004,5915079,34.9,410.2853237431,0.00010374309994176656,30,36,N1
1941,410.30615,1873614,9.5,410.3064531119,0.00030311189999565613,27,40,O2N1
1942,410.32748,8311254,50.0,410.3275824807,0.00010248070003626708,24,44,O4N1
1943,410.34257,2159579,11.3,410.3428386207,0.0002686206999555907,28,44,O1N1
1953,411.29047,2413610,12.9,411.2904686957,1.3043000421930628e-06,27,39,O3
1957,411.32697,3381815,19.0,411.3268542045,0.00011579549999396477,28,43,O2
1958,411.34791,4641598,26.9,411.3479835733,7.357329997148554e-05,25,47,O4
1959,411.36324,1947971,10.0,411.36323971329995,2.8670007168329903e-07,29,47,O1
1960,411.38409,3239755,18.1,411.38436908209997,0.00027908209995075595,26,51,O3
1969,412.2071,3072109,17.1,412.2070734211,2.6578900019558205e-05,31,26,N1
1970,412.22848,1871477,9.5,412.22820278989997,0.00027721010002323965,28,30,O2N1
1975,412.30092,10178702,61.7,412.3009738075,5.380749996675149e-05,30,38,N1
1976,412.32194,3424918,19.3,412.3221031763,0.00016317630002049555,27,42,O2N1
1983,413.24847,2003676,10.4,413.2486038825,0.0001338824999947974,29,33,O2
1988,413.30588,3579888,20.3,413.3061187601,0.0002387600999895767,27,41,O3
1989,413.34243,7227901,43.2,413.34250426890003,7.426890005035602e-05,28,45,O2
1990,413.3636,3571205,20.2,413.3636336377,3.36376999712229e-05,25,49,O4
1991,413.37872000000004,3677194,20.9,413.37888977769995,0.0001697776999094458,29,49,O1
1998,414.22283999999996,3910963,21.8,414.22272348549996,0.00011651450000726982,31,28,N1
1999,414.24371,3044155,16.5,414.2438528543,0.00014285429995197774,28,32,O2N1
2001,414.26455,1842242,9.1,414.2649822231,0.00043222310000601283,25,36,O4N1
2005,414.31655,3627860,20.1,414.3166238719,7.387189998553367e-05,30,40,N1
2006,414.33772999999997,2220636,11.4,414.3377532407,2.324070004533496e-05,27,44,O2N1
2015,415.26419,4528802,25.6,415.2642539469,6.394690001343406e-05,29,35,O2
2017,415.28521,1728682,8.4,415.2853833157,0.0001733157000103347,26,39,O4
2018,415.32176,5700791,32.8,415.3217688245,8.824500014270598e-06,27,43,O3
2020,415.35802,14921923,89.3,415.3581543333,0.0001343332999681479,28,47,O2
2021,415.39442,11363536,67.5,415.39453984209996,0.00011984209993443073,29,51,O1
2026,416.20171,1750252,8.5,416.2019880411,0.0002780410999889682,30,26,O1N1
2029,416.23818,3902457,21.7,416.23837354989996,0.00019354989996145378,31,30,N1
2030,416.25946,3366145,18.5,416.2595029187,4.29186999895137e-05,28,34,O2N1
2033,416.33213,6404122,37.1,416.3322739363,0.00014393629999176483,30,42,N1
2045,417.27984,1677928,8.1,417.2799040113,6.401130002586797e-05,29,37,O2
2047,417.30098,2010863,10.1,417.3010333801,5.338010004152238e-05,26,41,O4
2053,417.3372,5170556,29.5,417.3374188889,0.00021888890000809624,27,45,O3
2056,417.37359,4067465,22.8,417.3738043977,0.0002143977000059749,28,49,O2
2064,418.21775,1895345,9.4,418.21763810549993,0.00011189450009396751,30,28,O1N1
2066,418.25408999999996,3726526,20.7,418.25402361429997,6.638569999495303e-05,31,32,N1
2067,418.27495,3124422,17.0,418.2751529831,0.00020298309999589037,28,36,O2N1
2071,418.34781,11954399,71.1,418.3479240007,0.00011400070002309803,30,44,N1
2084,419.29555,2304556,11.9,419.2955540757,4.075700019257056e-06,29,39,O2
2090,419.35292000000004,6159937,35.6,419.35306895329995,0.00014895329991304607,27,47,O3
2091,419.38937000000004,5036621,28.7,419.3894544621,8.446209994872333e-05,28,51,O2
2100,420.26954000000006,5015939,28.6,420.2696736787,0.00013367869991043335,31,34,N1
2101,420.29068,4977546,28.3,420.2908030475,0.00012304749998293119,28,38,O2N1
2115,421.31132,2197488,11.3,421.3112041401,0.00011585990000639868,29,41,O2
2117,421.33232999999996,1905656,9.5,421.33233350890004,3.508900078941224e-06,26,45,O4
2118,421.40511,12533009,74.6,421.4051045265,5.473499982144858e-06,28,53,O2
2128,422.28513,3774022,20.9,422.2853237431,0.0001937430999987555,31,36,N1
2129,422.30637,7486030,43.7,422.3064531119,8.311189998266855e-05,28,40,O2N1
2130,422.32739000000004,3470421,19.1,422.3275824807,0.00019248069997956918,25,44,O4N1
2143,423.28995999999995,1973415,9.9,423.2904686957,0.0005086957000344228,28,39,O3
2147,423.32678,3171764,17.2,423.3268542045,7.420450003792212e-05,29,43,O2
2149,423.34798,3233723,17.6,423.3479835733,3.5732999776882934e-06,26,47,O4
2150,423.42073,45402068,269.4,423.4207545909,2.459090001138975e-05,28,55,O2
2161,424.30102,5313801,29.6,424.3009738075,4.619250000814645e-05,31,38,N1
2162,424.3432,11466008,66.4,424.3432325451,3.254509999806032e-05,25,46,O4N1
2174,425.34247,3342966,17.8,425.34250426890003,3.426890003765948e-05,29,45,O2
2175,425.36335999999994,6139518,34.6,425.3636336377,0.0002736377000474022,26,49,O4
2183,426.22272999999996,2266538,11.4,426.22272348549996,6.5145000007760245e-06,32,28,N1
2184,426.24362,2003378,9.8,426.2438528543,0.00023285429995212326,29,32,O2N1
2188,426.31647000000004,8600523,49.3,426.3166238719,0.00015387189995408335,31,40,N1
2189,426.33755,3620307,19.5,426.3377532407,0.00020324069998878258,28,44,O2N1
2196,427.28522000000004,1743390,8.3,427.2853833157,0.00016331569997873885,27,39,O4
2201,427.32142000000005,3188779,16.9,427.3217688245,0.000348824499951661,28,43,O3
2203,427.35810999999995,6490936,36.7,427.3581543333,4.433330002484581e-05,29,47,O2
2204,427.37942999999996,2941759,15.4,427.3792837021,0.0001462978999597908,26,51,O4
2205,427.3946,3494213,18.7,427.39453984209996,6.0157900065860304e-05,30,51,O1
2212,428.23822,3087468,16.3,428.23837354989996,0.00015354989994875723,32,30,N1
2213,428.25929,2316403,11.7,428.2595029187,0.0002129186999582089,29,34,O2N1
2218,428.33205999999996,3793549,20.5,428.3322739363,0.0002139363000424055,31,42,N1
2219,428.35324,1826708,8.8,428.3534033051,0.00016330509998851994,28,46,O2N1
2229,429.30105,1947871,9.5,429.3010333801,1.6619899952274864e-05,27,41,O4
2231,429.33723,3601388,19.4,429.3374188889,0.00018888890002699554,28,45,O3
2233,429.37365,20977656,123.3,429.3738043977,0.0001543976999869301,29,49,O2
2234,429.41007,10918917,63.2,429.41018990649997,0.00011990649994686464,30,53,O1
2242,430.25382,2759916,14.4,430.25402361429997,0.0002036142999486401,32,32,N1
2243,430.2751,4348724,23.9,430.2751529831,5.298309997670003e-05,29,36,O2N1
2245,430.34785999999997,5257037,29.3,430.3479240007,6.400070003564906e-05,31,44,N1
2255,431.3168,2145952,10.7,431.31668344450003,0.00011655549997158232,27,43,O4
2258,431.35284,5793452,32.5,431.35306895329995,0.00022895329993843916,28,47,O3
2260,431.38947,3225785,17.1,431.3894544621,1.553790002617461e-05,29,51,O2
2269,432.26945,3887340,21.1,432.2696736787,0.0002236786999674223,32,34,N1
2270,432.29062000000005,3571700,19.2,432.2908030475,0.00018304749994513259,29,38,O2N1
2274,432.36355999999995,9461773,54.4,432.3635740651,1.4065100060633995e-05,31,46,N1
2283,433.31084000000004,1996119,9.8,433.3112041401,0.0003641400999754296,30,41,O2
2285,433.33219,2868575,15.0,433.33233350890004,0.0001435089000096923,27,45,O4
2290,433.36852999999996,5968748,33.5,433.36871901769996,0.00018901769999501994,28,49,O3
2291,433.40486,4445048,24.4,433.4051045265,0.0002445265000119434,29,53,O2
2300,434.28503,4717739,25.4,434.2853237431,0.00029374309997365344,32,36,N1
2301,434.30654000000004,4934835,26.7,434.3064531119,8.688810004287006e-05,29,40,O2N1
2313,435.32665,2467094,12.3,435.3268542045,0.00020420450005076418,30,43,O2
2315,435.34797000000003,1661981,7.6,435.3479835733,1.357329995244072e-05,27,47,O4
2316,435.384,1912362,9.0,435.38436908209997,0.00036908209995090147,28,51,O3
2317,435.42057,12300343,69.6,435.4207545909,0.00018459090000533251,29,55,O2
2329,436.30073,3948905,20.9,436.3009738075,0.00024380749999863838,32,38,N1
2331,436.32185999999996,8049009,44.8,436.3221031763,0.00024317630004588864,29,42,O2N1
2333,436.34283,3481464,18.2,436.3432325451,0.00040254510003023825,26,46,O4N1
2346,437.30575999999996,1739719,8.0,437.3061187601,0.00035876010002766634,29,41,O3
2350,437.34255999999993,2659284,13.4,437.34250426890003,5.573109990564262e-05,30,45,O2
2352,437.36350999999996,2350427,11.6,437.3636336377,0.00012363770002821184,27,49,O4
2353,437.39980999999995,1864679,8.8,437.4000191465,0.00020914650002623603,28,53,O3
2354,437.43625,33917684,195.7,437.4364046553,0.00015465530003666572,29,57,O2
2365,438.30091,1747489,8.1,438.3013677319,0.0004577318999849922,28,40,O3N1
2366,438.31642999999997,5466150,29.8,438.3166238719,0.0001938719000236233,32,40,N1
2368,438.33727000000005,1909293,9.0,438.3377532407,0.00048324069996397157,29,44,O2N1
2369,438.35869,11763765,66.5,438.3588826095,0.00019260949994759358,26,48,O4N1
2370,438.3739,1755706,8.1,438.37413874949993,0.00023874949994251438,30,48,O1N1
2377,439.26417000000004,2120560,10.2,439.2642539469,8.394689996293891e-05,31,35,O2
2381,439.32124000000005,2913155,14.9,439.3217688245,0.000528824499951952,29,43,O3
2385,439.35812000000004,3535760,18.5,439.3581543333,3.433329993640655e-05,30,47,O2
2387,439.37890999999996,5045144,27.3,439.3792837021,0.00037370210003473403,27,51,O4
2395,440.23799,2016450,9.6,440.23837354989996,0.00038354989993649724,33,30,N1
2396,440.25955999999996,2099401,10.1,440.2595029187,5.708129998538425e-05,30,34,O2N1
2399,440.29562999999996,1652182,7.5,440.29588842749996,0.00025842750000037995,31,38,O1N1
2403,440.33202,8770274,49.0,440.3322739363,0.0002539362999982586,32,42,N1
2405,440.35332,3669738,19.3,440.3534033051,8.330510001997027e-05,29,46,O2N1
2413,441.27992,1705003,7.8,441.2799040113,1.5988699999525124e-05,31,37,O2
2418,441.33720999999997,3161151,16.3,441.3374188889,0.00020888890003334382,29,45,O3
2420,441.37355999999994,10733644,60.5,441.3738043977,0.00024439770004391903,30,49,O2
2421,441.3946,3355987,17.4,441.3949337665,0.00033376649997762797,27,53,O4
2422,441.41000999999994,2480985,12.3,441.41018990649997,0.00017990650002275288,31,53,O1
2431,442.25375,3182717,16.4,442.25402361429997,0.00027361429994243736,33,32,N1
2432,442.27518,2836357,14.4,442.2751529831,2.701689999184964e-05,30,36,O2N1
2437,442.34785,3577246,18.7,442.3479240007,7.400070001040149e-05,32,44,N1
2450,443.35269000000005,4824826,26.0,443.35306895329995,0.0003789532999007861,29,47,O3
2453,443.38929,25881350,148.8,443.3894544621,0.00016446209997411643,30,51,O2
2454,443.42567,9361171,52.5,443.4258399709,0.00016997089994674752,31,55,O1
2464,444.26966,2722360,13.7,444.2696736787,1.3678699986030551e-05,33,34,N1
2465,444.29062999999996,4739135,25.5,444.2908030475,0.00017304750002722358,30,38,O2N1
2466,444.31192000000004,1798214,8.4,444.3119324163,1.2416299966844235e-05,27,42,O4N1
2469,444.36345,5748824,31.4,444.3635740651,0.00012406510001028437,32,46,N1
2483,445.33205,2261927,10.8,445.33233350890004,0.0002835089000541302,28,45,O4
2486,445.36844,6246836,33.4,445.36871901769996,0.00027901769993832204,29,49,O3
2490,445.40493,3360192,17.0,445.4051045265,0.00017452650001814618,30,53,O2
2498,446.24857000000003,1660644,7.4,446.24893823429994,0.0003682342999127286,32,32,O1N1
2501,446.28513,3163377,15.9,446.2853237431,0.0001937430999987555,33,36,N1
2502,446.30622,3650808,18.7,446.3064531119,0.00023311190000185888,30,40,O2N1
2505,446.37899000000004,9351953,51.1,446.37922412949996,0.00023412949991552523,32,48,N1
2519,447.32673,1815385,8.2,447.3268542045,0.0001242045000253711,31,43,O2
2521,447.34765,1934432,8.9,447.3479835733,0.00033357329999716967,28,47,O4
2524,447.38420999999994,8000621,43.4,447.38436908209997,0.00015908210002635315,29,51,O3
2525,447.42065999999994,4738681,24.8,447.4207545909,9.459090006203041e-05,30,55,O2
2535,448.30085,4150185,21.5,448.3009738075,0.00012380749996054874,33,38,N1
2536,448.32173,6127024,32.7,448.3221031763,0.0003731763000018873,30,42,O2N1
2538,448.34297000000004,2069944,9.7,448.3432325451,0.00026254509998580033,27,46,O4N1
2555,449.34239,2227728,10.6,449.34250426890003,0.00011426890000620915,31,45,O2
2557,449.43613,12641073,69.8,449.4364046553,0.00027465530001791194,30,57,O2
2565,450.24350999999996,1784903,8.1,450.2438528543,0.00034285430001546047,31,32,O2N1
2570,450.31667000000004,3156576,15.9,450.3166238719,4.6128100052555965e-05,33,40,N1
2571,450.33757,12289127,67.8,450.3377532407,0.0001832406999824343,30,44,O2N1
2572,450.3586,6528111,35.0,450.3588826095,0.0002826094999477391,27,48,O4N1
2585,451.30053,3044019,15.2,451.3006394557,0.0001094556999987617,33,39,O1
2586,451.32122999999996,1947834,9.0,451.3217688245,0.0005388245000403913,30,43,O3
2592,451.3578,2574791,12.5,451.3581543333,0.0003543332999811355,31,47,O2
2594,451.37909,3481038,17.7,451.3792837021,0.00019370209997759957,28,51,O4
2595,451.45194000000004,33893864,190.5,451.4520547197,0.00011471969997955966,30,59,O2
2606,452.33215,15568662,86.4,452.3322739363,0.00012393629998541655,33,42,N1
2608,452.35315999999995,2098206,9.8,452.3534033051,0.00024330510007075645,30,46,O2N1
2609,452.37435999999997,13215525,73.0,452.3745326739,0.00017267390001052263,27,50,O4N1
2610,452.38955999999996,2030890,9.4,452.38978881389994,0.00022881389998019586,31,50,O1N1
2611,452.42632000000003,1694519,7.5,452.4261743227,0.0001456773000541034,32,54,N1
2629,453.37358,2964861,14.8,453.3738043977,0.00022439769998072734,31,49,O2
2630,453.39460999999994,6987908,37.6,453.3949337665,0.00032376650005971896,28,53,O4
2640,454.25372999999996,2190507,10.4,454.25402361429997,0.00029361430000562905,34,32,N1
2641,454.27502999999996,2598323,12.7,454.2751529831,0.0001229831000273407,31,36,O2N1
2644,454.31136,1854911,8.4,454.31153849189997,0.00017849189998742077,32,40,O1N1
2647,454.34763,8186316,44.4,454.3479240007,0.00029400070002338907,33,44,N1
2648,454.36880999999994,3945427,20.3,454.36905336949997,0.00024336950002634694,30,48,O2N1
2662,455.31624000000005,2038040,9.5,455.31668344450003,0.00044344449997879565,29,43,O4
2666,455.353,2891301,14.3,455.35306895329995,6.89532999444964e-05,30,47,O3
2668,455.38917000000004,15821617,87.8,455.3894544621,0.00028446209995536265,31,51,O2
2669,455.41032,5726009,30.4,455.4105838309,0.00026383089999626463,28,55,O4
2670,455.42555,2925118,14.5,455.4258399709,0.00028997089998483716,32,55,O1
2679,456.2692,2417759,11.4,456.2696736787,0.0004736786999615106,34,34,N1
2680,456.29054,3670630,18.4,456.2908030475,0.0002630474999705257,31,38,O2N1
2685,456.36325999999997,3273855,16.2,456.3635740651,0.00031406510004217125,33,46,N1
2686,456.38437000000005,1826951,8.1,456.3847034339,0.00033343389992523953,30,50,O2N1
2701,457.33204000000006,1917387,8.6,457.33233350890004,0.0002935088999720392,29,45,O4
2704,457.36858,5035992,26.0,457.36871901769996,0.00013901769995072755,30,49,O3
2706,457.40492,15781348,86.0,457.4051045265,0.0001845264999928986,31,53,O2
2707,457.44133,9273841,49.7,457.4414900353,0.000160035299984429,32,57,O1
2717,458.28520999999995,3496210,17.4,458.2853237431,0.00011374310003020582,34,36,N1
2718,458.30622999999997,5921561,31.0,458.3064531119,0.00022311190002710646,31,40,O2N1
2722,458.37900999999994,4312626,22.0,458.37922412949996,0.0002141295000228638,33,48,N1
2737,459.3266,2832759,13.7,459.3268542045,0.00025420450003821315,32,43,O2
2739,459.3477,3356798,16.7,459.3479835733,0.0002835733000097207,29,47,O4
2742,459.38406,6695050,35.3,459.38436908209997,0.00030908209998870007,30,51,O3
2744,459.42045999999993,3128471,15.4,459.4207545909,0.0002945909000686697,31,55,O2
2751,460.26420999999993,1706423,7.4,460.26458829869995,0.0003782987000136018,33,34,O1N1
2754,460.30073,3189188,15.7,460.3009738075,0.00024380749999863838,34,38,N1
2755,460.3218,3811275,19.2,460.3221031763,0.00030317630000809004,31,42,O2N1
2757,460.3427,1750482,7.7,460.3432325451,0.0005325451000430803,28,46,O4N1
2760,460.3947,9695716,52.0,460.39487419389997,0.00017419389996575774,33,50,N1
2775,461.3633,2601519,12.4,461.3636336377,0.0003336377000096036,29,49,O4
2779,461.39964000000003,7556923,40.1,461.4000191465,0.0003791464999380878,30,53,O3
2780,461.43639,4689736,24.1,461.4364046553,1.465529999222781e-05,31,57,O2
2788,462.31637,3578484,17.9,462.3166238719,0.0002538718999858247,34,40,N1
2789,462.33758,9781371,52.5,462.3377532407,0.00017324070000768188,31,44,O2N1
2790,462.3587,2657411,12.7,462.3588826095,0.00018260949997284115,28,48,O4N1
2810,463.35848,1834456,8.2,463.3581543333,0.0003256667000073321,32,47,O2
2812,463.45193,11241975,60.6,463.4520547197,0.0001247197000111555,31,59,O2
2826,464.33222,3968803,20.1,464.3322739363,5.393629999161931e-05,34,42,N1
2828,464.35323,15036203,81.8,464.3534033051,0.0001733051000201158,31,46,O2N1
2829,464.37447000000003,5851954,30.6,464.3745326739,6.267389994718542e-05,28,50,O4N1
2839,465.2798,1760358,7.7,465.2799040113,0.0001040112999817211,33,37,O2
2844,465.33716,1836154,8.2,465.3374188889,0.0002588889000207928,31,45,O3
2848,465.37374000000005,3126918,15.4,465.3738043977,6.439769992994115e-05,32,49,O2
2850,465.39492,2966157,14.5,465.3949337665,1.3766499989742442e-05,29,53,O4
2851,465.46755999999993,25280678,138.9,465.4677047841,0.0001447841000867811,31,61,O2
2861,466.27497999999997,1664697,7.2,466.2751529831,0.00017298310001478967,32,36,O2N1
2864,466.31104000000005,1801413,8.0,466.31153849189997,0.0004984918999184629,33,40,O1N1
2866,466.33238,1697228,7.4,466.3326678607,0.0002878606999843214,30,44,O3N1
2867,466.34779000000003,5777874,30.1,466.3479240007,0.0001340006999726029,34,44,N1
2869,466.36882,1694681,7.4,466.36905336949997,0.00023336949993790768,31,48,O2N1
2871,466.39005999999995,12530144,67.8,466.3901827383,0.00012273830003550756,28,52,O4N1
2872,466.40544000000006,2449381,11.6,466.40543887829995,1.1217001087970857e-06,32,52,O1N1
2883,467.29553,1963027,8.9,467.2955540757,2.407570002560533e-05,33,39,O2
2889,467.35272000000003,2250919,10.5,467.35306895329995,0.0003489532999196854,31,47,O3
2892,467.38930999999997,3094835,15.2,467.3894544621,0.00014446210002461157,32,51,O2
2894,467.41033,5381947,27.9,467.4105838309,0.0002538309000215122,29,55,O4
2902,468.2904,2552933,12.0,468.2908030475,0.0004030475000149636,32,38,O2N1
2905,468.32679,1763186,7.7,468.3271885563,0.00039855629995599884,33,42,O1N1
2908,468.3634,8034430,42.2,468.3635740651,0.00017406509999773334,34,46,N1
2909,468.3846,3365253,16.5,468.3847034339,0.00010343389999434294,31,50,O2N1
2927,469.36855,2676947,12.7,469.36871901769996,0.00016901769993182825,31,49,O3
2929,469.40485,10000863,53.0,469.4051045265,0.00025452649998669585,32,53,O2
2930,469.42615,4828135,24.5,469.4262338953,8.38953000084075e-05,29,57,O4
2931,469.44157,3301868,16.1,469.4414900353,7.996470003490685e-05,33,57,O1
2940,470.28509,3151626,15.3,470.2853237431,0.00023374309995460862,35,36,N1
2941,470.30625,3915025,19.5,470.3064531119,0.00020311190002075818,32,40,O2N1
2942,470.32745,1821336,8.0,470.3275824807,0.00013248070001736778,29,44,O4N1
2946,470.36384000000004,2363684,11.0,470.36396798949994,0.0001279894999015596,30,48,O3N1
2947,470.37875999999994,3310889,16.2,470.37922412949996,0.0004641295000169521,34,48,N1
2949,470.40045,2256177,10.4,470.4003534983,9.650169999986247e-05,31,52,O2N1
2965,471.34785,2555762,12.0,471.3479835733,0.00013357329999053036,30,47,O4
2967,471.38419000000005,4850814,24.6,471.38436908209997,0.00017908209991901458,31,51,O3
2970,471.42044000000004,9206410,48.6,471.4207545909,0.00031459089996133116,32,55,O2
2971,471.45703,8921238,47.1,471.4571400997,0.00011009970000941394,33,59,O1
2980,472.30097,2817972,13.5,472.3009738075,3.80749997930252e-06,35,38,N1
2981,472.3218,7816635,41.0,472.3221031763,0.00030317630000809004,32,42,O2N1
2985,472.39447,5310932,27.2,472.39487419389997,0.00040419389995349775,34,50,N1
2997,473.30573,2956808,14.2,473.3061187601,0.00038876010000876704,32,41,O3
2999,473.34224000000006,1951508,8.7,473.34250426890003,0.00026426889996855607,33,45,O2
3001,473.36327,2619675,12.4,473.3636336377,0.0003636376999907043,30,49,O4
3004,473.39983,6273320,32.5,473.4000191465,0.00018914649996304433,31,53,O3
3007,473.43629000000004,3825460,19.0,473.4364046553,0.00011465529996712576,32,57,O2
3014,474.30105,1668696,7.1,474.3013677319,0.0003177318999973977,31,40,O3N1
3015,474.31662,2703453,12.8,474.3166238719,3.871899991736427e-06,35,40,N1
3016,474.33738,5263460,26.9,474.3377532407,0.0003732407000143212,32,44,O2N1
3020,474.41028,9717884,51.4,474.4105242583,0.0002442582999719889,34,52,N1
3030,475.37937,3088323,14.9,475.3792837021,8.629789999758941e-05,30,51,O4
3034,475.41542000000004,9141711,48.3,475.4156692109,0.00024921089993767964,31,55,O3
3035,475.45187999999996,4859356,24.7,475.4520547197,0.0001747197000554479,32,59,O2
3044,476.31672000000003,1762559,7.6,476.3170177963,0.0002977962999466399,31,42,O3N1
3046,476.35325,14358283,77.0,476.3534033051,0.00015330510001376751,32,46,O2N1
3048,476.37448,2562323,12.0,476.3745326739,5.267389997243299e-05,29,50,O4N1
3067,477.39466,2631530,12.4,477.3949337665,0.00027376650001542657,30,53,O4
3068,477.46764,10783875,57.3,477.4677047841,6.47841000045446e-05,32,61,O2
3074,478.27517,1953682,8.7,478.2751529831,1.7016900017097214e-05,33,36,O2N1
3079,478.33262,2007462,9.0,478.3326678607,4.786069996498554e-05,31,44,O3N1
3081,478.34762,4404651,22.2,478.3479240007,0.0003040006999981415,35,44,N1
3083,478.36877000000004,16933298,91.2,478.36905336949997,0.00028336949992535665,32,48,O2N1
3085,478.38995,6754745,35.1,478.3901827383,0.00023273829998515794,29,52,O4N1
3099,479.35304,2609917,12.3,479.35306895329995,2.8953299931799847e-05,32,47,O3
3103,479.38985,2166025,9.8,479.3894544621,0.00039553790003310496,33,51,O2
3105,479.41044000000005,3662608,18.1,479.4105838309,0.000143830899958175,30,55,O4
3106,479.48315999999994,24199976,131.2,479.48335484849997,0.00019484850002982057,32,63,O2
3113,480.29077,2402104,11.1,480.2908030475,3.3047499982785666e-05,33,38,O2N1
3116,480.32735999999994,1797444,7.8,480.3271885563,0.00017144369996913156,34,42,O1N1
3119,480.34815999999995,1794891,7.8,480.3483179251,0.00015792510004075666,31,46,O3N1
3120,480.36362,4901968,24.9,480.3635740651,4.593490001525424e-05,35,46,N1
3122,480.3845,1877847,8.3,480.3847034339,0.00020343389996924088,32,50,O2N1
3123,480.4057,14277726,76.5,480.4058328027,0.00013280269996585048,29,54,O4N1
3138,481.36796,2310049,10.5,481.36871901769996,0.0007590176999769938,32,49,O3
3142,481.40442,2384045,10.9,481.4051045265,0.0006845264999810752,33,53,O2
3144,481.42598,9347508,48.7,481.4262338953,0.0002538953000339461,30,57,O4
3145,481.44165,1823673,7.9,481.4414900353,0.00015996470000345653,34,57,O1
3150,482.28470999999996,2450900,11.3,482.2853237431,0.0006137431000183824,36,36,N1
3152,482.30656,3267803,15.7,482.3064531119,0.00010688809999237492,33,40,O2N1
3156,482.37895,7903988,40.9,482.37922412949996,0.0002741294999850652,35,48,N1
3157,482.40002000000004,3714811,18.1,482.4003534983,0.00033349829993767344,32,52,O2N1
3168,483.29062999999996,1774629,7.6,483.2904686957,0.0001613042999792924,33,39,O3
3178,483.42075,7127121,36.7,483.4207545909,4.590900005041476e-06,33,55,O2
3179,483.44157,10576983,55.4,483.4418839597,0.0003139597000085814,30,59,O4
3180,483.45717,2903645,13.7,483.4571400997,2.9900300035023974e-05,34,59,O1
3189,484.30057,2555255,11.8,484.3009738075,0.00040380749999258114,36,38,N1
3190,484.32178,5886334,29.9,484.3221031763,0.0003231763000144383,33,42,O2N1
3192,484.34267,2307973,10.5,484.3432325451,0.000562545100024181,30,46,O4N1
3196,484.37952,1786385,7.6,484.37961805389995,9.805389993289282e-05,31,50,O3N1
3197,484.39457000000004,2824086,13.3,484.39487419389997,0.0003041938999217564,35,50,N1
3198,484.41594000000003,2865053,13.5,484.4160035627,6.356269994967079e-05,32,54,O2N1
3213,485.36325,1948122,8.5,485.3636336377,0.00038363769999705255,31,49,O4
3215,485.39952999999997,5233382,26.4,485.4000191465,0.000489146500001425,32,53,O3
3217,485.4361,7961330,41.2,485.4364046553,0.00030465529999901264,33,57,O2
3218,485.4727,8186622,42.4,485.4727901641,9.016410001549957e-05,34,61,O1
3227,486.31615,3034136,14.4,486.3166238719,0.0004738718999988123,36,40,N1
3228,486.33750999999995,11758623,61.8,486.3377532407,0.00024324070005832255,33,44,O2N1
3230,486.35837000000004,2106150,9.4,486.3588826095,0.0005126094999354791,30,48,O4N1
3231,486.37390999999997,1696043,7.2,486.37413874949993,0.00022874949996776195,34,48,O1N1
3233,486.41022999999996,5783607,29.4,486.4105242583,0.0002942583000162813,35,52,N1
3248,487.37892,3897722,19.1,487.3792837021,0.0003637021000031382,31,51,O4
3252,487.4153,7963015,41.2,487.4156692109,0.0003692108999757693,32,55,O3
3254,487.45165,2758291,12.9,487.4520547197,0.0004047197000431879,33,59,O2
3262,488.33209000000005,3411640,16.5,488.3322739363,0.00018393629994761795,36,42,N1
3263,488.35337000000004,5799615,29.4,488.3534033051,3.3305099975677877e-05,33,46,O2N1
