,m/z,I,S/N,em,error,C,H,Class
15547,494.36399000000006,3724206,19.3,494.36396798949994,2.2010500117630727e-05,32,48,O3N1
15550,494.37926,10241458,56.8,494.37922412949996,3.587050002806791e-05,36,48,N1
15553,494.40052000000003,5193144,27.7,494.4003534983,0.00016650170005050313,33,52,O2N1
15555,494.42148,3402687,17.4,494.4214828671,2.86710002228574e-06,30,56,O4N1
15557,494.4369,2051011,9.6,494.43673900709996,0.00016099290002102862,34,56,O1N1
15560,494.47314000000006,1632462,7.2,494.4731245159,1.548410006080303e-05,35,60,N1
15572,495.2905,2328256,11.0,495.2904686957,3.130430002329376e-05,34,39,O3
15575,495.32690999999994,5335243,28.0,495.3268542045,5.579549991807653e-05,35,43,O2
15578,495.34805,3549393,17.9,495.3479835733,6.642670001610895e-05,32,47,O4
15582,495.38420999999994,8134364,43.8,495.38436908209997,0.00015908210002635315,33,51,O3
15587,495.4207,31545062,176.1,495.4207545909,5.459089999249045e-05,34,55,O2
15588,495.44174000000004,15476461,85.3,495.4418839597,0.0001439596999830428,31,59,O4
15589,495.45707000000004,3753201,19.1,495.4571400997,7.009969993987397e-05,35,59,O1
15595,496.28562999999997,1959399,9.0,496.28571766749997,8.766749999722379e-05,33,38,O3N1
15596,496.30071,2788076,13.6,496.3009738075,0.00026380750000498665,37,38,N1
15598,496.32207,10311666,56.1,496.3221031763,3.317630000765348e-05,34,42,O2N1
15601,496.34326,3089400,15.3,496.3432325451,2.7454899964141077e-05,31,46,O4N1
15603,496.35852,4332541,22.4,496.3584886851,3.131490001351267e-05,35,46,O1N1
15607,496.37972,3637763,18.4,496.37961805389995,0.00010194610007374649,32,50,O3N1
15611,496.3949,9713671,52.8,496.39487419389997,2.5806100040881574e-05,36,50,N1
15614,496.41616,6990862,37.4,496.4160035627,0.00015643730000647338,33,54,O2N1
15626,497.30624000000006,2689046,13.1,497.3061187601,0.0001212399000678488,34,41,O3
15631,497.3425,5948705,31.5,497.34250426890003,4.268900056558778e-06,35,45,O2
15634,497.36350999999996,4346151,22.4,497.3636336377,0.00012363770002821184,32,49,O4
15637,497.379,2445100,11.7,497.37888977769995,0.00011022230006574318,36,49,O1
15641,497.39992,11131186,60.8,497.4000191465,9.914649996289882e-05,33,53,O3
15644,497.43635,75880768,426.5,497.4364046553,5.4655300004924356e-05,34,57,O2
15645,497.45744,11983171,65.6,497.4575340241,9.402410000802774e-05,31,61,O4
15646,497.4726,5757256,30.4,497.4727901641,0.00019016409999039752,35,61,O1
15652,498.28014,1843255,8.3,498.28023836309995,9.836309993715986e-05,36,36,O1N1
15655,498.30129000000005,2871102,14.1,498.3013677319,7.773189992121843e-05,33,40,O3N1
15656,498.31676,3560002,18.0,498.3166238719,0.00013612809999585807,37,40,N1
15659,498.3377,17355336,95.9,498.3377532407,5.324070002643566e-05,34,44,O2N1
15661,498.35879000000006,3664975,18.6,498.3588826095,9.260949991585221e-05,31,48,O4N1
15663,498.37389,2693203,13.1,498.37413874949993,0.0002487494999172668,35,48,O1N1
15665,498.39519,2779482,13.6,498.39526811829995,7.811829993897845e-05,32,52,O3N1
15667,498.41059,8602206,46.5,498.4105242583,6.574170004114421e-05,36,52,N1
15669,498.43174000000005,3887717,19.8,498.4316536271,8.637290005708564e-05,33,56,O2N1
15678,499.28573,2276706,10.7,499.2853833157,0.00034668429998419015,33,39,O4
15683,499.32173,4381037,22.6,499.3217688245,3.88244999953713e-05,34,43,O3
15688,499.3582,8118136,43.7,499.3581543333,4.5666700032143126e-05,35,47,O2
15692,499.37920999999994,6109054,32.4,499.3792837021,7.370210005319677e-05,32,51,O4
15695,499.39434000000006,1687171,7.4,499.39453984209996,0.0001998420999029804,36,51,O1
15697,499.41558,11369353,62.1,499.4156692109,8.92109000005803e-05,33,55,O3
15700,499.45204,83999632,472.4,499.4520547197,1.4719700004661718e-05,34,59,O2
15701,499.48835,7164831,38.4,499.48844022849994,9.022849991424664e-05,35,63,O1
15704,500.25949,2241156,10.5,500.2595029187,1.2918699951569579e-05,35,34,O2N1
15706,500.28047999999995,1855370,8.4,500.2806322875,0.00015228750004325775,32,38,O4N1
15708,500.29574,2249359,10.6,500.29588842749996,0.00014842749993704274,36,38,O1N1
15710,500.31699999999995,4106389,21.1,500.3170177963,1.7796300028294354e-05,33,42,O3N1
15712,500.33235999999994,4670618,24.3,500.3322739363,8.606369993913177e-05,37,42,N1
15714,500.3534,27417760,152.8,500.3534033051,3.3050999945771764e-06,34,46,O2N1
15717,500.37467999999996,3002535,14.8,500.3745326739,0.0001473260999773629,31,50,O4N1
15719,500.3896,3546795,17.9,500.38978881389994,0.0001888138999674993,35,50,O1N1
15721,500.41107999999997,1989297,9.1,500.41091818269996,0.00016181730001108008,32,54,O3N1
15723,500.42614000000003,10327222,56.2,500.4261743227,3.432269994618764e-05,36,54,N1
15735,501.30072,1558074,6.7,501.3010333801,0.0003133801000103631,33,41,O4
15739,501.33722,4438981,23.0,501.3374188889,0.00019888890000174797,34,45,O3
15745,501.37377999999995,9891280,53.8,501.3738043977,2.4397700030931446e-05,35,49,O2
15748,501.39485,8654294,46.8,501.3949337665,8.376649998353969e-05,32,53,O4
15751,501.43137,11965921,65.5,501.4313192753,5.072470003142371e-05,33,57,O3
15755,501.46775999999994,48856556,273.9,501.4677047841,5.52158999198582e-05,34,61,O2
15758,502.27549000000005,2618588,12.7,502.2751529831,0.00033701690006182616,35,36,O2N1
15761,502.3114,2582247,12.5,502.31153849189997,0.00013849189997472422,36,40,O1N1
15764,502.33270999999996,4182766,21.5,502.3326678607,4.213929997831656e-05,33,44,O3N1
15766,502.34806,5418738,28.5,502.3479240007,0.00013599929997099025,37,44,N1
15769,502.36906,17030904,94.1,502.36905336949997,6.630500024584762e-06,34,48,O2N1
15772,502.39013,3030783,15.0,502.3901827383,5.27382999848669e-05,31,52,O4N1
15774,502.40532,2669571,13.0,502.40543887829995,0.00011887829992929255,35,52,O1N1
15776,502.42687,2070282,9.6,502.42656824709996,0.0003017529000430841,32,56,O3N1
15778,502.44181,9881358,53.7,502.4418243871,1.4387100009116693e-05,36,56,N1
15784,503.25845,1725953,7.6,503.2591685669,0.0007185668999909467,35,35,O3
15790,503.31667000000004,1615379,7.0,503.31668344450003,1.3444499984416325e-05,33,43,O4
15795,503.35301,6725662,35.9,503.35306895329995,5.8953299969743966e-05,34,47,O3
15801,503.38946,14067752,77.3,503.3894544621,5.5378999945787655e-06,35,51,O2
15804,503.4105,9900078,53.8,503.4105838309,8.38308999959736e-05,32,55,O4
15806,503.42552,3696691,18.8,503.4258399709,0.00031997089996593786,36,55,O1
15808,503.44687999999996,5803578,30.7,503.4469693397,8.933970002544811e-05,33,59,O3
15810,503.48330999999996,76472392,429.9,503.48335484849997,4.484850001063023e-05,34,63,O2
15814,504.29077,4301109,22.2,504.2908030475,3.3047499982785666e-05,35,38,O2N1
15817,504.32707,3125056,15.5,504.3271885563,0.00011855629998080985,36,42,O1N1
15821,504.34827,4532550,23.5,504.3483179251,4.792509997741945e-05,33,46,O3N1
15823,504.36357000000004,8132939,43.8,504.3635740651,4.06509997219473e-06,37,46,N1
15826,504.38464000000005,24605008,136.9,504.3847034339,6.343389992480297e-05,34,50,O2N1
15829,504.40575,4052823,20.8,504.4058328027,8.28026999784015e-05,31,54,O4N1
15831,504.42098,1731804,7.7,504.42108894269995,0.00010894269996697403,35,54,O1N1
15839,505.27465,1463514,6.1,505.2748186313,0.00016863129997091164,35,37,O3
15846,505.33222,2459499,11.8,505.33233350890004,0.0001135089000285916,33,45,O4
15852,505.36877999999996,9652854,52.4,505.36871901769996,6.0982299999068346e-05,34,49,O3
15857,505.40511,16548481,91.4,505.4051045265,5.473499982144858e-06,35,53,O2
15859,505.42624000000006,12358279,67.7,505.4262338953,6.104700048581435e-06,32,57,O4
15861,505.49904000000004,73745056,414.5,505.4990049129,3.508710005917237e-05,34,65,O2
15868,506.27017,1911170,8.7,506.27006760309996,0.000102396900047097,34,36,O3N1
15871,506.30645999999996,5942157,31.4,506.3064531119,6.8880999606335536e-06,35,40,O2N1
15873,506.32755999999995,2231700,10.5,506.3275824807,2.2480700067717407e-05,32,44,O4N1
15875,506.34322000000003,2634648,12.7,506.3428386207,0.0003813793000517762,36,44,O1N1
15878,506.36394,4062622,20.8,506.36396798949994,2.7989499926661665e-05,33,48,O3N1
15880,506.37937,7541667,40.5,506.37922412949996,0.0001458705000345617,37,48,N1
15883,506.40033,16280489,89.8,506.4003534983,2.3498299981383752e-05,34,52,O2N1
15886,506.42142,4705200,24.4,506.4214828671,6.286709998448714e-05,31,56,O4N1
15888,506.43662,2714036,13.2,506.43673900709996,0.00011900709995416037,35,56,O1N1
15899,507.29059000000007,2314418,10.9,507.2904686957,0.0001213043000802827,35,39,O3
15903,507.32707,3284669,16.4,507.3268542045,0.00021579549996886271,36,43,O2
15906,507.34819000000005,2868419,14.1,507.3479835733,0.00020642670006054686,33,47,O4
15910,507.38424000000003,7822542,42.1,507.38436908209997,0.0001290820999315656,34,51,O3
15915,507.42069000000004,21286104,118.1,507.4207545909,6.459089996724288e-05,35,55,O2
15918,507.44181,19721440,109.3,507.4418839597,7.395970004608898e-05,32,59,O4
15919,507.47819000000004,2849002,14.0,507.47826946849995,7.946849990503324e-05,33,63,O3
15921,507.5146,50087156,280.8,507.5146549773,5.4977300010250474e-05,34,67,O2
15926,508.28559,2528730,12.1,508.28571766749997,0.0001276674999530769,34,38,O3N1
15930,508.32193,9077221,49.1,508.3221031763,0.00017317629999524797,35,42,O2N1
15933,508.34320999999994,2162411,10.1,508.3432325451,2.2545100080151315e-05,32,46,O4N1
15935,508.35847,3799536,19.3,508.3584886851,1.8685099973936303e-05,36,46,O1N1
15939,508.37937999999997,4043766,20.7,508.37961805389995,0.00023805389997733073,33,50,O3N1
15941,508.39471,8428027,45.5,508.39487419389997,0.0001641938999910053,37,50,N1
15944,508.41592,5942785,31.4,508.4160035627,8.356269995601906e-05,34,54,O2N1
15947,508.43714000000006,3881479,19.8,508.4371329315,7.0685000537196174e-06,31,58,O4N1
15949,508.45242,2585612,12.5,508.45238907149997,3.0928500052596064e-05,35,58,O1N1
15962,509.30600999999996,3683850,18.3,509.3061187601,0.00010876010003357806,35,41,O3
15966,509.34245999999996,4409621,22.3,509.34250426890003,4.4268900069255324e-05,36,45,O2
15968,509.36346,3310363,16.3,509.3636336377,0.0001736377000156608,33,49,O4
15973,509.40005,9413414,50.1,509.4000191465,3.085350004994325e-05,34,53,O3
15977,509.43643,31582000,173.0,509.4364046553,2.5344699963625317e-05,35,57,O2
15978,509.45755999999994,31827766,174.3,509.4575340241,2.5975899916375056e-05,32,61,O4
15979,509.47277,3758395,18.7,509.4727901641,2.0164099964858906e-05,36,61,O1
15982,510.26432,9302054,49.5,510.2649822231,0.0006622230999937528,33,36,O4N1
15985,510.30145999999996,2049842,9.3,510.3013677319,9.226809999063335e-05,34,40,O3N1
15987,510.31667999999996,2705974,12.9,510.3166238719,5.612809997046497e-05,38,40,N1
15989,510.33774000000005,11653180,62.5,510.3377532407,1.3240699956895696e-05,35,44,O2N1
15992,510.35908,2788675,13.4,510.3588826095,0.0001973905000340892,32,48,O4N1
15994,510.37417,3353671,16.5,510.37413874949993,3.125050005792218e-05,36,48,O1N1
15998,510.39513,3782733,18.9,510.39526811829995,0.00013811829995802327,33,52,O3N1
16000,510.41054,10164306,54.2,510.4105242583,1.574170005369524e-05,37,52,N1
16002,510.43165,7236696,38.0,510.4316536271,3.627099999903294e-06,34,56,O2N1
16015,511.32159,4378977,22.2,511.3217688245,0.0001788244999829658,35,43,O3
16020,511.35830999999996,5892460,30.6,511.3581543333,0.0001556666999817935,36,47,O2
16023,511.37935999999996,4611954,23.5,511.3792837021,7.629789996599357e-05,33,51,O4
16026,511.39469,2246774,10.4,511.39453984209996,0.00015015790006600582,37,51,O1
16029,511.41579,10285436,54.9,511.4156692109,0.00012078910003765486,34,55,O3
16032,511.4521,78514568,433.1,511.4520547197,4.528029995753968e-05,35,59,O2
16033,511.47310999999996,26184078,143.0,511.4731840885,7.408850001411338e-05,32,63,O4
16034,511.48854000000006,5122450,26.3,511.48844022849994,9.977150011764024e-05,36,63,O1
16037,512.29598,1484930,6.1,512.2958884275,9.157249996860628e-05,37,38,O1N1
16040,512.3173,2438024,11.4,512.3170177963001,0.0002822036999532429,34,42,O3N1
16042,512.33231,3624076,18.0,512.3322739363001,3.6063699894839374e-05,38,42,N1
16044,512.35345,24947346,136.2,512.3534033051001,4.669489987918496e-05,35,46,O2N1
16047,512.37433,3079577,15.0,512.3745326739,0.00020267390004846675,32,50,O4N1
16049,512.3898,3251869,15.9,512.3897888139,1.1186099982296582e-05,36,50,O1N1
16051,512.41103,2426020,11.3,512.4109181827,0.00011181729996678769,33,54,O3N1
16053,512.42626,9463464,50.4,512.4261743227,8.567729992137174e-05,37,54,N1
16055,512.4477099999999,3718831,18.5,512.4473036915001,0.0004063084998051636,34,58,O2N1
16066,513.33731,4555702,23.1,513.3374188889001,0.00010888890005844587,35,45,O3
16071,513.37377,7757761,40.9,513.3738043977,3.439770000568387e-05,36,49,O2
16074,513.3951099999999,5940167,30.8,513.3949337665,0.0001762334999284576,33,53,O4
16076,513.40999,1721804,7.4,513.4101899065,0.00019990650002910115,37,53,O1
16078,513.4313,11199442,60.0,513.4313192753001,1.9275300132903794e-05,34,57,O3
16081,513.4677,67595232,372.6,513.4677047841001,4.784100042343198e-06,35,61,O2
16083,513.50404,5588456,28.9,513.5040902929001,5.029290002767084e-05,36,65,O1
16085,514.27481,1996747,9.0,514.2751529831,0.0003429831000403283,36,36,O2N1
16087,514.3478700000001,5449953,28.1,514.3479240007001,5.4000700060896634e-05,38,44,N1
16088,514.36903,31194344,170.8,514.3690533695001,2.3369500127046194e-05,35,48,O2N1
16091,514.3899299999999,3943662,19.8,514.3901827383,0.00025273830010519305,32,52,O4N1
16093,514.40544,3335410,16.4,514.4054388783001,1.1216999382668291e-06,36,52,O1N1
16095,514.42616,1969912,8.8,514.4265682471,0.00040824710004017106,33,56,O3N1
16097,514.44174,9796861,52.2,514.4418243871,8.438710005975736e-05,37,56,N1
16106,515.35302,4633098,23.6,515.3530689533001,4.895330005183496e-05,35,47,O3
16111,515.38939,9440789,50.2,515.3894544621,6.446209999921848e-05,36,51,O2
16114,515.4105099999999,8403483,44.5,515.4105838309,7.383090007806459e-05,33,55,O4
16116,515.44683,11211302,60.0,515.4469693397001,0.00013933970012658392,34,59,O3
16119,515.48335,42708528,234.6,515.4833548485,4.848499997933686e-06,35,63,O2
16122,516.29071,3581727,17.7,516.2908030475,9.30475000586739e-05,36,38,O2N1
16124,516.31153,1921061,8.5,516.3119324163001,0.0004024163001759007,33,42,O4N1
16129,516.34825,4048176,20.3,516.3483179251001,6.792510009745456e-05,34,46,O3N1
16131,516.36374,4934452,25.2,516.3635740651001,0.00016593489988281362,38,46,N1
16134,516.38459,18396986,99.9,516.3847034339001,0.0001134339000827822,35,50,O2N1
16137,516.40592,2583873,12.2,516.4058328027,8.719729999029369e-05,32,54,O4N1
16139,516.42111,2024005,9.1,516.4210889427001,2.1057299932181195e-05,36,54,O1N1
16141,516.44218,1560395,6.5,516.4422183115,3.831150002042705e-05,33,58,O3N1
16143,516.45744,8108880,42.8,516.4574744515,3.4451500027898874e-05,37,58,N1
16150,517.31103,1579339,6.6,517.3112041401,0.00017414010005722957,37,41,O2
16153,517.3322400000001,2931793,14.1,517.3323335089001,9.350890002224332e-05,34,45,O4
16157,517.36873,7819356,41.2,517.3687190177001,1.0982299954775954e-05,35,49,O3
16163,517.40513,14325863,77.3,517.4051045265,2.5473499931649712e-05,36,53,O2
16165,517.42626,11317357,60.6,517.4262338953,2.610469994124287e-05,33,57,O4
16167,517.44127,3074418,14.9,517.4414900353,0.00022003530000347382,37,57,O1
16169,517.46262,6905976,36.2,517.4626194041001,5.958999054200831e-07,34,61,O3
16170,517.49903,70455424,388.4,517.4990049129,2.5087099970733107e-05,35,65,O2
16176,518.3063599999999,4694384,23.9,518.3064531119,9.311190012795123e-05,36,40,O2N1
16180,518.34307,1994107,8.9,518.3428386207,0.00023137929997574247,37,44,O1N1
16184,518.36392,4553089,23.1,518.3639679895,4.798949998985336e-05,34,48,O3N1
16186,518.37917,6500741,33.9,518.3792241295,5.412949997207761e-05,38,48,N1
16188,518.40032,24031628,131.1,518.4003534983001,3.3498300126666436e-05,35,52,O2N1
16191,518.4214099999999,3596690,17.8,518.4214828671,7.286710012976982e-05,32,56,O4N1
16193,518.43673,1973142,8.8,518.4367390071001,9.007100061353412e-06,36,56,O1N1
16197,518.47319,1497249,6.2,518.4731245159,6.548409999140858e-05,37,60,N1
16207,519.3272,1600667,6.8,519.3268542045,0.00034579549992486136,37,43,O2
16208,519.3475900000001,2375329,11.1,519.3479835733,0.00039357329990252765,34,47,O4
16212,519.38439,9115308,48.4,519.3843690821001,2.0917899973937892e-05,35,51,O3
16217,519.42069,16765623,90.8,519.4207545909001,6.45909000240863e-05,36,55,O2
16219,519.44196,14723773,79.5,519.4418839597,7.604029997310136e-05,33,59,O4
16220,519.45709,4533441,23.0,519.4571400997,5.0099700047212536e-05,37,59,O1
16222,519.5147099999999,68129488,375.5,519.5146549773,5.50226999393999e-05,35,67,O2
16227,520.28563,2694068,12.8,520.2857176675001,8.766750011091062e-05,35,38,O3N1
16229,520.32212,6304703,32.8,520.3221031763001,1.6823699979795492e-05,36,42,O2N1
16231,520.3431,1936837,8.6,520.3432325451001,0.0001325451000866451,33,46,O4N1
16233,520.35869,3527625,17.4,520.3584886851,0.00020131489998220786,37,46,O1N1
16236,520.37967,4134863,20.8,520.3796180539,5.19461000294541e-05,34,50,O3N1
16238,520.39489,6202324,32.3,520.3948741939,1.580610000928573e-05,38,50,N1
16241,520.4159999999999,15201242,82.1,520.4160035627001,3.562700157999643e-06,35,54,O2N1
16243,520.43732,3794912,18.9,520.4371329315001,0.00018706849994032382,32,58,O4N1
16245,520.45252,2358757,11.0,520.4523890715001,0.0001309284999706506,36,58,O1N1
16247,520.48873,1533679,6.4,520.4887745803001,4.4580300027519115e-05,37,62,N1
16257,521.3428,2202345,10.1,521.3425042689,0.0002957310999818219,37,45,O2
16259,521.3636,3249903,15.9,521.3636336377,3.36376999712229e-05,34,49,O4
16261,521.3998799999999,7449849,39.2,521.4000191465001,0.00013914650014612562,35,53,O3
16265,521.4364,20763908,113.0,521.4364046553001,4.655300017475383e-06,36,57,O2
16267,521.45755,17472778,94.7,521.4575340241,1.597589994162263e-05,33,61,O4
16268,521.49383,2333973,10.8,521.4939195329,8.953290000590641e-05,34,65,O3
16270,521.53038,40547616,222.6,521.5303050417,7.49583000470011e-05,35,69,O2
16278,522.30123,2890752,13.9,522.3013677319001,0.00013773190005395008,35,40,O3N1
16281,522.33765,11066890,59.2,522.3377532407001,0.00010324070001388463,36,44,O2N1
16283,522.35897,2314001,10.7,522.3588826095,8.739049997075199e-05,33,48,O4N1
16285,522.37423,3297301,16.2,522.3741387495,9.125049996328016e-05,37,48,O1N1
16288,522.39528,4032027,20.2,522.3952681183,1.1881699947480229e-05,34,52,O3N1
16291,522.41049,8762912,46.5,522.4105242583,3.425830004744057e-05,38,52,N1
16294,522.43173,5992998,31.1,522.4316536271001,7.637289991180296e-05,35,56,O2N1
16296,522.45286,4024876,20.2,522.4527829959001,7.700409992139612e-05,32,60,O4N1
16298,522.46822,2582576,12.2,522.4680391359001,0.00018086409988882224,36,60,O1N1
16309,523.3220200000001,2293289,10.6,523.3217688245,0.00025117550001141353,36,43,O3
16312,523.35784,3937587,19.7,523.3581543333,0.00031433330002528237,37,47,O2
16314,523.37916,4100921,20.6,523.3792837021,0.00012370210004064575,34,51,O4
16318,523.41563,8119108,42.9,523.4156692109001,3.921090012681816e-05,35,55,O3
16323,523.45206,29259598,160.1,523.4520547197001,5.280299887999718e-06,36,59,O2
16324,523.47321,22447956,122.3,523.4731840885,2.5911499960784568e-05,33,63,O4
16325,523.48835,3803993,19.0,523.4884402285,9.02285000847769e-05,37,63,O1
16331,524.31688,2616905,11.9,524.3170177963001,0.0001377963001232274,35,42,O3N1
16332,524.33213,2600269,11.8,524.3322739363001,0.00014393630010545166,39,42,N1
16333,524.35333,15005779,77.8,524.3534033051001,7.330510004521784e-05,36,46,O2N1
16336,524.37446,2627418,11.9,524.3745326739,7.267390003562468e-05,33,50,O4N1
16338,524.3897400000001,4038238,19.4,524.3897888139,4.881389997990482e-05,37,50,O1N1
16342,524.41081,3149412,14.7,524.4109181827,0.0001081827000461999,34,54,O3N1
16344,524.42615,8139881,41.3,524.4261743227,2.4322700028278632e-05,38,54,N1
16347,524.4474,7085167,35.7,524.4473036915001,9.630849990571733e-05,35,58,O2N1
16353,525.30127,1951845,8.3,525.3010333801001,0.00023661989996526245,35,41,O4
16357,525.33771,3169648,14.8,525.3374188889001,0.00029111109995483275,36,45,O3
16362,525.3738,5608826,27.8,525.3738043977,4.397700081426592e-06,37,49,O2
16365,525.39512,5051777,24.8,525.3949337665,0.00018623350001689687,34,53,O4
16368,525.41017,1681541,6.9,525.4101899065,1.9906500028810115e-05,38,53,O1
16370,525.4313,10643851,54.6,525.4313192753001,1.9275300132903794e-05,35,57,O3
16373,525.46772,70949272,375.4,525.4677047841001,1.5215899907161656e-05,36,61,O2
16375,525.4887200000001,14371227,74.4,525.4888341529,0.00011415289998240041,33,65,O4
16376,525.50419,5287328,26.1,525.5040902929001,9.970709993467608e-05,37,65,O1
16382,526.33278,3554959,16.9,526.3326678607001,0.00011213929985842697,35,44,O3N1
16383,526.34795,2490771,11.2,526.3479240007001,2.599929985080962e-05,39,44,N1
16384,526.36897,35723928,188.0,526.3690533695001,8.33695000892476e-05,36,48,O2N1
16387,526.39005,2861599,13.2,526.3901827383,0.0001327383000671034,33,52,O4N1
16389,526.40518,3045539,14.2,526.4054388783001,0.0002588783000874173,37,52,O1N1
16391,526.42652,2875561,13.3,526.4265682471001,4.8247100153275824e-05,34,56,O3N1
16393,526.44187,8463022,43.0,526.4418243871,4.561289995308471e-05,38,56,N1
16395,526.46291,3675828,17.5,526.4629537559001,4.375590015115449e-05,35,60,O2N1
16404,527.31648,1983145,8.5,527.3166834445001,0.00020344450012999005,35,43,O4
16407,527.35289,4213172,20.4,527.3530689533001,0.00017895330006467702,36,47,O3
16409,527.38939,6924222,34.8,527.3894544621,6.446209999921848e-05,37,51,O2
16412,527.41043,6801348,34.1,527.4105838309,0.00015383089998977084,34,55,O4
16415,527.4259999999999,1732552,7.2,527.4258399709,0.0001600290999022036,38,55,O1
16417,527.44692,17058766,88.7,527.4469693397001,4.93397001264384e-05,35,59,O3
16420,527.48326,60169176,318.0,527.4833548485,9.48484999980792e-05,36,63,O2
16421,527.51978,5435363,26.9,527.5197403573001,3.9642699903197354e-05,37,67,O1
16423,528.29106,2498240,11.2,528.2908030475,0.00025695249996715575,37,38,O2N1
16427,528.34826,33119440,174.1,528.3483179251001,5.792510012270213e-05,35,46,O3N1
16429,528.36363,4246229,20.5,528.3635740651001,5.5934899819476414e-05,39,46,N1
16431,528.38465,33684700,177.1,528.3847034339001,5.34339001205808e-05,36,50,O2N1
16433,528.4058,2686433,12.2,528.4058328027,3.280270004779595e-05,33,54,O4N1
16435,528.42084,3372261,15.9,528.4210889427001,0.00024894270006825536,37,54,O1N1
16438,528.45734,9506031,48.5,528.4574744515,0.00013445150000279682,38,58,N1
16448,529.33252,2725097,12.5,529.3323335089001,0.00018649109995294566,35,45,O4
16451,529.3684599999999,4805107,23.5,529.3687190177001,0.00025901770015934744,36,49,O3
16455,529.4051,8842750,45.0,529.4051045265,4.526500106294407e-06,37,53,O2
16457,529.4261700000001,9401860,48.0,529.4262338953,6.389529994521581e-05,34,57,O4
16459,529.4417,2125064,9.3,529.4414900353,0.00020996469993406208,38,57,O1
16460,529.46258,28503566,149.6,529.4626194041001,3.940410010727646e-05,35,61,O3
16463,529.49895,38895128,204.8,529.4990049129,5.491289994097315e-05,36,65,O2
16465,530.27002,1527284,6.1,530.2700676031001,4.760310002893675e-05,36,36,O3N1
16466,530.3065,4351230,21.1,530.3064531119,4.68880999733301e-05,37,40,O2N1
16470,530.34313,2165512,9.5,530.3428386207001,0.00029137929982425703,38,44,O1N1
16472,530.364,5025550,24.7,530.3639679895001,3.20104999218529e-05,35,48,O3N1
16474,530.37923,4574483,22.3,530.3792241295001,5.870499876436952e-06,39,48,N1
16477,530.40034,22048536,115.2,530.4003534983001,1.3498300063474744e-05,36,52,O2N1
16480,530.4216299999999,3058463,14.2,530.4214828671,0.00014713289988321776,33,56,O4N1
16482,530.43712,2568483,11.6,530.4367390071001,0.0003809928999771728,37,56,O1N1
16487,530.47296,7427885,37.5,530.4731245159,0.00016451590011001826,38,60,N1
16495,531.32705,1669663,6.8,531.3268542045,0.00019579549996251444,38,43,O2
16497,531.34794,2052389,8.9,531.3479835733,4.357329999038484e-05,35,47,O4
16501,531.38441,6955055,34.9,531.3843690821001,4.0917899923442747e-05,36,51,O3
16506,531.4208,13359161,69.0,531.4207545909001,4.540909992556408e-05,37,55,O2
16509,531.4417900000001,13711423,70.9,531.4418839597,9.395969993875042e-05,34,59,O4
16510,531.45725,3537988,16.8,531.4571400997,0.00010990030000357365,38,59,O1
16511,531.4782700000001,6360138,31.8,531.4782694685,5.315000635164324e-07,35,63,O3
16512,531.51463,62783572,331.9,531.5146549773,2.4977299972306355e-05,36,67,O2
16515,532.2855,1805869,7.6,532.2857176675001,0.0002176675001237527,36,38,O3N1
16516,532.32189,4775224,23.4,532.3221031763001,0.00021317630000794452,37,42,O2N1
16518,532.34344,2254654,9.9,532.3432325451001,0.00020745489985074528,34,46,O4N1
16520,532.35855,2943810,13.6,532.3584886851002,6.131489988092653e-05,38,46,O1N1
16523,532.37973,4335432,21.0,532.3796180539001,0.00011194609987796866,35,50,O3N1
16525,532.39507,5933388,29.5,532.3948741939001,0.00019580609989588993,39,50,N1
16527,532.4159599999999,28954962,152.0,532.4160035627001,4.356270017069619e-05,36,54,O2N1
16530,532.4372599999999,3130200,14.6,532.4371329315001,0.00012706849986443558,33,58,O4N1
16532,532.45275,1933660,8.2,532.4523890715001,0.0003609284999583906,37,58,O1N1
16539,533.3059,1662284,6.8,533.3061187601,0.00021876010009691527,37,41,O3
16542,533.34289,1577814,6.3,533.3425042689,0.0003857310999819674,38,45,O2
16544,533.36359,2873948,13.2,533.3636336377,4.363769994597533e-05,35,49,O4
16548,533.40003,9347686,47.7,533.4000191465001,1.085349992990814e-05,36,53,O3
16553,533.43638,15676016,81.3,533.4364046553001,2.4655300080667075e-05,37,57,O2
16555,533.45752,17676918,92.0,533.4575340241,1.4024099982634652e-05,34,61,O4
16557,533.5303299999999,59777676,315.9,533.5303050417,2.4958299945865292e-05,36,69,O2
16566,534.30124,1993058,8.5,534.3013677319001,0.00012773190007919766,36,40,O3N1
16569,534.33767,8743788,44.5,534.3377532407001,8.324070006437978e-05,37,44,O2N1
16571,534.35869,2655602,12.1,534.3588826095,0.000192609500004437,34,48,O4N1
16573,534.37388,1668086,6.8,534.3741387495,0.0002587495000625495,38,48,O1N1
16576,534.39534,3570044,16.9,534.3952681183001,7.188169990968163e-05,35,52,O3N1
16578,534.41043,7042945,35.4,534.4105242583001,9.425830012332881e-05,39,52,N1
16581,534.43149,16554886,86.0,534.4316536271001,0.00016362710005068948,36,56,O2N1
16583,534.45267,4059532,19.5,534.4527829959001,0.00011299590005364735,33,60,O4N1
16585,534.46796,2242449,9.9,534.4680391359001,7.913590013686189e-05,37,60,O1N1
16593,535.3221,1543294,6.2,535.3217688245,0.0003311754999231198,37,43,O3
16597,535.35791,3158664,14.7,535.3581543333,0.00024433330008832854,38,47,O2
