,newindices,pixel_x,pixel_y,ccat
R00X132Y053,0.8017412913281013,10.3467122,11.1601402,0.5
R00X145Y053,0.9032714432914156,10.492427,16.596272,0.439
R00X149Y053,0.9343639176986099,10.5372366,17.2579242,0.474
R00X151Y053,0.8447174332950269,10.559641399999999,17.571131599999998,0.48700000000000004
R00X152Y053,0.13122850981991957,10.570843799999999,17.7277562,0.483
R00X156Y053,0.35462496621870626,10.615695200000001,18.352791599999996,0.433
R00X158Y053,0.8336551040787732,10.6381,18.662989399999997,0.419
R00X165Y053,0.39783580840516003,10.716558599999999,19.748786199999998,0.426
R00X166Y053,0.10895410970467569,10.727761,19.903906,0.47200000000000003
R00X168Y053,0.8748134361954436,10.750165799999998,20.2141038,0.425
R00X171Y053,0.16770038723176453,10.783814799999998,20.679463199999997,0.494
R00X172Y053,0.9126898649804006,10.7950172,20.8345412,0.5
R00X173Y053,0.12131648002713614,10.806219599999999,20.989660999999998,0.486
R00X174Y053,0.4160804219103396,10.817422,21.1447808,0.48700000000000004
R00X175Y053,0.9299862603362438,10.828624399999999,21.299900599999997,0.455
R00X179Y053,0.9237948795308938,10.873434,21.920337999999997,0.48100000000000004
R00X182Y053,0.02766805270258001,10.907083,22.385655599999996,0.47600000000000003
R00X184Y053,0.0329634243762413,10.929487799999999,22.6958952,0.449
R00X185Y053,0.05760852961561099,10.9406902,22.851014999999997,0.425
R00X186Y053,0.773861688317004,10.951892599999999,23.006134799999998,0.528
R00X187Y053,0.8397758919953523,10.963094999999997,23.161212799999998,0.447
R00X189Y053,0.8810135313216731,10.9855416,23.4714524,0.45
R00X192Y053,0.8811927102196567,11.019148799999998,23.936769999999996,0.439
R00X195Y053,0.049791709980921715,11.052756,24.4021294,0.446
R00X201Y053,0.19570691373494647,11.1200122,25.3327646,0.519
R00X202Y053,0.018392510713443732,11.1312146,25.4878844,0.511
R00X203Y053,0.05693259973904306,11.142416999999998,25.6430042,0.499
R00X205Y053,0.06899235626296726,11.164821799999999,25.953243799999996,0.485
R00X206Y053,0.10574639457845561,11.176065999999999,26.1083218,0.511
R00X216Y053,0.901027775532746,11.288131799999999,27.659436199999995,0.475
R00X219Y053,0.8277536640677425,11.321738999999999,28.1247956,0.516
R00X221Y053,0.020304584038924257,11.344143799999998,28.444691,0.514
R00X224Y053,0.8551235176409523,11.377792799999998,28.924931199999996,0.45299999999999996
R00X227Y053,0.005117166855800064,11.411399999999999,29.4051296,0.504
R00X229Y053,0.0083824164195107,11.433804799999999,29.725275800000002,0.451
R00X230Y053,0.3575859367111098,11.445007200000001,29.885327999999998,0.45399999999999996
R00X237Y053,0.2999738282244035,11.523465799999999,31.0058188,0.503
R00X239Y053,0.9188781458841992,11.545870599999999,31.325964999999997,0.501
R00X241Y053,0.8789730314516975,11.5683172,31.646069400000002,0.452
R00X246Y053,0.07372371149765132,11.624329199999998,32.446414,0.48200000000000004
R00X252Y053,0.34794401452224333,11.691585399999997,33.4068526,0.46399999999999997
R00X254Y053,0.884470090270573,11.713990200000001,33.726998800000004,0.45799999999999996
R00X256Y053,0.9331801048650191,11.736394999999998,34.047103199999995,0.444
R00X257Y053,0.8526047448248163,11.7476392,34.207197199999996,0.426
R00X262Y053,0.05661955244926388,11.8036512,35.0075418,0.48700000000000004
R00X264Y053,0.9005423388870809,11.826056,35.327687999999995,0.449
R00X270Y053,0.944705007663318,11.893312199999999,36.2880848,0.555
R00X275Y053,0.8943492666295749,11.949366,37.088429399999995,0.483
R00X277Y053,0.20914618109809868,11.9717708,37.4085756,0.47
R00X278Y053,0.9001613575405264,11.9829732,37.569923599999996,0.473
R00X279Y053,0.8708918859218615,11.9941756,37.7357024,0.48100000000000004
R00X284Y053,0.8187231467630011,12.0502294,38.564512799999996,0.49
R00X286Y053,0.2580745774409545,12.0726342,38.8960704,0.488
R00X287Y053,0.8934836328374132,12.083836599999998,39.06184919999999,0.45899999999999996
R00X288Y053,0.6047449161612558,12.095039,39.2275862,0.501
R00X289Y053,0.3399445682409219,12.106241399999998,39.393364999999996,0.452
R00X290Y053,0.20939351351991012,12.117443799999997,39.5591438,0.494
R00X293Y053,0.14436234191442882,12.151092799999997,40.056647399999996,0.522
R00X294Y053,0.7844312575831296,12.162295199999999,40.225059599999994,0.511
R00X295Y053,0.9209602236004281,12.173497600000001,40.3934718,0.48
R00X296Y053,0.30042293764712363,12.1847,40.5619258,0.51
R00X299Y053,0.8973245449847154,12.2183072,41.06720419999999,0.524
R00X300Y053,0.34122107385933953,12.229551399999998,41.227883399999996,0.527
R00X301Y053,0.5627463016434759,12.2407538,41.386598,0.47200000000000003
R00X101Y054,0.862520438231766,9.8120902,3.4214971999999997,0.49700000000000005
R00X110Y054,0.8734976375698998,9.9129536,5.0121126,0.465
R00X113Y054,0.875037043057333,9.946602599999999,5.4974942,0.483
R00X115Y054,0.9084640502219313,9.969007399999999,5.8210679999999995,0.47700000000000004
R00X116Y054,0.8775354125098759,9.980209799999999,5.9828757999999995,0.43799999999999994
R00X124Y054,0.885339904363238,10.069870799999999,7.277212799999998,0.451
R00X125Y054,0.7562028186101265,10.081073199999999,7.7495946,0.445
R00X127Y054,0.24357730111652612,10.103477999999999,9.2960274,0.506
R00X128Y054,0.13118419351018137,10.1146804,9.974232399999998,0.51
R00X130Y054,0.887101968396769,10.137127,10.585849999999999,0.504
R00X131Y054,0.9611372244409769,10.148329399999998,10.891658799999998,0.467
R00X132Y054,0.9421203301196718,10.159531799999998,11.197509399999998,0.49200000000000005
R00X133Y054,0.16912504469148326,10.1707342,11.503318199999999,0.46399999999999997
R00X138Y054,0.8543556237904084,10.226746200000001,14.032719799999999,0.45
R00X144Y054,0.7978102433536349,10.2940024,16.411516,0.43
R00X149Y054,0.9299188505256696,10.3500562,17.2846762,0.397
R00X151Y054,0.8512036040731508,10.372461,17.5979254,0.47100000000000003
R00X153Y054,0.16203652956913944,10.394865799999998,17.911132799999997,0.545
R00X158Y054,0.8937301996236908,10.4509196,18.694214,0.433
R00X160Y054,0.13084314099085162,10.4733244,19.0074214,0.452
R00X161Y054,0.09051174075199273,10.4845268,19.164046,0.5
R00X162Y054,0.38142090832833225,10.4957292,19.320670599999996,0.568
R00X165Y054,0.34270171122669535,10.5293782,19.7905026,0.457
R00X170Y054,0.9194437252067681,10.585390199999999,20.566979399999997,0.47100000000000003
R00X173Y054,0.7389830768314565,10.6190392,21.032297,0.44799999999999995
R00X175Y054,0.1591581254887606,10.641444,21.3425366,0.45399999999999996
R00X179Y054,0.8439824980134406,10.6862536,21.962973999999996,0.506
R00X180Y054,0.014810405132597132,10.697455999999999,22.118093799999997,0.5429999999999999
R00X181Y054,0.8778049242330462,10.7086584,22.2732136,0.46799999999999997
R00X182Y054,0.25438163226654514,10.7199026,22.428291599999998,0.491
R00X183Y054,0.08034387040596175,10.731105,22.5834114,0.43799999999999994
R00X184Y054,0.03775400327561297,10.7423074,22.7385312,0.467
R00X185Y054,0.03492967146033075,10.753509799999998,22.893651000000002,0.491
R00X186Y054,0.8779233347419492,10.764712199999998,23.048728999999998,0.428
R00X189Y054,0.5266895142545164,10.798319399999999,23.5140884,0.466
R00X190Y054,0.8862053110121181,10.809521799999999,23.6692082,0.693
R00X191Y054,0.9047654953187814,10.820765999999999,23.8242862,0.45
R00X194Y054,0.04776833755382343,10.854373200000001,24.289645599999997,0.45899999999999996
R00X195Y054,0.08095884011765993,10.8655756,24.444765399999998,0.483
R00X197Y054,0.9033526349494307,10.8879804,24.7549632,0.52
R00X201Y054,0.7849964224499502,10.932831799999999,25.3754006,0.456
R00X202Y054,0.030462548976551845,10.944034199999999,25.5305204,0.48200000000000004
R00X204Y054,0.8994751578614302,10.966439,25.84076,0.46299999999999997
R00X205Y054,0.8935092199336243,10.9776414,25.995837999999996,0.512
R00X207Y054,0.2539312107573484,11.000046199999998,26.3060776,0.374
R00X216Y054,0.909534036272979,11.100951399999998,27.702072199999996,0.436
R00X219Y054,0.883640846891926,11.1345586,28.168560199999995,0.45799999999999996
R00X220Y054,0.1055389135429332,11.145760999999998,28.3286124,0.505
R00X221Y054,0.22625514407315275,11.1569634,28.488706399999998,0.46
R00X222Y054,0.8772554320484737,11.168165799999999,28.648758599999997,0.44799999999999995
R00X223Y054,0.8735322875796426,11.179368199999999,28.808852599999998,0.452
R00X224Y054,0.05557955429498165,11.1905706,28.9689048,0.527
R00X225Y054,0.17606843381532455,11.2018148,29.128957,0.513
R00X226Y054,0.8906044721865082,11.2130172,29.289051,0.517
R00X229Y054,0.16108653009559212,11.246624399999998,29.769249399999996,0.48200000000000004
R00X233Y054,0.8597460103334199,11.291433999999999,30.409541800000003,0.45
R00X236Y054,0.29086534496514016,11.325083,30.889740199999995,0.47700000000000004
R00X237Y054,0.3605897438273771,11.336285399999998,31.049792399999998,0.465
R00X238Y054,0.908516600433453,11.3474878,31.2098864,0.49
R00X240Y054,0.11663201246214223,11.3698926,31.5300326,0.45399999999999996
R00X247Y054,0.9367542683222595,11.4483512,32.6504816,0.423
R00X249Y054,0.11982029359674382,11.470756,32.9706278,0.405
R00X251Y054,0.8551957122257635,11.493202599999998,33.29077399999999,0.449
R00X254Y054,0.20145472795857833,11.526809799999997,33.7709724,0.447
R00X256Y054,0.9238611290395209,11.5492146,34.091118599999994,0.442
R00X258Y054,0.921191035954361,11.571619399999998,34.411264800000005,0.449
R00X259Y054,0.40367619174131675,11.5828218,34.571317,0.457
R00X260Y054,0.16791177711179137,11.594066,34.731410999999994,0.435
R00X261Y054,0.024309299397420762,11.605268399999998,34.8914632,0.462
R00X264Y054,0.2783353325798601,11.638875599999999,35.371661599999996,0.431
R00X265Y054,0.9179509307109528,11.650077999999999,35.5317556,0.518
R00X268Y054,0.9249919690471764,11.683727,36.0145038,0.537
R00X269Y054,0.13030076545547062,11.6949294,36.1802826,0.483
R00X273Y054,0.17505767393086905,11.739739,36.84335599999999,0.527
R00X282Y054,0.20820306990738563,11.840602399999998,38.335281599999995,0.513
R00X283Y054,0.8988328257717819,11.8518048,38.501018599999995,0.5489999999999999
R00X284Y054,0.91378395659016,11.8630072,38.6667974,0.5479999999999999
R00X285Y054,0.07162716400473162,11.874251399999999,38.83257619999999,0.598
R00X288Y054,0.2732487323735776,11.907858599999999,39.3298708,0.545
R00X289Y054,0.27092284304673436,11.919060999999997,39.49564959999999,0.517
R00X290Y054,0.009435329813732697,11.9302634,39.66138659999999,0.495
R00X293Y054,0.2702399574662777,11.963870599999998,40.160562199999994,0.534
R00X295Y054,0.9106226913133972,11.9863172,40.4973866,0.48200000000000004
R00X301Y054,0.28604084012463277,12.0535316,41.50798519999999,0.479
R00X101Y055,0.7743052047389072,9.6249098,3.5626558,0.47600000000000003
R00X105Y055,0.1532995663739387,9.6697194,4.298210399999999,0.488
R00X116Y055,0.08005046416988115,9.793029399999998,6.180882399999999,0.445
R00X121Y055,0.17580894420340273,9.849041399999999,6.989837799999998,0.503
R00X123Y055,0.1904806336490581,9.8714462,7.3134116,0.45399999999999996
R00X125Y055,0.2906074735502378,9.8938928,8.695821200000001,0.478
R00X126Y055,0.11761557889245047,9.9050952,9.3999422,0.537
R00X127Y055,0.17523889228067527,9.9162976,9.705751,0.479
R00X128Y055,0.5318263029520256,9.927499999999998,10.011601599999999,0.52
R00X129Y055,0.4572691938620434,9.938702399999999,10.3174104,0.46299999999999997
R00X130Y055,0.5424895828834014,9.949904799999999,10.6232192,0.46799999999999997
R00X131Y055,0.9168807675746795,9.961107199999999,10.929027999999999,0.547
R00X132Y055,0.9548235746355588,9.972351399999999,11.234878599999998,0.47
R00X142Y055,0.8361058945431894,10.0844172,16.078160999999998,0.56
R00X143Y055,0.8105332868582188,10.095619600000001,16.226801799999997,0.48200000000000004
R00X148Y055,0.2974806069225272,10.151631599999998,17.1548454,0.46399999999999997
R00X149Y055,0.3077088862082831,10.162833999999998,17.311469999999996,0.499
R00X153Y055,0.21190556873376257,10.207685399999999,17.937926599999997,0.491
R00X154Y055,0.1632556377344954,10.218887799999997,18.0945094,0.44
R00X157Y055,0.17878421525171043,10.252495,18.5643414,0.48100000000000004
R00X158Y055,0.75132667488699,10.2637392,18.720965999999997,0.435
R00X159Y055,0.4841994664080933,10.2749416,18.877590599999998,0.435
R00X161Y055,0.7666227641585589,10.297346399999999,19.190798,0.483
R00X162Y055,0.7785367346029681,10.308548799999999,19.347422599999998,0.489
R00X163Y055,0.8476019528901415,10.3197512,19.5040472,0.483
R00X164Y055,0.8647566681893492,10.330953599999999,19.66063,0.653
R00X166Y055,0.8798895584113949,10.3533584,19.9738792,0.41700000000000004
R00X167Y055,0.8689602861253959,10.3646026,20.130461999999998,0.462
R00X171Y055,0.8651967126002486,10.4094122,20.7569186,0.531
R00X174Y055,0.38154632307483305,10.443019399999999,21.226750599999995,0.518
R00X175Y055,0.2745767215830692,10.4542218,21.3833752,0.414
R00X177Y055,0.01931495355400294,10.4766684,21.695370399999998,0.455
R00X183Y055,0.007478381127273994,10.543882799999999,22.626047399999997,0.442
R00X184Y055,0.031446364097818966,10.555126999999999,22.7811672,0.441
R00X185Y055,0.8182581331342914,10.566329399999999,22.936287,0.47100000000000003
R00X186Y055,0.007975867060952721,10.5775318,23.091364999999996,0.46399999999999997
R00X187Y055,0.7720776552812147,10.5887342,23.246484799999998,0.446
R00X188Y055,0.8433008032487597,10.5999366,23.4016046,0.451
R00X189Y055,0.8912041250285994,10.611139,23.556724399999997,0.484
R00X191Y055,0.7810274071889511,10.633543799999998,23.8669222,0.42
R00X192Y055,0.8376373505253543,10.6447462,24.022042,0.47100000000000003
R00X197Y055,0.09567810160061231,10.7008,24.7975992,0.508
R00X203Y055,0.8730530157832055,10.7680562,25.7282762,0.405
R00X206Y055,0.9017216752605218,10.801663399999999,26.193593799999995,0.49200000000000005
R00X208Y055,0.08432120407851457,10.8240682,26.503833399999998,0.449
R00X211Y055,0.11271184799681978,10.8577172,26.969151,0.505
R00X212Y055,0.9157677451733068,10.868919599999998,27.124270799999994,0.44799999999999995
R00X214Y055,0.16712499513107154,10.891324399999998,27.434510399999997,0.45899999999999996
R00X217Y055,0.8724365177936696,10.9249316,27.899828,0.488
R00X219Y055,0.8301993318104623,10.9473782,28.212575599999997,0.519
R00X222Y055,0.8888401458430653,10.980985399999998,28.692773999999996,0.49200000000000005
R00X223Y055,0.8541431592988675,10.9921878,28.852826199999992,0.627
R00X225Y055,0.017047416666362256,11.014592599999999,29.1729724,0.534
R00X226Y055,0.8733064692849735,11.025794999999999,29.333024599999995,0.449
R00X227Y055,0.8472959492432637,11.0370392,29.4931186,0.467
R00X228Y055,0.0059395772909697185,11.048241599999999,29.6531708,0.43700000000000006
R00X230Y055,0.11556390671757809,11.0706464,29.973317,0.47
R00X232Y055,0.9267544241162766,11.0930512,30.293463199999994,0.45899999999999996
R00X235Y055,0.28557824330692233,11.126658399999998,30.773661599999997,0.466
R00X239Y055,0.8910965334294195,11.171509799999997,31.413953999999997,0.489
R00X241Y055,0.11340495451932457,11.1939146,31.7340584,0.474
R00X246Y055,0.7927897433633311,11.249968399999998,32.534403,0.474
R00X248Y055,0.7123040118632726,11.2723732,32.854549199999994,0.406
R00X249Y055,0.11493297731153435,11.283575599999999,33.014643199999995,0.424
R00X252Y055,0.933935169704185,11.317182799999998,33.4948416,0.473
R00X253Y055,0.032242881781375334,11.328426999999998,33.6548938,0.43200000000000005
R00X254Y055,0.19054130715359785,11.3396294,33.8149878,0.413
R00X260Y055,0.15824503068345216,11.406843799999997,34.7906416,0.491
R00X270Y055,0.6589725567299414,11.518951399999999,36.448304199999995,0.5379999999999999
R00X271Y055,0.9186795913581741,11.530153799999999,36.614082999999994,0.5329999999999999
R00X272Y055,0.83378694240888,11.541356200000001,36.7798618,0.507
R00X276Y055,0.7447535141556128,11.586165799999998,37.442935199999994,0.45899999999999996
R00X277Y055,0.9194016699777485,11.5973682,37.608714,0.48700000000000004
R00X278Y055,0.0018194201111047094,11.608570599999998,37.774451,0.491
R00X279Y055,0.2833315700490608,11.619814799999999,37.9402298,0.542
R00X280Y055,0.9063261501359471,11.6310172,38.106008599999996,0.475
R00X281Y055,0.3914150005112332,11.642219599999999,38.271745599999996,0.488
R00X282Y055,0.8998720291707194,11.653422,38.437524399999994,0.508
R00X284Y055,0.8879386677226877,11.675826799999998,38.769082,0.517
R00X285Y055,0.8423914635867958,11.6870292,38.934819,0.52
R00X286Y055,0.24003876189933307,11.6982316,39.100597799999996,0.563
R00X289Y055,0.8628917737944701,11.7318806,39.5978924,0.512
R00X297Y055,0.4593992406260858,11.8215416,40.93816759999999,0.475
R00X298Y055,0.8240198416345755,11.832743999999998,41.1065798,0.485
R00X299Y055,0.8083433439434766,11.8439464,41.275033799999996,0.494
R00X303Y055,0.46889334585798065,11.888755999999999,41.948724399999996,0.41700000000000004
R00X101Y056,0.2533870904310306,9.437729399999998,3.7038143999999993,0.462
R00X104Y056,0.21949708522310077,9.4713366,4.2554908,0.467
R00X121Y056,0.09580308052796208,9.661861,7.1878025999999995,0.433
R00X122Y056,0.12049629081168438,9.673063399999998,7.3496103999999995,0.48200000000000004
R00X125Y056,0.31442397296688007,9.7066706,9.1315026,0.479
R00X126Y056,0.080833053516661,9.717914799999999,9.437311399999999,0.539
R00X127Y056,0.8200177447153166,9.7291172,9.7431202,0.541
R00X128Y056,0.8935520285561687,9.7403196,10.048929,0.41
R00X129Y056,0.22368785693205218,9.751522,10.354779599999999,0.465
R00X130Y056,0.13751986414199635,9.7627244,10.660588399999998,0.45899999999999996
R00X131Y056,0.16929623782308048,9.773926799999998,10.966397200000001,0.47
R00X141Y056,0.5242815844736315,9.8859926,15.893405,0.479
R00X144Y056,0.0626199971267775,9.9196416,16.4057894,0.446
R00X147Y056,0.9038009917733815,9.953248799999999,17.0250146,0.5529999999999999
R00X148Y056,0.1878148148421652,9.9644512,17.1816392,0.345
R00X149Y056,0.08582480315557539,9.9756536,17.338222,0.467
R00X151Y056,0.5595808506929224,9.998058399999998,17.6514712,0.46399999999999997
R00X154Y056,0.7642758813917411,10.031707399999998,18.1213032,0.457
R00X158Y056,0.8802719250171926,10.076516999999999,18.747759799999997,0.424
R00X159Y056,0.13983818415820295,10.0877194,18.904342599999996,0.447
R00X164Y056,0.7978765221086294,10.1437732,19.687423799999998,0.451
R00X165Y056,0.8049259006688193,10.1549756,19.844048400000002,0.455
R00X167Y056,0.7341987296025067,10.177380399999999,20.157255799999998,0.353
R00X169Y056,0.8299701848539058,10.199826999999999,20.470463199999998,0.52
R00X170Y056,0.056978113550215065,10.2110294,20.627087799999998,0.45399999999999996
R00X175Y056,0.3702256967887386,10.267041399999998,21.410169,0.445
R00X176Y056,0.8867265720642283,10.278243799999998,21.5667518,0.478
R00X182Y056,0.05220255262496805,10.3455,22.506457599999997,0.46799999999999997
R00X183Y056,0.06924901779786251,10.3567024,22.6630404,0.47700000000000004
R00X184Y056,0.2216698059684557,10.367904799999998,22.819664999999997,0.45299999999999996
R00X187Y056,0.8875305660209525,10.401553799999999,23.289120799999996,0.467
R00X191Y056,0.8508323016304123,10.4463634,23.9095582,0.42100000000000004
R00X194Y056,0.8886305876205406,10.4799706,24.374917599999996,0.473
R00X198Y056,0.12063386489725034,10.524821999999999,24.995355,0.509
R00X199Y056,0.11256880951571191,10.536024399999999,25.1504748,0.48200000000000004
R00X200Y056,0.8084847143551673,10.547226799999999,25.305552799999997,0.46
R00X204Y056,0.32430549529976777,10.5920782,25.926032,0.467
R00X206Y056,0.8296709700088015,10.614483,26.236229799999997,0.483
R00X208Y056,0.08756763679441616,10.636887799999998,26.546469400000003,0.48700000000000004
R00X209Y056,0.9411529774052978,10.648090199999999,26.701589199999997,0.473
R00X210Y056,0.12584216492938005,10.659292599999999,26.8566672,0.431
R00X211Y056,0.22078765361249084,10.670494999999999,27.011786999999998,0.436
R00X212Y056,0.7878882445236176,10.681739199999999,27.166906799999996,0.461
R00X221Y056,0.02531969043990769,10.782602599999999,28.5766954,0.537
R00X222Y056,0.018424063562968936,10.793805,28.736747599999998,0.47600000000000003
R00X223Y056,0.0101660599840552,10.8050074,28.8968416,0.536
R00X224Y056,0.8547511558912944,10.816209799999998,29.0568938,0.531
R00X226Y056,0.8583212537021171,10.8386146,29.377039999999997,0.512
R00X227Y056,0.46753378921830935,10.849817,29.537092199999993,0.47100000000000003
R00X228Y056,0.04531594879305599,10.861019399999998,29.697186199999997,0.451
R00X229Y056,0.05370143681408343,10.872221799999998,29.8572384,0.49700000000000005
R00X234Y056,0.22507138201081517,10.9282756,30.657582999999995,0.457
R00X236Y056,0.6251290218115086,10.9506804,30.977729199999995,0.48200000000000004
R00X237Y056,0.28425438467543696,10.961882799999998,31.137781399999998,0.516
R00X239Y056,0.8470308591424061,10.9843294,31.457927599999998,0.47200000000000003
R00X240Y056,0.24518758838698942,10.995531799999998,31.618021599999995,0.45899999999999996
R00X243Y056,0.10180350299381324,11.029139,32.09822,0.462
R00X244Y056,0.8124118193737521,11.040341399999999,32.25827219999999,0.45299999999999996
R00X245Y056,0.17241285966476083,11.051543799999997,32.418366199999994,0.478
R00X246Y056,0.16155723508259645,11.0627462,32.5784184,0.444
R00X248Y056,0.892540824060121,11.085192799999998,32.90370599999999,0.465
R00X252Y056,0.9004489252018766,11.130002399999999,33.5667794,0.478
R00X253Y056,0.15168405733689708,11.141204799999999,33.73255819999999,0.469
R00X254Y056,0.4175859078074873,11.1524072,33.89829519999999,0.43799999999999994
R00X257Y056,0.053466976447604835,11.186056200000001,34.395631599999994,0.457
R00X260Y056,0.04562221416935158,11.2196634,34.89292619999999,0.486
R00X261Y056,0.09165352762274967,11.230865799999998,35.0586632,0.499
R00X264Y056,0.9010508915539964,11.264514799999999,35.55599959999999,0.47700000000000004
R00X265Y056,0.1034118170537048,11.2757172,35.7217366,0.479
R00X273Y056,0.12431300405832617,11.365378199999999,37.047883399999996,0.465
R00X274Y056,0.2002437810151991,11.3765806,37.213662199999995,0.515
R00X277Y056,0.8050451663909345,11.4101878,37.7109568,0.49
R00X283Y056,0.9209714708358724,11.477443999999998,38.705587799999996,0.38799999999999996
R00X284Y056,0.6850596947329878,11.4886464,38.8713248,0.564
R00X285Y056,0.7528509172516374,11.499848799999999,39.037103599999995,0.544
R00X287Y056,0.4261199526270203,11.522253599999999,39.3686194,0.575
R00X288Y056,0.9543117780106634,11.533456,39.5343982,0.545
R00X289Y056,0.2765676176543303,11.5446584,39.700177,0.508
R00X294Y056,0.8921786497517504,11.600712199999998,40.536804,0.48
R00X295Y056,0.8914784593753635,11.6119146,40.705216199999995,0.54
R00X296Y056,0.915287729273479,11.623116999999999,40.87367019999999,0.502
R00X105Y057,0.8992962672244245,9.2953586,4.5805276,0.434
R00X108Y057,0.7121798038870941,9.328965799999999,5.1321622,0.48
R00X109Y057,0.8531338353716508,9.340168199999999,5.316040399999999,0.46799999999999997
R00X114Y057,0.02897134240923272,9.396222,6.235515,0.444
R00X119Y057,0.3065090904993503,9.452233999999999,7.0621936,0.48100000000000004
R00X121Y057,0.16145287117218093,9.4746806,7.495366999999999,0.475
R00X123Y057,0.8609068874714628,9.4970854,8.5572124,0.43700000000000006
R00X124Y057,0.18621046368419053,9.508287799999998,8.8630212,0.51
R00X125Y057,0.8682575995063866,9.5194902,9.1688718,0.508
R00X127Y057,0.5414250161865642,9.541895,9.780489399999999,0.44299999999999995
R00X129Y057,0.20274403018356144,9.5643416,10.3921488,0.45399999999999996
R00X130Y057,0.051533516370348816,9.575543999999999,10.6979576,0.502
R00X135Y057,0.9615965531986609,9.631555999999998,12.390356,0.46299999999999997
R00X138Y057,0.7849898717464043,9.665204999999998,14.102107799999999,0.429
R00X141Y057,0.26159992156856493,9.6988122,15.857289799999998,0.485
R00X145Y057,0.2885961935763519,9.7436218,16.6716792,0.43700000000000006
R00X147Y057,0.8858407784640219,9.7660684,17.051766599999997,0.45299999999999996
R00X154Y057,0.7615407651257435,9.844527,18.148055199999998,0.53
R00X158Y057,0.8654117352268161,9.8893366,18.7745118,0.37799999999999995
R00X162Y057,0.01425452362729272,9.9341462,19.4009684,0.456
R00X169Y057,0.01481951773856779,10.012604799999998,20.497256999999998,0.457
R00X170Y057,0.8741337430298493,10.023807199999998,20.653839799999997,0.494
R00X173Y057,0.39676681835223887,10.057456199999999,21.1237136,0.444
R00X175Y057,0.4648025261672182,10.079861,21.436920999999998,0.392
R00X179Y057,0.8811124955619615,10.1246706,22.0633776,0.486
R00X183Y057,0.8806034721557197,10.169521999999999,22.689834199999996,0.451
R00X189Y057,0.9365037726226451,10.2367782,23.629498199999997,0.45
R00X190Y057,0.08248852110367709,10.2479806,23.786122799999994,0.494
R00X191Y057,0.8810907375997524,10.259183,23.942705599999996,0.46
R00X194Y057,0.9506586354519893,10.292790199999999,24.412537599999997,0.467
R00X196Y057,0.07520664370630362,10.315195,24.725786799999995,0.462
R00X197Y057,0.0591305519615346,10.3264392,24.8824114,0.469
R00X199Y057,0.09729954696349477,10.348844,25.1931108,0.428
R00X200Y057,0.8249321289801685,10.360046399999998,25.348188799999996,0.47700000000000004
R00X203Y057,0.010141421593141296,10.3936536,25.813548199999996,0.49200000000000005
R00X205Y057,0.10323116884219058,10.416058399999999,26.123746,0.5
R00X206Y057,0.173078117328552,10.427302599999999,26.2788658,0.475
R00X207Y057,0.859268603691758,10.438505,26.433985599999996,0.436
R00X211Y057,0.052802814249180034,10.4833146,27.054423,0.457
R00X212Y057,0.9281283551705066,10.494516999999998,27.209542799999998,0.452
R00X217Y057,0.9022287779967448,10.5505708,27.9851,0.483
R00X218Y057,0.8576021406933914,10.5617732,28.140470599999997,0.507
R00X219Y057,0.8402795952194015,10.5729756,28.300564599999998,0.49
R00X220Y057,0.8861218875522672,10.584178,28.4606168,0.48
R00X221Y057,0.01147956208056415,10.595380399999998,28.620710799999998,0.494
R00X222Y057,0.016184733726459618,10.606582799999998,28.780762999999997,0.517
R00X223Y057,0.014811504750527496,10.617826999999998,28.940815199999996,0.522
R00X226Y057,0.8448025732105653,10.6514342,29.4210554,0.47600000000000003
R00X228Y057,0.060645198181262065,10.673839,29.741159800000002,0.51
R00X229Y057,0.13616948731895193,10.6850414,29.9012538,0.439
R00X230Y057,0.12284745273370755,10.6962438,30.061305999999995,0.45299999999999996
R00X232Y057,0.753301125857661,10.7186904,30.381452199999995,0.484
R00X235Y057,0.21484646496633,10.7522976,30.861650599999997,0.519
R00X236Y057,0.18891423066653884,10.763499999999999,31.021744599999995,0.507
R00X238Y057,0.8678781114455026,10.785904799999999,31.348286199999997,0.534
R00X240Y057,0.9551700491833416,10.808351399999998,31.6798438,0.475
R00X243Y057,0.8533381770136046,10.8419586,32.1771384,0.47600000000000003
R00X244Y057,0.06387882995689914,10.853160999999998,32.342917199999995,0.48700000000000004
R00X246Y057,0.07518028929189124,10.875565799999999,32.67443299999999,0.449
R00X249Y057,0.12006082528857452,10.909214799999999,33.1717276,0.48700000000000004
R00X251Y057,0.7681965044088861,10.9316196,33.50328519999999,0.48100000000000004
R00X252Y057,0.7343343681708876,10.942822,33.66902219999999,0.465
R00X253Y057,0.17654886160424052,10.954024399999998,33.834801,0.45899999999999996
R00X257Y057,0.1966630199426741,10.998833999999999,34.4978744,0.44299999999999995
R00X258Y057,0.025391271606726475,11.010078199999999,34.66365319999999,0.46299999999999997
R00X259Y057,0.8547959837686734,11.0212806,34.829432,0.466
R00X263Y057,0.7856584863678969,11.0660902,35.4925054,0.436
R00X266Y057,0.12327149854918208,11.0997392,35.989799999999995,0.53
R00X270Y057,0.4331001017145016,11.144548799999999,36.6528734,0.526
R00X273Y057,0.7301321404082028,11.178156,37.150167999999994,0.531
R00X275Y057,0.4395699303780735,11.200602599999998,37.4816838,0.473
R00X280Y057,0.20072772748986656,11.2566146,38.310536,0.485
