,m/z,I,S/N,em,error,C,H,Class
13506,457.34757,1943835,9.2,457.3475896489,1.9648899979074486e-05,33,45,O1
13509,457.36894,11503392,65.1,457.36871901769996,0.00022098230004985453,30,49,O3
13514,457.40533,107277096,625.6,457.4051045265,0.00022547349999513244,31,53,O2
13516,457.44172000000003,8362804,46.8,457.4414900353,0.0002299647000540972,32,57,O1
13522,458.21282,4412417,23.6,458.21255272549996,0.00026727450006092113,32,28,O2N1
13524,458.23412,1993990,9.5,458.2336820943,0.0004379057000392095,29,32,O4N1
13526,458.24894000000006,2830346,14.4,458.24893823429994,1.7657001194493205e-06,33,32,O1N1
13528,458.27034000000003,2895888,14.8,458.27006760309996,0.0002723969000726356,30,36,O3N1
13530,458.28545999999994,4772884,25.8,458.2853237431,0.00013625689996388246,34,36,N1
13533,458.30663,17296410,99.0,458.3064531119,0.00017688809998617216,31,40,O2N1
13536,458.32782000000003,3399711,17.7,458.3275824807,0.00023751930001481014,28,44,O4N1
13538,458.34292999999997,5360163,29.2,458.3428386207,9.137929998814798e-05,32,44,O1N1
13540,458.36437,1729193,7.9,458.36396798949994,0.00040201050006771766,29,48,O3N1
13543,458.37954,6594605,36.4,458.37922412949996,0.0003158705000601003,33,48,N1
13559,459.25437,1721363,7.9,459.2540831869,0.00028681309999001314,30,35,O4
13563,459.29058,3790621,20.0,459.2904686957,0.00011130429999184344,31,39,O3
13568,459.32715999999994,12587302,71.5,459.3268542045,0.0003057954999121648,32,43,O2
13570,459.34826,12811564,72.8,459.3479835733,0.0002764266999975007,29,47,O4
13572,459.36347,1505840,6.6,459.36323971329995,0.0002302867000594233,33,47,O1
13575,459.38469000000003,14214453,81.0,459.38436908209997,0.000320917900069162,30,51,O3
13579,459.42092,26987838,155.8,459.4207545909,0.00016540910002049714,31,55,O2
13583,460.22867,2466577,12.3,460.22820278989997,0.00046721010005512653,32,30,O2N1
13586,460.24958,1613079,7.3,460.2493321587,0.0002478412999948887,29,34,O4N1
13588,460.26494,3068443,15.8,460.26458829869995,0.00035170130007600164,33,34,O1N1
13592,460.28599,3942944,20.9,460.28571766749997,0.0002723325000602017,30,38,O3N1
13594,460.30114000000003,3833380,20.3,460.3009738075,0.0001661925000462361,34,38,N1
13597,460.32235999999995,12830250,72.9,460.3221031763,0.00025682369994228793,31,42,O2N1
13600,460.3432,2519855,12.6,460.3432325451,3.254509999806032e-05,28,46,O4N1
13603,460.35850999999997,4548659,24.4,460.3584886851,2.1314899981916824e-05,32,46,O1N1
13608,460.39515,13870653,79.0,460.39487419389997,0.00027580610003496986,33,50,N1
13615,461.24879000000004,1697561,7.8,461.2486038825,0.00018611750004993155,33,33,O2
13616,461.27014,2336543,11.5,461.2697332513,0.0004067487000156689,30,37,O4
13620,461.30622,5293096,28.8,461.3061187601,0.0001012399000046571,31,41,O3
13623,461.32157,1624108,7.3,461.3213749001,0.0001950998999973308,35,41,
13627,461.34270999999995,10738481,60.7,461.34250426890003,0.00020573109992483296,32,45,O2
13630,461.36375,15275831,87.2,461.3636336377,0.00011636229999112402,29,49,O4
13632,461.37888,2244411,11.0,461.37888977769995,9.777699972346454e-06,33,49,O1
13635,461.40015,9093952,51.0,461.4000191465,0.0001308535000248412,30,53,O3
13638,461.43664,50122568,291.1,461.4364046553,0.00023534470000186047,31,57,O2
13643,462.20772999999997,2899983,14.8,462.20746734549994,0.000262654500033932,31,28,O3N1
13645,462.24418,5380120,29.3,462.2438528543,0.0003271456999982547,32,32,O2N1
13649,462.28029000000004,3486753,18.2,462.28023836309995,5.163690008203048e-05,33,36,O1N1
13652,462.30183,3964967,21.0,462.3013677319,0.00046226810002281127,30,40,O3N1
13654,462.31685999999996,6852651,37.9,462.3166238719,0.000236128099970756,34,40,N1
13656,462.33795,20729904,119.1,462.3377532407,0.00019675929996765262,31,44,O2N1
13659,462.35916,3091510,15.9,462.3588826095,0.0002773905000026389,28,48,O4N1
13661,462.37455,2166585,10.5,462.37413874949993,0.00041125050006485253,32,48,O1N1
13671,463.22789000000006,1672466,7.6,463.22786843809996,2.1561900098276965e-05,32,31,O3
13675,463.26464000000004,1839387,8.6,463.2642539469,0.00038605310004413695,33,35,O2
13680,463.30052,1404196,6.0,463.3006394557,0.00011945569997351413,34,39,O1
13682,463.32195,8669481,48.5,463.3217688245,0.0001811755000176163,31,43,O3
13689,463.35842,12112179,68.7,463.3581543333,0.0002656667000451307,32,47,O2
13693,463.37944000000005,12141880,68.9,463.3792837021,0.00015629790004823008,29,51,O4
13694,463.39457000000004,1887868,8.9,463.39453984209996,3.0157900084759603e-05,33,51,O1
13697,463.41594000000003,3451201,18.0,463.4156692109,0.0002707891000568452,30,55,O3
13699,463.45234000000005,91255112,531.8,463.4520547197,0.00028528030003371896,31,59,O2
13717,464.22334000000006,1882380,8.8,464.22311740989994,0.00022259010012248837,31,30,O3N1
13723,464.25985,6435349,35.5,464.2595029187,0.0003470812999921691,32,34,O2N1
13725,464.28092999999996,2502170,12.5,464.2806322875,0.00029771249995746984,29,38,O4N1
13728,464.29612000000003,3486238,18.2,464.29588842749996,0.0002315725000698876,33,38,O1N1
13731,464.3174,3858979,20.4,464.3170177963,0.0003822037000418277,30,42,O3N1
13733,464.33245,4567591,24.5,464.3322739363,0.0001760636999961207,34,42,N1
13735,464.35365,27644460,159.6,464.3534033051,0.0002466948999995111,31,46,O2N1
13738,464.37467999999996,5372978,29.3,464.3745326739,0.0001473260999773629,28,50,O4N1
13740,464.39014000000003,1876533,8.8,464.38978881389994,0.0003511861000902172,32,50,O1N1
13751,465.24363,2027529,9.7,465.24351850249997,0.00011149750002914516,32,33,O3
13755,465.28047000000004,3311634,17.2,465.2799040113,0.0005659887000319941,33,37,O2
13760,465.33763,7567649,42.1,465.3374188889,0.00021111109998628308,31,45,O3
13764,465.37409,18049834,103.4,465.3738043977,0.0002856023000390451,32,49,O2
13766,465.39517,27304750,157.6,465.3949337665,0.00023623350000434584,29,53,O4
13767,465.41027,1964594,9.3,465.41018990649997,8.009350005977467e-05,33,53,O1
13768,465.43159,5429048,29.6,465.4313192753,0.0002707247000444113,30,57,O3
13771,465.46795999999995,139195200,812.4,465.4677047841,0.0002552158999264975,31,61,O2
13779,466.23865,2505086,12.5,466.23876747429995,0.00011747429994102276,31,32,O3N1
13781,466.27538,6261767,34.5,466.2751529831,0.00022701689999848895,32,36,O2N1
13783,466.29649000000006,2439180,12.1,466.2962823519,0.00020764810005857726,29,40,O4N1
13786,466.31184,4733456,25.5,466.31153849189997,0.00030150810005125095,33,40,O1N1
13788,466.33304000000004,2222357,10.8,466.3326678607,0.00037213930005464135,30,44,O3N1
13790,466.34810999999996,6685721,36.9,466.3479240007,0.00018599929995843922,34,44,N1
13793,466.36951,3379742,17.6,466.36905336949997,0.00045663050002531236,31,48,O2N1
13795,466.3906,4889123,26.4,466.3901827383,0.00041726170002220897,28,52,O4N1
13797,466.40564000000006,2490983,12.4,466.40543887829995,0.0002011217001154364,32,52,O1N1
13805,467.25935,2134518,10.3,467.2591685669,0.0001814331000105085,32,35,O3
13808,467.29596,4767999,25.7,467.2955540757,0.000405924299968774,33,39,O2
13810,467.31695,7810308,43.5,467.31668344450003,0.00026655549999077266,30,43,O4
13814,467.35329,9356557,52.6,467.35306895329995,0.00022104670006228844,31,47,O3
13819,467.38971,20872470,120.0,467.3894544621,0.00025553789998866705,32,51,O2
13820,467.41084000000006,40338716,233.9,467.4105838309,0.0002561691000551036,29,55,O4
13821,467.42562999999996,2223391,10.8,467.4258399709,0.0002099709000162875,33,55,O1
13826,468.21817999999996,1572957,7.0,468.2180320299,0.00014797009998801514,30,30,O4N1
13830,468.25472,2916326,14.9,468.25441753869995,0.0003024613000661702,31,34,O3N1
13831,468.27005,2269674,11.1,468.2696736787,0.00037632130005249564,35,34,N1
13833,468.29104,8147951,44.7,468.2908030475,0.0002369525000176509,32,38,O2N1
13835,468.31220999999994,2842612,14.2,468.3119324163,0.00027758369992625376,29,42,O4N1
13837,468.32732999999996,4863479,25.8,468.3271885563,0.00014144369998803086,33,42,O1N1
13840,468.34882999999996,2982396,15.0,468.3483179251,0.0005120748999729585,30,46,O3N1
13842,468.36382000000003,12254720,68.3,468.3635740651,0.00024593490002189355,34,46,N1
13844,468.38513,5858821,31.5,468.3847034339,0.00042656610003177775,31,50,O2N1
13853,469.2748,2366553,11.4,469.2748186313,1.8631299951721303e-05,32,37,O3
13857,469.31157,4494049,23.7,469.3112041401,0.00036585990000048696,33,41,O2
13860,469.33255,8847078,48.7,469.33233350890004,0.00021649109999088978,30,45,O4
13865,469.36895,10203887,56.5,469.36871901769996,0.00023098230002460696,31,49,O3
13869,469.40537,77125368,441.1,469.4051045265,0.000265473500007829,32,53,O2
13870,469.42647999999997,35272444,200.6,469.4262338953,0.00024610469995423045,29,57,O4
13871,469.44164000000006,4598528,24.3,469.4414900353,0.00014996470008554752,33,57,O1
13878,470.24925999999994,2571198,12.6,470.24893823429994,0.000321765699993648,34,32,O1N1
13881,470.27025,3348419,17.1,470.27006760309996,0.00018239690001564668,31,36,O3N1
13883,470.285,3061958,15.4,470.2853237431,0.00032374309995475414,35,36,N1
13885,470.30669000000006,13692875,76.5,470.3064531119,0.0002368881000620604,32,40,O2N1
13888,470.32774000000006,3501520,18.0,470.3275824807,0.00015751930004626047,29,44,O4N1
13890,470.34319000000005,3550164,18.3,470.3428386207,0.0003513793000706755,33,44,O1N1
13892,470.36395999999996,2648537,13.1,470.36396798949994,7.989499977156811e-06,30,48,O3N1
13894,470.37942999999996,3337180,17.0,470.37922412949996,0.0002058704999967631,34,48,N1
13897,470.40070999999995,2409953,11.7,470.4003534983,0.0003565016999687032,31,52,O2N1
13912,471.29087999999996,2939056,14.7,471.2904686957,0.0004113042999733807,32,39,O3
13916,471.32693,5599417,30.0,471.3268542045,7.579549998126822e-05,33,43,O2
13919,471.3481,9692349,53.6,471.3479835733,0.00011642670000355793,30,47,O4
13922,471.36335999999994,1570497,6.9,471.36323971329995,0.0001202866999960861,34,47,O1
13924,471.38455,11530438,64.1,471.38436908209997,0.00018091790002472408,31,51,O3
13927,471.42099,63543504,363.1,471.4207545909,0.00023540910001429438,32,55,O2
13929,471.45752999999996,6688983,36.3,471.4571400997,0.00038990029997876263,33,59,O1
13935,472.22853,3928456,20.4,472.22820278989997,0.0003272101000106886,33,30,O2N1
13940,472.26478,3588497,18.5,472.26458829869995,0.00019170130002521546,34,34,O1N1
13943,472.28587000000005,3371414,17.2,472.28571766749997,0.0001523325000789555,31,38,O3N1
13944,472.30117,3680665,19.0,472.3009738075,0.0001961925000273368,35,38,N1
13946,472.3223,24197534,136.9,472.3221031763,0.00019682369998008653,32,42,O2N1
13949,472.34328,3467171,17.8,472.3432325451,4.745489997048935e-05,29,46,O4N1
13951,472.35853,4626342,24.4,472.3584886851,4.13148999882651e-05,33,46,O1N1
13952,472.38004000000006,2487723,12.1,472.37961805389995,0.00042194610011847544,30,50,O3N1
13954,472.39508,5855151,31.5,472.39487419389997,0.0002058061000411726,34,50,N1
13956,472.4164,1710771,7.7,472.4160035627,0.00039643730002580924,31,54,O2N1
13968,473.26988,2475638,12.1,473.2697332513,0.00014674869998998474,31,37,O4
13970,473.30629000000005,9637502,53.2,473.3061187601,0.00017123990005529777,32,41,O3
13974,473.34267,7292551,39.8,473.34250426890003,0.00016573109996897983,33,45,O2
13977,473.36380999999994,13712011,76.7,473.3636336377,0.00017636229995332542,30,49,O4
13978,473.37890999999996,1496207,6.4,473.37888977769995,2.0222300008754246e-05,34,49,O1
13980,473.40020999999996,14963347,83.8,473.4000191465,0.0001908534999870426,31,53,O3
13984,473.4366,21172892,119.5,473.4364046553,0.00019534469998916393,32,57,O2
13987,474.20761,2168394,10.3,474.20746734549994,0.00014265450005268576,32,28,O3N1
13990,474.24432,2851154,14.2,474.2438528543,0.0004671457000426926,33,32,O2N1
13992,474.26524000000006,1536855,6.7,474.2649822231,0.00025777690007089404,30,36,O4N1
13994,474.28047999999995,3121498,15.8,474.28023836309995,0.00024163690000023053,34,36,O1N1
13997,474.3016,4198239,22.0,474.3013677319,0.00023226810003507126,31,40,O3N1
13999,474.31702,3948898,20.5,474.3166238719,0.0003961281000215422,35,40,N1
14001,474.33797000000004,13011815,72.6,474.3377532407,0.00021675930003084432,32,44,O2N1
14004,474.3594,1701484,7.6,474.3588826095,0.0005173905000219747,29,48,O4N1
14006,474.37435,4948335,26.3,474.37413874949993,0.00021125050005821322,33,48,O1N1
14010,474.41085,12518263,69.8,474.4105242583,0.0003257417000099849,34,52,N1
14019,475.2858,2993211,15.0,475.2853833157,0.0004166842999779874,31,39,O4
14026,475.32210999999995,6239299,33.7,475.3217688245,0.00034117549995471563,32,43,O3
14029,475.35845,11312203,62.9,475.3581543333,0.0002956667000262314,33,47,O2
14031,475.37944000000005,17062992,95.9,475.3792837021,0.00015629790004823008,30,51,O4
14033,475.39448,1756755,7.9,475.39453984209996,5.9842099972229335e-05,34,51,O1
14035,475.41577,7561304,41.3,475.4156692109,0.00010078910003130659,31,55,O3
14038,475.45224,42380384,241.4,475.4520547197,0.0001852803000019776,32,59,O2
14042,476.22315,1947402,9.0,476.22311740989994,3.259010003375806e-05,32,30,O3N1
14044,476.25942000000003,4541714,23.9,476.2595029187,8.291869994536682e-05,33,34,O2N1
14046,476.28115,1948183,9.0,476.2806322875,0.0005177125000273008,30,38,O4N1
14048,476.29625999999996,2790682,13.9,476.29588842749996,0.0003715725000006387,34,38,O1N1
14051,476.31703,3951903,20.6,476.3170177963,1.2203700009649765e-05,31,42,O3N1
14053,476.33252999999996,6015778,32.4,476.3322739363,0.0002560636999646704,35,42,N1
14055,476.35359000000005,27217190,154.3,476.3534033051,0.0001866949000373097,32,46,O2N1
14057,476.37487999999996,2765612,13.7,476.3745326739,0.0003473260999840022,29,50,O4N1
14059,476.39038,1827119,8.3,476.38978881389994,0.0005911861000527097,33,50,O1N1
14061,476.41105,1419827,6.0,476.41091818269996,0.00013181730002997938,30,54,O3N1
14074,477.3013,3913719,20.3,477.3010333801,0.00026661990000320657,31,41,O4
14079,477.33749000000006,8814078,48.5,477.3374188889,7.1111100055532e-05,32,45,O3
14084,477.37400999999994,12008966,66.9,477.3738043977,0.00020560229995680857,33,49,O2
14086,477.3952,15320587,85.9,477.3949337665,0.00026623349998544654,30,53,O4
14087,477.4105,2344462,11.3,477.41018990649997,0.0003100935000475147,34,53,O1
14088,477.46797999999995,81706520,467.4,477.4677047841,0.0002752158999328458,32,61,O2
14095,478.23884000000004,2277826,10.9,478.23876747429995,7.252570009086412e-05,32,32,O3N1
14098,478.27535,7504586,41.0,478.2751529831,0.00019701690001738825,33,36,O2N1
14100,478.29630999999995,2232527,10.7,478.2962823519,2.764809994459938e-05,30,40,O4N1
14102,478.31185999999997,3972306,20.7,478.31153849189997,0.0003215081000007558,34,40,O1N1
14105,478.33264,3900631,20.3,478.3326678607,2.786069995863727e-05,31,44,O3N1
14108,478.34810999999996,3986906,20.8,478.3479240007,0.00018599929995843922,35,44,N1
14110,478.36918,28450526,161.4,478.36905336949997,0.00012663050000583098,32,48,O2N1
14113,478.3903,4504547,23.7,478.3901827383,0.00011726170004067171,29,52,O4N1
14115,478.40581,1838310,8.4,478.40543887829995,0.00037112170002728817,33,52,O1N1
14124,479.25907,2021918,9.5,479.2591685669,9.856689996468049e-05,33,35,O3
14127,479.29578,2315686,11.1,479.2955540757,0.00022592429996848296,34,39,O2
14129,479.31684,4977579,26.4,479.31668344450003,0.00015655549998427887,31,43,O4
14132,479.35323,7581618,41.4,479.35306895329995,0.00016104670004324362,32,47,O3
14137,479.38965999999994,13783994,77.1,479.3894544621,0.00020553789994437466,33,51,O2
14139,479.41078,32145342,182.6,479.4105838309,0.0001961690999792154,30,55,O4
14140,479.42553,1434562,6.1,479.4258399709,0.00030997089999118543,34,55,O1
14141,479.44698,4360134,22.9,479.4469693397,1.0660300006293255e-05,31,59,O3
14142,479.48348,109739984,628.6,479.48335484849997,0.00012515150001490838,32,63,O2
14150,480.25444000000005,2178675,10.4,480.25441753869995,2.246130009098124e-05,32,34,O3N1
14154,480.29105,7066746,38.4,480.2908030475,0.0002469524999924033,33,38,O2N1
14157,480.31228,2748287,13.6,480.3119324163,0.0003475836999768944,30,42,O4N1
14159,480.32742,5104258,27.2,480.3271885563,0.0002314437000450198,34,42,O1N1
14162,480.34859000000006,4051591,21.1,480.3483179251,0.0002720749000673095,31,46,O3N1
14164,480.36373,5411978,28.9,480.3635740651,0.00015593489996490462,35,46,N1
14167,480.38489000000004,3236494,16.4,480.3847034339,0.0001865661000692853,32,50,O2N1
14169,480.40627,4245139,22.2,480.4058328027,0.00043719730001612334,29,54,O4N1
14171,480.4212,2308502,11.1,480.42108894269995,0.00011105730004601355,33,54,O1N1
14179,481.23835,1573955,6.8,481.2384331225,8.312249997288745e-05,32,33,O4
14185,481.27447,2678090,13.0,481.2748186313,0.0003486312999712027,33,37,O3
14189,481.31102000000004,2591570,12.5,481.3112041401,0.00018414009997513858,34,41,O2
14192,481.33242,7873367,42.3,481.33233350890004,8.649109997804771e-05,31,45,O4
14196,481.36877999999996,9531742,51.6,481.36871901769996,6.0982299999068346e-05,32,49,O3
14200,481.40529000000004,18262374,100.9,481.4051045265,0.00018547350003927932,33,53,O2
14201,481.42643,62202220,348.8,481.4262338953,0.00019610469996678148,30,57,O4
14202,481.44204,2253678,10.6,481.4414900353,0.0005499647000419827,34,57,O1
14210,482.2703,2333724,11.0,482.27006760309996,0.00023239690005993907,32,36,O3N1
14212,482.28572,1524255,6.5,482.2853237431,0.00039625690004641,36,36,N1
14213,482.30674000000005,10745379,58.5,482.3064531119,0.0002868881000495094,33,40,O2N1
14215,482.32745,2421800,11.5,482.3275824807,0.00013248070001736778,30,44,O4N1
14217,482.34297999999995,4914731,25.6,482.3428386207,0.00014137929997559695,34,44,O1N1
14220,482.36425,3130927,15.5,482.36396798949994,0.00028201050008647144,31,48,O3N1
14222,482.37940999999995,10965554,59.7,482.37922412949996,0.00018587049999041483,35,48,N1
14225,482.40044000000006,4843063,25.2,482.4003534983,8.650170008195346e-05,32,52,O2N1
14229,482.43620999999996,1434174,6.0,482.43673900709996,0.0005290070999990348,33,56,O1N1
14242,483.29078,3864048,19.7,483.2904686957,0.00031130429999848275,33,39,O3
14245,483.32687000000004,3796216,19.3,483.3268542045,1.579550001906682e-05,34,43,O2
14249,483.34805,8854268,47.8,483.3479835733,6.642670001610895e-05,31,47,O4
14254,483.38467,9317123,50.4,483.38436908209997,0.0003009179000628137,32,51,O3
14257,483.42099,53404428,299.1,483.4207545909,0.00023540910001429438,33,55,O2
14258,483.44208,47186704,264.1,483.4418839597,0.00019604029995434757,30,59,O4
14259,483.45737,4224787,21.7,483.4571400997,0.00022990030004166329,34,59,O1
14265,484.24944000000005,1773750,7.9,484.2493321587,0.00010784130006413761,31,34,O4N1
14267,484.26452,2375609,11.3,484.26458829869995,6.829869994362525e-05,35,34,O1N1
14269,484.28589000000005,3998142,20.4,484.28571766749997,0.00017233250008530376,32,38,O3N1
14271,484.3014,2809281,13.7,484.3009738075,0.0004261925000150768,36,38,N1
14273,484.32218,18164678,100.3,484.3221031763,7.682369999884031e-05,33,42,O2N1
14276,484.34354,3066058,15.2,484.3432325451,0.0003074548999961735,30,46,O4N1
14278,484.35868,4523981,23.4,484.3584886851,0.00019131490000745544,34,46,O1N1
14279,484.37960999999996,3503569,17.6,484.37961805389995,8.053899989590718e-06,31,50,O3N1
14281,484.39515,3669716,18.6,484.39487419389997,0.00027580610003496986,35,50,N1
14284,484.41562999999996,2233049,10.5,484.4160035627,0.0003735627000196473,32,54,O2N1
14293,485.27007000000003,1912200,8.7,485.2697332513,0.00033674870002187163,32,37,O4
14296,485.30636,3790735,19.3,485.3061187601,0.0002412398999922516,33,41,O3
14300,485.34265999999997,4386455,22.6,485.34250426890003,0.000155731099937384,34,45,O2
14303,485.3637,11030683,60.1,485.3636336377,6.636230000367505e-05,31,49,O4
14308,485.40015999999997,12389538,67.8,485.4000191465,0.00014085349999959362,32,53,O3
14311,485.43658,53486760,299.6,485.4364046553,0.00017534469998281565,33,57,O2
14313,485.47288,7120049,38.0,485.4727901641,8.983589998479147e-05,34,61,O1
14318,486.24392,4296527,22.1,486.2438528543,6.7145700029414e-05,34,32,O2N1
14320,486.26547,1505619,6.4,486.2649822231,0.00048777690000179064,31,36,O4N1
14322,486.2799,2397654,11.4,486.28023836309995,0.0003383630999564957,35,36,O1N1
14324,486.30123,3236186,16.1,486.3013677319,0.00013773189999710667,32,40,O3N1
14326,486.31699999999995,2601565,12.5,486.3166238719,0.0003761280999583505,36,40,N1
14327,486.33797000000004,34985312,195.2,486.3377532407,0.00021675930003084432,33,44,O2N1
14329,486.35874,2844262,13.9,486.3588826095,0.0001426094999601446,30,48,O4N1
14331,486.37425999999994,4683113,24.3,486.37413874949993,0.00012125050000122428,34,48,O1N1
14332,486.39538,2129773,9.9,486.39526811829995,0.00011188170003606501,31,52,O3N1
14334,486.41067000000004,5740400,30.2,486.4105242583,0.0001457417000665373,35,52,N1
14343,487.26415,1434141,6.0,487.2642539469,0.0001039469000261306,35,35,O2
14349,487.3584,6082608,32.2,487.3581543333,0.00024566670003878244,34,47,O2
14351,487.37942999999996,15775284,86.9,487.3792837021,0.0001462978999597908,31,51,O4
14354,487.41580999999996,14196283,77.9,487.4156692109,0.00014078909998715972,32,55,O3
14358,487.45217,18996802,105.0,487.4520547197,0.00011528030000818035,33,59,O2
14360,488.22323,1574110,6.7,488.22311740989994,0.00011259010005915115,33,30,O3N1
14361,488.25962999999996,4340453,22.3,488.2595029187,0.0001270812999791815,34,34,O2N1
14363,488.28076,1751529,7.7,488.2806322875,0.00012771249998877465,31,38,O4N1
14367,488.3325,3876084,19.7,488.3322739363,0.00022606369998356968,36,42,N1
14370,488.35357999999997,14696184,80.8,488.3534033051,0.00017669489994887044,33,46,O2N1
14372,488.37476,2252028,10.6,488.3745326739,0.000227326100002756,30,50,O4N1
14374,488.39018,4214016,21.6,488.38978881389994,0.00039118610004607035,34,50,O1N1
14376,488.41144,1843972,8.3,488.41091818269996,0.0005218173000685056,31,54,O3N1
14380,488.42632000000003,11486983,62.7,488.4261743227,0.0001456773000541034,35,54,N1
14389,489.24365,1867178,8.4,489.24351850249997,0.00013149750003549343,34,33,O3
14399,489.33764,6451133,34.3,489.3374188889,0.00022111110001787893,33,45,O3
14405,489.37379000000004,8956868,48.4,489.3738043977,1.4397699942492181e-05,34,49,O2
14407,489.39495,18438088,101.9,489.3949337665,1.6233499991358258e-05,31,53,O4
14408,489.41017999999997,2132939,9.9,489.41018990649997,9.906499997214269e-06,35,53,O1
14410,489.43137,9755599,52.9,489.4313192753,5.072470003142371e-05,32,57,O3
14412,489.46794000000006,38541272,215.3,489.4677047841,0.00023521590003383608,33,61,O2
14419,490.23884000000004,2246768,10.5,490.23876747429995,7.252570009086412e-05,33,32,O3N1
14420,490.27532,5849207,30.9,490.2751529831,0.00016701690003628755,34,36,O2N1
14423,490.31188,3250814,16.2,490.31153849189997,0.0003415081000071041,35,40,O1N1
14426,490.33319000000006,5151363,26.9,490.3326678607,0.0005221393000738317,32,44,O3N1
14428,490.34829,6018182,31.8,490.3479240007,0.0003659993000155737,36,44,N1
14429,490.36924000000005,32610442,181.8,490.36905336949997,0.00018663050008171922,33,48,O2N1
14432,490.39055999999994,3130510,15.5,490.3901827383,0.000377261699952669,30,52,O4N1
14434,490.4052,2000017,9.1,490.40543887829995,0.0002388782999673822,34,52,O1N1
14444,491.25910999999996,1710394,7.5,491.2591685669,5.856690000882736e-05,34,35,O3
14447,491.29604000000006,1983297,9.0,491.2955540757,0.0004859243000510105,35,39,O2
14449,491.31674000000004,5742405,30.3,491.31668344450003,5.655550000938092e-05,32,43,O4
14453,491.35317000000003,10126668,55.0,491.35306895329995,0.00010104670008104222,33,47,O3
14458,491.38949,10298707,56.0,491.3894544621,3.5537900032522884e-05,34,51,O2
14460,491.41072,18786648,103.8,491.4105838309,0.000136169100017014,31,55,O4
14461,491.42585999999994,3079003,15.2,491.4258399709,2.0029099971452524e-05,35,55,O1
14462,491.48357000000004,67897704,380.9,491.48335484849997,0.00021515150007189732,33,63,O2
14468,492.25459000000006,2624510,12.7,492.25441753869995,0.00017246130011017158,33,34,O3N1
14471,492.29096,8337925,44.9,492.2908030475,0.0001569524999922578,34,38,O2N1
14474,492.31179000000003,3032585,15.0,492.3119324163,0.0001424162999796863,31,42,O4N1
14476,492.32752,3504652,17.6,492.3271885563,0.00033144370001991774,35,42,O1N1
14478,492.34862999999996,5443088,28.6,492.3483179251,0.0003120748999663192,32,46,O3N1
14480,492.36388,4448275,23.0,492.3635740651,0.00030593489998409495,36,46,N1
14483,492.38482,32598552,181.8,492.3847034339,0.00011656610001864465,33,50,O2N1
14486,492.40619000000004,5720604,30.1,492.4058328027,0.00035719730004757366,30,54,O4N1
14496,493.31156,2298829,10.8,493.3112041401,0.0003558598999688911,35,41,O2
14502,493.36886,8393432,45.2,493.36871901769996,0.00014098230002446144,33,49,O3
14507,493.40525999999994,13507295,74.1,493.4051045265,0.00015547349994449178,34,53,O2
14509,493.42638,34515684,192.6,493.4262338953,0.0001461046999793325,31,57,O4
14510,493.46272999999997,4552426,23.5,493.4626194041,0.0001105958999687573,32,61,O3
14511,493.49920999999995,87919344,493.8,493.4990049129,0.00020508709997102414,33,65,O2
14518,494.27069000000006,2076040,9.6,494.27006760309996,0.0006223969000984653,33,36,O3N1
14522,494.30643,8326031,44.8,494.3064531119,2.3111900020467147e-05,34,40,O2N1
14525,494.3277,2231699,10.4,494.3275824807,0.0001175192999767205,31,44,O4N1
14527,494.34297999999995,4638614,24.0,494.3428386207,0.00014137929997559695,35,44,O1N1
14530,494.36422000000005,3784090,19.2,494.36396798949994,0.00025201050010537074,32,48,O3N1
14532,494.37967000000003,5451677,28.6,494.37922412949996,0.0004458705000729424,36,48,N1
14535,494.40039,3743649,19.0,494.4003534983,3.650170003766107e-05,33,52,O2N1
14537,494.42180999999994,5409189,28.4,494.4214828671,0.0003271328999403522,30,56,O4N1
14539,494.43679000000003,2268584,10.7,494.43673900709996,5.0992900071378244e-05,34,56,O1N1
14552,495.29037,2121422,9.6,495.2904686957,9.86956999895483e-05,34,39,O3
14557,495.32728,4991189,25.5,495.3268542045,0.00042579549995025445,35,43,O2
14560,495.34810999999996,7751769,40.8,495.3479835733,0.00012642669997831035,32,47,O4
14564,495.38445,8845408,46.8,495.38436908209997,8.091790004982613e-05,33,51,O3
14569,495.42087000000004,16903270,91.4,495.4207545909,0.00011540910003304816,34,55,O2
14570,495.44199000000003,54660204,300.3,495.4418839597,0.00010604030001104547,31,59,O4
14571,495.45713,2926702,14.1,495.4571400997,1.0099699977672572e-05,35,59,O1
14576,496.2494,1822215,8.0,496.2493321587,6.784129999459765e-05,32,34,O4N1
14580,496.28623,2966798,14.3,496.28571766749997,0.0005123325000226941,33,38,O3N1
14582,496.32232999999997,13317397,71.6,496.3221031763,0.00022682369996118723,34,42,O2N1
14585,496.3435,2524442,11.9,496.3432325451,0.00026745489998347693,31,46,O4N1
14587,496.35865,4631325,23.5,496.3584886851,0.00016131490002635474,35,46,O1N1
14591,496.37974,3698465,18.4,496.37961805389995,0.00012194610008009477,32,50,O3N1
14593,496.39509000000004,10162467,54.1,496.39487419389997,0.00021580610007276846,36,50,N1
14596,496.41628,4711720,24.0,496.4160035627,0.0002764372999877196,33,54,O2N1
14608,497.27025,1725388,7.4,497.2697332513,0.0005167486999653192,33,37,O4
14613,497.3067,2427603,11.3,497.3061187601,0.0005812398999864854,34,41,O3
14618,497.34227999999996,3678682,18.2,497.34250426890003,0.00022426890006954636,35,45,O2
